       x_coord        y_coord           Rho           Rho_Ref      %     Depth    Temp    Temp_Ref    Rho_cT     Rho_ref_cT  %_cT
      18.729017     2934.646280     1213.721150     1133.196350   7.1 22.654 15.996 20.454     1152.913775         1202.73  -4.1
       8.732390     2943.985727     1501.598830     1783.942440 -15.8 17.514 13.221 16.394     1322.184137         1712.33 -22.8
      13.340243     2951.980563     2133.516790     2257.344090  -5.5 7.319 7.715 8.340     1584.962637         1712.22  -7.4
      19.657987     2933.513517     1163.827300     1071.068890   8.7 23.086 16.230 20.796     1112.319035         1145.95  -2.9
      34.366747     2941.519303      485.358420      492.588560  -1.5 7.981 8.073 8.863      364.899428         380.066  -4.0
      10.574743     2951.102187     2022.026330     2192.892560  -7.8 9.598 8.946 10.140     1564.331403          1762.0 -11.2
      22.011300     2947.518993     1393.686080     1344.741750   3.6 8.281 8.235 9.100     1053.443460         1045.54   0.8
      20.004773     2946.818233     1680.392990     1549.352440   8.5 9.782 9.045 10.286     1304.201370         1250.54   4.3
       0.363200     2942.958457     1466.475980     1699.636250 -13.7 25.142 17.339 22.420     1442.258066         1887.44 -23.6
      13.126763     2947.620140     1915.396480     2086.383280  -8.2 11.680 10.070 11.785     1535.674930         1762.22 -12.9
      26.892840     2942.055673      704.770050      796.226010 -11.5 11.444 9.943 11.599      562.810567          668.81 -15.8
      14.229950     2947.551397     2011.753610     2062.777160  -2.5 11.749 10.107 11.839     1614.796527         1745.08  -7.5
      30.507033     2943.499180      506.262590      591.376280 -14.4 7.601 7.867 8.563      378.019200         451.851 -16.3
       5.153000     2952.359040     2425.516790     2244.300250   8.1 11.741 10.103 11.833     1946.666120         1898.31   2.5
       4.322917     2951.893573     2316.645290     2213.329550   4.7 12.206 10.354 12.201     1873.845589         1892.46  -1.0
      16.730837     2947.441093     2048.120630     1932.473900   6.0 10.659 9.519 10.979     1613.857957         1593.25   1.3
       5.827083     2941.582690     1375.475700     1625.826000 -15.4 21.717 15.490 19.715     1289.176317         1695.52 -24.0
      54.371767     2932.116007      512.604880      487.182720   5.2 10.384 9.370 10.761      402.014909         399.019   0.8
      36.762667     2937.910357      506.595750      401.106370  26.3 10.190 9.265 10.608      395.973028          326.98  21.1
       9.386663     2953.760750     2597.652640     2313.122270  12.3 7.739 7.942 8.672     1944.485425          1773.7   9.6
      22.700903     2947.556530     1289.695160     1257.937230   2.5 7.443 7.782 8.438      960.257750         957.238   0.3
      14.945220     2946.568847     1980.594710     1958.021840   1.2 12.131 10.314 12.142     1600.014495         1671.25  -4.3
      11.847207     2934.775163     1266.467800     1296.139280  -2.3 25.225 17.384 22.486     1246.976985         1441.49 -13.5
      72.076170     2931.138513      610.495750      599.461910   1.8 7.461 7.792 8.453      454.700303         456.379  -0.4
       6.034293     2946.302793     1566.870630     1876.080840 -16.5 16.997 12.941 15.986     1368.719726         1781.61 -23.2
      63.675670     2931.625447      450.752220      518.043680 -13.0 7.875 8.015 8.779      338.236092          398.62 -15.1
      47.005797     2936.616360      264.744950      303.407170 -12.7 7.484 7.804 8.470      197.262546         231.121 -14.6
       9.999517     2950.488933     1958.353890     2164.829420  -9.5 10.211 9.277 10.625     1531.284557         1765.67 -13.3
       0.836253     2950.980900     2125.607540     2168.667620  -2.0 15.619 12.197 14.897     1817.251469         2000.44  -9.2
      13.327453     2951.249663     2098.333290     2242.316670  -6.4 8.050 8.110 8.918     1579.529817         1733.19  -8.9
      35.933310     2938.236270      518.854560      421.162950  23.2 10.464 9.413 10.824      407.474794          345.61  17.9
      62.785293     2931.359873      452.177850      531.907640 -15.0 8.140 8.159 8.989      340.927023         412.078 -17.3
       8.156063     2942.970503     1442.606660     1708.079130 -15.5 19.629 14.363 18.065     1311.434845         1710.87 -23.3
      58.083277     2933.354480      384.116180      433.753920 -11.4 7.646 7.892 8.598      287.045978           331.8 -13.5
      45.256087     2931.192803      412.833690      381.376630   8.2 13.907 11.273 13.545      343.404168         338.898   1.3
      19.577963     2948.593860     1722.419390     1693.286300   1.7 8.006 8.086 8.883     1295.531249         1307.34  -0.9
      27.137847     2945.237553      723.480470      780.586720  -7.3 7.562 7.847 8.532      539.837964         595.828  -9.4
      25.112657     2936.402253      951.225870      891.120330   6.7 17.898 13.428 16.697      842.495470         862.097  -2.3
      11.894277     2932.990187     1238.542500     1240.734070  -0.2 27.010 18.348 23.896     1249.326822         1423.61 -12.2
      20.398657     2948.647943     1576.267680     1572.228330   0.3 7.952 8.057 8.840     1184.451223         1212.19  -2.3
       0.415747     2946.207237     1609.879760     1846.720250 -12.8 21.893 15.585 19.853     1512.686710         1932.28 -21.7
      28.247143     2942.912647      605.956050      709.240760 -14.6 9.887 9.102 10.369      471.163674         573.935 -17.9
      38.936593     2934.325263      493.149250      388.041370  27.1 12.975 10.769 12.808      404.004560         337.674  19.6
       2.378563     2952.172737     2357.051510     2258.774230   4.4 12.727 10.636 12.613     1923.101746         1954.55  -1.6
      43.003673     2934.596207      347.693860      320.348140   8.5 10.904 9.651 11.172      275.121854         265.665   3.6
      58.697787     2932.601947      396.006000      456.684720 -13.3 8.398 8.298 9.192      299.954217         356.128 -15.8
       4.855037     2956.239917     3529.921570     2923.892200  20.7 7.860 8.007 8.767     2648.098014         2249.02  17.7
      26.425710     2941.260333      767.839330      837.138370  -8.3 12.240 10.372 12.227      621.420366         716.325 -13.2
      29.920297     2943.417253      530.763410      619.221230 -14.3 8.483 8.344 9.259      402.632891         483.912 -16.8
      24.890200     2946.487830      955.352140      994.173090  -3.9 7.812 7.982 8.730      716.073924         763.764  -6.2
       7.093607     2955.044237     3269.008420     2523.307130  29.6 7.556 7.843 8.527     2438.934478         1925.73  26.6
       4.842337     2946.379847     1577.871430     1868.580200 -15.6 17.720 13.332 16.557     1393.729002         1801.17 -22.6
      23.572353     2940.729307     1048.105350     1039.309200   0.8 14.271 11.469 13.832      876.980411         931.009  -5.8
       4.025403     2941.596703     1377.721660     1627.287110 -15.3 22.503 15.915 20.336     1305.900109          1722.3 -24.2
      16.380893     2950.438713     2296.496520     2208.907060   4.0 7.661 7.900 8.610     1716.636485         1690.39   1.6
