       x_coord        y_coord           Rho           Rho_Ref      %     Depth    Temp    Temp_Ref    Rho_cT     Rho_ref_cT  %_cT
      18.729017     2934.646280     1033.638600     1133.196350  -8.8 22.654 5.515 20.454      711.012049         1202.73 -40.9
       8.732390     2943.985727     1618.987250     1783.942440  -9.2 17.514 5.618 16.394     1117.817981         1712.33 -34.7
      13.340243     2951.980563     2277.262150     2257.344090   0.9 7.319 5.822 8.340     1583.927458         1712.22  -7.5
      19.657987     2933.513517     1003.236310     1071.068890  -6.3 23.086 5.506 20.796      689.882050         1145.95 -39.8
      34.366747     2941.519303      543.503870      492.588560  10.3 7.981 5.808 8.863      377.849109         380.066  -0.6
      10.574743     2951.102187     2452.517030     2192.892560  11.8 9.598 5.776 10.140     1703.030352          1762.0  -3.3
      22.011300     2947.518993     1423.173760     1344.741750   5.8 8.281 5.802 9.100      989.190364         1045.54  -5.4
      20.004773     2946.818233     1567.383970     1549.352440   1.2 9.782 5.772 10.286     1088.248878         1250.54 -13.0
       0.363200     2942.958457     1563.814580     1699.636250  -8.0 25.142 5.465 22.420     1073.760492         1887.44 -43.1
      13.126763     2947.620140     1964.512980     2086.383280  -5.8 11.680 5.734 11.785     1362.114698         1762.22 -22.7
      26.892840     2942.055673      775.626050      796.226010  -2.6 11.444 5.739 11.599      537.879414          668.81 -19.6
      14.229950     2947.551397     1900.832820     2062.777160  -7.9 11.749 5.733 11.839     1317.896087         1745.08 -24.5
      30.507033     2943.499180      590.813660      591.376280  -0.1 7.601 5.816 8.563      410.851550         451.851  -9.1
       5.153000     2952.359040     2405.180530     2244.300250   7.2 11.741 5.733 11.833     1667.582467         1898.31 -12.2
       4.322917     2951.893573     2316.860470     2213.329550   4.7 12.206 5.724 12.201     1605.808349         1892.46 -15.1
      16.730837     2947.441093     1810.511340     1932.473900  -6.3 10.659 5.755 10.979     1256.260363         1593.25 -21.2
       5.827083     2941.582690     1442.859390     1625.826000 -11.3 21.717 5.534 19.715      993.179532         1695.52 -41.4
      54.371767     2932.116007      391.648380      487.182720 -19.6 10.384 5.760 10.761      271.807083         399.019 -31.9
      36.762667     2937.910357      509.168590      401.106370  26.9 10.190 5.764 10.608      353.416520          326.98   8.1
       9.386663     2953.760750     2790.264260     2313.122270  20.6 7.739 5.813 8.672     1940.155363          1773.7   9.4
      22.700903     2947.556530     1326.631910     1257.937230   5.5 7.443 5.819 8.438      922.643600         957.238  -3.6
      14.945220     2946.568847     1770.989280     1958.021840  -9.6 12.131 5.725 12.142     1227.533483         1671.25 -26.5
      11.847207     2934.775163     1124.135000     1296.139280 -13.3 25.225 5.463 22.486      771.816910         1441.49 -46.5
      72.076170     2931.138513      591.585850      599.461910  -1.3 7.461 5.819 8.453      411.429745         456.379  -9.8
       6.034293     2946.302793     1801.950950     1876.080840  -4.0 16.997 5.628 15.986     1244.609810         1781.61 -30.1
      63.675670     2931.625447      518.811010      518.043680   0.1 7.875 5.811 8.779      360.709931          398.62  -9.5
      47.005797     2936.616360      257.363430      303.407170 -15.2 7.484 5.818 8.470      178.985491         231.121 -22.6
       9.999517     2950.488933     2397.169330     2164.829420  10.7 10.211 5.764 10.625     1663.861804         1765.67  -5.8
       0.836253     2950.980900     2158.634100     2168.667620  -0.5 15.619 5.656 14.897     1492.458754         2000.44 -25.4
      13.327453     2951.249663     2239.967360     2242.316670  -0.1 8.050 5.807 8.918     1557.168821         1733.19 -10.2
      35.933310     2938.236270      526.057390      421.162950  24.9 10.464 5.759 10.824      365.067029          345.61   5.6
      62.785293     2931.359873      523.111090      531.907640  -1.7 8.140 5.805 8.989      363.630152         412.078 -11.8
       8.156063     2942.970503     1523.629100     1708.079130 -10.8 19.629 5.575 18.065     1050.367204         1710.87 -38.6
      58.083277     2933.354480      423.656310      433.753920  -2.3 7.646 5.815 8.598      294.600936           331.8 -11.2
      45.256087     2931.192803      372.122830      381.376630  -2.4 13.907 5.690 13.545      257.600653         338.898 -24.0
      19.577963     2948.593860     1760.210690     1693.286300   4.0 8.006 5.808 8.883     1223.692981         1307.34  -6.4
      27.137847     2945.237553      737.084350      780.586720  -5.6 7.562 5.817 8.532      512.582263         595.828 -14.0
      25.112657     2936.402253      900.967830      891.120330   1.1 17.898 5.610 16.697      621.893939         862.097 -27.9
      11.894277     2932.990187     1093.851660     1240.734070 -11.8 27.010 5.428 23.896      750.048484         1423.61 -47.3
      20.398657     2948.647943     1670.749040     1572.228330   6.3 7.952 5.809 8.840     1161.544701         1212.19  -4.2
       0.415747     2946.207237     1747.139700     1846.720250  -5.4 21.893 5.530 19.853     1202.474926         1932.28 -37.8
      28.247143     2942.912647      687.024670      709.240760  -3.1 9.887 5.770 10.369      476.971176         573.935 -16.9
      38.936593     2934.325263      511.437440      388.041370  31.8 12.975 5.709 12.808      354.279128         337.674   4.9
       2.378563     2952.172737     2281.693560     2258.774230   1.0 12.727 5.713 12.613     1580.840075         1954.55 -19.1
      43.003673     2934.596207      370.825340      320.348140  15.8 10.904 5.750 11.172      257.259349         265.665  -3.2
      58.697787     2932.601947      438.490640      456.684720  -4.0 8.398 5.800 9.192      304.751398         356.128 -14.4
       4.855037     2956.239917     2738.398180     2923.892200  -6.3 7.860 5.811 8.767     1903.925856         2249.02 -15.3
      26.425710     2941.260333      819.208030      837.138370  -2.1 12.240 5.723 12.227      567.776768         716.325 -20.7
      29.920297     2943.417253      609.397630      619.221230  -1.6 8.483 5.798 9.259      423.506107         483.912 -12.5
      24.890200     2946.487830      985.255490      994.173090  -0.9 7.812 5.812 8.730      685.042100         763.764 -10.3
       7.093607     2955.044237     2794.668560     2523.307130  10.8 7.556 5.817 8.527     1943.474203         1925.73   0.9
       4.842337     2946.379847     1790.548500     1868.580200  -4.2 17.720 5.614 16.557     1236.086877         1801.17 -31.4
      23.572353     2940.729307      986.551930     1039.309200  -5.1 14.271 5.683 13.832      682.757618         931.009 -26.7
       4.025403     2941.596703     1457.188530     1627.287110 -10.5 22.503 5.518 20.336     1002.470194          1722.3 -41.8
      16.380893     2950.438713     2111.041580     2208.907060  -4.4 7.661 5.815 8.610     1467.953527         1690.39 -13.2
      26.097090     2935.732677      871.804590      833.354630   4.6 17.767 5.613 16.594      601.820836         804.066 -25.2
      43.360867     2932.741340      389.561330      351.693490  10.8 12.759 5.713 12.637      269.896107         304.543 -11.4
      12.181013     2950.671143     2277.408380     2211.939860   3.0 9.329 5.781 9.928     1581.740993         1765.56 -10.4
      39.995997     2939.055033      458.873120      392.380360  16.9 7.645 5.815 8.598      319.090029         300.147   6.3
      22.649897     2940.134697     1034.851050     1109.066500  -6.7 14.865 5.671 14.302      715.876055         1006.52 -28.9
      33.414383     2941.401937      559.652080      503.793620  11.1 8.098 5.806 8.955      389.042657         389.879  -0.2
