       x_coord        y_coord           Rho           Rho_Ref      %     Depth    Temp    Temp_Ref    Rho_cT     Rho_ref_cT  %_cT
      18.729017     2934.646280     1210.110820     1133.196350   6.8 22.654 21.145 20.454     1305.264051         1202.73   8.5
       8.732390     2943.985727     1748.893610     1783.942440  -2.0 17.514 16.890 16.394     1700.353644         1712.33  -0.7
      13.340243     2951.980563     2427.306080     2257.344090   7.5 7.319 8.448 8.340     1847.695235         1712.22   7.9
      19.657987     2933.513517     1165.089050     1071.068890   8.8 23.086 21.504 20.796     1267.139234         1145.95  10.6
      34.366747     2941.519303      548.960630      492.588560  11.4 7.981 8.996 8.863      425.389797         380.066  11.9
      10.574743     2951.102187     2204.720720     2192.892560   0.5 9.598 10.335 10.140     1782.240393          1762.0   1.1
      22.011300     2947.518993     1296.706950     1344.741750  -3.6 8.281 9.245 9.100     1012.879567         1045.54  -3.1
      20.004773     2946.818233     1477.918510     1549.352440  -4.6 9.782 10.487 10.286     1200.339560         1250.54  -4.0
       0.363200     2942.958457     1661.051370     1699.636250  -2.3 25.142 23.205 22.420     1877.203576         1887.44  -0.5
      13.126763     2947.620140     2032.335860     2086.383280  -2.6 11.680 12.059 11.785     1730.479157         1762.22  -1.8
      26.892840     2942.055673      783.438020      796.226010  -1.6 11.444 11.864 11.599      663.256657          668.81  -0.8
      14.229950     2947.551397     2004.652670     2062.777160  -2.8 11.749 12.116 11.839     1709.760261         1745.08  -2.0
      30.507033     2943.499180      598.281950      591.376280   1.2 7.601 8.681 8.563      458.904349         451.851   1.6
       5.153000     2952.359040     2254.572420     2244.300250   0.5 11.741 12.110 11.833     1922.559107         1898.31   1.3
       4.322917     2951.893573     2242.698940     2213.329550   1.3 12.206 12.495 12.201     1934.042896         1892.46   2.2
      16.730837     2947.441093     1856.789560     1932.473900  -3.9 10.659 11.214 10.979     1541.765338         1593.25  -3.2
       5.827083     2941.582690     1590.063020     1625.826000  -2.2 21.717 20.370 19.715     1684.271317         1695.52  -0.7
      54.371767     2932.116007      426.621130      487.182720 -12.4 10.384 10.986 10.761      351.812515         399.019 -11.8
      36.762667     2937.910357      498.051580      401.106370  24.2 10.190 10.825 10.608      408.713852          326.98  25.0
       9.386663     2953.760750     2313.505430     2313.122270   0.0 7.739 8.796 8.672     1781.173449          1773.7   0.4
      22.700903     2947.556530     1227.820420     1257.937230  -2.4 7.443 8.551 8.438      937.784417         957.238  -2.0
      14.945220     2946.568847     1886.931440     1958.021840  -3.6 12.131 12.433 12.142     1624.298493         1671.25  -2.8
      11.847207     2934.775163     1291.448160     1296.139280  -0.4 25.225 23.274 22.486     1461.730669         1441.49   1.4
      72.076170     2931.138513      597.028790      599.461910  -0.4 7.461 8.566 8.453      456.221180         456.379  -0.0
       6.034293     2946.302793     1867.097450     1876.080840  -0.5 16.997 16.462 15.986     1795.292717         1781.61   0.8
      63.675670     2931.625447      530.090640      518.043680   2.3 7.875 8.908 8.779      409.602737          398.62   2.8
      47.005797     2936.616360      273.251970      303.407170  -9.9 7.484 8.584 8.470      208.931545         231.121  -9.6
       9.999517     2950.488933     2148.285860     2164.829420  -0.8 10.211 10.843 10.625     1763.890950         1765.67  -0.1
       0.836253     2950.980900     2227.913340     2168.667620   2.7 15.619 15.321 14.897     2078.677138         2000.44   3.9
      13.327453     2951.249663     2342.723720     2242.316670   4.5 8.050 9.054 8.918     1818.754631         1733.19   4.9
      35.933310     2938.236270      518.790090      421.162950  23.2 10.464 11.052 10.824      428.675806          345.61  24.0
      62.785293     2931.359873      526.055640      531.907640  -1.1 8.140 9.128 8.989      409.376800         412.078  -0.7
       8.156063     2942.970503     1673.941530     1708.079130  -2.0 19.629 18.641 18.065     1700.775540         1710.87  -0.6
      58.083277     2933.354480      369.633520      433.753920 -14.8 7.646 8.718 8.598      283.864578           331.8 -14.4
      45.256087     2931.192803      371.521630      381.376630  -2.6 13.907 13.903 13.545      333.469966         338.898  -1.6
      19.577963     2948.593860     1595.184130     1693.286300  -5.8 8.006 9.017 8.883     1236.948923         1307.34  -5.4
      27.137847     2945.237553      670.648470      780.586720 -14.1 7.562 8.650 8.532      513.879428         595.828 -13.8
      25.112657     2936.402253     1021.000550      891.120330  14.6 17.898 17.207 16.697     1000.767611         862.097  16.1
      11.894277     2932.990187     1243.999200     1240.734070   0.3 27.010 24.752 23.896     1453.989907         1423.61   2.1
      20.398657     2948.647943     1480.694430     1572.228330  -5.8 7.952 8.972 8.840     1146.512839         1212.19  -5.4
       0.415747     2946.207237     1842.705680     1846.720250  -0.2 21.893 20.515 19.853     1958.575079         1932.28   1.4
      28.247143     2942.912647      666.771330      709.240760  -6.0 9.887 10.575 10.369      542.997334         573.935  -5.4
      38.936593     2934.325263      481.843080      388.041370  24.2 12.975 13.131 12.808      423.191675         337.674  25.3
       2.378563     2952.172737     2312.805500     2258.774230   2.4 12.727 12.926 12.613     2019.435981         1954.55   3.3
