       x_coord        y_coord           Rho           Rho_Ref      %     Depth    Temp    Temp_Ref    Rho_cT     Rho_ref_cT  %_cT
      18.729017     2934.646280     1158.422380     1133.196350   2.2 22.654 17.990 20.454     1158.119046         1202.73  -3.7
       8.732390     2943.985727     1850.923360     1783.942440   3.8 17.514 14.628 16.394     1694.905772         1712.33  -1.0
      13.340243     2951.980563     2234.559650     2257.344090  -1.0 7.319 7.961 8.340     1673.736006         1712.22  -2.2
      19.657987     2933.513517     1114.721720     1071.068890   4.1 23.086 18.273 20.796     1122.317240         1145.95  -2.1
      34.366747     2941.519303      513.854210      492.588560   4.3 7.981 8.393 8.863      390.444075         380.066   2.7
      10.574743     2951.102187     2344.311990     2192.892560   6.9 9.598 9.451 10.140     1843.272001          1762.0   4.6
      22.011300     2947.518993     1361.087850     1344.741750   1.2 8.281 8.590 9.100     1040.884322         1045.54  -0.4
      20.004773     2946.818233     1561.693800     1549.352440   0.8 9.782 9.571 10.286     1232.616527         1250.54  -1.4
       0.363200     2942.958457     1685.100960     1699.636250  -0.9 25.142 19.617 22.420     1753.202697         1887.44  -7.1
      13.126763     2947.620140     2132.143660     2086.383280   2.2 11.680 10.813 11.785     1749.030772         1762.22  -0.7
      26.892840     2942.055673      727.122340      796.226010  -8.7 11.444 10.659 11.599      593.669696          668.81 -11.2
      14.229950     2947.551397     2082.387570     2062.777160   1.0 11.749 10.858 11.839     1710.555579         1745.08  -2.0
      30.507033     2943.499180      604.256300      591.376280   2.2 7.601 8.145 8.563      455.381664         451.851   0.8
       5.153000     2952.359040     2520.765890     2244.300250  12.3 11.741 10.853 11.833     2070.341868         1898.31   9.1
       4.322917     2951.893573     2475.407500     2213.329550  11.8 12.206 11.157 12.201     2051.927141         1892.46   8.4
      16.730837     2947.441093     1953.334200     1932.473900   1.1 10.659 10.145 10.979     1569.744393         1593.25  -1.5
       5.827083     2941.582690     1645.311820     1625.826000   1.2 21.717 17.377 19.715     1619.690784         1695.52  -4.5
      54.371767     2932.116007      476.182840      487.182720  -2.3 10.384 9.965 10.761      380.531146         399.019  -4.6
      36.762667     2937.910357      487.557880      401.106370  21.6 10.190 9.838 10.608      388.071988          326.98  18.7
       9.386663     2953.760750     2557.255050     2313.122270  10.6 7.739 8.235 8.672     1932.995058          1773.7   9.0
