       x_coord        y_coord           Rho           Rho_Ref      %     Depth    Temp    Temp_Ref    Rho_cT     Rho_ref_cT  %_cT
      18.729017     2934.646280     1190.087440     1133.196350   5.0 22.654 17.649 20.454     1179.637252         1202.73  -1.9
       8.732390     2943.985727     1699.553200     1783.942440  -4.7 17.514 14.380 16.394     1545.746722         1712.33  -9.7
      13.340243     2951.980563     2271.607760     2257.344090   0.6 7.319 7.896 8.340     1697.808726         1712.22  -0.8
      19.657987     2933.513517     1137.749750     1071.068890   6.2 23.086 17.924 20.796     1135.587920         1145.95  -0.9
      34.366747     2941.519303      504.969940      492.588560   2.5 7.981 8.317 8.863      382.725821         380.066   0.7
      10.574743     2951.102187     2127.290960     2192.892560  -3.0 9.598 9.345 10.140     1667.009375          1762.0  -5.4
      22.011300     2947.518993     1355.671510     1344.741750   0.8 8.281 8.508 9.100     1033.961109         1045.54  -1.1
      20.004773     2946.818233     1561.108380     1549.352440   0.8 9.782 9.462 10.286     1227.897642         1250.54  -1.8
       0.363200     2942.958457     1584.134560     1699.636250  -6.8 25.142 19.231 22.420     1632.886846         1887.44 -13.5
      13.126763     2947.620140     2057.886360     2086.383280  -1.4 11.680 10.669 11.785     1680.747186         1762.22  -4.6
      26.892840     2942.055673      757.412530      796.226010  -4.9 11.444 10.520 11.599      615.768597          668.81  -7.9
      14.229950     2947.551397     2058.709780     2062.777160  -0.2 11.749 10.713 11.839     1683.669909         1745.08  -3.5
      30.507033     2943.499180      532.967010      591.376280  -9.9 7.601 8.075 8.563      400.726165         451.851 -11.3
       5.153000     2952.359040     2170.387910     2244.300250  -3.3 11.741 10.708 11.833     1774.739614         1898.31  -6.5
       4.322917     2951.893573     2147.780100     2213.329550  -3.0 12.206 11.004 12.201     1772.148608         1892.46  -6.4
      16.730837     2947.441093     1937.269580     1932.473900   0.2 10.659 10.020 10.979     1550.787291         1593.25  -2.7
       5.827083     2941.582690     1525.510420     1625.826000  -6.2 21.717 17.053 19.715     1489.401685         1695.52 -12.2
      54.371767     2932.116007      453.403180      487.182720  -6.9 10.384 9.845 10.761      360.968066         399.019  -9.5
      36.762667     2937.910357      492.457890      401.106370  22.8 10.190 9.722 10.608      390.538934          326.98  19.4
       9.386663     2953.760750     2255.150090     2313.122270  -2.5 7.739 8.163 8.672     1700.561388          1773.7  -4.1
      22.700903     2947.556530     1283.060710     1257.937230   2.0 7.443 7.975 8.438      961.495068         957.238   0.4
      14.945220     2946.568847     1968.513330     1958.021840   0.5 12.131 10.956 12.142     1621.878317         1671.25  -3.0
      11.847207     2934.775163     1277.308830     1296.139280  -1.5 25.225 19.284 22.486     1318.310070         1441.49  -8.5
      72.076170     2931.138513      603.488770      599.461910   0.7 7.461 7.987 8.453      452.412956         456.379  -0.9
       6.034293     2946.302793     1766.774120     1876.080840  -5.8 16.997 14.051 15.986     1592.358992         1781.61 -10.6
      63.675670     2931.625447      494.841110      518.043680  -4.5 7.875 8.249 8.779      374.213866          398.62  -6.1
      47.005797     2936.616360      256.711030      303.407170 -15.4 7.484 8.001 8.470      192.537080         231.121 -16.7
       9.999517     2950.488933     2089.250210     2164.829420  -3.5 10.211 9.735 10.625     1657.571195         1765.67  -6.1
       0.836253     2950.980900     2133.197750     2168.667620  -1.6 15.619 13.175 14.897     1875.867068         2000.44  -6.2
      13.327453     2951.249663     2236.073300     2242.316670  -0.3 8.050 8.361 8.918     1697.236215         1733.19  -2.1
      35.933310     2938.236270      508.466090      421.162950  20.7 10.464 9.896 10.824      405.449964          345.61  17.3
      62.785293     2931.359873      499.176410      531.907640  -6.2 8.140 8.418 8.989      379.600180         412.078  -7.9
       8.156063     2942.970503     1621.910520     1708.079130  -5.0 19.629 15.725 18.065     1529.678712         1710.87 -10.6
      58.083277     2933.354480      404.969400      433.753920  -6.6 7.646 8.104 8.598      304.775403           331.8  -8.1
      45.256087     2931.192803      364.707100      381.376630  -4.4 13.907 12.086 13.545      310.784910         338.898  -8.3
