       x_coord        y_coord           Rho           Rho_Ref      %     Depth    Temp    Temp_Ref    Rho_cT     Rho_ref_cT  %_cT
      18.729017     2934.646280     1151.199510     1133.196350   1.6 22.654 16.339 20.454     1103.398143         1202.73  -8.3
       8.732390     2943.985727     1788.397440     1783.942440   0.2 17.514 13.461 16.394     1585.458496         1712.33  -7.4
      13.340243     2951.980563     2301.861420     2257.344090   2.0 7.319 7.752 8.340     1712.117779         1712.22  -0.0
      19.657987     2933.513517     1119.317970     1071.068890   4.5 23.086 16.581 20.796     1079.622016         1145.95  -5.8
      34.366747     2941.519303      526.051650      492.588560   6.8 7.981 8.122 8.863      396.145670         380.066   4.2
      10.574743     2951.102187     2337.222690     2192.892560   6.6 9.598 9.028 10.140     1812.970373          1762.0   2.9
      22.011300     2947.518993     1295.175650     1344.741750  -3.7 8.281 8.290 9.100      980.783471         1045.54  -6.2
      20.004773     2946.818233     1469.974620     1549.352440  -5.1 9.782 9.131 10.286     1144.036660         1250.54  -8.5
       0.363200     2942.958457     1628.729220     1699.636250  -4.2 25.142 17.732 22.420     1617.827174         1887.44 -14.3
      13.126763     2947.620140     2108.032080     2086.383280   1.0 11.680 10.194 11.785     1696.634776         1762.22  -3.7
      26.892840     2942.055673      672.686370      796.226010 -15.5 11.444 10.062 11.599      539.188729          668.81 -19.4
      14.229950     2947.551397     2047.099970     2062.777160  -0.8 11.749 10.232 11.839     1649.564138         1745.08  -5.5
      30.507033     2943.499180      589.174190      591.376280  -0.4 7.601 7.909 8.563      440.547008         451.851  -2.5
       5.153000     2952.359040     2437.800820     2244.300250   8.6 11.741 10.228 11.833     1964.132118         1898.31   3.5
       4.322917     2951.893573     2393.110050     2213.329550   8.1 12.206 10.489 12.201     1943.719610         1892.46   2.7
      16.730837     2947.441093     1885.480910     1932.473900  -2.4 10.659 9.622 10.979     1490.566219         1593.25  -6.4
       5.827083     2941.582690     1589.057400     1625.826000  -2.3 21.717 15.815 19.715     1502.242701         1695.52 -11.4
      54.371767     2932.116007      388.654790      487.182720 -20.2 10.384 9.468 10.761      305.755048         399.019 -23.4
      36.762667     2937.910357      513.301760      401.106370  28.0 10.190 9.359 10.608      402.418282          326.98  23.1
       9.386663     2953.760750     2491.674670     2313.122270   7.7 7.739 7.987 8.672     1867.944844          1773.7   5.3
      22.700903     2947.556530     1190.951590     1257.937230  -5.3 7.443 7.821 8.438      887.894349         957.238  -7.2
      14.945220     2946.568847     1909.093930     1958.021840  -2.5 12.131 10.446 12.142     1548.582659         1671.25  -7.3
      11.847207     2934.775163     1268.355650     1296.139280  -2.1 25.225 17.779 22.486     1261.344834         1441.49 -12.5
      72.076170     2931.138513      667.025430      599.461910  11.3 7.461 7.831 8.453      497.458073         456.379   9.0
       6.034293     2946.302793     1932.170170     1876.080840   3.0 16.997 13.171 15.986     1698.929729         1781.61  -4.6
      63.675670     2931.625447      520.344720      518.043680   0.4 7.875 8.063 8.779      391.074804          398.62  -1.9
      47.005797     2936.616360      263.346290      303.407170 -13.2 7.484 7.844 8.470      196.481591         231.121 -15.0
       9.999517     2950.488933     2320.909110     2164.829420   7.2 10.211 9.371 10.625     1820.242283         1765.67   3.1
       0.836253     2950.980900     2266.222600     2168.667620   4.5 15.619 12.400 14.897     1948.933952         2000.44  -2.6
      13.327453     2951.249663     2298.839250     2242.316670   2.5 8.050 8.161 8.918     1733.392986         1733.19   0.0
      35.933310     2938.236270      531.352310      421.162950  26.2 10.464 9.513 10.824      418.608462          345.61  21.1
      62.785293     2931.359873      520.152670      531.907640  -2.2 8.140 8.211 8.989      392.864405         412.078  -4.7
       8.156063     2942.970503     1693.212140     1708.079130  -0.9 19.629 14.646 18.065     1551.215651         1710.87  -9.3
      58.083277     2933.354480      379.878040      433.753920 -12.4 7.646 7.934 8.598      284.286378           331.8 -14.3
      45.256087     2931.192803      392.018760      381.376630   2.8 13.907 11.441 13.545      327.737740         338.898  -3.3
      19.577963     2948.593860     1705.274580     1693.286300   0.7 8.006 8.136 8.883     1284.772474         1307.34  -1.7
      27.137847     2945.237553      618.818500      780.586720 -20.7 7.562 7.888 8.532      462.380693         595.828 -22.4
      25.112657     2936.402253      948.322860      891.120330   6.4 17.898 13.676 16.697      845.802823         862.097  -1.9
      11.894277     2932.990187     1226.208150     1240.734070  -1.2 27.010 18.778 23.896     1250.072826         1423.61 -12.2
      20.398657     2948.647943     1598.089320     1572.228330   1.6 7.952 8.106 8.840     1202.807910         1212.19  -0.8
       0.415747     2946.207237     1819.280470     1846.720250  -1.5 21.893 15.913 19.853     1724.356815         1932.28 -10.8
      28.247143     2942.912647      601.402640      709.240760 -15.2 9.887 9.190 10.369      468.942434         573.935 -18.3
      38.936593     2934.325263      531.920100      388.041370  37.1 12.975 10.919 12.808      437.754934         337.674  29.6
       2.378563     2952.172737     2410.872080     2258.774230   6.7 12.727 10.780 12.613     1975.725573         1954.55   1.1
      43.003673     2934.596207      377.300890      320.348140  17.8 10.904 9.759 11.172      299.568618         265.665  12.8
      58.697787     2932.601947      399.313600      456.684720 -12.6 8.398 8.356 9.192      303.038170         356.128 -14.9
       4.855037     2956.239917     2908.060720     2923.892200  -0.5 7.860 8.055 8.767     2185.018295         2249.02  -2.8
      26.425710     2941.260333      730.457090      837.138370 -12.7 12.240 10.507 12.227      593.628049         716.325 -17.1
      29.920297     2943.417253      587.075160      619.221230  -5.2 8.483 8.403 9.259      446.226083         483.912  -7.8
      24.890200     2946.487830      814.069720      994.173090 -18.1 7.812 8.028 8.730      611.118339         763.764 -20.0
       7.093607     2955.044237     2630.772970     2523.307130   4.3 7.556 7.884 8.527     1965.465326         1925.73   2.1
       4.842337     2946.379847     1913.240930     1868.580200   2.4 17.720 13.576 16.557     1701.649902         1801.17  -5.5
      23.572353     2940.729307      910.591020     1039.309200 -12.4 14.271 11.645 13.832      765.911404         931.009 -17.7
       4.025403     2941.596703     1580.647450     1627.287110  -2.9 22.503 16.255 20.336     1511.685349          1722.3 -12.2
      16.380893     2950.438713     2270.300450     2208.907060   2.8 7.661 7.943 8.610     1699.508246         1690.39   0.5
      26.097090     2935.732677      931.250360      833.354630  11.7 17.767 13.603 16.594      828.875580         804.066   3.1
      43.360867     2932.741340      407.012060      351.693490  15.7 12.759 10.798 12.637      333.727971         304.543   9.6
      12.181013     2950.671143     2291.247670     2211.939860   3.6 9.329 8.877 9.928     1768.680368         1765.56   0.2
      39.995997     2939.055033      446.472320      392.380360  13.8 7.645 7.934 8.598      334.119564         300.147  11.3
      22.649897     2940.134697      999.852250     1109.066500  -9.8 14.865 11.978 14.302      849.313633         1006.52 -15.6
      33.414383     2941.401937      544.245510      503.793620   8.0 8.098 8.188 8.955      410.740909         389.879   5.4
       5.163547     2950.204620     2257.509360     2092.922910   7.9 13.895 11.434 13.535     1886.962270         1859.32   1.5
      53.534327     2931.869187      383.817570      485.234190 -20.9 10.631 9.606 10.956      303.275877         399.789 -24.1
      16.303380     2946.672013     1839.719740     1904.198570  -3.4 11.428 10.053 11.586     1474.198214         1598.87  -7.8
      46.231010     2936.515407      277.083720      298.617540  -7.2 7.985 8.124 8.866      208.674315         230.427  -9.4
       0.145420     2941.174850     1528.069520     1615.857590  -5.4 26.925 18.731 23.829     1555.997875         1851.32 -16.0
       8.734510     2949.183550     2247.833210     2092.722460   7.4 12.316 10.550 12.288     1829.185993         1793.88   2.0
      12.150177     2946.801293     2069.202070     2038.300310   1.5 13.199 11.044 12.985     1709.381899         1782.75  -4.1
      45.050677     2934.654497      315.312000      304.093210   3.7 10.446 9.502 10.810      248.327742         249.432  -0.4
      32.628753     2932.296457      813.515950      601.933480  35.2 17.904 13.679 16.702      725.635460         582.398  24.6
      62.212123     2932.119427      495.750320      509.035940  -2.6 7.981 8.122 8.863      373.326254         392.755  -4.9
      26.450480     2945.236563      651.479040      840.807740 -22.5 8.263 8.281 9.086      493.178143         653.436 -24.5
       3.055707     2949.385143     2134.632490     2031.549090   5.1 15.515 12.341 14.815     1832.652178         1869.77  -2.0
      42.217100     2932.190977      456.691440      375.865920  21.5 13.909 11.442 13.546      381.817438         334.014  14.3
      48.822927     2933.783597      299.462950      364.363170 -17.8 9.816 9.150 10.313      233.208144         294.341 -20.8
       2.450733     2955.869123     2986.169760     2891.615090   3.3 9.031 8.710 9.692     2292.653378         2291.05   0.1
      14.544007     2940.167377     1412.711370     1474.916390  -4.2 19.133 14.367 17.673     1284.411157         1462.85 -12.2
      54.631210     2932.970147      390.994600      477.475730 -18.1 9.130 8.766 9.771      300.730716         379.242 -20.7
      49.778270     2935.802087      297.617380      388.277000 -23.3 7.798 8.020 8.718      223.360575         298.181 -25.1
       5.252543     2955.654540     2771.978830     2724.504330   1.7 8.445 8.382 9.230     2105.488084         2127.15  -1.0
       6.381113     2955.066860     2662.854910     2568.288910   3.7 8.233 8.264 9.062     2014.686490         1994.42   1.0
      20.177020     2945.944563     1383.823310     1501.365770  -7.8 10.655 9.620 10.976     1093.913767         1237.72 -11.6
      40.543327     2938.455863      440.830580      372.943020  18.2 8.244 8.270 9.071      333.595395         289.692  15.2
      59.554510     2932.939967      422.890200      463.438740  -8.7 7.660 7.943 8.609      316.560980          354.64 -10.7
       5.240143     2948.944323     2159.424590     2025.115890   6.6 15.156 12.140 14.531     1843.078307         1849.49  -0.3
      31.338573     2931.861600      876.560180      666.560020  31.5 19.238 14.426 17.756      798.250444           662.5  20.5
      43.555290     2933.854253      377.499680      330.502460  14.2 11.646 10.175 11.758      303.647671         278.929   8.9
       0.676630     2949.933250     2140.377880     2076.996260   3.1 18.167 13.826 16.910     1917.049489         2020.38  -5.1
      25.313500     2945.911507      731.035990      929.315740 -21.3 8.388 8.351 9.185      554.683685         724.516 -23.4
      11.946630     2945.643243     1936.562250     1929.399580   0.4 14.357 11.693 13.900     1631.204125         1731.63  -5.8
      22.894647     2936.001457     1040.835130     1012.320660   2.8 18.999 14.292 17.567      944.354358         1001.36  -5.7
      42.188537     2934.578793      410.995200      331.431440  24.0 11.521 10.105 11.660      329.873713         278.897  18.3
      11.508157     2951.118740     2318.167370     2207.592990   5.0 9.581 9.019 10.127     1797.652042         1773.09   1.4
      49.740693     2933.546573      330.677870      406.905830 -18.7 10.053 9.283 10.500      258.614203         330.613 -21.8
      19.157473     2949.346583     1811.753900     1782.562490   1.6 7.953 8.107 8.841     1363.657852         1374.41  -0.8
       4.184283     2948.489583     2088.411690     1987.529630   5.1 15.610 12.395 14.890     1795.764060         1833.01  -2.0
      52.572237     2935.156597      490.020260      551.182420 -11.1 7.843 8.045 8.754      368.070191         423.781 -13.1
      20.467190     2940.174507     1148.731690     1251.268540  -8.2 16.425 12.851 15.534     1000.868997         1174.13 -14.8
       4.261000     2950.860983     2296.230840     2133.490090   7.6 13.239 11.067 13.017     1898.227763          1867.7   1.6
      23.795007     2935.444570     1004.740990      944.727910   6.4 19.555 14.604 18.007      919.439355         944.888  -2.7
      11.717420     2941.352490     1553.343830     1601.246990  -3.0 18.648 14.096 17.290     1401.721937         1572.81 -10.9
      33.147823     2939.823163      557.080510      486.815600  14.4 9.677 9.072 10.203      432.740502         391.919  10.4
      31.354613     2938.217920      657.132410      554.804330  18.4 12.882 10.867 12.735      539.948635         481.776  12.1
      28.040830     2942.152987      629.606500      726.923450 -13.4 10.647 9.615 10.969      497.630346         599.151 -16.9
      81.864820     2931.195947      973.980300     1009.982690  -3.6 7.704 7.967 8.644      729.688217         773.753  -5.7
       1.880697     2943.716987     1690.787200     1732.435540  -2.4 22.883 16.467 20.636     1626.008085         1846.58 -11.9
      34.801530     2940.722730      520.201950      469.483630  10.8 7.977 8.120 8.860      391.715570         362.207   8.1
      24.668980     2940.396073      846.107050      953.703710 -11.3 13.904 11.439 13.542      707.328464         847.416 -16.5
      16.933700     2949.817043     2145.371270     2108.261600   1.8 8.283 8.291 9.102     1624.660360         1639.25  -0.9
      19.496580     2940.717693     1236.239470     1342.935350  -7.9 15.882 12.547 15.105     1067.711814         1245.74 -14.3
      49.617953     2931.605663      357.257430      428.374680 -16.6 11.994 10.370 12.034      289.109014         364.477 -20.7
      22.955493     2946.123777     1022.348660     1184.192290 -13.7 8.876 8.624 9.570      782.702026          934.63 -16.3
       2.213267     2953.930440     2606.894150     2458.394890   6.0 12.670 10.748 12.567     2134.260983         2124.48   0.5
      12.814050     2944.792317     1821.392730     1850.482530  -1.6 15.208 12.169 14.572     1555.892783          1691.9  -8.0
       1.818560     2949.041167     2081.290340     2013.351190   3.4 17.559 13.486 16.429     1846.413676          1934.3  -4.5
       2.380933     2933.491720     1277.776740     1354.716090  -5.7 31.408 21.242 27.371     1381.328622         1672.08 -17.4
      23.662123     2945.799077      917.049630     1103.359980 -16.9 9.201 8.806 9.827      706.254646         877.908 -19.6
       6.885087     2940.379620     1515.110190     1560.578610  -2.9 22.920 16.488 20.665     1457.854391         1664.56 -12.4
      38.813030     2935.471473      511.178470      374.618560  36.5 11.829 10.277 11.903      412.482324         317.513  29.9
      44.730990     2933.931540      351.683780      323.995090   8.5 11.168 9.907 11.381      280.532300         270.383   3.8
       9.834870     2953.121130     2422.275970     2253.337260   7.5 8.379 8.345 9.177     1837.609105         1756.32   4.6
      13.804190     2939.365660     1384.620000     1436.422050  -3.6 19.934 14.816 18.306     1274.412013         1447.42 -12.0
       3.997027     2956.211497     2998.415550     2983.468850   0.5 7.889 8.071 8.790     2254.100862         2296.52  -1.8
      29.053620     2939.067380      708.073260      676.490160   4.7 12.833 10.839 12.696      581.315110         586.784  -0.9
      53.180210     2934.636087      462.884040      525.187400 -11.9 7.864 8.057 8.770      347.820204         404.007 -13.9
       8.122670     2948.545867     2187.819380     2047.330710   6.9 14.054 11.523 13.661     1833.573715         1825.23   0.5
       1.652173     2952.906077     2492.418420     2349.424780   6.1 13.694 11.322 13.376     2076.283812         2077.84  -0.1
       3.671990     2956.913580     3213.725040     3249.831250  -1.1 7.986 8.125 8.867     2420.368263         2507.84  -3.5
      14.654987     2945.678670     1816.027010     1875.638140  -3.2 13.021 10.945 12.845     1495.722572         1633.91  -8.5
      20.714810     2947.258257     1413.607720     1470.082810  -3.8 9.342 8.884 9.938     1091.459732         1173.79  -7.0
      10.307007     2947.606543     2156.441260     2060.168680   4.7 13.093 10.985 12.902     1778.273272         1797.59  -1.1
      19.282100     2931.954950     1118.496350     1050.779810   6.4 24.645 17.454 22.028     1103.235035         1156.58  -4.6
