       x_coord        y_coord           Rho           Rho_Ref      %     Depth    Temp    Temp_Ref    Rho_cT     Rho_ref_cT  %_cT
      18.729017     2934.646280     1217.528390     1133.196350   7.4 22.654 15.367 20.454     1137.398827         1202.73  -5.4
       8.732390     2943.985727     1962.677720     1783.942440  10.0 17.514 12.777 16.394     1706.410329         1712.33  -0.3
      13.340243     2951.980563     1892.542870     2257.344090 -16.2 7.319 7.639 8.340     1402.326686         1712.22 -18.1
      19.657987     2933.513517     1171.235230     1071.068890   9.4 23.086 15.586 20.796     1100.538901         1145.95  -4.0
      34.366747     2941.519303      506.133290      492.588560   2.7 7.981 7.972 8.863      379.249080         380.066  -0.2
      10.574743     2951.102187     2180.508830     2192.892560  -0.6 9.598 8.787 10.140     1678.299238          1762.0  -4.8
      22.011300     2947.518993     1343.796220     1344.741750  -0.1 8.281 8.124 9.100     1012.000345         1045.54  -3.2
      20.004773     2946.818233     1572.771850     1549.352440   1.5 9.782 8.880 10.286     1214.180176         1250.54  -2.9
       0.363200     2942.958457     1744.579190     1699.636250   2.6 25.142 16.621 22.420     1684.449218         1887.44 -10.8
      13.126763     2947.620140     2040.453730     2086.383280  -2.2 11.680 9.837 11.785     1624.030089         1762.22  -7.8
      26.892840     2942.055673      718.616600      796.226010  -9.7 11.444 9.718 11.599      569.825910          668.81 -14.8
      14.229950     2947.551397     1975.475430     2062.777160  -4.2 11.749 9.871 11.839     1574.023899         1745.08  -9.8
      30.507033     2943.499180      556.882150      591.376280  -5.8 7.601 7.781 8.563      414.610058         451.851  -8.2
       5.153000     2952.359040     2576.739950     2244.300250  14.8 11.741 9.867 11.833     2052.852683         1898.31   8.1
       4.322917     2951.893573     2525.939020     2213.329550  14.1 12.206 10.102 12.201     2027.194612         1892.46   7.1
      16.730837     2947.441093     1891.112020     1932.473900  -2.1 10.659 9.322 10.979     1480.839338         1593.25  -7.1
       5.827083     2941.582690     1755.791360     1625.826000   8.0 21.717 14.896 19.715     1619.520777         1695.52  -4.5
      54.371767     2932.116007      436.288660      487.182720 -10.4 10.384 9.184 10.761      340.125512         399.019 -14.8
      36.762667     2937.910357      533.386540      401.106370  33.0 10.190 9.086 10.608      414.515716          326.98  26.8
       9.386663     2953.760750     2447.750430     2313.122270   5.8 7.739 7.851 8.672     1826.669259          1773.7   3.0
      22.700903     2947.556530     1216.122850     1257.937230  -3.3 7.443 7.702 8.438      903.017037         957.238  -5.7
      14.945220     2946.568847     1906.860050     1958.021840  -2.6 12.131 10.064 12.142     1528.543684         1671.25  -8.5
      11.847207     2934.775163     1372.187450     1296.139280   5.9 25.225 16.663 22.486     1326.332715         1441.49  -8.0
      72.076170     2931.138513      586.945330      599.461910  -2.1 7.461 7.711 8.453      435.962265         456.379  -4.5
       6.034293     2946.302793     2133.197770     1876.080840  13.7 16.997 12.517 15.986     1840.767668         1781.61   3.3
      63.675670     2931.625447      481.548540      518.043680  -7.0 7.875 7.919 8.779      360.183536          398.62  -9.6
      47.005797     2936.616360      258.073150      303.407170 -14.9 7.484 7.722 8.470      191.759659         231.121 -17.0
       9.999517     2950.488933     2264.970200     2164.829420   4.6 10.211 9.096 10.625     1760.809061         1765.67  -0.3
       0.836253     2950.980900     2325.923480     2168.667620   7.3 15.619 11.822 14.897     1966.685869         2000.44  -1.7
      13.327453     2951.249663     1929.134090     2242.316670 -14.0 8.050 8.007 8.918     1447.205900         1733.19 -16.5
      35.933310     2938.236270      547.037650      421.162950  29.9 10.464 9.224 10.824      427.013721          345.61  23.6
      62.785293     2931.359873      483.880350      531.907640  -9.0 8.140 8.053 8.989      363.546829         412.078 -11.8
       8.156063     2942.970503     1869.029480     1708.079130   9.4 19.629 13.843 18.065     1674.802759         1710.87  -2.1
      58.083277     2933.354480      429.165530      433.753920  -1.1 7.646 7.803 8.598      319.764158           331.8  -3.6
      45.256087     2931.192803      348.013360      381.376630  -8.7 13.907 10.959 13.545      286.756250         338.898 -15.4
      19.577963     2948.593860     1781.147700     1693.286300   5.2 8.006 7.985 8.883     1335.196968         1307.34   2.1
      27.137847     2945.237553      643.889490      780.586720 -17.5 7.562 7.761 8.532      479.077465         595.828 -19.6
      25.112657     2936.402253      982.999790      891.120330  10.3 17.898 12.970 16.697      859.398846         862.097  -0.3
      11.894277     2932.990187     1317.472270     1240.734070   6.2 27.010 17.563 23.896     1303.076827         1423.61  -8.5
      20.398657     2948.647943     1654.834030     1572.228330   5.3 7.952 7.958 8.840     1239.381105         1212.19   2.2
       0.415747     2946.207237     1933.572070     1846.720250   4.7 21.893 14.984 19.853     1787.778128         1932.28  -7.5
      28.247143     2942.912647      621.354330      709.240760 -12.4 9.887 8.933 10.369      480.512309         573.935 -16.3
      38.936593     2934.325263      497.634750      388.041370  28.2 12.975 10.489 12.808      404.194665         337.674  19.7
       2.378563     2952.172737     2477.697860     2258.774230   9.7 12.727 10.365 12.613     2004.738611         1954.55   2.6
      43.003673     2934.596207      339.470450      320.348140   6.0 10.904 9.446 11.172      266.870526         265.665   0.5
      58.697787     2932.601947      433.745990      456.684720  -5.0 8.398 8.183 9.192      327.289725         356.128  -8.1
       4.855037     2956.239917     2898.124860     2923.892200  -0.9 7.860 7.911 8.767     2167.180101         2249.02  -3.6
      26.425710     2941.260333      784.232550      837.138370  -6.3 12.240 10.119 12.227      629.714987         716.325 -12.1
      29.920297     2943.417253      568.608110      619.221230  -8.2 8.483 8.225 9.259      429.658799         483.912 -11.2
      24.890200     2946.487830      853.354100      994.173090 -14.2 7.812 7.887 8.730      637.611928         763.764 -16.5
       7.093607     2955.044237     2646.148950     2523.307130   4.9 7.556 7.758 8.527     1968.609319         1925.73   2.2
       4.842337     2946.379847     2102.790000     1868.580200  12.5 17.720 12.881 16.557     1833.682927         1801.17   1.8
      23.572353     2940.729307     1001.887220     1039.309200  -3.6 14.271 11.142 13.832      830.124310         931.009 -10.8
       4.025403     2941.596703     1736.800460     1627.287110   6.7 22.503 15.292 20.336     1619.204073          1722.3  -6.0
      16.380893     2950.438713     2110.060450     2208.907060  -4.5 7.661 7.811 8.610     1572.590422         1690.39  -7.0
      26.097090     2935.732677      951.911620      833.354630  14.2 17.767 12.905 16.594      830.655349         804.066   3.3
      43.360867     2932.741340      357.654010      351.693490   1.7 12.759 10.380 12.637      289.524149         304.543  -4.9
      12.181013     2950.671143     2000.319630     2211.939860  -9.6 9.329 8.652 9.928     1532.831998         1765.56 -13.2
      39.995997     2939.055033      464.376460      392.380360  18.3 7.645 7.803 8.598      345.996003         300.147  15.3
      22.649897     2940.134697     1095.268370     1109.066500  -1.2 14.865 11.442 14.302      915.702094         1006.52  -9.0
      33.414383     2941.401937      518.078760      503.793620   2.8 8.098 8.031 8.955      388.966046         389.879  -0.2
       5.163547     2950.204620     2440.067050     2092.922910  16.6 13.895 10.953 13.535     2010.204559         1859.32   8.1
      53.534327     2931.869187      422.820860      485.234190 -12.9 10.631 9.308 10.956      330.941116         399.789 -17.2
      16.303380     2946.672013     1861.854190     1904.198570  -2.2 11.428 9.710 11.586     1475.971046         1598.87  -7.7
      46.231010     2936.515407      264.016010      298.617540 -11.6 7.985 7.974 8.866      197.841936         230.427 -14.1
       0.145420     2941.174850     1638.326510     1615.857590   1.4 26.925 17.520 23.829     1618.677536         1851.32 -12.6
       8.734510     2949.183550     2355.957660     2092.722460  12.6 12.316 10.157 12.288     1894.041968         1793.88   5.6
      12.150177     2946.801293     2071.006340     2038.300310   1.6 13.199 10.602 12.985     1687.981196         1782.75  -5.3
      45.050677     2934.654497      286.309990      304.093210  -5.8 10.446 9.215 10.810      223.425801         249.432 -10.4
      32.628753     2932.296457      775.668170      601.933480  28.9 17.904 12.973 16.702      678.193452         582.398  16.4
      62.212123     2932.119427      478.533530      509.035940  -6.0 7.981 7.972 8.863      358.567651         392.755  -8.7
      26.450480     2945.236563      692.664130      840.807740 -17.6 8.263 8.115 9.086      521.485525         653.436 -20.2
       3.055707     2949.385143     2284.374230     2031.549090  12.4 15.515 11.769 14.815     1928.553432         1869.77   3.1
      42.217100     2932.190977      400.402190      375.865920   6.5 13.909 10.960 13.546      329.932844         334.014  -1.2
      48.822927     2933.783597      298.149440      364.363170 -18.2 9.816 8.897 10.313      230.301545         294.341 -21.8
       2.450733     2955.869123     2904.613030     2891.615090   0.4 9.031 8.502 9.692     2214.880681         2291.05  -3.3
      14.544007     2940.167377     1534.572990     1474.916390   4.0 19.133 13.593 17.673     1365.495135         1462.85  -6.7
      54.631210     2932.970147      448.699710      477.475730  -6.0 9.130 8.551 9.771      342.710599         379.242  -9.6
      49.778270     2935.802087      305.860240      388.277000 -21.2 7.798 7.880 8.718      228.478719         298.181 -23.4
       5.252543     2955.654540     2783.341610     2724.504330   2.2 8.445 8.207 9.230     2101.875886         2127.15  -1.2
       6.381113     2955.066860     2689.700270     2568.288910   4.7 8.233 8.100 9.062     2023.965867         1994.42   1.5
      20.177020     2945.944563     1501.120210     1501.365770  -0.0 10.655 9.320 10.976     1175.389780         1237.72  -5.0
      40.543327     2938.455863      442.459290      372.943020  18.6 8.244 8.105 9.071      333.006397         289.692  15.0
      59.554510     2932.939967      452.341770      463.438740  -2.4 7.660 7.811 8.609      337.115111          354.64  -4.9
       5.240143     2948.944323     2354.075830     2025.115890  16.2 15.156 11.588 14.531     1976.744349         1849.49   6.9
      31.338573     2931.861600      842.367120      666.560020  26.4 19.238 13.646 17.756      750.678572           662.5  13.3
      43.555290     2933.854253      334.767930      330.502460   1.3 11.646 9.819 11.758      266.303311         278.929  -4.5
       0.676630     2949.933250     2221.261220     2076.996260   6.9 18.167 13.106 16.910     1949.491942         2020.38  -3.5
      25.313500     2945.911507      780.446490      929.315740 -16.0 8.388 8.178 9.185      588.803924         724.516 -18.7
      11.946630     2945.643243     2016.244270     1929.399580   4.5 14.357 11.186 13.900     1672.767040         1731.63  -3.4
      22.894647     2936.001457     1093.405450     1012.320660   8.0 18.999 13.525 17.567      971.087826         1001.36  -3.0
      42.188537     2934.578793      372.725910      331.431440  12.5 11.521 9.757 11.660      295.913483         278.897   6.1
      11.508157     2951.118740     2064.144040     2207.592990  -6.5 9.581 8.779 10.127     1588.304786         1773.09 -10.4
      49.740693     2933.546573      338.795800      406.905830 -16.7 10.053 9.017 10.500      262.710093         330.613 -20.5
      19.157473     2949.346583     1888.244790     1782.562490   5.9 7.953 7.959 8.841     1414.225485         1374.41   2.9
       4.184283     2948.489583     2268.296070     1987.529630  14.1 15.610 11.818 14.890     1917.710807         1833.01   4.6
      52.572237     2935.156597      530.434930      551.182420  -3.8 7.843 7.903 8.754      396.540866         423.781  -6.4
      20.467190     2940.174507     1254.972090     1251.268540   0.3 16.425 12.228 15.534     1073.893542         1174.13  -8.5
       4.261000     2950.860983     2450.824060     2133.490090  14.9 13.239 10.622 13.017     1998.797787          1867.7   7.0
      23.795007     2935.444570     1043.481120      944.727910  10.5 19.555 13.806 18.007      934.070320         944.888  -1.1
      11.717420     2941.352490     1696.314470     1601.246990   5.9 18.648 13.348 17.290     1499.047493         1572.81  -4.7
      33.147823     2939.823163      549.316570      486.815600  12.8 9.677 8.827 10.203      423.346239         391.919   8.0
      31.354613     2938.217920      657.336920      554.804330  18.5 12.882 10.443 12.735      533.142389         481.776  10.7
      28.040830     2942.152987      655.402390      726.923450  -9.8 10.647 9.316 10.969      513.116036         599.151 -14.4
      81.864820     2931.195947     1126.535410     1009.982690  11.5 7.704 7.833 8.644      840.193795         773.753   8.6
       1.880697     2943.716987     1831.174480     1732.435540   5.7 22.883 15.483 20.636     1715.949277         1846.58  -7.1
      34.801530     2940.722730      516.147600      469.483630   9.9 7.977 7.971 8.860      386.730585         362.207   6.8
      24.668980     2940.396073      921.122390      953.703710  -3.4 13.904 10.958 13.542      758.949008         847.416 -10.4
      16.933700     2949.817043     2087.778060     2108.261600  -1.0 8.283 8.125 9.102     1572.337397         1639.25  -4.1
      19.496580     2940.717693     1349.029290     1342.935350   0.5 15.882 11.955 15.105     1145.146376         1245.74  -8.1
      49.617953     2931.605663      354.880380      428.374680 -17.2 11.994 9.995 12.034      283.861207         364.477 -22.1
      22.955493     2946.123777     1101.901100     1184.192290  -6.9 8.876 8.424 9.570      838.095352          934.63 -10.3
       2.213267     2953.930440     2596.877260     2458.394890   5.6 12.670 10.335 12.567     2099.280175         2124.48  -1.2
      12.814050     2944.792317     1914.973680     1850.482530   3.5 15.208 11.615 14.572     1609.280112          1691.9  -4.9
       1.818560     2949.041167     2204.144880     2013.351190   9.5 17.559 12.800 16.429     1917.586583          1934.3  -0.9
       2.380933     2933.491720     1371.371120     1354.716090   1.2 31.408 19.780 27.371     1432.389017         1672.08 -14.3
      23.662123     2945.799077      994.607940     1103.359980  -9.9 9.201 8.587 9.827      760.558366         877.908 -13.4
       6.885087     2940.379620     1671.981000     1560.578610   7.1 22.920 15.502 20.665     1567.560122         1664.56  -5.8
      38.813030     2935.471473      493.623620      374.618560  31.8 11.829 9.912 11.903      393.807669         317.513  24.0
      44.730990     2933.931540      313.487040      323.995090  -3.2 11.168 9.579 11.381      247.489403         270.383  -8.5
       9.834870     2953.121130     2322.731810     2253.337260   3.1 8.379 8.173 9.177     1752.091676         1756.32  -0.2
      13.804190     2939.365660     1507.304800     1436.422050   4.9 19.934 13.997 18.306     1356.457555         1447.42  -6.3
       3.997027     2956.211497     2966.589050     2983.468850  -0.6 7.889 7.926 8.790     2219.439044         2296.52  -3.4
      29.053620     2939.067380      722.083110      676.490160   6.7 12.833 10.418 12.696      585.205701         586.784  -0.3
      53.180210     2934.636087      516.788840      525.187400  -1.6 7.864 7.913 8.770      386.472917         404.007  -4.3
       8.122670     2948.545867     2346.236790     2047.330710  14.6 14.054 11.033 13.661     1937.597373         1825.23   6.2
       1.652173     2952.906077     2506.716160     2349.424780   6.7 13.694 10.852 13.376     2058.749279         2077.84  -0.9
       3.671990     2956.913580     3167.495250     3249.831250  -2.5 7.986 7.975 8.867     2373.653926         2507.84  -5.4
      14.654987     2945.678670     1864.274020     1875.638140  -0.6 13.021 10.513 12.845     1515.316723         1633.91  -7.3
      20.714810     2947.258257     1500.474380     1470.082810   2.1 9.342 8.658 9.938     1150.047450         1173.79  -2.0
      10.307007     2947.606543     2215.862350     2060.168680   7.6 13.093 10.549 12.902     1803.108046         1797.59   0.3
      19.282100     2931.954950     1160.948330     1050.779810  10.5 24.645 16.371 22.028     1113.671542         1156.58  -3.7
       8.450263     2931.566057     1312.498600     1251.691620   4.9 31.034 19.591 27.075     1364.706436         1535.66 -11.1
       5.894730     2951.820407     2560.173580     2198.047220  16.5 11.480 9.736 11.627     2031.223279         1847.84   9.9
      26.870520     2940.337503      795.441470      809.905240  -1.8 13.162 10.584 12.956      647.964526         707.784  -8.5
       1.781477     2955.514157     2799.318350     2774.603060   0.9 11.086 9.537 11.316     2207.070908         2310.95  -4.5
      50.221723     2932.424403      356.342660      425.999290 -16.4 10.976 9.482 11.229      280.456798         353.885 -20.7
       3.332893     2943.147687     1832.934690     1703.782260   7.6 21.752 14.913 19.742     1691.485255          1778.0  -4.9
      23.652400     2933.705813     1055.505240      935.993170  12.8 21.294 14.682 19.380      967.958036         968.294  -0.0
       1.937497     2935.156407     1428.657090     1412.778310   1.1 31.444 19.798 27.398     1492.859551         1744.73 -14.4
       9.064187     2941.974957     1780.256490     1647.314790   8.1 19.525 13.791 17.983     1592.911909         1646.61  -3.3
      34.262450     2939.833723      532.302810      463.750100  14.8 9.666 8.822 10.194      410.163281         373.253   9.9
      32.514393     2937.495963      651.418350      529.621190  23.0 12.704 10.353 12.594      526.880693         458.045  15.0
      21.534390     2946.910843     1395.055470     1391.491800   0.3 8.889 8.430 9.580     1061.293077          1098.6  -3.4
       6.578230     2942.926553     1856.517980     1695.072350   9.5 20.373 14.218 18.653     1680.993996         1722.75  -2.4
      32.653117     2939.116037      583.029660      501.658440  16.2 11.084 9.536 11.314      459.665168          417.81  10.0
      37.534220     2938.532837      508.294000      394.039050  29.0 9.567 8.772 10.116      391.028640         316.375  23.6
      11.349130     2940.188240     1615.663830     1522.048760   6.2 20.512 14.288 18.762     1465.727029         1551.05  -5.5
       6.745157     2947.201550     2233.560300     1941.653590  15.0 16.098 12.064 15.276     1902.078403         1809.42   5.1
      66.542870     2931.360273      507.533670      527.795150  -3.8 7.840 7.901 8.751      379.396902         405.761  -6.5
      14.066093     2950.845350     1954.903470     2249.629100 -13.1 8.455 8.211 9.237     1476.496633          1756.8 -16.0
       4.025223     2947.357417     2156.582170     1914.754190  12.6 16.743 12.388 15.785     1854.027551         1808.71   2.5
      25.097453     2939.595593      917.448430      915.861060   0.2 14.704 11.361 14.174      765.175310          828.27  -7.6
      27.732757     2944.119220      611.032190      723.000340 -15.5 8.681 8.325 9.416      463.240474         567.841 -18.4
       8.078850     2952.304853     2509.918780     2226.552890  12.7 10.295 9.139 10.691     1953.893409         1819.72   7.4
      48.536873     2934.764070      273.133290      338.246360 -19.3 8.836 8.403 9.538      207.603878         266.694 -22.2
      18.527813     2945.868070     1662.288830     1665.985240  -0.2 11.432 9.712 11.589     1317.849685         1398.98  -5.8
