       x_coord        y_coord           Rho           Rho_Ref      %     Depth    Temp    Temp_Ref    Rho_cT     Rho_ref_cT  %_cT
      18.729017     2934.646280     1063.025230     1133.196350  -6.2 22.654 -18.505 20.454       92.885857         1202.73 -92.3
       8.732390     2943.985727     1579.189870     1783.942440 -11.5 17.514 -12.091 16.394      391.212014         1712.33 -77.2
      13.340243     2951.980563     2498.080170     2257.344090  10.7 7.319 0.632 8.340     1413.435092         1712.22 -17.4
      19.657987     2933.513517     1045.993990     1071.068890  -2.3 23.086 -19.045 20.796       77.274448         1145.95 -93.3
      34.366747     2941.519303      612.037750      492.588560  24.2 7.981 -0.193 8.863      333.669041         380.066 -12.2
      10.574743     2951.102187     2323.713030     2192.892560   6.0 9.598 -2.211 10.140     1149.594678          1762.0 -34.8
      22.011300     2947.518993     1209.976290     1344.741750 -10.0 8.281 -0.568 9.100      648.314429         1045.54 -38.0
      20.004773     2946.818233     1354.775760     1549.352440 -12.6 9.782 -2.441 10.286      662.463434         1250.54 -47.0
       0.363200     2942.958457     1688.754830     1699.636250  -0.6 25.142 -21.610 22.420       16.480023         1887.44 -99.1
      13.126763     2947.620140     1884.759120     2086.383280  -9.7 11.680 -4.809 11.785      810.000299         1762.22 -54.0
      26.892840     2942.055673      845.633880      796.226010   6.2 11.444 -4.516 11.599      369.636667          668.81 -44.7
      14.229950     2947.551397     1837.872000     2062.777160 -10.9 11.749 -4.895 11.839      785.908081         1745.08 -55.0
      30.507033     2943.499180      685.660700      591.376280  15.9 7.601 0.281 8.563      381.933153         451.851 -15.5
       5.153000     2952.359040     2569.956170     2244.300250  14.5 11.741 -4.886 11.833     1099.573684         1898.31 -42.1
       4.322917     2951.893573     2501.982860     2213.329550  13.0 12.206 -5.467 12.201     1034.155624         1892.46 -45.4
      16.730837     2947.441093     1732.036510     1932.473900 -10.4 10.659 -3.535 10.979      799.537586         1593.25 -49.8
       5.827083     2941.582690     1494.870010     1625.826000  -8.1 21.717 -17.336 19.715      174.294051         1695.52 -89.7
      54.371767     2932.116007      422.229560      487.182720 -13.3 10.384 -3.192 10.761      198.529953         399.019 -50.2
