       x_coord        y_coord           Rho           Rho_Ref      %     Depth    Temp    Temp_Ref    Rho_cT     Rho_ref_cT  %_cT
      18.729017     2934.646280     1092.598240     1133.196350  -3.6 22.654 8.115 20.454      822.585107         1202.73 -31.6
       8.732390     2943.985727     1664.926670     1783.942440  -6.7 17.514 7.519 16.394     1228.659711         1712.33 -28.2
      13.340243     2951.980563     2349.244840     2257.344090   4.1 7.319 6.336 8.340     1664.208152         1712.22  -2.8
      19.657987     2933.513517     1065.902310     1071.068890  -0.5 23.086 8.165 20.796      803.824244         1145.95 -29.9
      34.366747     2941.519303      525.263800      492.588560   6.6 7.981 6.413 8.863      373.104842         380.066  -1.8
      10.574743     2951.102187     2385.383320     2192.892560   8.8 9.598 6.600 10.140     1705.569577          1762.0  -3.2
      22.011300     2947.518993     1293.283940     1344.741750  -3.8 8.281 6.448 9.100      919.770434         1045.54 -12.0
      20.004773     2946.818233     1431.276730     1549.352440  -7.6 9.782 6.622 10.286     1024.138698         1250.54 -18.1
       0.363200     2942.958457     1602.415750     1699.636250  -5.7 25.142 8.403 22.420     1217.972623         1887.44 -35.5
      13.126763     2947.620140     2000.839740     2086.383280  -4.1 11.680 6.842 11.785     1442.698518         1762.22 -18.1
      26.892840     2942.055673      741.944690      796.226010  -6.8 11.444 6.815 11.599      534.469850          668.81 -20.1
      14.229950     2947.551397     1939.027070     2062.777160  -6.0 11.749 6.850 11.839     1398.515262         1745.08 -19.9
      30.507033     2943.499180      579.459780      591.376280  -2.0 7.601 6.369 8.563      410.962919         451.851  -9.0
       5.153000     2952.359040     2409.499150     2244.300250   7.4 11.741 6.849 11.833     1737.787898         1898.31  -8.5
       4.322917     2951.893573     2342.258400     2213.329550   5.8 12.206 6.903 12.201     1692.453971         1892.46 -10.6
      16.730837     2947.441093     1790.616240     1932.473900  -7.3 10.659 6.723 10.979     1285.816018         1593.25 -19.3
       5.827083     2941.582690     1499.584160     1625.826000  -7.8 21.717 8.006 19.715     1124.920604         1695.52 -33.7
      54.371767     2932.116007      454.409340      487.182720  -6.7 10.384 6.692 10.761      325.942599         399.019 -18.3
      36.762667     2937.910357      505.812720      401.106370  26.1 10.190 6.669 10.608      362.528570          326.98  10.9
       9.386663     2953.760750     2643.101610     2313.122270  14.3 7.739 6.385 8.672     1875.594534          1773.7   5.7
      22.700903     2947.556530     1221.912330     1257.937230  -2.9 7.443 6.350 8.438      866.043827         957.238  -9.5
      14.945220     2946.568847     1788.348130     1958.021840  -8.7 12.131 6.894 12.142     1291.822678         1671.25 -22.7
      11.847207     2934.775163     1195.280830     1296.139280  -7.8 25.225 8.413 22.486      908.804084         1441.49 -37.0
      72.076170     2931.138513      579.448000      599.461910  -3.3 7.461 6.353 8.453      410.720430         456.379 -10.0
       6.034293     2946.302793     1828.917650     1876.080840  -2.5 16.997 7.459 15.986     1346.937079         1781.61 -24.4
      63.675670     2931.625447      521.830340      518.043680   0.7 7.875 6.400 8.779      370.505363          398.62  -7.1
      47.005797     2936.616360      254.634040      303.407170 -16.1 7.484 6.355 8.470      180.504344         231.121 -21.9
       9.999517     2950.488933     2327.863800     2164.829420   7.5 10.211 6.671 10.625     1668.582568         1765.67  -5.5
       0.836253     2950.980900     2219.565230     2168.667620   2.3 15.619 7.299 14.897     1625.765555         2000.44 -18.7
      13.327453     2951.249663     2308.453140     2242.316670   2.9 8.050 6.421 8.918     1640.204264         1733.19  -5.4
      35.933310     2938.236270      526.477500      421.162950  25.0 10.464 6.701 10.824      377.758002          345.61   9.3
      62.785293     2931.359873      530.320490      531.907640  -0.3 8.140 6.431 8.989      376.941896         412.078  -8.5
       8.156063     2942.970503     1577.843580     1708.079130  -7.6 19.629 7.764 18.065     1174.074025         1710.87 -31.4
      58.083277     2933.354480      418.967850      433.753920  -3.4 7.646 6.374 8.598      297.193571           331.8 -10.4
      45.256087     2931.192803      386.009340      381.376630   1.2 13.907 7.100 13.545      280.824022         338.898 -17.1
      19.577963     2948.593860     1656.015620     1693.286300  -2.2 8.006 6.416 8.883     1176.421501         1307.34 -10.0
      27.137847     2945.237553      755.952400      780.586720  -3.2 7.562 6.364 8.532      536.050420         595.828 -10.0
