       x_coord        y_coord           Rho           Rho_Ref      %     Depth    Temp    Temp_Ref    Rho_cT     Rho_ref_cT  %_cT
      18.729017     2934.646280     1193.636020     1133.196350   5.3 22.654 20.195 20.454     1259.147459         1202.73   4.7
       8.732390     2943.985727     1777.800980     1783.942440  -0.3 17.514 16.238 16.394     1699.488188         1712.33  -0.7
      13.340243     2951.980563     2394.122870     2257.344090   6.1 7.319 8.388 8.340     1818.813018         1712.22   6.2
      19.657987     2933.513517     1150.320390     1071.068890   7.4 23.086 20.529 20.796     1223.037460         1145.95   6.7
      34.366747     2941.519303      530.342910      492.588560   7.7 7.981 8.897 8.863      409.651905         380.066   7.8
      10.574743     2951.102187     2304.382340     2192.892560   5.1 9.598 10.142 10.140     1851.704502          1762.0   5.1
      22.011300     2947.518993     1294.736840     1344.741750  -3.7 8.281 9.128 9.100     1007.576283         1045.54  -3.6
      20.004773     2946.818233     1435.912620     1549.352440  -7.3 9.782 10.284 10.286     1158.923558         1250.54  -7.3
       0.363200     2942.958457     1703.550780     1699.636250   0.2 25.142 22.111 22.420     1878.632378         1887.44  -0.5
      13.126763     2947.620140     1991.186600     2086.383280  -4.6 11.680 11.745 11.785     1679.839134         1762.22  -4.7
      26.892840     2942.055673      770.732810      796.226010  -3.2 11.444 11.564 11.599      646.724374          668.81  -3.3
      14.229950     2947.551397     1914.633510     2062.777160  -7.2 11.749 11.798 11.839     1617.789749         1745.08  -7.3
      30.507033     2943.499180      569.135940      591.376280  -3.8 7.601 8.605 8.563      435.454865         451.851  -3.6
       5.153000     2952.359040     2351.628890     2244.300250   4.8 11.741 11.793 11.833     1986.687592         1898.31   4.7
       4.322917     2951.893573     2317.540980     2213.329550   4.7 12.206 12.151 12.201     1978.655368         1892.46   4.6
      16.730837     2947.441093     1752.058300     1932.473900  -9.3 10.659 10.959 10.979     1443.667797         1593.25  -9.4
       5.827083     2941.582690     1626.751680     1625.826000   0.1 21.717 19.474 19.715     1686.710573         1695.52  -0.5
      54.371767     2932.116007      438.914410      487.182720  -9.9 10.384 10.748 10.761      359.335629         399.019  -9.9
      36.762667     2937.910357      505.520530      401.106370  26.0 10.190 10.598 10.608      411.974242          326.98  26.0
       9.386663     2953.760750     2429.790140     2313.122270   5.0 7.739 8.711 8.672     1865.545524          1773.7   5.2
      22.700903     2947.556530     1231.301430     1257.937230  -2.1 7.443 8.483 8.438      938.358508         957.238  -2.0
      14.945220     2946.568847     1797.455600     1958.021840  -8.2 12.131 12.093 12.142     1532.015654         1671.25  -8.3
      11.847207     2934.775163     1313.062670     1296.139280   1.3 25.225 22.175 22.486     1450.117403         1441.49   0.6
      72.076170     2931.138513      607.241590      599.461910   1.3 7.461 8.497 8.453      462.981375         456.379   1.4
       6.034293     2946.302793     1924.716390     1876.080840   2.6 16.997 15.840 15.986     1820.774199         1781.61   2.2
      63.675670     2931.625447      510.662350      518.043680  -1.4 7.875 8.815 8.779      393.406667          398.62  -1.3
      47.005797     2936.616360      250.450490      303.407170 -17.5 7.484 8.514 8.470      191.058667         231.121 -17.3
       9.999517     2950.488933     2258.299120     2164.829420   4.3 10.211 10.615 10.625     1841.333464         1765.67   4.3
       0.836253     2950.980900     2241.585960     2168.667620   3.4 15.619 14.779 14.897     2061.065571         2000.44   3.0
