       x_coord        y_coord           Rho           Rho_Ref      %     Depth    Temp    Temp_Ref    Rho_cT     Rho_ref_cT  %_cT
      18.729017     2934.646280     1108.574650     1133.196350  -2.2 22.654 21.232 20.454     1198.155049         1202.73  -0.4
       8.732390     2943.985727     1936.880060     1783.942440   8.6 17.514 16.977 16.394     1887.335297         1712.33  10.2
      13.340243     2951.980563     2296.885960     2257.344090   1.8 7.319 8.535 8.340     1753.413559         1712.22   2.4
      19.657987     2933.513517     1070.178110     1071.068890  -0.1 23.086 21.591 20.796     1166.242673         1145.95   1.8
      34.366747     2941.519303      560.742610      492.588560  13.8 7.981 9.083 8.863      435.739272         380.066  14.6
      10.574743     2951.102187     2368.388020     2192.892560   8.0 9.598 10.422 10.140     1919.696132          1762.0   8.9
      22.011300     2947.518993     1165.687140     1344.741750 -13.3 8.281 9.332 9.100      913.073161         1045.54 -12.7
      20.004773     2946.818233     1299.821030     1549.352440 -16.1 9.782 10.574 10.286     1058.519010         1250.54 -15.4
       0.363200     2942.958457     1807.834720     1699.636250   6.4 25.142 23.292 22.420     2047.019836         1887.44   8.5
      13.126763     2947.620140     2149.234510     2086.383280   3.0 11.680 12.146 11.785     1834.689783         1762.22   4.1
      26.892840     2942.055673      800.857390      796.226010   0.6 11.444 11.951 11.599      679.745714          668.81   1.6
      14.229950     2947.551397     2032.011530     2062.777160  -1.5 11.749 12.203 11.839     1737.514143         1745.08  -0.4
      30.507033     2943.499180      619.376110      591.376280   4.7 7.601 8.768 8.563      476.431491         451.851   5.4
       5.153000     2952.359040     2460.436560     2244.300250   9.6 11.741 12.197 11.833     2103.458682         1898.31  10.8
       4.322917     2951.893573     2434.573240     2213.329550  10.0 12.206 12.582 12.201     2104.805292         1892.46  11.2
      16.730837     2947.441093     1768.103470     1932.473900  -8.5 10.659 11.301 10.979     1471.971413         1593.25  -7.6
       5.827083     2941.582690     1743.424950     1625.826000   7.2 21.717 20.457 19.715     1850.511597         1695.52   9.1
      54.371767     2932.116007      491.355640      487.182720   0.9 10.384 11.073 10.761      406.264435         399.019   1.8
      36.762667     2937.910357      524.175940      401.106370  30.7 10.190 10.912 10.608      431.292250          326.98  31.9
       9.386663     2953.760750     2449.643910     2313.122270   5.9 7.739 8.883 8.672     1891.314767          1773.7   6.6
      22.700903     2947.556530     1113.379660     1257.937230 -11.5 7.443 8.638 8.438      852.798476         957.238 -10.9
      14.945220     2946.568847     1852.744840     1958.021840  -5.4 12.131 12.520 12.142     1598.899876         1671.25  -4.3
      11.847207     2934.775163     1284.363490     1296.139280  -0.9 25.225 23.361 22.486     1456.505340         1441.49   1.0
      72.076170     2931.138513      622.375430      599.461910   3.8 7.461 8.653 8.453      476.943549         456.379   4.5
       6.034293     2946.302793     2120.725420     1876.080840  13.0 16.997 16.549 15.986     2043.779244         1781.61  14.7
      63.675670     2931.625447      491.595500      518.043680  -5.1 7.875 8.995 8.779      380.926639          398.62  -4.4
      47.005797     2936.616360      251.140060      303.407170 -17.2 7.484 8.671 8.470      192.570758         231.121 -16.7
       9.999517     2950.488933     2379.099550     2164.829420   9.9 10.211 10.930 10.625     1958.579455         1765.67  10.9
       0.836253     2950.980900     2351.348760     2168.667620   8.4 15.619 15.408 14.897     2198.958442         2000.44   9.9
      13.327453     2951.249663     2315.584590     2242.316670   3.3 8.050 9.141 8.918     1802.721779         1733.19   4.0
      35.933310     2938.236270      555.439780      421.162950  31.9 10.464 11.139 10.824      460.167494          345.61  33.1
      62.785293     2931.359873      492.187540      531.907640  -7.5 8.140 9.215 8.989      384.091132         412.078  -6.8
       8.156063     2942.970503     1838.810390     1708.079130   7.7 19.629 18.728 18.065     1872.286723         1710.87   9.4
      58.083277     2933.354480      388.087320      433.753920 -10.5 7.646 8.805 8.598      298.880488           331.8  -9.9
      45.256087     2931.192803      360.162170      381.376630  -5.6 13.907 13.990 13.545      324.057306         338.898  -4.4
      19.577963     2948.593860     1540.471080     1693.286300  -9.0 8.006 9.104 8.883     1197.873466         1307.34  -8.4
      27.137847     2945.237553      736.145050      780.586720  -5.7 7.562 8.737 8.532      565.666812         595.828  -5.1
      25.112657     2936.402253      957.037660      891.120330   7.4 17.898 17.294 16.697      940.153812         862.097   9.1
      11.894277     2932.990187     1229.589820     1240.734070  -0.9 27.010 24.839 23.896     1439.822530         1423.61   1.1
      20.398657     2948.647943     1419.495480     1572.228330  -9.7 7.952 9.059 8.840     1102.213432         1212.19  -9.1
       0.415747     2946.207237     2004.155730     1846.720250   8.5 21.893 20.602 19.853     2134.536140         1932.28  10.5
      28.247143     2942.912647      715.937860      709.240760   0.9 9.887 10.662 10.369      584.594153         573.935   1.9
      38.936593     2934.325263      468.350370      388.041370  20.7 12.975 13.218 12.808      412.359999         337.674  22.1
       2.378563     2952.172737     2436.955140     2258.774230   7.9 12.727 13.013 12.613     2133.138138         1954.55   9.1
      43.003673     2934.596207      324.660740      320.348140   1.3 10.904 11.503 11.172      271.930462         265.665   2.4
      58.697787     2932.601947      404.608190      456.684720 -11.4 8.398 9.429 9.192      317.906582         356.128 -10.7
       4.855037     2956.239917     2866.649340     2923.892200  -2.0 7.860 8.983 8.767     2220.445450         2249.02  -1.3
