       x_coord        y_coord           Rho           Rho_Ref      %     Depth    Temp    Temp_Ref    Rho_cT     Rho_ref_cT  %_cT
      18.729017     2934.646280     1281.481180     1133.196350  13.1 22.654 -16.138 20.454      187.800494         1202.73 -84.4
       8.732390     2943.985727     1855.243830     1783.942440   4.0 17.514 -10.320 16.394      541.723660         1712.33 -68.4
      13.340243     2951.980563     2136.318750     2257.344090  -5.4 7.319 1.220 8.340     1240.154183         1712.22 -27.6
      19.657987     2933.513517     1251.309690     1071.068890  16.8 23.086 -16.628 20.796      168.053829         1145.95 -85.3
      34.366747     2941.519303      519.095320      492.588560   5.4 7.981 0.472 8.863      291.625797         380.066 -23.3
      10.574743     2951.102187     2099.499110     2192.892560  -4.3 9.598 -1.359 10.140     1083.408349          1762.0 -38.5
      22.011300     2947.518993     1053.757720     1344.741750 -21.6 8.281 0.132 9.100      583.041471         1045.54 -44.2
      20.004773     2946.818233     1207.019440     1549.352440 -22.1 9.782 -1.567 10.286      616.576840         1250.54 -50.7
       0.363200     2942.958457     1832.121890     1699.636250   7.8 25.142 -18.954 22.420      139.505331         1887.44 -92.6
      13.126763     2947.620140     1806.917770     2086.383280 -13.4 11.680 -3.716 11.785      825.959970         1762.22 -53.1
      26.892840     2942.055673      774.833850      796.226010  -2.7 11.444 -3.449 11.599      359.348939          668.81 -46.3
      14.229950     2947.551397     1726.697310     2062.777160 -16.3 11.749 -3.793 11.839      785.931225         1745.08 -55.0
      30.507033     2943.499180      605.305550      591.376280   2.4 7.601 0.902 8.563      346.565725         451.851 -23.3
       5.153000     2952.359040     2751.504720     2244.300250  22.6 11.741 -3.785 11.833     1252.982290         1898.31 -34.0
       4.322917     2951.893573     2703.854690     2213.329550  22.2 12.206 -4.312 12.201     1195.666288         1892.46 -36.8
      16.730837     2947.441093     1590.916330     1932.473900 -17.7 10.659 -2.560 10.979      773.189904         1593.25 -51.5
       5.827083     2941.582690     1773.390290     1625.826000   9.1 21.717 -15.078 19.715      306.885126         1695.52 -81.9
      54.371767     2932.116007      377.188840      487.182720 -22.6 10.384 -2.249 10.761      186.249407         399.019 -53.3
      36.762667     2937.910357      522.890900      401.106370  30.4 10.190 -2.029 10.608      261.070551          326.98 -20.2
       9.386663     2953.760750     2550.178190     2313.122270  10.2 7.739 0.745 8.672     1450.105730          1773.7 -18.2
      22.700903     2947.556530      983.602400     1257.937230 -21.8 7.443 1.080 8.438      567.538344         957.238 -40.7
      14.945220     2946.568847     1615.429840     1958.021840 -17.5 12.131 -4.226 12.142      717.797313         1671.25 -57.1
      11.847207     2934.775163     1444.373120     1296.139280  11.4 25.225 -19.049 22.486      106.575858         1441.49 -92.6
      72.076170     2931.138513      634.520840      599.461910   5.8 7.461 1.060 8.453      365.794845         456.379 -19.8
       6.034293     2946.302793     2068.770920     1876.080840  10.3 16.997 -9.735 15.986      634.345009         1781.61 -64.4
      63.675670     2931.625447      545.184870      518.043680   5.2 7.875 0.592 8.779      307.920466          398.62 -22.8
      47.005797     2936.616360      266.398600      303.407170 -12.2 7.484 1.035 8.470      153.409082         231.121 -33.6
       9.999517     2950.488933     2104.655290     2164.829420  -2.8 10.211 -2.053 10.625     1049.542653         1765.67 -40.6
       0.836253     2950.980900     2532.016930     2168.667620  16.8 15.619 -8.175 14.897      875.139386         2000.44 -56.3
      13.327453     2951.249663     2067.028990     2242.316670  -7.8 8.050 0.393 8.918     1157.175380         1733.19 -33.2
      35.933310     2938.236270      542.647530      421.162950  28.8 10.464 -2.339 10.824      266.725572          345.61 -22.8
      62.785293     2931.359873      538.775600      531.907640   1.3 8.140 0.291 8.989      300.251219         412.078 -27.1
       8.156063     2942.970503     1809.140600     1708.079130   5.9 19.629 -12.715 18.065      419.965032         1710.87 -75.5
      58.083277     2933.354480      389.417340      433.753920 -10.2 7.646 0.851 8.598      222.467015           331.8 -33.0
      45.256087     2931.192803      387.125710      381.376630   1.5 13.907 -6.237 13.545      152.557043         338.898 -55.0
      19.577963     2948.593860     1501.961600     1693.286300 -11.3 8.006 0.443 8.883      842.714892         1307.34 -35.5
      27.137847     2945.237553      721.903230      780.586720  -7.5 7.562 0.945 8.532      414.107310         595.828 -30.5
      25.112657     2936.402253     1057.616210      891.120330  18.7 17.898 -10.754 16.697      297.342069         862.097 -65.5
      11.894277     2932.990187     1401.491500     1240.734070  13.0 27.010 -21.069 23.896       32.615616         1423.61 -97.7
      20.398657     2948.647943     1364.294570     1572.228330 -13.2 7.952 0.504 8.840      767.561332         1212.19 -36.7
       0.415747     2946.207237     2030.566390     1846.720250  10.0 21.893 -15.277 19.853      341.307007         1932.28 -82.3
      28.247143     2942.912647      702.260590      709.240760  -1.0 9.887 -1.686 10.369      356.634499         573.935 -37.9
      38.936593     2934.325263      522.788870      388.041370  34.7 12.975 -5.181 12.808      219.814350         337.674 -34.9
       2.378563     2952.172737     2738.089440     2258.774230  21.2 12.727 -4.901 12.613     1170.446602         1954.55 -40.1
      43.003673     2934.596207      364.742010      320.348140  13.9 10.904 -2.837 11.172      174.737894         265.665 -34.2
      58.697787     2932.601947      410.074550      456.684720 -10.2 8.398 -0.001 9.192      225.534867         356.128 -36.7
       4.855037     2956.239917     3483.448620     2923.892200  19.1 7.860 0.608 8.767     1968.878582         2249.02 -12.5
      26.425710     2941.260333      832.179320      837.138370  -0.6 12.240 -4.349 12.227      367.213563         716.325 -48.7
      29.920297     2943.417253      636.356760      619.221230   2.8 8.483 -0.096 9.259      348.461464         483.912 -28.0
      24.890200     2946.487830      787.615030      994.173090 -20.8 7.812 0.663 8.730      446.235537         763.764 -41.6
