       x_coord        y_coord           Rho           Rho_Ref      %     Depth    Temp    Temp_Ref    Rho_cT     Rho_ref_cT  %_cT
      18.729017     2934.646280     1193.240940     1133.196350   5.3 22.654 15.682 20.454     1124.099636         1202.73  -6.5
       8.732390     2943.985727     1714.610970     1783.942440  -3.9 17.514 12.999 16.394     1500.260830         1712.33 -12.4
      13.340243     2951.980563     2086.485660     2257.344090  -7.6 7.319 7.678 8.340     1548.054693         1712.22  -9.6
      19.657987     2933.513517     1156.762210     1071.068890   8.0 23.086 15.908 20.796     1096.267516         1145.95  -4.3
      34.366747     2941.519303      524.497060      492.588560   6.5 7.981 8.023 8.863      393.673354         380.066   3.6
      10.574743     2951.102187     2105.805510     2192.892560  -4.0 9.598 8.867 10.140     1625.000419          1762.0  -7.8
      22.011300     2947.518993     1312.295700     1344.741750  -2.4 8.281 8.180 9.100      990.116720         1045.54  -5.3
      20.004773     2946.818233     1463.795350     1549.352440  -5.5 9.782 8.963 10.286     1133.090300         1250.54  -9.4
       0.363200     2942.958457     1600.868830     1699.636250  -5.8 25.142 16.981 22.420     1560.081809         1887.44 -17.3
      13.126763     2947.620140     1909.396960     2086.383280  -8.5 11.680 9.954 11.785     1525.316211         1762.22 -13.4
      26.892840     2942.055673      742.810770      796.226010  -6.7 11.444 9.831 11.599      591.109041          668.81 -11.6
      14.229950     2947.551397     1865.481110     2062.777160  -9.6 11.749 9.990 11.839     1491.907685         1745.08 -14.5
      30.507033     2943.499180      564.513450      591.376280  -4.5 7.601 7.825 8.563      420.910066         451.851  -6.8
       5.153000     2952.359040     2530.712110     2244.300250  12.8 11.741 9.986 11.833     2023.669887         1898.31   6.6
       4.322917     2951.893573     2481.441940     2213.329550  12.1 12.206 10.229 12.201     1999.344382         1892.46   5.6
      16.730837     2947.441093     1758.650230     1932.473900  -9.0 10.659 9.421 10.979     1381.461367         1593.25 -13.3
       5.827083     2941.582690     1552.649670     1625.826000  -4.5 21.717 15.193 19.715     1443.709141         1695.52 -14.9
      54.371767     2932.116007      416.658200      487.182720 -14.5 10.384 9.277 10.761      325.800065         399.019 -18.3
      36.762667     2937.910357      514.048730      401.106370  28.2 10.190 9.176 10.608      400.649466          326.98  22.5
       9.386663     2953.760750     2341.963240     2313.122270   1.2 7.739 7.897 8.672     1750.435237          1773.7  -1.3
      22.700903     2947.556530     1231.367920     1257.937230  -2.1 7.443 7.742 8.438      915.598688         957.238  -4.3
      14.945220     2946.568847     1782.847810     1958.021840  -8.9 12.131 10.189 12.142     1434.722648         1671.25 -14.2
      11.847207     2934.775163     1284.559150     1296.139280  -0.9 25.225 17.024 22.486     1253.227370         1441.49 -13.1
      72.076170     2931.138513      625.451150      599.461910   4.3 7.461 7.752 8.453      465.208912         456.379   1.9
