       x_coord        y_coord           Rho           Rho_Ref      %     Depth    Temp    Temp_Ref    Rho_cT     Rho_ref_cT  %_cT
      18.729017     2934.646280     1156.201300     1133.196350   2.0 22.654 20.504 20.454     1228.591984         1202.73   2.2
       8.732390     2943.985727     1743.525780     1783.942440  -2.3 17.514 16.444 16.394     1675.714428         1712.33  -2.1
      13.340243     2951.980563     2305.180630     2257.344090   2.1 7.319 8.390 8.340     1751.381341         1712.22   2.3
      19.657987     2933.513517     1114.830160     1071.068890   4.1 23.086 20.846 20.796     1194.159098         1145.95   4.2
      34.366747     2941.519303      512.401900      492.588560   4.0 7.981 8.913 8.863      395.993776         380.066   4.2
      10.574743     2951.102187     2150.898030     2192.892560  -1.9 9.598 10.190 10.140     1730.949710          1762.0  -1.8
      22.011300     2947.518993     1381.541130     1344.741750   2.7 8.281 9.150 9.100     1075.874921         1045.54   2.9
      20.004773     2946.818233     1586.607960     1549.352440   2.4 9.782 10.336 10.286     1282.597735         1250.54   2.6
       0.363200     2942.958457     1690.190110     1699.636250  -0.6 25.142 22.470 22.420     1879.060888         1887.44  -0.4
      13.126763     2947.620140     2039.093570     2086.383280  -2.3 11.680 11.835 11.785     1724.822667         1762.22  -2.1
      26.892840     2942.055673      729.324300      796.226010  -8.4 11.444 11.649 11.599      613.526107          668.81  -8.3
      14.229950     2947.551397     2043.262720     2062.777160  -0.9 11.749 11.889 11.839     1731.123353         1745.08  -0.8
      30.507033     2943.499180      596.530870      591.376280   0.9 7.601 8.613 8.563      456.534708         451.851   1.0
       5.153000     2952.359040     2286.117240     2244.300250   1.9 11.741 11.883 11.833     1936.533060         1898.31   2.0
       4.322917     2951.893573     2259.808980     2213.329550   2.1 12.206 12.251 12.201     1935.022097         1892.46   2.2
      16.730837     2947.441093     1954.991860     1932.473900   1.2 10.659 11.029 10.979     1614.262849         1593.25   1.3
       5.827083     2941.582690     1598.532020     1625.826000  -1.7 21.717 19.765 19.715     1669.053989         1695.52  -1.6
      54.371767     2932.116007      444.857450      487.182720  -8.7 10.384 10.811 10.761      364.909359         399.019  -8.5
      36.762667     2937.910357      488.048890      401.106370  21.7 10.190 10.658 10.608      398.465265          326.98  21.9
       9.386663     2953.760750     2349.057580     2313.122270   1.6 7.739 8.722 8.672     1804.194005          1773.7   1.7
      22.700903     2947.556530     1274.067900     1257.937230   1.3 7.443 8.488 8.438      971.105368         957.238   1.4
      14.945220     2946.568847     1943.013090     1958.021840  -0.8 12.131 12.192 12.142     1660.868537         1671.25  -0.6
      11.847207     2934.775163     1283.789890     1296.139280  -1.0 25.225 22.536 22.486     1429.359248         1441.49  -0.8
      72.076170     2931.138513      604.751400      599.461910   0.9 7.461 8.503 8.453      461.161838         456.379   1.0
       6.034293     2946.302793     1859.113120     1876.080840  -0.9 16.997 16.036 15.986     1767.820824         1781.61  -0.8
      63.675670     2931.625447      513.643400      518.043680  -0.8 7.875 8.829 8.779      395.876464          398.62  -0.7
      47.005797     2936.616360      273.007230      303.407170 -10.0 7.484 8.520 8.470      208.305020         231.121  -9.9
       9.999517     2950.488933     2107.163880     2164.829420  -2.7 10.211 10.675 10.625     1721.275796         1765.67  -2.5
       0.836253     2950.980900     2220.729900     2168.667620   2.4 15.619 14.947 14.897     2051.237379         2000.44   2.5
      13.327453     2951.249663     2253.766680     2242.316670   0.5 8.050 8.968 8.918     1744.852866         1733.19   0.7
      35.933310     2938.236270      504.583400      421.162950  19.8 10.464 10.874 10.824      414.696205          345.61  20.0
      62.785293     2931.359873      510.675370      531.907640  -4.0 8.140 9.039 8.989      396.267465         412.078  -3.8
       8.156063     2942.970503     1672.100810     1708.079130  -2.1 19.629 18.115 18.065     1676.920493         1710.87  -2.0
      58.083277     2933.354480      388.733930      433.753920 -10.4 7.646 8.648 8.598      297.847538           331.8 -10.2
      45.256087     2931.192803      407.498880      381.376630   6.8 13.907 13.595 13.545      362.619820         338.898   7.0
      19.577963     2948.593860     1734.873570     1693.286300   2.5 8.006 8.933 8.883     1341.614539         1307.34   2.6
      27.137847     2945.237553      688.830170      780.586720 -11.8 7.562 8.582 8.532      526.650807         595.828 -11.6
      25.112657     2936.402253      944.466070      891.120330   6.0 17.898 16.747 16.697      914.885736         862.097   6.1
      11.894277     2932.990187     1239.063490     1240.734070  -0.1 27.010 23.946 23.896     1423.242351         1423.61  -0.0
      20.398657     2948.647943     1622.589010     1572.228330   3.2 7.952 8.890 8.840     1253.049345         1212.19   3.4
       0.415747     2946.207237     1859.180830     1846.720250   0.7 21.893 19.903 19.853     1947.644203         1932.28   0.8
      28.247143     2942.912647      649.695620      709.240760  -8.4 9.887 10.419 10.369      526.562164         573.935  -8.3
      38.936593     2934.325263      509.746760      388.041370  31.4 12.975 12.858 12.808      444.219302         337.674  31.6
       2.378563     2952.172737     2316.461630     2258.774230   2.6 12.727 12.663 12.613     2007.360777         1954.55   2.7
      43.003673     2934.596207      374.873730      320.348140  17.0 10.904 11.222 11.172      311.351318         265.665  17.2
      58.697787     2932.601947      405.858710      456.684720 -11.1 8.398 9.242 9.192      317.000613         356.128 -11.0
       4.855037     2956.239917     3038.925610     2923.892200   3.9 7.860 8.817 8.767     2341.299509         2249.02   4.1
      26.425710     2941.260333      781.397630      837.138370  -6.7 12.240 12.277 12.227      669.605674         716.325  -6.5
      29.920297     2943.417253      607.286070      619.221230  -1.9 8.483 9.309 9.259      475.343572         483.912  -1.8
      24.890200     2946.487830      907.433140      994.173090  -8.7 7.812 8.780 8.730      698.261008         763.764  -8.6
       7.093607     2955.044237     2590.374800     2523.307130   2.7 7.556 8.577 8.527     1980.150574         1925.73   2.8
       4.842337     2946.379847     1865.929110     1868.580200  -0.1 17.720 16.607 16.557     1800.944204         1801.17  -0.0
      23.572353     2940.729307      982.834650     1039.309200  -5.4 14.271 13.882 13.832      881.647981         931.009  -5.3
       4.025403     2941.596703     1605.265470     1627.287110  -1.4 22.503 20.386 20.336     1701.003402          1722.3  -1.2
      16.380893     2950.438713     2307.962870     2208.907060   4.5 7.661 8.660 8.610     1769.077463         1690.39   4.7
      26.097090     2935.732677      915.041360      833.354630   9.8 17.767 16.644 16.594      884.025579         804.066   9.9
      43.360867     2932.741340      409.341540      351.693490  16.4 12.759 12.687 12.637      354.974207         304.543  16.6
      12.181013     2950.671143     2185.186910     2211.939860  -1.2 9.329 9.978 9.928     1746.936441         1765.56  -1.1
      39.995997     2939.055033      424.295510      392.380360   8.1 7.645 8.648 8.598      325.090148         300.147   8.3
      22.649897     2940.134697     1065.233660     1109.066500  -4.0 14.865 14.352 14.302      968.073308         1006.52  -3.8
      33.414383     2941.401937      528.072330      503.793620   4.8 8.098 9.005 8.955      409.328244         389.879   5.0
       5.163547     2950.204620     2111.558940     2092.922910   0.9 13.895 13.585 13.535     1878.513900         1859.32   1.0
      53.534327     2931.869187      442.060930      485.234190  -8.9 10.631 11.006 10.956      364.770330         399.789  -8.8
      16.303380     2946.672013     1907.912500     1904.198570   0.2 11.428 11.636 11.586     1604.368694         1598.87   0.3
      46.231010     2936.515407      285.885480      298.617540  -4.3 7.985 8.916 8.866      220.959649         230.427  -4.1
       0.145420     2941.174850     1596.589690     1615.857590  -1.2 26.925 23.879 23.829     1831.242876         1851.32  -1.1
       8.734510     2949.183550     2038.871950     2092.722460  -2.6 12.316 12.338 12.288     1750.269222         1793.88  -2.4
      12.150177     2946.801293     1981.111590     2038.300310  -2.8 13.199 13.035 12.985     1735.204853         1782.75  -2.7
      45.050677     2934.654497      322.486120      304.093210   6.0 10.446 10.860 10.810      264.921903         249.432   6.2
      32.628753     2932.296457      774.616110      601.933480  28.7 17.904 16.752 16.702      750.444096         582.398  28.9
      62.212123     2932.119427      493.778750      509.035940  -3.0 7.981 8.913 8.863      381.600254         392.755  -2.8
      26.450480     2945.236563      737.093820      840.807740 -12.3 8.263 9.136 9.086      573.755910         653.436 -12.2
       3.055707     2949.385143     2065.813970     2031.549090   1.7 15.515 14.865 14.815     1903.891972         1869.77   1.8
      42.217100     2932.190977      453.992050      375.865920  20.8 13.909 13.596 13.546      404.008938         334.014  21.0
      48.822927     2933.783597      326.599890      364.363170 -10.4 9.816 10.363 10.313      264.243447         294.341 -10.2
       2.450733     2955.869123     2901.627050     2891.615090   0.3 9.031 9.742 9.692     2302.614455         2291.05   0.5
      14.544007     2940.167377     1442.468610     1474.916390  -2.2 19.133 17.723 17.673     1432.471101         1462.85  -2.1
      54.631210     2932.970147      446.980240      477.475730  -6.4 9.130 9.821 9.771      355.579282         379.242  -6.2
      49.778270     2935.802087      317.445750      388.277000 -18.2 7.798 8.768 8.718      244.182046         298.181 -18.1
       5.252543     2955.654540     2833.261250     2724.504330   4.0 8.445 9.280 9.230     2215.604014         2127.15   4.2
       6.381113     2955.066860     2656.956940     2568.288910   3.5 8.233 9.112 9.062     2066.592969         1994.42   3.6
      20.177020     2945.944563     1518.906100     1501.365770   1.2 10.655 11.026 10.976     1254.076927         1237.72   1.3
      40.543327     2938.455863      415.170580      372.943020  11.3 8.244 9.121 9.071      323.011699         289.692  11.5
      59.554510     2932.939967      422.611500      463.438740  -8.8 7.660 8.659 8.609      323.925634          354.64  -8.7
       5.240143     2948.944323     2033.699620     2025.115890   0.4 15.156 14.581 14.531     1859.868137         1849.49   0.6
      31.338573     2931.861600      837.602440      666.560020  25.7 19.238 17.806 17.756      833.546983           662.5  25.8
      43.555290     2933.854253      379.492930      330.502460  14.8 11.646 11.808 11.758      320.748721         278.929  15.0
       0.676630     2949.933250     2121.787540     2076.996260   2.2 18.167 16.960 16.910     2066.606587         2020.38   2.3
      25.313500     2945.911507      827.739830      929.315740 -10.9 8.388 9.235 9.185      646.359429         724.516 -10.8
      11.946630     2945.643243     1874.549970     1929.399580  -2.8 14.357 13.950 13.900     1684.743990         1731.63  -2.7
      22.894647     2936.001457     1046.271210     1012.320660   3.4 18.999 17.617 17.567     1036.249071         1001.36   3.5
      42.188537     2934.578793      403.026730      331.431440  21.6 11.521 11.710 11.660      339.648259         278.897  21.8
      11.508157     2951.118740     2178.651590     2207.592990  -1.3 9.581 10.177 10.127     1752.572312         1773.09  -1.2
      49.740693     2933.546573      368.185660      406.905830  -9.5 10.053 10.550 10.500      299.612962         330.613  -9.4
      19.157473     2949.346583     1809.858570     1782.562490   1.5 7.953 8.891 8.841     1397.717451         1374.41   1.7
       4.184283     2948.489583     2006.566100     1987.529630   1.0 15.610 14.940 14.890     1853.075061         1833.01   1.1
      52.572237     2935.156597      562.473150      551.182420   2.0 7.843 8.804 8.754      433.164605         423.781   2.2
      20.467190     2940.174507     1215.931340     1251.268540  -2.8 16.425 15.584 15.534     1142.493188         1174.13  -2.7
       4.261000     2950.860983     2170.499400     2133.490090   1.7 13.239 13.067 13.017     1902.812763          1867.7   1.9
      23.795007     2935.444570      999.533280      944.727910   5.8 19.555 18.057 18.007     1000.952213         944.888   5.9
      11.717420     2941.352490     1561.504940     1601.246990  -2.5 18.648 17.340 17.290     1535.721656         1572.81  -2.4
      33.147823     2939.823163      533.674510      486.815600   9.6 9.677 10.253 10.203      430.311076         391.919   9.8
      31.354613     2938.217920      630.848670      554.804330  13.7 12.882 12.785 12.735      548.599245         481.776  13.9
      28.040830     2942.152987      673.342540      726.923450  -7.4 10.647 11.019 10.969      555.829751         599.151  -7.2
      81.864820     2931.195947     1000.673900     1009.982690  -0.9 7.704 8.694 8.644      767.872127         773.753  -0.8
       1.880697     2943.716987     1726.461620     1732.435540  -0.3 22.883 20.686 20.636     1842.375110         1846.58  -0.2
      34.801530     2940.722730      504.364640      469.483630   7.4 7.977 8.910 8.860      389.748297         362.207   7.6
      24.668980     2940.396073      903.471740      953.703710  -5.3 13.904 13.592 13.542      803.911370         847.416  -5.1
      16.933700     2949.817043     2176.854110     2108.261600   3.3 8.283 9.152 9.102     1695.308605         1639.25   3.4
      19.496580     2940.717693     1310.036000     1342.935350  -2.4 15.882 15.155 15.105     1216.860267         1245.74  -2.3
      49.617953     2931.605663      397.718180      428.374680  -7.2 11.994 12.084 12.034      338.890915         364.477  -7.0
      22.955493     2946.123777     1148.183560     1184.192290  -3.0 8.876 9.620 9.570      907.645252          934.63  -2.9
       2.213267     2953.930440     2510.772350     2458.394890   2.1 12.670 12.617 12.567     2172.881951         2124.48   2.3
      12.814050     2944.792317     1803.328630     1850.482530  -2.5 15.208 14.622 14.572     1651.040477          1691.9  -2.4
       1.818560     2949.041167     2050.005380     2013.351190   1.8 17.559 16.479 16.429     1972.078173          1934.3   2.0
       2.380933     2933.491720     1329.585370     1354.716090  -1.9 31.408 27.421 27.371     1642.720385         1672.08  -1.8
      23.662123     2945.799077     1039.538970     1103.359980  -5.8 9.201 9.877 9.827      828.427501         877.908  -5.6
       6.885087     2940.379620     1529.649510     1560.578610  -2.0 22.920 20.715 20.665     1633.478034         1664.56  -1.9
      38.813030     2935.471473      487.254440      374.618560  30.1 11.829 11.953 11.903      413.588059         317.513  30.3
      44.730990     2933.931540      357.945170      323.995090  10.5 11.168 11.431 11.381      299.162344         270.383  10.6
       9.834870     2953.121130     2265.766650     2253.337260   0.6 8.379 9.227 9.177     1768.844668         1756.32   0.7
      13.804190     2939.365660     1407.320630     1436.422050  -2.0 19.934 18.356 18.306     1419.850097         1447.42  -1.9
       3.997027     2956.211497     3045.291690     2983.468850   2.1 7.889 8.840 8.790     2347.913476         2296.52   2.2
      29.053620     2939.067380      705.530340      676.490160   4.3 12.833 12.746 12.696      612.854806         586.784   4.4
      53.180210     2934.636087      534.221950      525.187400   1.7 7.864 8.820 8.770      411.624552         404.007   1.9
       8.122670     2948.545867     2004.034900     2047.330710  -2.1 14.054 13.711 13.661     1789.140300         1825.23  -2.0
       1.652173     2952.906077     2405.785950     2349.424780   2.4 13.694 13.426 13.376     2130.696087         2077.84   2.5
       3.671990     2956.913580     3269.384090     3249.831250   0.6 7.986 8.917 8.867     2527.010753         2507.84   0.8
      14.654987     2945.678670     1849.490090     1875.638140  -1.4 13.021 12.895 12.845     1613.441845         1633.91  -1.3
      20.714810     2947.258257     1514.387740     1470.082810   3.0 9.342 9.988 9.938     1211.054922         1173.79   3.2
      10.307007     2947.606543     1996.433000     2060.168680  -3.1 13.093 12.952 12.902     1744.474525         1797.59  -3.0
      19.282100     2931.954950     1108.197940     1050.779810   5.5 24.645 22.078 22.028     1221.167136         1156.58   5.6
       8.450263     2931.566057     1244.642830     1251.691620  -0.6 31.034 27.125 27.075     1528.570922         1535.66  -0.5
       5.894730     2951.820407     2219.543620     2198.047220   1.0 11.480 11.677 11.627     1868.682359         1847.84   1.1
      26.870520     2940.337503      783.313290      809.905240  -3.3 13.162 13.006 12.956      685.523845         707.784  -3.1
       1.781477     2955.514157     2788.909000     2774.603060   0.5 11.086 11.366 11.316     2326.355420         2310.95   0.7
      50.221723     2932.424403      390.385370      425.999290  -8.4 10.976 11.279 11.229      324.788120         353.885  -8.2
       3.332893     2943.147687     1690.516310     1703.782260  -0.8 21.752 19.792 19.742     1766.265003          1778.0  -0.7
      23.652400     2933.705813     1013.041750      935.993170   8.2 21.294 19.430 19.380     1049.268148         968.294   8.4
       1.937497     2935.156407     1384.956720     1412.778310  -2.0 31.444 27.448 27.398     1712.098344         1744.73  -1.9
       9.064187     2941.974957     1609.252180     1647.314790  -2.3 19.525 18.033 17.983     1610.570896         1646.61  -2.2
      34.262450     2939.833723      511.258090      463.750100  10.2 9.666 10.244 10.194      412.129697         373.253  10.4
      32.514393     2937.495963      620.772770      529.621190  17.2 12.704 12.644 12.594      537.654174         458.045  17.4
      21.534390     2946.910843     1423.768720     1391.491800   2.3 8.889 9.630 9.580     1125.860474          1098.6   2.5
       6.578230     2942.926553     1666.064630     1695.072350  -1.7 20.373 18.703 18.653     1695.346412         1722.75  -1.6
      32.653117     2939.116037      560.720230      501.658440  11.8 11.084 11.364 11.314      467.701342          417.81  11.9
      37.534220     2938.532837      460.123650      394.039050  16.8 9.567 10.166 10.116      370.009084         316.375  17.0
      11.349130     2940.188240     1486.999150     1522.048760  -2.3 20.512 18.812 18.762     1517.195798         1551.05  -2.2
