       x_coord        y_coord           Rho           Rho_Ref      %     Depth    Temp    Temp_Ref    Rho_cT     Rho_ref_cT  %_cT
      18.729017     2934.646280     1154.892500     1133.196350   1.9 22.654 -4.117 20.454      516.336370         1202.73 -57.1
       8.732390     2943.985727     1726.833980     1783.942440  -3.2 17.514 -1.423 16.394      888.305649         1712.33 -48.1
      13.340243     2951.980563     2538.735670     2257.344090  12.5 7.319 3.919 8.340     1645.012709         1712.22  -3.9
      19.657987     2933.513517     1111.342380     1071.068890   3.8 23.086 -4.343 20.796      490.565291         1145.95 -57.2
      34.366747     2941.519303      492.192300      492.588560  -0.1 7.981 3.572 8.863      314.659927         380.066 -17.2
      10.574743     2951.102187     2425.412900     2192.892560  10.6 9.598 2.725 10.140     1499.192779          1762.0 -14.9
      22.011300     2947.518993     1248.954790     1344.741750  -7.1 8.281 3.415 9.100      793.546855         1045.54 -24.1
      20.004773     2946.818233     1437.023640     1549.352440  -7.3 9.782 2.628 10.286      884.788087         1250.54 -29.2
       0.363200     2942.958457     1655.643510     1699.636250  -2.6 25.142 -5.420 22.420      686.256918         1887.44 -63.6
      13.126763     2947.620140     2107.703320     2086.383280   1.0 11.680 1.634 11.785     1245.323335         1762.22 -29.3
      26.892840     2942.055673      812.519450      796.226010   2.0 11.444 1.757 11.599      482.579059          668.81 -27.8
      14.229950     2947.551397     2047.834030     2062.777160  -0.7 11.749 1.598 11.839     1208.105786         1745.08 -30.8
      30.507033     2943.499180      568.904270      591.376280  -3.8 7.601 3.771 8.563      366.533194         451.851 -18.9
       5.153000     2952.359040     2395.157860     2244.300250   6.7 11.741 1.602 11.833     1413.246944         1898.31 -25.6
       4.322917     2951.893573     2352.126580     2213.329550   6.3 12.206 1.358 12.201     1373.514256         1892.46 -27.4
      16.730837     2947.441093     1853.906060     1932.473900  -4.1 10.659 2.169 10.979     1120.163872         1593.25 -29.7
       5.827083     2941.582690     1557.632970     1625.826000  -4.2 21.717 -3.626 19.715      715.503483         1695.52 -57.8
      54.371767     2932.116007      475.506110      487.182720  -2.4 10.384 2.313 10.761      289.021941         399.019 -27.6
      36.762667     2937.910357      478.911320      401.106370  19.4 10.190 2.415 10.608      292.310996          326.98 -10.6
       9.386663     2953.760750     2469.266210     2313.122270   6.8 7.739 3.699 8.672     1586.419033          1773.7 -10.6
      22.700903     2947.556530     1189.824040     1257.937230  -5.4 7.443 3.854 8.438      769.031461         957.238 -19.7
      14.945220     2946.568847     1897.211630     1958.021840  -3.1 12.131 1.397 12.142     1109.739422         1671.25 -33.6
      11.847207     2934.775163     1262.839140     1296.139280  -2.6 25.225 -5.464 22.486      522.063304         1441.49 -63.8
      72.076170     2931.138513      618.100530      599.461910   3.1 7.461 3.844 8.453      399.357521         456.379 -12.5
       6.034293     2946.302793     1862.177770     1876.080840  -0.7 16.997 -1.153 15.986      970.541845         1781.61 -45.5
      63.675670     2931.625447      523.885770      518.043680   1.1 7.875 3.628 8.779      335.650104          398.62 -15.8
      47.005797     2936.616360      252.766260      303.407170 -16.7 7.484 3.833 8.470      163.240058         231.121 -29.4
       9.999517     2950.488933     2351.333280     2164.829420   8.6 10.211 2.403 10.625     1434.513062         1765.67 -18.8
       0.836253     2950.980900     2266.356650     2168.667620   4.5 15.619 -0.430 14.897     1222.109417         2000.44 -38.9
