       x_coord        y_coord           Rho           Rho_Ref      %     Depth    Temp    Temp_Ref    Rho_cT     Rho_ref_cT  %_cT
      18.729017     2934.646280     1085.214510     1133.196350  -4.2 22.654 9.362 20.454      850.860441         1202.73 -29.3
       8.732390     2943.985727     1691.829370     1783.942440  -5.2 17.514 8.439 16.394     1287.423674         1712.33 -24.8
      13.340243     2951.980563     2376.923580     2257.344090   5.3 7.319 6.607 8.340     1699.922281         1712.22  -0.7
      19.657987     2933.513517     1041.537210     1071.068890  -2.8 23.086 9.440 20.796      818.639732         1145.95 -28.6
      34.366747     2941.519303      504.244480      492.588560   2.4 7.981 6.726 8.863      362.121870         380.066  -4.7
      10.574743     2951.102187     2309.273460     2192.892560   5.3 9.598 7.016 10.140     1675.170866          1762.0  -4.9
      22.011300     2947.518993     1300.785140     1344.741750  -3.3 8.281 6.780 9.100      935.909957         1045.54 -10.5
      20.004773     2946.818233     1517.798470     1549.352440  -2.0 9.782 7.049 10.286     1102.280703         1250.54 -11.9
       0.363200     2942.958457     1623.511140     1699.636250  -4.5 25.142 9.809 22.420     1291.051268         1887.44 -31.6
      13.126763     2947.620140     2084.916120     2086.383280  -0.1 11.680 7.390 11.785     1531.915921         1762.22 -13.1
      26.892840     2942.055673      791.063690      796.226010  -0.6 11.444 7.348 11.599      580.406252          668.81 -13.2
      14.229950     2947.551397     2059.197270     2062.777160  -0.2 11.749 7.403 11.839     1513.654471         1745.08 -13.3
      30.507033     2943.499180      603.037250      591.376280   2.0 7.601 6.658 8.563      432.040780         451.851  -4.4
       5.153000     2952.359040     2287.751610     2244.300250   1.9 11.741 7.401 11.833     1681.579412         1898.31 -11.4
       4.322917     2951.893573     2246.994700     2213.329550   1.5 12.206 7.485 12.201     1656.319064         1892.46 -12.5
      16.730837     2947.441093     1929.096990     1932.473900  -0.2 10.659 7.207 10.979     1408.580368         1593.25 -11.6
       5.827083     2941.582690     1519.594360     1625.826000  -6.5 21.717 9.194 19.715     1185.044228         1695.52 -30.1
      54.371767     2932.116007      491.421880      487.182720   0.9 10.384 7.158 10.761      358.217708         399.019 -10.2
      36.762667     2937.910357      450.132500      401.106370  12.2 10.190 7.123 10.608      327.727261          326.98   0.2
       9.386663     2953.760750     2441.273640     2313.122270   5.5 7.739 6.683 8.672     1750.547023          1773.7  -1.3
      22.700903     2947.556530     1204.332430     1257.937230  -4.3 7.443 6.629 8.438      861.982362         957.238 -10.0
      14.945220     2946.568847     1920.444280     1958.021840  -1.9 12.131 7.472 12.142     1414.960883         1671.25 -15.3
      11.847207     2934.775163     1198.799270     1296.139280  -7.5 25.225 9.824 22.486      953.759642         1441.49 -33.8
      72.076170     2931.138513      630.561210      599.461910   5.2 7.461 6.633 8.453      451.365484         456.379  -1.1
       6.034293     2946.302793     1818.833520     1876.080840  -3.1 16.997 8.346 15.986     1379.845575         1781.61 -22.6
      63.675670     2931.625447      496.837920      518.043680  -4.1 7.875 6.707 8.779      356.566015          398.62 -10.5
      47.005797     2936.616360      260.672900      303.407170 -14.1 7.484 6.637 8.470      186.619637         231.121 -19.3
       9.999517     2950.488933     2253.719710     2164.829420   4.1 10.211 7.127 10.625     1641.079013         1765.67  -7.1
       0.836253     2950.980900     2188.400480     2168.667620   0.9 15.619 8.098 14.897     1646.669973         2000.44 -17.7
      13.327453     2951.249663     2350.086820     2242.316670   4.8 8.050 6.738 8.918     1688.443820         1733.19  -2.6
      35.933310     2938.236270      467.058670      421.162950  10.9 10.464 7.172 10.824      340.625621          345.61  -1.4
      62.785293     2931.359873      507.464170      531.907640  -4.6 8.140 6.755 8.989      364.797450         412.078 -11.5
       8.156063     2942.970503     1604.662240     1708.079130  -6.1 19.629 8.819 18.065     1236.336909         1710.87 -27.7
      58.083277     2933.354480      415.969820      433.753920  -4.1 7.646 6.666 8.598      298.101461           331.8 -10.2
      45.256087     2931.192803      397.031480      381.376630   4.1 13.907 7.791 13.545      295.695159         338.898 -12.7
      19.577963     2948.593860     1707.927960     1693.286300   0.9 8.006 6.730 8.883     1226.739221         1307.34  -6.2
      27.137847     2945.237553      767.190140      780.586720  -1.7 7.562 6.651 8.532      549.514464         595.828  -7.8
      25.112657     2936.402253      906.505190      891.120330   1.7 17.898 8.508 16.697      691.380380         862.097 -19.8
      11.894277     2932.990187     1155.654330     1240.734070  -6.9 27.010 10.145 23.896      928.698407         1423.61 -34.8
      20.398657     2948.647943     1569.847470     1572.228330  -0.2 7.952 6.721 8.840     1127.179973         1212.19  -7.0
       0.415747     2946.207237     1797.311480     1846.720250  -2.7 21.893 9.225 19.853     1403.036136         1932.28 -27.4
      28.247143     2942.912647      711.248780      709.240760   0.3 9.887 7.068 10.369      516.872139         573.935  -9.9
      38.936593     2934.325263      447.038560      388.041370  15.2 12.975 7.623 12.808      331.066510         337.674  -2.0
       2.378563     2952.172737     2290.270920     2258.774230   1.4 12.727 7.579 12.613     1693.576570         1954.55 -13.4
      43.003673     2934.596207      340.241330      320.348140   6.2 10.904 7.251 11.172      248.810278         265.665  -6.3
      58.697787     2932.601947      434.431080      456.684720  -4.9 8.398 6.801 9.192      312.799884         356.128 -12.2
       4.855037     2956.239917     2867.935600     2923.892200  -1.9 7.860 6.704 8.767     2058.046952         2249.02  -8.5
      26.425710     2941.260333      831.430580      837.138370  -0.7 12.240 7.491 12.227      612.993536         716.325 -14.4
      29.920297     2943.417253      630.513380      619.221230   1.8 8.483 6.816 9.259      454.223267         483.912  -6.1
      24.890200     2946.487830      944.620940      994.173090  -5.0 7.812 6.696 8.730      677.662102         763.764 -11.3
       7.093607     2955.044237     2561.323850     2523.307130   1.5 7.556 6.650 8.527     1834.519823         1925.73  -4.7
       4.842337     2946.379847     1813.211120     1868.580200  -3.0 17.720 8.476 16.557     1381.467605         1801.17 -23.3
      23.572353     2940.729307     1004.630570     1039.309200  -3.3 14.271 7.856 13.832      749.853836         931.009 -19.5
       4.025403     2941.596703     1527.058160     1627.287110  -6.2 22.503 9.335 20.336     1196.255470          1722.3 -30.5
      16.380893     2950.438713     2279.852160     2208.907060   3.2 7.661 6.669 8.610     1633.999348         1690.39  -3.3
      26.097090     2935.732677      864.915950      833.354630   3.8 17.767 8.484 16.594      659.154137         804.066 -18.0
      43.360867     2932.741340      375.812490      351.693490   6.9 12.759 7.584 12.637      277.953404         304.543  -8.7
      12.181013     2950.671143     2314.486350     2211.939860   4.6 9.329 6.968 9.928     1676.156541         1765.56  -5.1
      39.995997     2939.055033      429.889750      392.380360   9.6 7.645 6.666 8.598      308.076000         300.147   2.6
      22.649897     2940.134697     1064.177390     1109.066500  -4.0 14.865 7.963 14.302      797.141393         1006.52 -20.8
      33.414383     2941.401937      521.779460      503.793620   3.6 8.098 6.747 8.955      374.989615         389.879  -3.8
       5.163547     2950.204620     2109.870780     2092.922910   0.8 13.895 7.788 13.535     1571.245984         1859.32 -15.5
      53.534327     2931.869187      490.323400      485.234190   1.0 10.631 7.202 10.956      357.960523         399.789 -10.5
      16.303380     2946.672013     1870.604400     1904.198570  -1.8 11.428 7.345 11.586     1372.331845         1598.87 -14.2
      46.231010     2936.515407      266.386490      298.617540 -10.8 7.985 6.727 8.866      191.309431         230.427 -17.0
       0.145420     2941.174850     1530.314140     1615.857590  -5.3 26.925 10.129 23.829     1229.197862         1851.32 -33.6
       8.734510     2949.183550     2124.376700     2092.722460   1.5 12.316 7.505 12.288     1566.983855         1793.88 -12.6
      12.150177     2946.801293     2014.376500     2038.300310  -1.2 13.199 7.663 12.985     1493.827350         1782.75 -16.2
      45.050677     2934.654497      300.278450      304.093210  -1.3 10.446 7.169 10.810      218.968321         249.432 -12.2
      32.628753     2932.296457      680.577230      601.933480  13.1 17.904 8.509 16.702      519.085617         582.398 -10.9
      62.212123     2932.119427      481.632870      509.035940  -5.4 7.981 6.726 8.863      345.883134         392.755 -11.9
      26.450480     2945.236563      815.955240      840.807740  -3.0 8.263 6.777 9.086      587.012301         653.436 -10.2
       3.055707     2949.385143     2024.983680     2031.549090  -0.3 15.515 8.079 14.815     1522.758331         1869.77 -18.6
      42.217100     2932.190977      411.690920      375.865920   9.5 13.909 7.791 13.546      306.616375         334.014  -8.2
      48.822927     2933.783597      345.334080      364.363170  -5.2 9.816 7.056 10.313      250.847947         294.341 -14.8
       2.450733     2955.869123     2885.858760     2891.615090  -0.2 9.031 6.915 9.692     2086.083621         2291.05  -8.9
      14.544007     2940.167377     1361.826820     1474.916390  -7.7 19.133 8.729 17.673     1046.201541         1462.85 -28.5
      54.631210     2932.970147      483.310340      477.475730   1.2 9.130 6.932 9.771      349.582529         379.242  -7.8
      49.778270     2935.802087      350.047080      388.277000  -9.8 7.798 6.693 8.718      251.098041         298.181 -15.8
       5.252543     2955.654540     2709.591530     2724.504330  -0.5 8.445 6.809 9.230     1951.542115         2127.15  -8.3
       6.381113     2955.066860     2590.016720     2568.288910   0.8 8.233 6.771 9.062     1862.950362         1994.42  -6.6
      20.177020     2945.944563     1455.145200     1501.365770  -3.1 10.655 7.206 10.976     1062.489456         1237.72 -14.2
      40.543327     2938.455863      413.485090      372.943020  10.9 8.244 6.773 9.071      297.432478         289.692   2.7
      59.554510     2932.939967      438.131220      463.438740  -5.5 7.660 6.668 8.609      314.011811          354.64 -11.5
       5.240143     2948.944323     2020.294760     2025.115890  -0.2 15.156 8.015 14.531     1515.973232         1849.49 -18.0
      31.338573     2931.861600      742.237260      666.560020  11.4 19.238 8.748 17.756      570.564448           662.5 -13.9
      43.555290     2933.854253      347.770210      330.502460   5.2 11.646 7.384 11.758      255.474849         278.929  -8.4
       0.676630     2949.933250     2079.403740     2076.996260   0.1 18.167 8.556 16.910     1588.447981         2020.38 -21.4
      25.313500     2945.911507      889.334870      929.315740  -4.3 8.388 6.799 9.185      640.302383         724.516 -11.6
      11.946630     2945.643243     1865.938650     1929.399580  -3.3 14.357 7.871 13.900     1393.453362         1731.63 -19.5
      22.894647     2936.001457      998.961610     1012.320660  -1.3 18.999 8.705 17.567      766.834616         1001.36 -23.4
      42.188537     2934.578793      362.441470      331.431440   9.4 11.521 7.362 11.660      266.049747         278.897  -4.6
      11.508157     2951.118740     2328.904010     2207.592990   5.5 9.581 7.013 10.127     1689.237926         1773.09  -4.7
      49.740693     2933.546573      394.414690      406.905830  -3.1 10.053 7.098 10.500      286.919585         330.613 -13.2
      19.157473     2949.346583     1818.189990     1782.562490   2.0 7.953 6.721 8.841     1305.505673         1374.41  -5.0
       4.184283     2948.489583     1969.982410     1987.529630  -0.9 15.610 8.097 14.890     1482.243666         1833.01 -19.1
      52.572237     2935.156597      565.769020      551.182420   2.6 7.843 6.701 8.754      405.956693         423.781  -4.2
      20.467190     2940.174507     1182.429390     1251.268540  -5.5 16.425 8.243 15.534      894.005790         1174.13 -23.9
       4.261000     2950.860983     2154.265810     2133.490090   1.0 13.239 7.671 13.017     1597.956899          1867.7 -14.4
      23.795007     2935.444570      949.453620      944.727910   0.5 19.555 8.805 18.007      731.205426         944.888 -22.6
      11.717420     2941.352490     1483.099480     1601.246990  -7.4 18.648 8.642 17.290     1136.135959         1572.81 -27.8
      33.147823     2939.823163      519.413820      486.815600   6.7 9.677 7.031 10.203      376.972509         391.919  -3.8
      31.354613     2938.217920      603.122910      554.804330   8.7 12.882 7.606 12.735      446.408014         481.776  -7.3
      28.040830     2942.152987      730.861190      726.923450   0.5 10.647 7.205 10.969      533.618277         599.151 -10.9
      81.864820     2931.195947     1003.307430     1009.982690  -0.7 7.704 6.676 8.644      719.276044         773.753  -7.0
       1.880697     2943.716987     1655.665160     1732.435540  -4.4 22.883 9.403 20.636     1299.826264         1846.58 -29.6
      34.801530     2940.722730      489.208420      469.483630   4.2 7.977 6.725 8.860      351.316233         362.207  -3.0
      24.668980     2940.396073      933.468450      953.703710  -2.1 13.904 7.790 13.542      695.200942         847.416 -18.0
      16.933700     2949.817043     2172.871780     2108.261600   3.1 8.283 6.780 9.102     1563.392005         1639.25  -4.6
      19.496580     2940.717693     1261.529660     1342.935350  -6.1 15.882 8.145 15.105      950.733923         1245.74 -23.7
      49.617953     2931.605663      428.334760      428.374680  -0.0 11.994 7.447 12.034      315.328837         364.477 -13.5
      22.955493     2946.123777     1129.737970     1184.192290  -4.6 8.876 6.887 9.570      815.862284          934.63 -12.7
       2.213267     2953.930440     2494.492880     2458.394890   1.5 12.670 7.568 12.567     1843.945207         2124.48 -13.2
