       x_coord        y_coord           Rho           Rho_Ref      %     Depth    Temp    Temp_Ref    Rho_cT     Rho_ref_cT  %_cT
      18.729017     2934.646280     1165.660780     1133.196350   2.9 22.654 16.653 20.454     1126.402584         1202.73  -6.3
       8.732390     2943.985727     1930.935410     1783.942440   8.2 17.514 13.682 16.394     1722.502749         1712.33   0.6
      13.340243     2951.980563     2106.433660     2257.344090  -6.7 7.319 7.790 8.340     1568.747124         1712.22  -8.4
      19.657987     2933.513517     1109.834180     1071.068890   3.6 23.086 16.903 20.796     1079.396430         1145.95  -5.8
      34.366747     2941.519303      546.391570      492.588560  10.9 7.981 8.172 8.863      412.140985         380.066   8.4
      10.574743     2951.102187     2459.678810     2192.892560  12.2 9.598 9.107 10.140     1912.802038          1762.0   8.6
      22.011300     2947.518993     1439.504720     1344.741750   7.0 8.281 8.345 9.100     1092.059375         1045.54   4.4
      20.004773     2946.818233     1606.515360     1549.352440   3.7 9.782 9.213 10.286     1253.598418         1250.54   0.2
       0.363200     2942.958457     1804.608170     1699.636250   6.2 25.142 18.091 22.420     1808.704822         1887.44  -4.2
      13.126763     2947.620140     2029.185960     2086.383280  -2.7 11.680 10.310 11.785     1639.072720         1762.22  -7.0
      26.892840     2942.055673      689.028950      796.226010 -13.5 11.444 10.174 11.599      554.217295          668.81 -17.1
      14.229950     2947.551397     1933.123160     2062.777160  -6.3 11.749 10.350 11.839     1563.398349         1745.08 -10.4
      30.507033     2943.499180      597.018420      591.376280   1.0 7.601 7.952 8.563      447.051455         451.851  -1.1
       5.153000     2952.359040     2666.818950     2244.300250  18.8 11.741 10.345 11.833     2156.474584         1898.31  13.6
       4.322917     2951.893573     2576.881270     2213.329550  16.4 12.206 10.614 12.201     2101.080192         1892.46  11.0
      16.730837     2947.441093     1820.735720     1932.473900  -5.8 10.659 9.720 10.979     1443.836379         1593.25  -9.4
       5.827083     2941.582690     1751.828050     1625.826000   7.8 21.717 16.112 19.715     1669.124184         1695.52  -1.6
      54.371767     2932.116007      442.100360      487.182720  -9.3 10.384 9.561 10.761      348.827633         399.019 -12.6
      36.762667     2937.910357      532.649410      401.106370  32.8 10.190 9.449 10.608      418.777104          326.98  28.1
       9.386663     2953.760750     2935.231740     2313.122270  26.9 7.739 8.032 8.672     2203.792876          1773.7  24.2
      22.700903     2947.556530     1333.763970     1257.937230   6.0 7.443 7.861 8.438      995.698947         957.238   4.0
      14.945220     2946.568847     1869.658300     1958.021840  -4.5 12.131 10.571 12.142     1522.406816         1671.25  -8.9
      11.847207     2934.775163     1365.824510     1296.139280   5.4 25.225 18.139 22.486     1370.568966         1441.49  -4.9
      72.076170     2931.138513      624.654980      599.461910   4.2 7.461 7.872 8.453      466.488240         456.379   2.2
       6.034293     2946.302793     2121.287280     1876.080840  13.1 16.997 13.383 15.986     1876.457870         1781.61   5.3
      63.675670     2931.625447      510.762680      518.043680  -1.4 7.875 8.110 8.779      384.482863          398.62  -3.5
      47.005797     2936.616360      235.711590      303.407170 -22.3 7.484 7.885 8.470      176.103324         231.121 -23.8
       9.999517     2950.488933     2475.138750     2164.829420  14.3 10.211 9.461 10.625     1946.758122         1765.67  10.3
       0.836253     2950.980900     2355.929240     2168.667620   8.6 15.619 12.587 14.897     2037.103411         2000.44   1.8
      13.327453     2951.249663     2082.724740     2242.316670  -7.1 8.050 8.212 8.918     1573.086818         1733.19  -9.2
      35.933310     2938.236270      546.763410      421.162950  29.8 10.464 9.607 10.824      432.039230          345.61  25.0
      62.785293     2931.359873      502.427740      531.907640  -5.5 8.140 8.264 8.989      380.136718         412.078  -7.8
       8.156063     2942.970503     1841.576950     1708.079130   7.8 19.629 14.905 18.065     1699.077712         1710.87  -0.7
      58.083277     2933.354480      380.439160      433.753920 -12.3 7.646 7.978 8.598      285.121162           331.8 -14.1
      45.256087     2931.192803      322.699580      381.376630 -15.4 13.907 11.597 13.545      271.046314         338.898 -20.0
      19.577963     2948.593860     1706.956260     1693.286300   0.8 8.006 8.187 8.883     1288.177882         1307.34  -1.5
      27.137847     2945.237553      667.425060      780.586720 -14.5 7.562 7.930 8.532      499.402342         595.828 -16.2
      25.112657     2936.402253      883.115410      891.120330  -0.9 17.898 13.904 16.697      792.682013         862.097  -8.1
      11.894277     2932.990187     1313.005810     1240.734070   5.8 27.010 19.171 23.896     1351.433015         1423.61  -5.1
      20.398657     2948.647943     1641.689610     1572.228330   4.4 7.952 8.155 8.840     1237.640526         1212.19   2.1
       0.415747     2946.207237     1986.586800     1846.720250   7.6 21.893 16.213 19.853     1897.836556         1932.28  -1.8
      28.247143     2942.912647      615.757300      709.240760 -13.2 9.887 9.274 10.369      481.428115         573.935 -16.1
      38.936593     2934.325263      464.340890      388.041370  19.7 12.975 11.058 12.808      383.759104         337.674  13.6
       2.378563     2952.172737     2492.811490     2258.774230  10.4 12.727 10.915 12.613     2051.294355         1954.55   4.9
      43.003673     2934.596207      315.501660      320.348140  -1.5 10.904 9.861 11.172      251.308033         265.665  -5.4
      58.697787     2932.601947      392.876780      456.684720 -14.0 8.398 8.413 9.192      298.714752         356.128 -16.1
       4.855037     2956.239917     2852.812160     2923.892200  -2.4 7.860 8.102 8.767     2146.892795         2249.02  -4.5
      26.425710     2941.260333      736.474650      837.138370 -12.0 12.240 10.634 12.227      600.844078         716.325 -16.1
      29.920297     2943.417253      593.765000      619.221230  -4.1 8.483 8.462 9.259      452.182113         483.912  -6.6
