       x_coord        y_coord           Rho           Rho_Ref      %     Depth    Temp    Temp_Ref    Rho_cT     Rho_ref_cT  %_cT
      18.729017     2934.646280     1168.931840     1133.196350   3.2 22.654 20.133 20.454     1231.275572         1202.73   2.4
       8.732390     2943.985727     1752.113270     1783.942440  -1.8 17.514 16.176 16.394     1672.216255         1712.33  -2.3
      13.340243     2951.980563     2295.954930     2257.344090   1.7 7.319 8.326 8.340     1740.676191         1712.22   1.7
      19.657987     2933.513517     1128.579590     1071.068890   5.4 23.086 20.467 20.796     1198.173025         1145.95   4.6
      34.366747     2941.519303      574.567640      492.588560  16.6 7.981 8.835 8.863      442.921761         380.066  16.5
      10.574743     2951.102187     2210.778150     2192.892560   0.8 9.598 10.080 10.140     1773.061415          1762.0   0.6
      22.011300     2947.518993     1370.496900     1344.741750   1.9 8.281 9.066 9.100     1064.409198         1045.54   1.8
      20.004773     2946.818233     1505.116870     1549.352440  -2.9 9.782 10.222 10.286     1212.445304         1250.54  -3.0
       0.363200     2942.958457     1673.015730     1699.636250  -1.6 25.142 22.049 22.420     1842.365929         1887.44  -2.4
      13.126763     2947.620140     1943.550780     2086.383280  -6.8 11.680 11.683 11.785     1636.639279         1762.22  -7.1
      26.892840     2942.055673      745.176220      796.226010  -6.4 11.444 11.502 11.599      624.124734          668.81  -6.7
      14.229950     2947.551397     1891.392330     2062.777160  -8.3 11.749 11.736 11.839     1595.220211         1745.08  -8.6
      30.507033     2943.499180      613.183600      591.376280   3.7 7.601 8.543 8.563      468.205988         451.851   3.6
       5.153000     2952.359040     2377.055030     2244.300250   5.9 11.741 11.731 11.833     2004.483501         1898.31   5.6
       4.322917     2951.893573     2345.153370     2213.329550   6.0 12.206 12.089 12.201     1998.595111         1892.46   5.6
      16.730837     2947.441093     1769.216560     1932.473900  -8.4 10.659 10.897 10.979     1455.063641         1593.25  -8.7
       5.827083     2941.582690     1601.318760     1625.826000  -1.5 21.717 19.412 19.715     1657.858201         1695.52  -2.2
      54.371767     2932.116007      396.545840      487.182720 -18.6 10.384 10.686 10.761      324.034182         399.019 -18.8
      36.762667     2937.910357      528.819520      401.106370  31.8 10.190 10.536 10.608      430.142096          326.98  31.5
       9.386663     2953.760750     2407.862510     2313.122270   4.1 7.739 8.649 8.672     1844.977731          1773.7   4.0
      22.700903     2947.556530     1306.092970     1257.937230   3.8 7.443 8.421 8.438      993.331706         957.238   3.8
      14.945220     2946.568847     1788.799140     1958.021840  -8.6 12.131 12.031 12.142     1521.864901         1671.25  -8.9
      11.847207     2934.775163     1281.900690     1296.139280  -1.1 25.225 22.113 22.486     1413.715854         1441.49  -1.9
      72.076170     2931.138513      595.764300      599.461910  -0.6 7.461 8.435 8.453      453.307269         456.379  -0.7
       6.034293     2946.302793     1904.221210     1876.080840   1.5 16.997 15.778 15.986     1798.434296         1781.61   0.9
      63.675670     2931.625447      578.841100      518.043680  11.7 7.875 8.753 8.779      445.033357          398.62  11.6
      47.005797     2936.616360      277.043380      303.407170  -8.7 7.484 8.452 8.470      210.915902         231.121  -8.7
       9.999517     2950.488933     2176.578690     2164.829420   0.5 10.211 10.553 10.625     1771.327955         1765.67   0.3
       0.836253     2950.980900     2251.609890     2168.667620   3.8 15.619 14.717 14.897     2066.792254         2000.44   3.3
      13.327453     2951.249663     2212.599940     2242.316670  -1.3 8.050 8.889 8.918     1708.611559         1733.19  -1.4
      35.933310     2938.236270      553.049670      421.162950  31.3 10.464 10.747 10.824      452.768896          345.61  31.0
      62.785293     2931.359873      579.649510      531.907640   9.0 8.140 8.958 8.989      448.618224         412.078   8.9
       8.156063     2942.970503     1677.569660     1708.079130  -1.8 19.629 17.805 18.065     1669.379195         1710.87  -2.4
      58.083277     2933.354480      372.623950      433.753920 -14.1 7.646 8.577 8.598      284.843515           331.8 -14.2
      45.256087     2931.192803      364.886110      381.376630  -4.3 13.907 13.399 13.545      322.910865         338.898  -4.7
      19.577963     2948.593860     1599.126100     1693.286300  -5.6 8.006 8.855 8.883     1233.514933         1307.34  -5.6
      27.137847     2945.237553      670.316860      780.586720 -14.1 7.562 8.513 8.532      511.335834         595.828 -14.2
      25.112657     2936.402253      969.672540      891.120330   8.8 17.898 16.471 16.697      932.613098         862.097   8.2
      11.894277     2932.990187     1238.625640     1240.734070  -0.2 27.010 23.488 23.896     1408.551071         1423.61  -1.1
      20.398657     2948.647943     1516.227050     1572.228330  -3.6 7.952 8.813 8.840     1167.990697         1212.19  -3.6
       0.415747     2946.207237     1852.537100     1846.720250   0.3 21.893 19.547 19.853     1924.203468         1932.28  -0.4
      28.247143     2942.912647      642.426570      709.240760  -9.4 9.887 10.303 10.369      518.811804         573.935  -9.6
      38.936593     2934.325263      487.006710      388.041370  25.5 12.975 12.681 12.808      422.241435         337.674  25.0
       2.378563     2952.172737     2376.851260     2258.774230   5.2 12.727 12.490 12.613     2049.439353         1954.55   4.9
      43.003673     2934.596207      342.654970      320.348140   7.0 10.904 11.086 11.172      283.426355         265.665   6.7
      58.697787     2932.601947      408.663280      456.684720 -10.5 8.398 9.156 9.192      318.312926         356.128 -10.6
       4.855037     2956.239917     3029.257800     2923.892200   3.6 7.860 8.742 8.767     2328.155940         2249.02   3.5
      26.425710     2941.260333      805.960220      837.138370  -3.7 12.240 12.115 12.227      687.374051         716.325  -4.0
      29.920297     2943.417253      604.765820      619.221230  -2.3 8.483 9.222 9.259      472.045618         483.912  -2.5
      24.890200     2946.487830      999.650090      994.173090   0.6 7.812 8.705 8.730      767.365621         763.764   0.5
       7.093607     2955.044237     2547.654880     2523.307130   1.0 7.556 8.508 8.527     1943.092296         1925.73   0.9
       4.842337     2946.379847     1904.101880     1868.580200   1.9 17.720 16.335 16.557     1824.820442         1801.17   1.3
      23.572353     2940.729307     1023.858250     1039.309200  -1.5 14.271 13.678 13.832      913.241365         931.009  -1.9
       4.025403     2941.596703     1604.415160     1627.287110  -1.4 22.503 20.018 20.336     1685.339109          1722.3  -2.1
      16.380893     2950.438713     2198.859450     2208.907060  -0.5 7.661 8.589 8.610     1681.533174         1690.39  -0.5
      26.097090     2935.732677      938.051460      833.354630  12.6 17.767 16.371 16.594      899.845412         804.066  11.9
      43.360867     2932.741340      367.896480      351.693490   4.6 12.759 12.514 12.637      317.440991         304.543   4.2
      12.181013     2950.671143     2168.011590     2211.939860  -2.0 9.329 9.873 9.928     1727.537606         1765.56  -2.2
      39.995997     2939.055033      450.131710      392.380360  14.7 7.645 8.577 8.598      344.087684         300.147  14.6
      22.649897     2940.134697     1101.096410     1109.066500  -0.7 14.865 14.136 14.302      994.738182         1006.52  -1.2
