       x_coord        y_coord           Rho           Rho_Ref      %     Depth    Temp    Temp_Ref    Rho_cT     Rho_ref_cT  %_cT
      18.729017     2934.646280     1190.077060     1133.196350   5.0 22.654 21.165 20.454     1284.250031         1202.73   6.8
       8.732390     2943.985727     1775.976530     1783.942440  -0.4 17.514 16.910 16.394     1727.572866         1712.33   0.9
      13.340243     2951.980563     2388.037540     2257.344090   5.8 7.319 8.468 8.340     1818.997554         1712.22   6.2
      19.657987     2933.513517     1148.357480     1071.068890   7.2 23.086 21.524 20.796     1249.516317         1145.95   9.0
      34.366747     2941.519303      513.777680      492.588560   4.3 7.981 9.016 8.863      398.383404         380.066   4.8
      10.574743     2951.102187     2250.746240     2192.892560   2.6 9.598 10.355 10.140     1820.571626          1762.0   3.3
      22.011300     2947.518993     1301.234820     1344.741750  -3.2 8.281 9.265 9.100     1017.066977         1045.54  -2.7
      20.004773     2946.818233     1439.841680     1549.352440  -7.1 9.782 10.507 10.286     1170.134142         1250.54  -6.4
       0.363200     2942.958457     1752.525880     1699.636250   3.1 25.142 23.225 22.420     1981.457893         1887.44   5.0
      13.126763     2947.620140     1945.311270     2086.383280  -6.8 11.680 12.079 11.785     1657.352717         1762.22  -6.0
      26.892840     2942.055673      772.348210      796.226010  -3.0 11.444 11.884 11.599      654.254224          668.81  -2.2
      14.229950     2947.551397     1878.951600     2062.777160  -8.9 11.749 12.136 11.839     1603.489791         1745.08  -8.1
      30.507033     2943.499180      573.144250      591.376280  -3.1 7.601 8.701 8.563      439.909376         451.851  -2.6
       5.153000     2952.359040     2400.874720     2244.300250   7.0 11.741 12.130 11.833     2048.517038         1898.31   7.9
       4.322917     2951.893573     2384.734840     2213.329550   7.7 12.206 12.515 12.201     2057.723174         1892.46   8.7
      16.730837     2947.441093     1743.038820     1932.473900  -9.8 10.659 11.234 10.979     1448.185143         1593.25  -9.1
       5.827083     2941.582690     1649.054090     1625.826000   1.4 21.717 20.390 19.715     1747.582016         1695.52   3.1
      54.371767     2932.116007      439.899820      487.182720  -9.7 10.384 11.006 10.761      362.982717         399.019  -9.0
      36.762667     2937.910357      496.511660      401.106370  23.8 10.190 10.845 10.608      407.698409          326.98  24.7
       9.386663     2953.760750     2375.832190     2313.122270   2.7 7.739 8.816 8.672     1830.346885          1773.7   3.2
      22.700903     2947.556530     1235.773030     1257.937230  -1.8 7.443 8.571 8.438      944.476344         957.238  -1.3
      14.945220     2946.568847     1762.657600     1958.021840 -10.0 12.131 12.453 12.142     1518.203056         1671.25  -9.2
      11.847207     2934.775163     1317.886310     1296.139280   1.7 25.225 23.294 22.486     1492.313727         1441.49   3.5
      72.076170     2931.138513      605.870500      599.461910   1.1 7.461 8.586 8.453      463.280531         456.379   1.5
       6.034293     2946.302793     1951.796830     1876.080840   4.0 16.997 16.482 15.986     1877.710622         1781.61   5.4
      63.675670     2931.625447      510.041660      518.043680  -1.5 7.875 8.928 8.779      394.365846          398.62  -1.1
