492
1	2	8	4	6	197.0323125	0.658554139379185
2	2	20	8	14	34.6991906	0.403339577514857
3	2	23	9	16	24.4206914	0.069222764626372
4	2	26	10	18	21.15774325	0.0322313391181375
5	2	31	13	24	13.4087797	0.0940538237709821
6	2	34	14	26	11.51817895	0.0198545483351
7	2	37	15	28	10.3501689	0.103523523139627
8	3	6	4	5	480.56658649999997	1.97872015122516
9	3	9	5	7	168.0111045	0.524551018690018
10	3	12	6	9	93.81536785	0.208040521640418
11	3	15	7	11	70.72486649999999	0.237787263134099
12	3	18	8	13	46.79829525	0.43745838633448
13	3	21	9	15	30.64995725	0.0123564644906318
14	3	24	10	17	24.0610936	0.0610217678094962
15	3	27	11	19	18.2791281	0.214998104648125
16	3	29	13	23	15.831106349999999	0.0987099033470781
17	3	32	14	25	13.714363800000001	0.0382319023744078
18	4	7	5	6	484.6239445	1.90315446883829
19	4	10	6	8	159.9120315	0.517708988247574
20	4	13	7	10	91.0397668	0.295750368467018
21	4	16	8	12	69.54372515	0.161180740240849
22	4	19	9	14	40.50349315	0.0963207579125328
23	4	22	10	16	29.31074945	0.0241004158268275
24	4	28	12	20	15.9254973	0.00196643530447325
25	4	30	14	24	16.08358405	0.00340270580842052
26	4	33	15	26	13.53351655	0.0452166467001037
27	4	36	16	28	11.8134802	0.444367159262553
28	4	45	19	30	5.8835891	0.0111751275997151
29	5	8	6	7	404.8607065	1.59762648263484
30	5	14	8	11	87.69057724999999	0.260406501824828
31	5	17	9	13	56.60051025	0.111980415971164
32	5	20	10	15	36.27586925	0.397742851902798
33	5	23	11	17	26.6236405	0.158515573273481
34	5	26	12	19	18.426581249999998	0.159469604082001
35	5	31	15	25	16.36207425	0.00137321896988826
36	5	34	16	27	13.16970315	0.431888489245848
37	5	43	19	29	6.213471325	0.00645723904503642
38	5	46	20	31	5.613885105	0.0536307424660229
39	6	9	7	8	390.509296	1.61666900385186
40	6	15	9	12	86.37344715	0.30174027428299
41	6	18	10	14	50.0269562	0.473357563988013
42	6	24	12	18	22.021199000000003	0.00502090995102032
43	6	27	13	20	18.3692955	0.192409162749637
44	6	29	15	24	19.09934875	0.0163000220842575
45	6	32	16	26	15.55511685	0.419115143816828
46	6	44	20	30	5.962269895	0.0683365801475389
47	6	47	21	32	5.56664262	0.0218078368456534
48	7	16	10	13	75.62956975	0.187017775733588
49	7	22	12	17	27.248874299999997	0.319085116696769
50	7	25	13	19	21.26137	0.245927733556905
51	7	28	14	21	17.859988100000002	0.00198807623563248
52	7	30	16	25	19.135585550000002	0.443583179991472
53	7	33	17	27	14.5073662	0.0895317325614674
54	7	42	20	29	6.231301135	0.0595672584064335
55	7	45	21	31	5.796792205	0.0138629893728044
56	7	48	22	33	5.2290296099999996	0.0410748758648753
57	8	14	10	12	136.029126	0.485151842405865
58	8	20	12	16	32.550170949999995	0.467283222682277
59	8	26	14	20	21.6881068	0.0202875574928075
60	8	31	17	26	18.0488365	0.0906256963029347
61	8	43	21	30	6.059151484999999	0.0218959529572175
62	9	18	12	15	46.66501165	0.545571156815338
63	9	21	13	17	38.5895884	0.366792392610177
64	9	24	14	19	28.981253549999998	0.123964995403899
65	9	27	15	21	23.25612965	0.113866898910152
66	9	29	17	25	23.2905075	0.0969864712966578
67	9	32	18	27	18.50975465	0.586242965981887
68	9	41	21	29	6.4142731	0.0179026510542597
69	9	44	22	31	5.749347895	0.0517253607899321
70	9	47	23	33	5.2002261149999995	0.0780467272022519
71	10	16	12	14	77.65240865	0.317625879264886
72	10	19	13	16	47.5105583	0.229649313143322
73	10	25	15	20	28.775103299999998	0.0340663099026974
74	10	28	16	22	22.22079395	0.438168344789608
75	10	30	18	26	23.587661349999998	0.661946390717145
76	10	33	19	28	15.97544225	0.0637964968418079
77	10	42	22	30	5.971928695	0.0507998810029097
78	10	48	24	34	5.08295246	0.0208866050867056
79	11	14	12	13	217.54578750000002	0.952635679184108
80	11	17	13	15	77.313497	0.342400139611632
81	11	20	14	17	57.16286425	0.76639553986731
82	11	23	15	19	40.72548655	0.185416035799534
83	11	26	16	21	28.32900275	0.484846613057694
84	11	31	19	27	21.99619725	0.0434389997097449
85	11	40	22	29	6.39125736	0.0617789893520786
86	11	43	23	31	5.695744525	0.0483230184209913
87	11	46	24	33	5.396574245	0.0364049625417952
88	12	15	13	14	298.00849400000004	1.40749377498139
89	12	18	14	16	92.33018615	0.722076953800729
90	12	24	16	20	41.7057406	0.470853535561962
91	12	27	17	22	27.23448475	0.183664787319161
92	12	29	19	26	30.29552735	0.108098353005192
93	12	32	20	28	21.77516065	0.0660226145020397
94	12	41	23	30	6.004476305000001	0.0978166910563871
95	12	44	24	32	5.74580982	0.00772882226084082
96	12	47	25	34	5.03806137	0.14084527084101
97	12	50	26	36	4.79765347	0.0785143826623456
98	13	16	14	15	186.3662465	0.780582224620603
99	13	19	15	17	100.24966649999999	0.564162112306729
100	13	22	16	19	54.644041200000004	0.810375673052654
101	13	25	17	21	33.64661915	0.125964332878899
102	13	30	20	27	31.26324555	0.129015808728209
103	13	39	23	29	6.13703571	0.0274063999935657
104	13	42	24	31	5.731062705	0.0304723427592292
105	13	45	25	33	5.09211176	0.0857670129019329
106	14	17	15	16	201.51465050000002	0.782512926425392
107	14	23	17	20	45.71461535	0.132635224437247
108	14	31	21	28	30.45010215	0.0706592707017531
109	14	40	24	30	5.68037183	0.0336741664788179
110	14	43	25	32	5.035453785	0.0902562943506476
111	14	46	26	34	4.80435062	0.0746090337878042
112	14	52	28	38	4.674334345	0.0105828338484905
113	15	18	16	17	289.695839	2.24648123055103
114	15	21	17	19	79.2044084	0.461348631322551
115	15	24	18	21	43.21660615	0.661383388572965
116	15	27	19	23	26.590395049999998	0.140917671083796
117	15	29	21	27	49.787648450000006	0.152613844085887
118	15	38	24	29	5.85037295	0.011953252118839
119	15	41	25	31	4.96774297	0.115451191042299
120	15	50	28	37	4.583408575	0.0343131086331619
121	16	19	17	18	218.693105	1.01554569182676
122	16	25	19	22	40.849855250000005	0.105398447984064
123	16	28	20	24	24.00487755	0.0909417991664165
124	16	30	22	28	52.0756016	0.117730517322293
125	16	39	25	30	4.985304765	0.0544253814691667
126	16	45	27	34	4.646549185	0.100266483573134
127	16	48	28	36	4.352326315	0.0604484697486985
128	17	20	18	19	288.61625300000003	2.3738934966807
129	17	23	19	21	83.38715239999999	0.268061968351322
130	17	26	20	23	45.027614299999996	0.183622277159659
131	17	37	25	29	5.5969997	0.200513618011411
132	18	21	19	20	304.12814449999996	1.29925897348926
133	18	24	20	22	102.720561	0.374963713886733
134	19	22	20	21	241.710797	1.15797421650774
135	19	25	21	23	104.30606499999999	0.374166836304694
136	19	28	22	25	37.659215849999995	0.0363829827226829
137	19	42	28	33	4.53836284	0.0134663617559302
138	20	23	21	22	323.2669355	1.32216397408833
139	20	26	22	24	81.19655835	0.242579533096355
140	20	37	27	30	5.246526375	0.184143811010516
141	20	40	28	32	4.413425095	0.0238948684375144
142	21	24	22	23	388.2114585	1.55444066052744
143	21	27	23	25	78.54024995	0.440358158912584
144	21	38	28	31	4.41807427	0.0560842083816432
145	22	25	23	24	266.63820250000003	1.1952328005288
146	22	28	24	26	88.9945879	0.315573912510311
147	22	36	28	30	5.0614889	0.0269205641464726
148	22	51	29	40	8.968022014999999	0.00467160182919629
149	23	26	24	25	400.117733	1.71049394289209
150	23	34	28	29	4.454171405	0.00924203050548763
151	23	49	29	39	10.37327375	0.0330818120571163
152	23	52	30	41	9.228905000000001	0.00282261261693137
153	24	27	25	26	278.02663399999994	1.39114547225536
154	24	47	29	38	12.1471964	0.0646463859290999
155	24	50	30	40	10.404472250000001	0.00681159432848506
156	25	28	26	27	256.543475	1.12748486302706
