    0.18729E+02    0.29346E+04    0.14223E+03    0.21530E+01
    0.87324E+01    0.29440E+04    0.44442E+03    0.26478E+01
    0.13340E+02    0.29520E+04    0.19195E+04    0.32832E+01
    0.19658E+02    0.29335E+04    0.82796E+02    0.19180E+01
    0.34367E+02    0.29415E+04    0.13947E+04    0.31445E+01
    0.10575E+02    0.29511E+04    0.24208E+04    0.33840E+01
    0.22011E+02    0.29475E+04    0.19930E+04    0.32995E+01
    0.20005E+02    0.29468E+04    0.24156E+04    0.33830E+01
    0.36320E+00    0.29430E+04    0.33868E+03    0.25298E+01
    0.13127E+02    0.29476E+04    0.25672E+04    0.34095E+01
    0.26893E+02    0.29421E+04    0.49481E+03    0.26944E+01
    0.14230E+02    0.29476E+04    0.49156E+04    0.36916E+01
    0.30507E+02    0.29435E+04    0.82500E+03    0.29165E+01
    0.51530E+01    0.29524E+04    0.11476E+04    0.30598E+01
    0.43229E+01    0.29519E+04    0.93021E+03    0.29686E+01
    0.16731E+02    0.29474E+04    0.22592E+04    0.33539E+01
    0.58271E+01    0.29416E+04    0.26175E+03    0.24179E+01
    0.54372E+02    0.29321E+04    0.51534E+03    0.27121E+01
    0.36763E+02    0.29379E+04    0.16593E+04    0.32199E+01
    0.93867E+01    0.29538E+04    0.20455E+04    0.33108E+01
    0.22701E+02    0.29476E+04    0.37920E+04    0.35789E+01
    0.14945E+02    0.29466E+04    0.32220E+04    0.35081E+01
    0.11847E+02    0.29348E+04    0.16128E+03    0.22076E+01
    0.72076E+02    0.29311E+04    0.60156E+02    0.17793E+01
    0.60343E+01    0.29463E+04    0.64452E+03    0.28092E+01
    0.63676E+02    0.29316E+04    0.17485E+03    0.22427E+01
    0.47006E+02    0.29366E+04    0.84171E+03    0.29252E+01
    0.99995E+01    0.29505E+04    0.23606E+04    0.33730E+01
    0.83625E+00    0.29510E+04    0.42325E+03    0.26266E+01
    0.13327E+02    0.29512E+04    0.31784E+04    0.35022E+01
    0.35933E+02    0.29382E+04    0.85162E+03    0.29302E+01
    0.62785E+02    0.29314E+04    0.26633E+03    0.24254E+01
    0.81561E+01    0.29430E+04    0.34769E+03    0.25412E+01
    0.58083E+02    0.29334E+04    0.62309E+03    0.27946E+01
    0.45256E+02    0.29312E+04    0.24247E+03    0.23847E+01
    0.19578E+02    0.29486E+04    0.35727E+04    0.35530E+01
    0.27138E+02    0.29452E+04    0.12632E+04    0.31015E+01
    0.25113E+02    0.29364E+04    0.30329E+03    0.24819E+01
    0.11894E+02    0.29330E+04    0.69049E+02    0.18392E+01
    0.20399E+02    0.29486E+04    0.49988E+04    0.36989E+01
    0.41575E+00    0.29462E+04    0.31139E+03    0.24933E+01
    0.28247E+02    0.29429E+04    0.47646E+03    0.26780E+01
    0.38937E+02    0.29343E+04    0.10450E+04    0.30191E+01
    0.23786E+01    0.29522E+04    0.11187E+04    0.30487E+01
    0.43004E+02    0.29346E+04    0.68707E+03    0.28370E+01
    0.58698E+02    0.29326E+04    0.56569E+03    0.27526E+01
    0.48550E+01    0.29562E+04    0.17914E+04    0.32532E+01
    0.26426E+02    0.29413E+04    0.58522E+03    0.27673E+01
    0.29920E+02    0.29434E+04    0.30598E+03    0.24857E+01
    0.24890E+02    0.29465E+04    0.18587E+04    0.32692E+01
    0.70936E+01    0.29550E+04    0.17107E+04    0.32332E+01
    0.48423E+01    0.29464E+04    0.48868E+03    0.26890E+01
    0.23572E+02    0.29407E+04    0.42900E+03    0.26325E+01
    0.40254E+01    0.29416E+04    0.47176E+03    0.26737E+01
    0.16381E+02    0.29504E+04    0.50966E+04    0.37073E+01
    0.26097E+02    0.29357E+04    0.24165E+03    0.23832E+01
    0.43361E+02    0.29327E+04    0.51109E+03    0.27085E+01
    0.12181E+02    0.29507E+04    0.38350E+04    0.35838E+01
    0.39996E+02    0.29391E+04    0.23930E+04    0.33789E+01
    0.22650E+02    0.29401E+04    0.39370E+03    0.25952E+01
    0.33414E+02    0.29414E+04    0.13381E+04    0.31265E+01
    0.51635E+01    0.29502E+04    0.10505E+04    0.30214E+01
    0.53534E+02    0.29319E+04    0.26661E+03    0.24259E+01
    0.16303E+02    0.29467E+04    0.23259E+04    0.33666E+01
    0.46231E+02    0.29365E+04    0.51348E+03    0.27105E+01
    0.14542E+00    0.29412E+04    0.18468E+03    0.22664E+01
    0.87345E+01    0.29492E+04    0.20640E+04    0.33147E+01
    0.12150E+02    0.29468E+04    0.29198E+04    0.34654E+01
    0.45051E+02    0.29347E+04    0.60287E+03    0.27802E+01
    0.32629E+02    0.29323E+04    0.24222E+03    0.23842E+01
    0.62212E+02    0.29321E+04    0.22298E+03    0.23483E+01
    0.26450E+02    0.29452E+04    0.93774E+03    0.29721E+01
    0.30557E+01    0.29494E+04    0.88072E+03    0.29448E+01
    0.42217E+02    0.29322E+04    0.60154E+03    0.27793E+01
    0.48823E+02    0.29338E+04    0.57906E+03    0.27627E+01
    0.24507E+01    0.29559E+04    0.98094E+03    0.29916E+01
    0.14544E+02    0.29402E+04    0.18088E+03    0.22574E+01
    0.54631E+02    0.29330E+04    0.51165E+03    0.27090E+01
    0.49778E+02    0.29358E+04    0.63746E+03    0.28045E+01
    0.52525E+01    0.29557E+04    0.14929E+04    0.31740E+01
    0.63811E+01    0.29551E+04    0.16907E+04    0.32281E+01
    0.20177E+02    0.29459E+04    0.10999E+04    0.30413E+01
    0.40543E+02    0.29385E+04    0.15776E+04    0.31980E+01
    0.59555E+02    0.29329E+04    0.43454E+03    0.26380E+01
    0.52401E+01    0.29489E+04    0.10945E+04    0.30392E+01
    0.31339E+02    0.29319E+04    0.37730E+03    0.25767E+01
    0.43555E+02    0.29339E+04    0.34493E+03    0.25377E+01
    0.67663E+00    0.29499E+04    0.56316E+03    0.27506E+01
    0.25314E+02    0.29459E+04    0.84612E+03    0.29274E+01
    0.11947E+02    0.29456E+04    0.14203E+04    0.31524E+01
    0.22895E+02    0.29360E+04    0.12851E+03    0.21089E+01
    0.42189E+02    0.29346E+04    0.34057E+03    0.25322E+01
    0.11508E+02    0.29511E+04    0.11509E+04    0.30610E+01
    0.49741E+02    0.29335E+04    0.61981E+03    0.27923E+01
    0.19157E+02    0.29493E+04    0.43270E+04    0.36362E+01
    0.41843E+01    0.29485E+04    0.11954E+04    0.30775E+01
    0.52572E+02    0.29352E+04    0.10308E+04    0.30132E+01
    0.20467E+02    0.29402E+04    0.30098E+03    0.24785E+01
    0.42610E+01    0.29509E+04    0.92943E+03    0.29682E+01
    0.23795E+02    0.29354E+04    0.12492E+03    0.20966E+01
    0.11717E+02    0.29414E+04    0.47133E+03    0.26733E+01
    0.33148E+02    0.29398E+04    0.11158E+04    0.30476E+01
    0.31355E+02    0.29382E+04    0.52093E+03    0.27168E+01
    0.28041E+02    0.29422E+04    0.75115E+03    0.28757E+01
    0.81865E+02    0.29312E+04    0.25634E+02    0.14088E+01
    0.18807E+01    0.29437E+04    0.26658E+03    0.24258E+01
    0.34802E+02    0.29407E+04    0.17619E+04    0.32460E+01
    0.24669E+02    0.29404E+04    0.28337E+03    0.24524E+01
    0.16934E+02    0.29498E+04    0.36951E+04    0.35676E+01
    0.19497E+02    0.29407E+04    0.23847E+03    0.23774E+01
    0.49618E+02    0.29316E+04    0.52047E+03    0.27164E+01
    0.22955E+02    0.29461E+04    0.14251E+04    0.31539E+01
