    P+   P-        C+   C-  Normalised_Error  Observed_Rho_a  Calculated_Rho_a  Original_Weight  Final_Weight    C
    2    8         4    6        0.03754          812.42938      813.11732         0.27328E+01    0.27328E+01    0
    2   20         8   14        0.54604          148.47263      154.43816         0.12583E+02    0.12583E+02    0
    2   23         9   16       -1.88134          175.74910      140.88269         0.24065E+02    0.85547E+01    1
    2   26        10   18       -0.48037          173.37165      132.56247         0.21102E+01    0.21102E+01    0
    2   31        13   24       -0.85052           47.89117       33.79752         0.95513E+01    0.95513E+01    0
    2   34        14   26        2.09231          -15.80202       27.03464         0.21915E+02    0.86143E+01    1
    2   37        15   28        1.39818           23.51543       56.26661         0.90643E+01    0.84109E+01    1
    3    6         4    5       -0.21812          947.65687      943.43077         0.11001E+01    0.11001E+01    0
    3    9         5    7        0.11430          568.16544      569.64808         0.32735E+01    0.32735E+01    0
    3   12         6    9       -0.19716          211.70181      207.99049         0.33144E+01    0.33144E+01    0
    3   15         7   11       -2.02181          148.26253       24.97519         0.41751E+01    0.14395E+01    1
    3   18         8   13        1.30523           92.85626       99.76513         0.23755E+02    0.20896E+02    1
    3   21         9   15       -0.60048           58.32858       56.83482         0.53246E+02    0.53246E+02    0
    3   24        10   17        0.37136           23.28982       36.32624         0.43918E+01    0.43918E+01    0
    3   27        11   19       -1.23345           45.73066       34.34630         0.20857E+02    0.18800E+02    1
    3   29        13   23       -0.71609            9.40965        4.24716         0.18928E+02    0.18928E+02    0
    3   32        14   25        2.11841            8.49959       20.12278         0.12477E+03    0.28352E+02    1
    4    7         5    6       -0.21998         1358.47007     1354.79535         0.14129E+01    0.14129E+01    0
    4   10         6    8        0.24985          195.33403      197.58799         0.46966E+01    0.46141E+01    1
    4   13         7   10        0.22204          -31.31820      -30.68025         0.22685E+02    0.22685E+02    0
    4   16         8   12       -0.39465           40.04387       39.54714         0.13699E+03    0.70976E+02    1
    4   19         9   14       -0.87008           69.87493       67.62533         0.43520E+02    0.42633E+02    1
    4   22        10   16        1.38483           18.47053       26.60388         0.26699E+02    0.22517E+02    1
    4   28        12   20        1.73479           15.16783       22.42177         0.86866E+02    0.40803E+02    1
    4   30        14   24       -1.00673            6.37998        6.18434         0.10000E+04    0.69178E+03    1
    4   33        15   26        2.23777          -27.37402       12.48526         0.45711E+02    0.86629E+01    1
    4   36        16   28        1.88044          -12.05797       28.89790         0.16170E+02    0.79964E+01    1
    4   45        19   30       -1.09432           44.10181       32.38654         0.33864E+02    0.33864E+02    0
    5    8         6    7        0.23509         1038.99730     1042.18263         0.15129E+01    0.15129E+01    0
    5   14         8   11       -1.76225           51.20116        4.47510         0.40837E+01    0.24896E+01    1
    5   17         9   13       -0.88578          150.60442      143.19277         0.14955E+02    0.10533E+02    1
    5   20        10   15        0.23945            1.50614        1.94141         0.60509E+02    0.60509E+02    0
    5   23        11   17       -1.54590           42.02895      -16.28264         0.42813E+01    0.34750E+01    1
    5   26        12   19        1.91674            0.17423       25.65993         0.23359E+02    0.11364E+02    1
    5   31        15   25        1.59668            8.04236       21.67477         0.22231E+02    0.15770E+02    1
    5   34        16   27        1.28167          -13.94289       15.09024         0.67584E+01    0.67584E+01    0
    5   43        19   29        1.08158           20.66142       28.67920         0.46502E+02    0.46502E+02    0
    5   46        20   31        1.87590            8.39156       25.05100         0.68049E+02    0.40848E+02    1
    6    9         7    8       -0.20207          756.53809      753.70233         0.16284E+01    0.16284E+01    0
    6   15         9   12        2.19649          104.66047      134.17150         0.16198E+02    0.50051E+01    1
    6   18        10   14       -0.39692           52.25894       50.79613         0.24035E+02    0.24035E+02    0
    6   24        12   18        0.41937            4.33611       26.70746         0.24343E+01    0.24343E+01    0
    6   27        13   20       -1.04217          -31.08813      -43.06264         0.13066E+02    0.13066E+02    0
    6   29        15   24       -0.04344            3.61276        3.29528         0.15525E+02    0.15525E+02    0
    6   32        16   26        1.40151          -19.57444       -7.05993         0.16260E+02    0.14892E+02    1
    6   44        20   30        0.55885           26.51329       31.05168         0.42613E+02    0.42613E+02    0
    6   47        21   32        0.50999           19.00088       27.86195         0.20985E+02    0.20985E+02    0
    7   16        10   13       -0.96469          268.05902      257.46449         0.10751E+02    0.59325E+01    1
    7   22        12   17       -0.16849           32.24632       28.09382         0.43559E+01    0.43559E+01    0
    7   25        13   19        1.77819          -42.90825      -13.59146         0.10258E+02    0.77933E+01    1
    7   28        14   21        0.33004            1.90903        5.30933         0.14306E+02    0.14306E+02    0
    7   30        16   25        0.04726           17.66825       18.06512         0.13376E+02    0.13376E+02    0
    7   33        17   27       -0.06147           47.53749       46.86952         0.12154E+02    0.12154E+02    0
    7   42        20   29       -1.40260           50.74576       42.12433         0.60948E+02    0.53041E+02    1
    7   45        21   31       -2.14056           68.19666       31.39195         0.76186E+02    0.19995E+02    1
    7   48        22   33       -0.86280           33.49598       32.63366         0.36487E+03    0.36487E+03    0
    8   14        10   12        0.30264           78.44975       81.64875         0.44419E+01    0.41162E+01    1
    8   20        12   16       -1.06981           38.34863       32.42631         0.16772E+02    0.15276E+02    1
    8   26        14   20       -0.18744          -26.29294      -29.38646         0.77176E+01    0.77176E+01    0
    8   31        17   26       -0.00379            6.30948        6.27616         0.12643E+02    0.12643E+02    0
    8   43        21   30       -0.07203           19.00758       17.62186         0.17053E+02    0.17053E+02    0
    9   18        12   15       -0.23479           89.23383       88.38089         0.17414E+02    0.17414E+02    0
    9   21        13   17       -1.52137          -16.60237      -65.86911         0.31254E+01    0.26440E+01    1
    9   24        14   19        1.22537          -54.10195      -41.06357         0.10205E+02    0.10090E+02    1
    9   27        15   21       -1.60974           36.07121       -1.51624         0.67269E+01    0.54309E+01    1
    9   29        17   25        0.94449           14.96452       17.95366         0.28769E+02    0.28769E+02    0
    9   32        18   27       -1.49912           66.94415       23.03836         0.43397E+01    0.37774E+01    1
    9   41        21   29        0.88139            8.28032       18.66513         0.26140E+02    0.26140E+02    0
    9   44        22   31        0.41463           13.30103       17.00034         0.36772E+02    0.36772E+02    0
    9   47        23   33        1.04087           20.00485       32.44590         0.28952E+02    0.28952E+02    0
   10   16        12   14       -0.54569          233.86575      231.45417         0.10010E+02    0.95370E+01    1
   10   19        13   16       -0.17032           22.28764       21.64259         0.16695E+02    0.16695E+02    0
   10   25        15   20        1.32165           -9.36774        7.50627         0.88326E+01    0.83197E+01    1
   10   28        16   22       -1.35077           14.41497       -5.55362         0.89387E+01    0.85029E+01    1
   10   30        18   26       -2.02564           35.63958      -13.51999         0.76241E+01    0.36783E+01    1
   10   33        19   28        1.44917            4.91461       13.17277         0.22447E+02    0.19391E+02    1
   10   42        22   30       -0.75409           19.69627       19.46075         0.10000E+04    0.10000E+04    0
   10   48        24   34       -0.40840           35.36402       24.53558         0.13161E+02    0.13161E+02    0
   11   14        12   13        0.16675          701.22712      702.39904         0.29247E+01    0.29247E+01    0
   11   17        13   15        0.36722           89.52162       91.70345         0.82432E+01    0.71730E+01    1
