    P+   P-        C+   C-  Normalised_Error  Observed_Rho_a  Calculated_Rho_a  Original_Weight  Final_Weight    C
    2    8         4    6       -0.42169          963.81033      959.33657         0.47201E+01    0.47201E+01    0
    2   20         8   14        0.42339          216.95422      219.54459         0.22469E+02    0.22469E+02    0
    2   23         9   16       -1.52987          198.86570      182.65535         0.36319E+02    0.14963E+02    1
    2   26        10   18        0.07200          198.13186      200.92959         0.46135E+01    0.46135E+01    0
    2   31        13   24       -0.75459           62.95271       56.52912         0.18592E+02    0.18592E+02    0
    2   34        14   26        0.69852           20.54217       24.61882         0.30219E+02    0.30219E+02    0
    2   37        15   28        1.16039           29.08375       41.42674         0.21598E+02    0.18522E+02    1
    3    6         4    5       -0.25367          884.65337      882.04841         0.20756E+01    0.20756E+01    0
    3    9         5    7       -0.18267          739.13565      737.82043         0.58975E+01    0.58975E+01    0
    3   12         6    9       -0.36542          446.26556      443.64354         0.86953E+01    0.86953E+01    0
    3   15         7   11       -1.27324          240.44843      214.03717         0.58940E+01    0.42318E+01    1
    3   18         8   13        1.07234          163.22893      174.04000         0.14399E+02    0.10971E+02    1
    3   21         9   15       -0.42882          105.84077      102.83045         0.18868E+02    0.18868E+02    0
    3   24        10   17        0.20268          106.35043      119.20464         0.24310E+01    0.24310E+01    0
    3   27        11   19       -0.82022           95.06662       84.29467         0.13212E+02    0.13212E+02    0
    3   29        13   23       -0.46704           39.30568       34.94986         0.14631E+02    0.14631E+02    0
    3   32        14   25       -0.94545           33.52131       32.45553         0.13799E+03    0.13799E+03    0
    4    7         5    6       -0.13165         1359.71123     1358.24019         0.21785E+01    0.21122E+01    1
    4   10         6    8       -0.20389          558.04391      556.54011         0.56437E+01    0.56437E+01    0
    4   13         7   10        0.00120          183.71596      183.72456         0.94638E+01    0.91173E+01    1
    4   16         8   12       -1.30833          222.58549      210.71514         0.12270E+02    0.98463E+01    1
    4   19         9   14       -0.44489          131.07051      128.54843         0.19444E+02    0.19444E+02    0
    4   22        10   16       -0.80528           92.51208       89.08734         0.31095E+02    0.31095E+02    0
    4   28        12   20       -0.28157           45.72951       43.20720         0.19047E+02    0.19047E+02    0
    4   30        14   24       -1.19885           33.29834       23.92084         0.19624E+02    0.17187E+02    1
    4   33        15   26        1.06869           -0.89912        6.98683         0.21284E+02    0.20911E+02    1
    4   36        16   28        0.49337            0.11920        7.25982         0.12033E+02    0.12033E+02    0
    4   45        19   30       -1.21122           35.96052       19.26806         0.30346E+02    0.26306E+02    1
    5    8         6    7       -0.12674         1182.39080     1180.90391         0.26476E+01    0.17472E+01    1
    5   14         8   11       -1.17774          258.07550      232.60338         0.53909E+01    0.30522E+01    1
    5   17         9   13       -1.07035          238.99176      227.81163         0.13726E+02    0.84376E+01    1
    5   20        10   15        0.41398           98.41624      101.14657         0.19506E+02    0.16677E+02    1
    5   23        11   17       -1.04918          117.05870       60.99259         0.24529E+01    0.24529E+01    0
    5   26        12   19        0.37762           41.71230       45.80118         0.13954E+02    0.13954E+02    0
    5   31        15   25        0.74036           38.18359       39.86246         0.67715E+02    0.59377E+02    1
    5   34        16   27       -0.46535           13.41675        8.45906         0.14370E+02    0.14370E+02    0
    5   43        19   29        0.04070           15.51323       16.31969         0.17398E+02    0.17398E+02    0
    5   46        20   31        1.29114           -2.00403        8.97226         0.54834E+02    0.42672E+02    1
    6    9         7    8        0.19903          951.05528      952.89694         0.26145E+01    0.24697E+01    1
    6   15         9   12        0.38537          307.50364      310.59123         0.10052E+02    0.83932E+01    1
    6   18        10   14       -0.46332          180.45932      178.04229         0.16979E+02    0.16979E+02    0
    6   24        12   18       -0.14085           77.77699       73.75145         0.45435E+01    0.45435E+01    0
    6   27        13   20       -0.56794            9.95991        4.69575         0.16196E+02    0.16196E+02    0
    6   29        15   24       -0.86466           34.71619       28.60516         0.16054E+02    0.16054E+02    0
    6   32        16   26        0.27221           10.20352       13.12020         0.12410E+02    0.12410E+02    0
    6   44        20   30       -0.05076           11.78522       11.36612         0.41911E+02    0.41911E+02    0
    6   47        21   32        0.41913            7.27801       10.48090         0.47714E+02    0.47714E+02    0
    7   16        10   13       -0.93948          429.38572      420.12829         0.10661E+02    0.66119E+01    1
    7   22        12   17       -0.14960           99.92936       93.35289         0.24420E+01    0.24420E+01    0
    7   25        13   19        1.00598           30.51053       41.30935         0.11969E+02    0.11969E+02    0
    7   28        14   21        0.04350           42.07117       42.75525         0.93728E+01    0.93728E+01    0
    7   30        16   25       -0.12356           60.99682       60.28597         0.19526E+02    0.19526E+02    0
    7   33        17   27       -1.58369           57.69941       47.82285         0.32442E+02    0.21179E+02    1
    7   42        20   29       -0.04657           26.63520       25.87117         0.19874E+02    0.19874E+02    0
    7   45        21   31        0.42212           14.87619       17.51970         0.54897E+02    0.54897E+02    0
    7   48        22   33       -0.24219           29.72038       28.42336         0.68092E+02    0.68092E+02    0
    8   14        10   12       -0.06160          445.30932      444.76671         0.59641E+01    0.49393E+01    1
    8   20        12   16       -0.50170          101.36075       99.42179         0.21881E+02    0.21881E+02    0
    8   26        14   20        0.04838           23.54527       23.96715         0.14607E+02    0.14607E+02    0
    8   31        17   26        0.56859           35.81050       39.20546         0.18628E+02    0.18628E+02    0
    8   43        21   30       -0.15942            9.37385        7.59049         0.29325E+02    0.29325E+02    0
