    P+   P-        C+   C-  Normalised_Error  Observed_Rho_a  Calculated_Rho_a  Original_Weight  Final_Weight    C
    2    8         4    6       -1.08071          731.07373      715.12892         0.49006E+01    0.33940E+01    1
    2   20         8   14       -0.11522          118.86419      100.98102         0.88568E+00    0.88568E+00    0
    2   23         9   16       -0.77373          110.51978       87.54651         0.53396E+01    0.53396E+01    0
    2   26        10   18        0.85110          -37.84581       12.85875         0.30091E+01    0.30091E+01    0
    2   31        13   24       -0.26413            4.05045       -0.06992         0.10146E+02    0.10146E+02    0
    2   34        14   26        0.19591           -9.62095       -0.88922         0.39571E+01    0.39571E+01    0
    2   37        15   28        1.42295            3.12111       27.35260         0.11569E+02    0.11569E+02    0
    3    6         4    5       -0.30894         1211.43260     1201.20220         0.64364E+00    0.64364E+00    0
    3    9         5    7       -0.70646          956.96978      952.99805         0.82890E+01    0.75528E+01    1
    3   12         6    9        0.10382          255.74295      272.19346         0.39374E+00    0.39374E+00    0
    3   15         7   11       -1.55495          -88.11095     -204.90025         0.12010E+01    0.11687E+01    1
    3   18         8   13        0.28376          -21.48988       -0.85844         0.15212E+01    0.15212E+01    0
    3   21         9   15       -0.05507           -4.29601       -6.55380         0.32309E+01    0.32309E+01    0
    3   24        10   17       -0.31349          -37.91095      -67.84005         0.16149E+01    0.16149E+01    0
    3   27        11   19       -0.14607           55.67818       35.66978         0.12667E+01    0.12667E+01    0
    3   29        13   23       -0.04356          -26.78444      -29.79643         0.19735E+01    0.19735E+01    0
    3   32        14   25        0.01993          -12.09842      -11.13103         0.32042E+01    0.32042E+01    0
    4    7         5    6       -1.05256         2584.32953     2516.92420         0.62068E+00    0.36856E+00    1
    4   10         6    8       -0.27363          339.93846      335.46153         0.41974E+01    0.25441E+01    1
    4   13         7   10        0.39331           31.99542       87.28789         0.46361E+00    0.46361E+00    0
    4   16         8   12       -0.05339          -28.88742      -34.24001         0.89116E+00    0.89116E+00    0
    4   19         9   14       -0.00409          -20.47473      -20.68738         0.21211E+01    0.21211E+01    0
    4   22        10   16       -0.83844         -115.47130     -116.22976         0.14619E+03    0.14619E+03    0
    4   28        12   20        0.47427          -41.40859      -26.76764         0.55269E+01    0.55269E+01    0
    4   30        14   24       -2.71764          -21.26324      -31.67710         0.88505E+02    0.35083E+02    1
    4   33        15   26        0.23159          -30.05699      -20.34418         0.36792E+01    0.36792E+01    0
    4   36        16   28        1.08271          -34.17639       -7.95930         0.71925E+01    0.71925E+01    0
    4   45        19   30       -0.52776           33.25872       15.32277         0.10667E+02    0.10667E+02    0
    5    8         6    7        0.02978         2083.88854     2085.08106         0.97389E+00    0.51183E+00    1
    5   14         8   11       -0.11062         -203.35091     -217.98985         0.49883E+00    0.49883E+00    0
    5   17         9   13       -1.66378          -24.47748      -38.09879         0.15216E+02    0.10765E+02    1
    5   20        10   15        1.03347         -198.12831     -177.63399         0.55465E+01    0.55465E+01    0
    5   23        11   17       -0.32126           29.53170      -18.47888         0.87708E+00    0.87708E+00    0
    5   26        12   19        1.49686          -78.24763      -52.96450         0.10101E+02    0.89456E+01    1
    5   31        15   25        0.36569          -46.74818      -33.08713         0.36044E+01    0.36044E+01    0
    5   34        16   27        1.48775          -48.40735      -32.70370         0.17336E+02    0.14504E+02    1
    5   43        19   29        0.26621           -3.85410        9.05072         0.71112E+01    0.71112E+01    0
    5   46        20   31        0.26608           -7.49094       16.32761         0.40524E+01    0.40524E+01    0
    6    9         7    8       -0.33566         1308.95106     1297.14783         0.79011E+00    0.64987E+00    1
    6   15         9   12        0.85108          -58.42334      -11.84446         0.12287E+01    0.12287E+01    0
    6   18        10   14       -0.18905         -140.62818     -150.74199         0.16557E+01    0.16557E+01    0
    6   24        12   18       -0.19988          -46.72171      -55.86676         0.28383E+01    0.28383E+01    0
    6   27        13   20        0.83810          -98.84866      -94.53369         0.45499E+02    0.29158E+02    1
    6   29        15   24       -0.35896          -40.53190      -51.16899         0.38289E+01    0.38289E+01    0
    6   32        16   26        0.45687          -38.77407      -24.03041         0.41205E+01    0.41205E+01    0
    6   44        20   30        0.13567           16.57092       22.03768         0.85882E+01    0.85882E+01    0
    6   47        21   32        0.10981           10.90393       11.06771         0.33879E+03    0.24446E+03    1
    7   16        10   13       -0.46343           75.46586       57.90562         0.17194E+01    0.17194E+01    0
    7   22        12   17       -0.06867          -18.59806      -26.09059         0.98387E+00    0.98387E+00    0
    7   25        13   19        0.53056          -77.97540      -37.73101         0.16939E+01    0.16939E+01    0
    7   28        14   21       -0.46336          -33.71821      -40.18880         0.10554E+02    0.10554E+02    0
    7   30        16   25        0.01166          -12.37373      -11.62659         0.17532E+01    0.17532E+01    0
    7   33        17   27       -0.56587            8.63172      -10.27060         0.39540E+01    0.39540E+01    0
    7   42        20   29       -0.02981           47.60820       43.73901         0.25115E+01    0.25115E+01    0
    7   45        21   31       -0.09659           37.85434       29.64584         0.40454E+01    0.40454E+01    0
    7   48        22   33       -0.17097           34.41439       24.71354         0.64269E+01    0.64269E+01    0
    8   14        10   12       -0.01443         -152.83372     -153.42349         0.10649E+01    0.10649E+01    0
    8   20        12   16        0.31274          -59.92482      -56.35569         0.95164E+01    0.74099E+01    1
    8   26        14   20        0.13765         -110.74470     -108.25058         0.70295E+01    0.70295E+01    0
    8   31        17   26       -1.19689          -27.19672      -40.16333         0.10267E+02    0.10267E+02    0
    8   43        21   30        0.54266            2.56170       14.63659         0.14743E+02    0.14743E+02    0
