    P+   P-        C+   C-  Normalised_Error  Observed_Rho_a  Calculated_Rho_a  Original_Weight  Final_Weight    C
    2    8         4    6       -0.15161         1016.33465     1013.95887         0.31955E+01    0.31955E+01    0
    2   20         8   14        1.08614          227.75245      237.43166         0.16808E+02    0.15426E+02    1
    2   23         9   16       -1.37227          204.13060      185.85877         0.26489E+02    0.11907E+02    1
    2   26        10   18       -0.61643          232.66976      210.98587         0.50962E+01    0.50962E+01    0
    2   31        13   24       -1.10749           69.08943       57.11850         0.16268E+02    0.14642E+02    1
    2   34        14   26       -0.29625           25.55826       25.25322         0.17128E+03    0.17128E+03    0
    2   37        15   28        0.84929           29.77980       39.75205         0.16779E+02    0.16779E+02    0
    3    6         4    5       -0.13466          870.88560      869.08692         0.16013E+01    0.15957E+01    1
    3    9         5    7       -0.00428          752.60369      752.56644         0.48817E+01    0.48817E+01    0
    3   12         6    9       -0.10346          482.90194      482.04674         0.75480E+01    0.75480E+01    0
    3   15         7   11       -1.01758          271.19799      255.24584         0.57160E+01    0.55995E+01    1
    3   18         8   13        1.20429          175.95661      195.02884         0.10731E+02    0.69840E+01    1
    3   21         9   15       -0.35959          119.95027      117.60242         0.20286E+02    0.20286E+02    0
    3   24        10   17        0.21195          122.42307      134.41966         0.27239E+01    0.27239E+01    0
    3   27        11   19       -0.71056          102.26210       91.91711         0.11918E+02    0.11918E+02    0
    3   29        13   23       -0.74553           48.54543       43.98767         0.22321E+02    0.22321E+02    0
    3   32        14   25       -0.32639           40.35570       39.92908         0.11901E+03    0.11901E+03    0
    4    7         5    6        0.08330         1327.77428     1328.91754         0.17198E+01    0.17198E+01    0
    4   10         6    8       -0.30151          621.03924      618.35431         0.46745E+01    0.46745E+01    0
    4   13         7   10        0.85539          220.67058      229.18446         0.75853E+01    0.65482E+01    1
    4   16         8   12       -1.12929          258.15145      247.95634         0.12680E+02    0.98955E+01    1
    4   19         9   14       -0.07889          145.40738      145.01678         0.22264E+02    0.22264E+02    0
    4   22        10   16       -1.14819          110.22212      107.63519         0.74382E+02    0.58696E+02    1
    4   28        12   20       -0.31249           51.79024       50.34024         0.36770E+02    0.36770E+02    0
    4   30        14   24       -1.60178           41.90566       27.60600         0.38619E+02    0.15059E+02    1
    4   33        15   26        1.37818            4.23967       11.18329         0.50547E+02    0.30626E+02    1
    4   36        16   28        0.30498            3.08031       11.89325         0.60269E+01    0.60269E+01    0
    4   45        19   30       -1.09819           32.91197       11.59118         0.20572E+02    0.18673E+02    1
    5    8         6    7       -0.03275         1171.46861     1171.02700         0.20975E+01    0.15203E+01    1
    5   14         8   11       -1.22930          292.76653      264.76167         0.52966E+01    0.28977E+01    1
    5   17         9   13       -0.55344          264.49882      260.12790         0.14209E+02    0.11159E+02    1
    5   20        10   15        0.25687          120.75252      122.09939         0.20977E+02    0.20977E+02    0
    5   23        11   17       -1.11330          130.13804       69.76675         0.26996E+01    0.24172E+01    1
    5   26        12   19        0.54078           50.08914       56.84054         0.12103E+02    0.12103E+02    0
    5   31        15   25        0.75782           46.57106       48.09003         0.67176E+02    0.67176E+02    0
    5   34        16   27       -0.18336           19.50028       15.37869         0.68107E+01    0.68107E+01    0
    5   43        19   29       -0.47029           17.13548       10.28266         0.23657E+02    0.23657E+02    0
    5   46        20   31        1.22181            0.49155        7.19307         0.89902E+02    0.66138E+02    1
    6    9         7    8        0.09037          967.35604      968.35268         0.20722E+01    0.20722E+01    0
    6   15         9   12        0.41690          351.48269      355.19428         0.95971E+01    0.75533E+01    1
    6   18        10   14        0.14309          209.39000      210.32678         0.13529E+02    0.13529E+02    0
    6   24        12   18        0.08208           98.72104      100.69556         0.53982E+01    0.53982E+01    0
    6   27        13   20        0.04106           19.93589       20.28552         0.17630E+02    0.17630E+02    0
    6   29        15   24       -1.27006           44.66021       34.44252         0.17989E+02    0.14104E+02    1
    6   32        16   26        0.13339           17.26247       19.73839         0.71636E+01    0.71636E+01    0
    6   44        20   30       -0.41819           13.38300        9.70568         0.39355E+02    0.39355E+02    0
    6   47        21   32        0.74917            8.39100       11.19423         0.97445E+02    0.97445E+02    0
    7   16        10   13       -0.57656          461.80959      456.69692         0.11090E+02    0.73473E+01    1
    7   22        12   17       -0.28512          110.75461       99.40724         0.26974E+01    0.26974E+01    0
    7   25        13   19        0.46084           45.89793       52.43289         0.90608E+01    0.90608E+01    0
    7   28        14   21        0.00172           51.66994       51.68527         0.16495E+02    0.16495E+02    0
    7   30        16   25       -0.03053           71.25337       70.78569         0.73324E+01    0.73324E+01    0
    7   33        17   27       -1.52040           64.52374       55.85407         0.44765E+02    0.23163E+02    1
    7   42        20   29       -0.59223           29.33816       25.43781         0.49504E+02    0.49504E+02    0
    7   45        21   31        1.29195           13.23948       19.16022         0.97225E+02    0.75017E+02    1
    7   48        22   33       -1.14235           30.69989       30.06726         0.75460E+03    0.65848E+03    1
    8   14        10   12        0.07510          506.10883      506.93031         0.53502E+01    0.39776E+01    1
    8   20        12   16       -0.29766          113.78976      112.63600         0.21817E+02    0.21817E+02    0
    8   26        14   20        0.16088           35.70283       36.74359         0.19689E+02    0.19689E+02    0
    8   31        17   26       -0.14912           46.69342       46.10864         0.28361E+02    0.28361E+02    0
    8   43        21   30       -0.22812           12.17624        9.13419         0.24600E+02    0.24600E+02    0
    9   18        12   15       -0.01062          193.92085      193.86057         0.11144E+02    0.11144E+02    0
    9   21        13   17       -0.19561          103.12584       96.15346         0.24021E+01    0.24021E+01    0
    9   24        14   19       -0.06185           54.50447       53.85293         0.10192E+02    0.10192E+02    0
    9   27        15   21       -1.16718           80.06521       62.62640         0.99378E+01    0.84875E+01    1
    9   29        17   25        0.47415           73.67642       74.67214         0.43357E+02    0.43357E+02    0
    9   32        18   27       -1.81207          101.61403       51.40739         0.10869E+02    0.39930E+01    1
    9   41        21   29        1.06677            2.85788       13.14469         0.34180E+02    0.31939E+02    1
    9   44        22   31        1.04485           15.65216       18.56072         0.12353E+03    0.11786E+03    1
