    P+   P-        C+   C-  Normalised_Error  Observed_Rho_a  Calculated_Rho_a  Original_Weight  Final_Weight    C
    2    8         4    6       -0.29552          519.61280      508.72061         0.13586E+01    0.13586E+01    0
    2   20         8   14       -0.73809           77.94816       51.69773         0.38652E+01    0.38652E+01    0
    2   23         9   16       -0.86839           88.66573       69.13910         0.70508E+01    0.70508E+01    0
    2   26        10   18       -0.79055           -5.26420      -40.70846         0.39984E+01    0.39984E+01    0
    2   31        13   24        1.42446           -7.80913        8.09967         0.14337E+02    0.14171E+02    1
    2   34        14   26        0.74839          -20.15787       17.72239         0.34844E+01    0.34844E+01    0
    2   37        15   28        1.98015            1.12587       52.77142         0.99494E+01    0.75539E+01    1
    3    6         4    5        0.31384          723.37834      740.92246         0.38128E+00    0.38128E+00    0
    3    9         5    7       -0.23774          871.54440      853.56608         0.56151E+00    0.56151E+00    0
    3   12         6    9        2.05294          -14.48193      149.58339         0.11461E+01    0.78070E+00    1
    3   15         7   11       -0.23018         -406.49301     -407.25430         0.27127E+02    0.26541E+02    1
    3   18         8   13        0.39427          -47.16878      -43.04976         0.14531E+02    0.10587E+02    1
    3   21         9   15        0.11349          -30.46830      -27.72052         0.54707E+01    0.54707E+01    0
    3   24        10   17        0.19725         -143.79992     -140.36762         0.88603E+01    0.88603E+01    0
    3   27        11   19       -3.03946          126.71344       70.60714         0.26211E+02    0.93998E+01    1
    3   29        13   23        0.01001          -38.01684      -37.77814         0.57212E+01    0.57212E+01    0
    3   32        14   25        1.22673          -16.64566        6.81381         0.81343E+01    0.81343E+01    0
    4    7         5    6       -1.98144         2609.97085     1914.02501         0.10063E+00    0.67199E-01    1
    4   10         6    8        1.30859         -111.28144      -14.51594         0.63398E+00    0.56291E+00    1
    4   13         7   10       -1.00852           57.16208      -23.92961         0.81057E+00    0.81057E+00    0
    4   16         8   12       -0.21762         -102.32163     -114.49425         0.15971E+01    0.15971E+01    0
    4   19         9   14       -0.02752          -32.41586      -33.31799         0.33630E+01    0.33630E+01    0
    4   22        10   16        1.00169         -235.68088     -223.14669         0.10569E+02    0.10569E+02    0
    4   28        12   20        0.64267          -37.45663       12.86369         0.21790E+01    0.21790E+01    0
    4   30        14   24       -0.38629          -25.63983      -25.80134         0.32153E+03    0.32153E+03    0
    4   33        15   26        1.05879          -35.01766        1.07629         0.45264E+01    0.45264E+01    0
    4   36        16   28        0.57837          -27.53187       13.13299         0.24771E+01    0.24771E+01    0
    4   45        19   30       -0.85556           34.05848       33.74831         0.10000E+04    0.10000E+04    0
    5    8         6    7       -1.19030         1836.22363     1802.08193         0.15865E+01    0.71464E+00    1
    5   14         8   11        0.12451         -388.35275     -384.42416         0.20922E+01    0.20922E+01    0
    5   17         9   13       -1.16388          -57.44242      -62.40256         0.28775E+02    0.20680E+02    1
    5   20        10   15        0.43946         -313.93890     -310.41999         0.28470E+02    0.13736E+02    1
    5   23        11   17       -1.48026          100.87836       -0.03707         0.19227E+01    0.19227E+01    0
    5   26        12   19        2.17610          -83.83796      -29.48373         0.91281E+01    0.60493E+01    1
    5   31        15   25        1.83934          -57.10575      -29.13942         0.11791E+02    0.88557E+01    1
    5   34        16   27        1.31381          -48.26263      -11.13927         0.55774E+01    0.54181E+01    1
    5   43        19   29        0.62610            9.64420       22.32306         0.17023E+02    0.17023E+02    0
    5   46        20   31        2.64887           -7.18940       22.16024         0.51200E+02    0.32740E+02    1
    6    9         7    8       -0.51699          987.21281      925.93581         0.19280E+00    0.19280E+00    0
    6   15         9   12        3.02376         -128.68055      -46.40698         0.40123E+01    0.24714E+01    1
    6   18        10   14       -0.36634         -270.68807     -289.14916         0.17577E+01    0.17577E+01    0
    6   24        12   18        0.05933          -15.55468      -14.11118         0.53377E+01    0.53377E+01    0
    6   27        13   20        0.52189          -95.55498      -76.81777         0.41814E+01    0.41814E+01    0
    6   29        15   24       -0.11544          -39.45417      -43.43671         0.32888E+01    0.32888E+01    0
    6   32        16   26        0.94312          -25.40818       -4.01482         0.58620E+01    0.58620E+01    0
    6   44        20   30        0.42163           22.86002       26.71654         0.37835E+02    0.37835E+02    0
    6   47        21   32        0.12493           12.34540       21.95646         0.47396E+01    0.47396E+01    0
    7   16        10   13       -1.37779          -98.85794     -144.03691         0.19869E+01    0.19869E+01    0
    7   22        12   17       -0.29941          -13.53561      -23.67515         0.31700E+01    0.31700E+01    0
    7   25        13   19        1.84018          -84.09356      -51.67237         0.91352E+01    0.72927E+01    1
    7   28        14   21       -0.09970          -33.07242      -37.39268         0.34012E+01    0.34012E+01    0
    7   30        16   25        0.45040          -18.95628      -13.89946         0.10006E+02    0.10006E+02    0
    7   33        17   27        0.62296          -11.81578        1.90081         0.59986E+01    0.59986E+01    0
    7   42        20   29       -0.25431           47.38620       41.78104         0.14792E+02    0.14792E+02    0
    7   45        21   31       -2.35682           52.28466       32.92460         0.63798E+02    0.41851E+02    1
    7   48        22   33       -0.18729           38.37923       36.69182         0.40475E+02    0.40475E+02    0
    8   14        10   12        0.85590         -536.99922     -523.14909         0.41092E+01    0.26888E+01    1
    8   20        12   16        2.05897          -96.04831      -68.33473         0.10458E+02    0.62827E+01    1
    8   26        14   20       -0.48203         -109.30446     -115.59978         0.97527E+01    0.97527E+01    0
    8   31        17   26        0.64065          -59.49260      -50.92450         0.83165E+01    0.83165E+01    0
    8   43        21   30        0.25625            6.73569        7.99535         0.66735E+02    0.66735E+02    0
    9   18        12   15        2.53303          -77.18336       26.80187         0.24254E+01    0.15409E+01    1
    9   21        13   17        0.55535         -187.89199     -151.82890         0.13185E+01    0.13185E+01    0
    9   24        14   19       -1.02309         -129.50008     -131.02022         0.83204E+02    0.72258E+02    1
    9   27        15   21       -0.26128          -52.46351      -58.39887         0.55823E+01    0.55823E+01    0
    9   29        17   25        0.70967          -79.03216      -59.55941         0.33182E+01    0.33182E+01    0
    9   32        18   27        0.60740          -19.39279       -5.12775         0.47107E+01    0.47107E+01    0
    9   41        21   29        0.26162            5.16127       24.40380         0.41873E+01    0.41873E+01    0
    9   44        22   31        0.21092           15.69940       21.16461         0.12661E+02    0.12661E+02    0
    9   47        23   33        0.55412           23.02506       47.87560         0.77164E+01    0.77164E+01    0
   10   16        12   14       -2.23273          566.34045      426.21355         0.97666E+00    0.67156E+00    1
   10   19        13   16       -1.32578           17.39765        6.19786         0.11999E+02    0.74847E+01    1
   10   25        15   20        0.46476           19.88769       27.56096         0.64336E+01    0.64336E+01    0
   10   28        16   22        0.14738           31.89935       42.81811         0.16967E+01    0.16967E+01    0
   10   30        18   26       -0.48953          -27.00542      -33.11734         0.71498E+01    0.71498E+01    0
   10   33        19   28       -0.10386          -14.88509      -20.18455         0.21657E+01    0.21657E+01    0
   10   42        22   30        0.18092           40.37181       42.10636         0.32576E+02    0.32576E+02    0
   10   48        24   34       -0.05969           57.01733       52.93894         0.51068E+01    0.51068E+01    0
   11   14        12   13       -0.18304          519.56520      516.13920         0.14411E+01    0.10982E+01    1
   11   17        13   15        1.45918         -203.84346     -171.83280         0.24381E+01    0.19427E+01    1
   11   20        14   17       -1.66309         -237.61373     -301.69514         0.18516E+01    0.16699E+01    1
   11   23        15   19       -2.11946         -117.71740     -201.27028         0.25932E+01    0.21995E+01    1
   11   26        16   21        0.55750         -107.44289     -103.69976         0.15939E+02    0.15939E+02    0
   11   31        19   27        0.97446          -56.17237      -39.91521         0.53634E+01    0.53634E+01    0
   11   40        22   29        1.67428           -5.15097       19.78847         0.21341E+02    0.19677E+02    1
   11   43        23   31        0.39358           14.13597       30.34229         0.75929E+01    0.75929E+01    0
   11   46        24   33        0.27191           18.29809       30.22188         0.75165E+01    0.75165E+01    0
   12   15        13   14       -2.20890         1112.26223      979.79327         0.11491E+01    0.36706E+00    1
   12   18        14   16       -0.13536         -159.80532     -161.66652         0.31149E+01    0.31149E+01    0
   12   24        16   20       -0.26261          -89.31025      -89.62735         0.72029E+02    0.72029E+02    0
   12   27        17   22        1.42682          -84.09048      -60.23233         0.63253E+01    0.63253E+01    0
   12   29        19   26       -0.19608          -82.51993      -85.75449         0.41159E+01    0.41159E+01    0
   12   32        20   28       -0.19874          -23.82164      -27.47294         0.48589E+01    0.48589E+01    0
   12   41        23   30        2.21541           27.26101       46.96113         0.49342E+02    0.33270E+02    1
   12   44        24   32       -1.16289           37.42808       33.19300         0.11242E+03    0.86242E+02    1
   12   47        25   34       -0.85776           43.12173       38.64093         0.63457E+02    0.63457E+02    0
   12   50        26   36        0.77479           -1.91484       20.03653         0.12369E+02    0.12369E+02    0
   13   16        14   15       -0.40756          290.58649      279.42650         0.78332E+00    0.78332E+00    0
   13   19        15   17        0.26607          -34.43257      -25.81588         0.13267E+01    0.13267E+01    0
   13   22        16   19        0.47431         -104.79313      -99.60987         0.60670E+01    0.60670E+01    0
   13   25        17   21       -1.62627          -10.79657      -14.47378         0.55340E+02    0.37785E+02    1
   13   30        20   27       -0.18411            2.24103        0.92400         0.94010E+01    0.94010E+01    0
   13   39        23   29        0.40047           53.70846       68.79718         0.73597E+01    0.73597E+01    0
   13   42        24   31       -0.22668           50.12896       48.67409         0.46235E+02    0.46235E+02    0
   13   45        25   33       -1.11738           66.90514       44.29550         0.15417E+02    0.15417E+02    0
   14   17        15   16        0.24054          136.08096      140.05387         0.12905E+01    0.12905E+01    0
   14   23        17   20        1.07335         -101.28622      -80.11548         0.32937E+01    0.32937E+01    0
   14   31        21   28       -0.53725          -96.62522     -103.34500         0.54082E+01    0.54082E+01    0
