    P+   P-        C+   C-  Normalised_Error  Observed_Rho_a  Calculated_Rho_a  Original_Weight  Final_Weight    C
    2    8         4    6       -0.15597          886.74822      884.55810         0.35662E+01    0.35662E+01    0
    2   20         8   14        0.62526          185.67623      197.25145         0.74256E+01    0.74256E+01    0
    2   23         9   16       -2.50909          188.62692      145.17031         0.45892E+02    0.91539E+01    1
    2   26        10   18       -1.65331          238.97271      158.25274         0.44249E+01    0.36718E+01    1
    2   31        13   24       -1.16207           58.06627       44.87118         0.13939E+02    0.13939E+02    0
    2   34        14   26        1.47265            7.34533       20.59001         0.24567E+02    0.19610E+02    1
    2   37        15   28        0.70796           26.39240       46.45471         0.69524E+01    0.69524E+01    0
    3    6         4    5        0.04306          721.15564      721.84937         0.13231E+01    0.13231E+01    0
    3    9         5    7        0.04764          767.33209      767.47076         0.21485E+02    0.14589E+02    1
    3   12         6    9        0.00360          373.67241      373.68384         0.23370E+02    0.19677E+02    1
    3   15         7   11       -1.67001          167.99484      128.45042         0.43586E+01    0.37071E+01    1
    3   18         8   13        0.57752          122.29686      168.91123         0.13703E+01    0.13703E+01    0
    3   21         9   15       -0.27630           86.63699       86.23701         0.13508E+03    0.91501E+02    1
    3   24        10   17        0.63547           83.42578       98.49509         0.65014E+01    0.65014E+01    0
    3   27        11   19       -1.38657           83.56257       69.31293         0.21858E+02    0.16884E+02    1
    3   29        13   23        0.13310           33.12717       34.68728         0.11642E+02    0.11642E+02    0
    3   32        14   25       -0.00819           27.35908       27.18721         0.74137E+01    0.74137E+01    0
    4    7         5    6       -2.06551         2883.57666     1474.03747         0.58922E-01    0.34586E-01    1
    4   10         6    8       -0.30824          519.06790      518.23251         0.15359E+02    0.15359E+02    0
    4   13         7   10        0.65624          153.34812      155.56364         0.19305E+02    0.19305E+02    0
    4   16         8   12        0.42125          175.90309      180.31590         0.85280E+01    0.85280E+01    0
    4   19         9   14       -0.88180          110.89464      103.10675         0.12481E+02    0.12481E+02    0
    4   22        10   16       -0.11369           76.39374       74.23944         0.69788E+01    0.69788E+01    0
    4   28        12   20       -0.34838           39.63026       34.51318         0.11616E+02    0.11616E+02    0
    4   30        14   24       -1.54863           28.08544       20.59797         0.39709E+02    0.27805E+02    1
    4   33        15   26        2.43472          -10.68267        8.99254         0.11702E+03    0.19094E+02    1
    4   36        16   28        0.45674           -3.93325       17.59758         0.36945E+01    0.36945E+01    0
    4   45        19   30       -1.34932           31.53098       12.21810         0.26470E+02    0.25329E+02    1
    5    8         6    7        0.27384         1129.56636     1132.83892         0.18880E+01    0.17152E+01    1
    5   14         8   11       -1.95477          189.96659      150.62165         0.54797E+01    0.32797E+01    1
    5   17         9   13       -0.39392          187.48884      186.48463         0.34571E+02    0.34571E+02    0
    5   20        10   15        0.33203           60.83387       65.08370         0.85933E+01    0.85933E+01    0
    5   23        11   17       -0.92931           86.76650       34.96097         0.23513E+01    0.23513E+01    0
    5   26        12   19        0.63512           26.05429       26.58070         0.18794E+03    0.18230E+03    1
    5   31        15   25       -0.79544           27.57614       27.15036         0.25154E+03    0.25154E+03    0
    5   34        16   27       -0.03374            2.87970        2.32150         0.92526E+01    0.92526E+01    0
    5   43        19   29       -1.26390           14.12511        6.75563         0.63690E+02    0.59121E+02    1
    5   46        20   31        2.92212           -2.37176        8.35792         0.27306E+03    0.98794E+02    1
    6    9         7    8       -0.25838          912.56313      910.49993         0.28619E+01    0.28619E+01    0
    6   15         9   12        1.45947          251.57354      271.43909         0.87998E+01    0.49404E+01    1
    6   18        10   14        0.20586          141.33231      154.07796         0.14307E+01    0.14307E+01    0
    6   24        12   18        0.08850           63.88325       64.85442         0.11834E+02    0.11834E+02    0
    6   27        13   20       -0.12844            0.11494       -1.75894         0.10290E+02    0.10290E+02    0
    6   29        15   24       -0.17024           25.37710       23.88010         0.12903E+02    0.12903E+02    0
    6   32        16   26        0.90432           -0.75994        8.93429         0.12404E+02    0.12404E+02    0
    6   44        20   30       -1.01084           14.44305       13.24939         0.34330E+03    0.29306E+03    1
    6   47        21   32        0.23306            9.54483       10.23467         0.12318E+03    0.12318E+03    0
    7   16        10   13       -0.27700          366.12478      365.72505         0.10605E+03    0.45148E+02    1
    7   22        12   17       -0.03304           78.03862       76.85438         0.29947E+01    0.29947E+01    0
    7   25        13   19        1.63719           14.06683       30.72631         0.28438E+02    0.12627E+02    1
    7   28        14   21        0.03079           30.95819       31.39058         0.10495E+02    0.10495E+02    0
