    P+   P-        C+   C-  Normalised_Error  Observed_Rho_a  Calculated_Rho_a  Original_Weight  Final_Weight    C
    2    8         4    6        0.07227          917.50949      919.04019         0.34762E+01    0.23642E+01    1
    2   20         8   14        2.11174          190.70024      238.79475         0.12568E+02    0.60360E+01    1
    2   23         9   16       -1.14668          190.53271      185.62842         0.10626E+03    0.37069E+02    1
    2   26        10   18       -0.78631          238.96316      202.72243         0.38896E+01    0.38896E+01    0
    2   31        13   24       -1.06020           59.22970       46.80151         0.13502E+02    0.13502E+02    0
    2   34        14   26        2.77896            9.02953       31.44244         0.62118E+02    0.21867E+02    1
    2   37        15   28        0.64625           26.90054       52.51112         0.49715E+01    0.49715E+01    0
    3    6         4    5       -0.29234          732.19681      726.94293         0.11859E+01    0.11859E+01    0
    3    9         5    7        0.76855          776.90304      777.89125         0.50343E+02    0.33024E+02    1
    3   12         6    9       -1.29079          388.16186      377.30011         0.21315E+02    0.74144E+01    1
    3   15         7   11       -1.78893          186.29205      115.05979         0.32954E+01    0.22045E+01    1
    3   18         8   13        0.39046          132.41557      152.40783         0.21601E+01    0.21601E+01    0
    3   21         9   15       -0.17433           90.72054       89.68961         0.22399E+02    0.22399E+02    0
    3   24        10   17        0.99974           88.09063      113.15107         0.61504E+01    0.61504E+01    0
    3   27        11   19       -0.97308           85.74871       76.07686         0.17457E+02    0.17457E+02    0
    3   29        13   23       -0.68654           34.83741       26.15381         0.10788E+02    0.10788E+02    0
    3   32        14   25       -0.03754           28.38986       27.83338         0.10493E+02    0.10493E+02    0
    4    7         5    6       -0.64460         2868.49484     2608.44557         0.58505E-01    0.58505E-01    0
    4   10         6    8       -0.00711          543.57399      543.49966         0.39800E+01    0.39800E+01    0
    4   13         7   10        1.17690          164.51726      171.84277         0.21288E+02    0.10471E+02    1
    4   16         8   12       -0.08466          187.64870      186.59847         0.72610E+01    0.72016E+01    1
    4   19         9   14       -0.70947          115.57771      108.58515         0.11184E+02    0.11184E+02    0
    4   22        10   16        0.33997           80.03798       85.59195         0.80949E+01    0.80949E+01    0
    4   28        12   20       -0.42999           41.22580       39.17896         0.35842E+02    0.35842E+02    0
    4   30        14   24       -1.87200           29.56280       12.95822         0.28106E+02    0.15156E+02    1
    4   33        15   26        2.29293           -8.79555       10.59534         0.33712E+02    0.18246E+02    1
    4   36        16   28        0.54102           -2.85961       16.71399         0.48139E+01    0.48139E+01    0
    4   45        19   30       -2.38085           34.72122       10.72001         0.66259E+02    0.35962E+02    1
    5    8         6    7       -0.21370         1136.10854     1134.33308         0.24672E+01    0.24672E+01    0
    5   14         8   11       -2.76371          201.93545       78.86348         0.40280E+01    0.14824E+01    1
    5   17         9   13       -1.35003          193.68737      186.35930         0.68768E+02    0.16237E+02    1
    5   20        10   15        0.10650           65.72364       66.50290         0.15032E+02    0.15032E+02    0
    5   23        11   17       -0.90675           91.75152       42.12359         0.23949E+01    0.23949E+01    0
    5   26        12   19        0.68468           27.45802       28.61593         0.89346E+02    0.89346E+02    0
    5   31        15   25       -1.27848           29.45545       25.28313         0.53119E+02    0.41258E+02    1
    5   34        16   27       -0.12931            4.68581        3.20988         0.13413E+02    0.13413E+02    0
    5   43        19   29       -0.76544           14.72263        4.50361         0.25821E+02    0.25821E+02    0
    5   46        20   31        1.98448           -3.32675        2.31487         0.22752E+03    0.12760E+03    1
    6    9         7    8        0.18726          927.88587      930.19887         0.32617E+01    0.18501E+01    1
    6   15         9   12        0.69638          261.03296      267.32149         0.74467E+01    0.74467E+01    0
