    P+   P-        C+   C-  Normalised_Error  Observed_Rho_a  Calculated_Rho_a  Original_Weight  Final_Weight    C
    2    8         4    6       -0.05493          860.05773      859.62653         0.63786E+01    0.63786E+01    0
    2   20         8   14        0.78740          171.60265      191.87703         0.53388E+01    0.53388E+01    0
    2   23         9   16       -1.80051          173.59079      158.09511         0.34997E+02    0.18422E+02    1
    2   26        10   18        1.71319           66.15516      145.65011         0.54421E+01    0.38634E+01    1
    2   31        13   24       -0.98349           41.96039       35.74759         0.25054E+02    0.25054E+02    0
    2   34        14   26        1.36916           -0.11721       10.37420         0.25911E+02    0.23016E+02    1
    2   37        15   28        0.96670           17.01221       24.54832         0.25273E+02    0.25273E+02    0
    3    6         4    5       -0.15086          990.89853      989.24493         0.19444E+01    0.19444E+01    0
    3    9         5    7        0.01940          612.18027      612.30006         0.68778E+01    0.68778E+01    0
    3   12         6    9       -0.06248          274.07389      273.81046         0.14797E+02    0.14797E+02    0
    3   15         7   11       -1.63342          155.59740      126.18697         0.76923E+01    0.48753E+01    1
    3   18         8   13        2.11460          103.90279      155.07606         0.12019E+02    0.45704E+01    1
    3   21         9   15        0.11622           65.04787       65.33127         0.54318E+02    0.54318E+02    0
    3   24        10   17        1.78059           44.98587       58.88510         0.31543E+02    0.19751E+02    1
    3   27        11   19       -1.22930           74.57517       22.85456         0.41685E+01    0.41241E+01    1
    3   29        13   23       -0.01025            8.39083        8.36713         0.59028E+02    0.59028E+02    0
    3   32        14   25        0.00435           15.08205       15.12153         0.17158E+02    0.17158E+02    0
    4    7         5    6       -0.13964         1396.88489     1395.40516         0.22273E+01    0.22273E+01    0
    4   10         6    8       -0.23688          300.77381      299.43359         0.73572E+01    0.73572E+01    0
    4   13         7   10        1.01920           44.37642       48.48346         0.16174E+02    0.16174E+02    0
    4   16         8   12       -0.16626           85.08645       84.83585         0.73029E+02    0.59268E+02    1
    4   19         9   14       -1.44189           79.79449       77.27316         0.20413E+03    0.63037E+02    1
    4   22        10   16       -0.69755           29.26862       26.68165         0.35658E+02    0.35658E+02    0
    4   28        12   20        0.59449           20.86304       24.52063         0.27731E+02    0.27731E+02    0
    4   30        14   24        0.43426            9.17326        9.23271         0.10000E+04    0.98202E+03    1
    4   33        15   26        1.57947          -16.35840       -8.71923         0.41433E+02    0.31904E+02    1
    4   36        16   28        0.00755          -14.40539      -14.24675         0.82939E+01    0.82939E+01    0
    4   45        19   30       -1.67432           34.01596        9.58937         0.36359E+02    0.24850E+02    1
    5    8         6    7        0.10620         1111.97837     1112.80209         0.26429E+01    0.26429E+01    0
    5   14         8   11       -1.33261          126.49323      116.30950         0.12247E+02    0.86382E+01    1
    5   17         9   13       -0.36452          160.06967      159.56121         0.13003E+03    0.63183E+02    1
    5   20        10   15        0.17435           19.15788       22.83088         0.52209E+01    0.52209E+01    0
    5   23        11   17       -2.13856           56.19178      -22.90569         0.95013E+01    0.35439E+01    1
    5   26        12   19       -0.01383           14.36696       14.03801         0.63525E+01    0.63525E+01    0
    5   31        15   25        0.39906           16.51859       16.69805         0.29942E+03    0.29942E+03    0
    5   34        16   27       -1.86212           -8.30874       -9.58217         0.58644E+03    0.22387E+03    1
    5   43        19   29       -0.79669           11.73416        2.04277         0.28338E+02    0.28338E+02    0
    5   46        20   31        0.95890          -11.59593        5.28839         0.20602E+02    0.20602E+02    0
    6    9         7    8       -0.13929          884.03324      882.49097         0.20638E+01    0.20638E+01    0
    6   15         9   12        1.34465          155.76753      173.52233         0.92439E+01    0.50928E+01    1
    6   18        10   14       -0.82501           78.15790       69.52697         0.84667E+01    0.84667E+01    0
    6   24        12   18        0.26557           12.56589       20.85184         0.41621E+01    0.41621E+01    0
    6   27        13   20       -0.94592          -32.04326      -47.55167         0.91566E+01    0.91566E+01    0
    6   29        15   24       -0.38313            6.66505        1.78783         0.89131E+01    0.89131E+01    0
    6   32        16   26        0.14232          -14.04234      -12.71272         0.14233E+02    0.14233E+02    0
    6   44        20   30        0.07064            5.04201        5.39336         0.69577E+02    0.69577E+02    0
    6   47        21   32        0.54983            1.84917        6.98378         0.39044E+02    0.39044E+02    0
    7   16        10   13       -0.93128          283.44450      277.71687         0.18096E+02    0.10593E+02    1
    7   22        12   17       -0.80599           43.91406       32.50552         0.75842E+01    0.75842E+01    0
    7   25        13   19        0.04398          -30.25658      -28.85823         0.40408E+01    0.40408E+01    0
    7   28        14   21       -0.67408            8.55309        5.71046         0.34951E+02    0.34951E+02    0
    7   30        16   25       -1.45314           27.23077       21.15383         0.32096E+02    0.26863E+02    1
    7   33        17   27       -2.05996           45.09432       25.10552         0.40217E+02    0.13612E+02    1
    7   42        20   29       -1.22099           11.16546       10.65187         0.10000E+04    0.77508E+03    1
    7   45        21   31       -1.28786           21.16632       13.12035         0.58269E+02    0.55027E+02    1
    7   48        22   33       -0.24750           25.33155       21.50401         0.23580E+02    0.23580E+02    0
    8   14        10   12        0.87586          164.80776      173.98873         0.60076E+01    0.41508E+01    1
    8   20        12   16       -0.27824           49.39281       44.14275         0.44817E+01    0.44817E+01    0
    8   26        14   20        0.56119          -29.36828      -27.03505         0.30635E+02    0.30635E+02    0
    8   31        17   26       -0.51489           15.16868       11.79749         0.16988E+02    0.16988E+02    0
    8   43        21   30        0.37379           -3.95805        0.50197         0.27494E+02    0.27494E+02    0
    9   18        12   15        1.41492           98.48012      111.21827         0.11638E+02    0.70265E+01    1
    9   21        13   17       -1.79037           13.01760      -24.80266         0.64657E+01    0.40533E+01    1
    9   24        14   19        0.30128          -34.68123      -28.68324         0.53928E+01    0.53928E+01    0
    9   27        15   21       -1.59951           33.74883        7.03020         0.99842E+01    0.75916E+01    1
    9   29        17   25       -0.37104           25.29563       24.34993         0.35722E+02    0.35722E+02    0
    9   32        18   27       -1.84825          104.13783       30.47197         0.46419E+01    0.27757E+01    1
    9   41        21   29        0.95232          -15.07597        1.51654         0.17677E+02    0.17677E+02    0
    9   44        22   31        0.43573           11.53866       19.61774         0.17694E+02    0.17694E+02    0
    9   47        23   33        1.36557           11.48035       33.63927         0.23945E+02    0.21326E+02    1
   10   16        12   14       -0.88456          272.40118      269.10875         0.11743E+02    0.11324E+02    1
   10   19        13   16       -0.25151           62.18182       61.18569         0.15964E+02    0.15964E+02    0
   10   25        15   20        0.59936           12.74707       16.28578         0.17991E+02    0.17991E+02    0
   10   28        16   22       -0.31014           12.22814        9.09818         0.12455E+02    0.12455E+02    0
   10   30        18   26       -1.58322           60.31390        6.49279         0.34183E+01    0.26259E+01    1
   10   33        19   28        1.34476            4.64248       11.24880         0.24870E+02    0.22493E+02    1
   10   42        22   30        0.12257           17.63893       17.85483         0.17732E+03    0.17732E+03    0
   10   48        24   34       -1.99981           31.71462       19.86324         0.13705E+03    0.58881E+02    1
   11   14        12   13       -0.04686          773.97494      773.68058         0.42976E+01    0.32723E+01    1
   11   17        13   15        0.25416          171.35899      172.47735         0.96852E+01    0.96852E+01    0
   11   20        14   17       -1.50993          139.75128       96.14070         0.30257E+01    0.22278E+01    1
   11   23        15   19       -1.16479           84.18722       52.02191         0.31400E+01    0.31400E+01    0
   11   26        16   21        1.03690           51.58655       57.10273         0.20116E+02    0.20116E+02    0
   11   31        19   27        2.47151           64.15475       86.24713         0.75495E+02    0.10010E+02    1
   11   40        22   29        1.21717            4.54049       25.75238         0.16832E+02    0.16818E+02    1
   11   43        23   31        0.58495           21.34249       31.89588         0.17330E+02    0.17330E+02    0
   11   46        24   33        0.33581           26.67997       34.97682         0.13341E+02    0.13341E+02    0
   12   15        13   14       -0.67127         1426.73202     1416.35014         0.20357E+01    0.14233E+01    1
   12   18        14   16        0.60305          172.76137      178.39994         0.48254E+01    0.45807E+01    1
   12   24        16   20       -0.24085           60.39386       57.70464         0.77896E+01    0.77896E+01    0
   12   27        17   22        0.09575           55.94227       57.15886         0.83242E+01    0.83242E+01    0
   12   29        19   26        0.14300           15.18034       16.35698         0.82517E+01    0.82517E+01    0
   12   32        20   28       -0.22983           25.50283       23.75025         0.11706E+02    0.11706E+02    0
   12   41        23   30        0.20040           21.22560       29.04805         0.75789E+01    0.75789E+01    0
   12   44        24   32       -0.10636           33.30449       32.22556         0.30961E+02    0.30961E+02    0
   12   47        25   34        0.52131            8.93264       22.03158         0.13193E+02    0.13193E+02    0
   12   50        26   36       -1.26050           13.01532       12.45443         0.10000E+04    0.78753E+03    1
   13   16        14   15       -0.25638          387.31215      386.02579         0.42750E+01    0.42750E+01    0
   13   19        15   17       -0.06409          362.05855      361.33098         0.37845E+01    0.37845E+01    0
   13   22        16   19        0.20173           57.84700       62.89550         0.26492E+01    0.26492E+01    0
   13   25        17   21       -0.47644          124.21696      123.17173         0.38944E+02    0.38944E+02    0
   13   30        20   27        1.60372          108.64054      112.52835         0.64998E+02    0.27741E+02    1
   13   39        23   29       -0.62877           39.63838       37.74151         0.91916E+02    0.91916E+02    0
   13   42        24   31       -0.83719           42.81720       31.42910         0.21815E+02    0.21815E+02    0
   13   45        25   33       -1.38100           54.26076       32.34479         0.22321E+02    0.19657E+02    1
   14   17        15   16        0.36601          384.82238      388.20555         0.30275E+01    0.23058E+01    1
   14   23        17   20        0.08048           87.36806       88.14586         0.67222E+01    0.67222E+01    0
   14   31        21   28       -0.25393           58.17156       56.04028         0.80594E+01    0.80594E+01    0
   14   40        24   30       -1.80272           39.73223       29.46998         0.83713E+02    0.49197E+02    1
   14   43        25   32        1.25183            6.99121       17.66119         0.35939E+02    0.34917E+02    1
   14   46        26   34        0.81919           17.66815       31.30569         0.18928E+02    0.18928E+02    0
   14   52        28   38        0.20158          -45.14201      -41.52020         0.19362E+02    0.19362E+02    0
   15   18        16   17        0.16142         1105.46501     1108.48139         0.16551E+01    0.11825E+01    1
   15   21        17   19       -0.23086           43.92719       40.50128         0.29540E+01    0.29540E+01    0
   15   24        18   21        1.42314           80.37001      114.96137         0.31727E+01    0.26729E+01    1
   15   27        19   23       -0.15898           -3.23291       -3.54641         0.42830E+02    0.42830E+02    0
   15   29        21   27       -1.34184          166.83145      160.95311         0.12785E+02    0.10343E+02    1
   15   38        24   29       -1.50167           41.78861       20.21573         0.22583E+02    0.18290E+02    1
   15   41        25   31        0.68137            0.86208        9.39274         0.22253E+02    0.22253E+02    0
   15   50        28   37        0.00780          -25.13030      -25.02206         0.23838E+02    0.23838E+02    0
   16   19        17   18       -0.06040          437.97024      437.22241         0.16957E+01    0.16957E+01    0
   16   25        19   22        0.03310           99.23510       99.40044         0.12574E+02    0.12574E+02    0
   16   28        20   24        0.64299           -0.82737        4.58678         0.10011E+02    0.10011E+02    0
   16   30        22   28       -1.26428           60.26184       53.56718         0.87789E+01    0.84451E+01    1
   16   39        25   30        1.23065            3.51128        7.48370         0.82702E+02    0.81731E+02    1
   16   45        27   34       -0.39620           13.21182        6.70325         0.18104E+02    0.18104E+02    0
   16   48        28   36        0.06091           -4.50620       -4.00242         0.37862E+02    0.37862E+02    0
