    0.18729E+02    0.29346E+04    0.19143E+01
    0.87324E+01    0.29440E+04   -0.31989E+01
    0.13340E+02    0.29520E+04    0.12468E+02
    0.19658E+02    0.29335E+04    0.37571E+01
    0.34367E+02    0.29415E+04   -0.80736E-01
    0.10575E+02    0.29511E+04    0.10603E+02
    0.22011E+02    0.29475E+04   -0.71202E+01
    0.20005E+02    0.29468E+04   -0.72529E+01
    0.36320E+00    0.29430E+04   -0.25863E+01
    0.13127E+02    0.29476E+04    0.10211E+01
    0.26893E+02    0.29421E+04    0.20458E+01
    0.14230E+02    0.29476E+04   -0.72552E+00
    0.30507E+02    0.29435E+04   -0.38006E+01
    0.51530E+01    0.29524E+04    0.67218E+01
    0.43229E+01    0.29519E+04    0.62724E+01
    0.16731E+02    0.29474E+04   -0.40670E+01
    0.58271E+01    0.29416E+04   -0.41928E+01
    0.54372E+02    0.29321E+04   -0.23962E+01
    0.36763E+02    0.29379E+04    0.19397E+02
    0.93867E+01    0.29538E+04    0.67514E+01
    0.22701E+02    0.29476E+04   -0.54119E+01
    0.14945E+02    0.29466E+04   -0.31046E+01
    0.11847E+02    0.29348E+04   -0.25662E+01
    0.72076E+02    0.29311E+04    0.31096E+01
    0.60343E+01    0.29463E+04   -0.74208E+00
    0.63676E+02    0.29316E+04    0.11284E+01
    0.47006E+02    0.29366E+04   -0.16692E+02
    0.99995E+01    0.29505E+04    0.86167E+01
    0.83625E+00    0.29510E+04    0.45030E+01
    0.13327E+02    0.29512E+04    0.10488E+02
    0.35933E+02    0.29382E+04    0.16351E+02
    0.62785E+02    0.29314E+04    0.90470E+00
    0.81561E+01    0.29430E+04   -0.39546E+01
    0.58083E+02    0.29334E+04    0.41847E+01
    0.45256E+02    0.29312E+04   -0.12945E+01
    0.19578E+02    0.29486E+04   -0.77341E+01
    0.27138E+02    0.29452E+04    0.43613E+01
    0.25113E+02    0.29364E+04    0.73470E+01
    0.11894E+02    0.29330E+04   -0.13643E+01
    0.20399E+02    0.29486E+04   -0.88313E+01
    0.41575E+00    0.29462E+04   -0.77511E+00
    0.28247E+02    0.29429E+04    0.11989E+01
