    P+   P-        C+   C-  Normalised_Error  Observed_Rho_a  Calculated_Rho_a  Original_Weight  Final_Weight    C
    2    8         4    6        0.13729          604.88661      607.60881         0.25255E+01    0.25255E+01    0
    2   20         8   14        1.21462          111.79134      184.11504         0.23087E+01    0.23087E+01    0
    2   23         9   16        0.17685          138.06756      139.44970         0.20286E+02    0.20286E+02    0
    2   26        10   18       -2.45004          189.77657      159.24518         0.11265E+03    0.14386E+02    1
    2   31        13   24       -0.04184           49.10329       49.00739         0.69048E+02    0.69048E+02    0
    2   34        14   26        1.79570           -5.14057       24.43236         0.20014E+02    0.10709E+02    1
    2   37        15   28        1.19573           23.90353       47.09132         0.10160E+02    0.10160E+02    0
    3    6         4    5       -0.24389          440.69966      435.50132         0.99998E+00    0.99998E+00    0
    3    9         5    7        0.00630          455.16616      455.24374         0.34476E+01    0.34476E+01    0
    3   12         6    9       -0.27580          205.00507      203.16935         0.93735E+01    0.93735E+01    0
    3   15         7   11       -1.55520           -9.02075      -24.65941         0.12466E+02    0.87295E+01    1
    3   18         8   13        1.50358           65.54556      101.06489         0.57068E+01    0.46820E+01    1
    3   21         9   15        0.69418           28.38153       30.86292         0.37055E+02    0.37055E+02    0
    3   24        10   17        2.24480           10.28959       70.14813         0.24535E+02    0.57817E+01    1
    3   27        11   19        0.33894           51.86188       59.83116         0.73796E+01    0.73796E+01    0
    3   29        13   23       -0.08846           18.86234       18.30133         0.21515E+02    0.21515E+02    0
    3   32        14   25        0.12716           12.19487       13.95711         0.11225E+02    0.11225E+02    0
    4    7         5    6       -0.27613          824.39047      818.02002         0.10231E+01    0.10231E+01    0
    4   10         6    8       -0.14034          137.80826      136.32593         0.39410E+01    0.39410E+01    0
    4   13         7   10        1.60405          -71.38579      -50.06065         0.77058E+01    0.49025E+01    1
    4   16         8   12       -0.49539          -29.98039      -31.36044         0.32068E+02    0.32068E+02    0
    4   19         9   14       -1.03325           21.83712       14.14249         0.14802E+02    0.14802E+02    0
    4   22        10   16        0.68400           -2.31528       -1.97514         0.26593E+03    0.26593E+03    0
    4   28        12   20       -0.55034           23.38617       15.98145         0.12681E+02    0.12681E+02    0
    4   30        14   24       -0.65772            6.76892        1.38178         0.16413E+02    0.16413E+02    0
    4   33        15   26        1.60719          -22.60340      -14.56092         0.48364E+02    0.30836E+02    1
    4   36        16   28        0.94191          -14.05023        2.07638         0.10172E+02    0.10172E+02    0
    4   45        19   30       -1.16089           53.41425       27.64611         0.16333E+02    0.16333E+02    0
    5    8         6    7        0.29138          770.34968      775.16310         0.12408E+01    0.12408E+01    0
    5   14         8   11       -1.38179            0.07113       -8.72486         0.12814E+02    0.10370E+02    1
    5   17         9   13        0.42083           70.60139       71.74623         0.32397E+02    0.32397E+02    0
    5   20        10   15        1.17459          -10.83514       41.87053         0.24512E+01    0.24512E+01    0
    5   23        11   17       -2.20651           50.72113       37.40289         0.62924E+02    0.21716E+02    1
    5   26        12   19        1.37544           10.06158       18.67062         0.27639E+02    0.24140E+02    1
