    P+   P-        C+   C-  Normalised_Error  Observed_Rho_a  Calculated_Rho_a  Original_Weight  Final_Weight    C
    2    8         4    6       -0.00067          924.38229      924.34120         0.81991E+00    0.81991E+00    0
    2   20         8   14        0.87843          168.43511      195.32999         0.44899E+01    0.44899E+01    0
    2   23         9   16       -0.36592          148.23888      141.42340         0.85120E+01    0.85120E+01    0
    2   26        10   18       -2.27968          267.52185      110.04343         0.34763E+01    0.25951E+01    1
    2   31        13   24       -0.41725           11.11783        4.54289         0.10044E+02    0.10044E+02    0
    2   34        14   26        1.29843          -32.69948       -7.91519         0.92396E+01    0.92396E+01    0
    2   37        15   28        0.78172            5.17067       23.23792         0.85244E+01    0.85244E+01    0
    3    6         4    5       -0.15811         1445.37283     1435.28512         0.34468E+00    0.33406E+00    1
    3    9         5    7       -0.19811         1010.25756     1002.27961         0.10544E+01    0.10544E+01    0
    3   12         6    9        1.01490          307.50823      354.08939         0.13594E+01    0.13594E+01    0
    3   15         7   11       -1.62523           61.55694      -51.19429         0.12653E+01    0.12653E+01    0
    3   18         8   13        0.59745           47.58761       74.84558         0.24243E+01    0.24243E+01    0
    3   21         9   15        0.49247           31.29902       35.13222         0.17017E+02    0.17017E+02    0
    3   24        10   17        0.38793           -7.10786       -2.99506         0.14542E+02    0.14542E+02    0
    3   27        11   19       -0.07589           37.95176       37.01049         0.13989E+02    0.13989E+02    0
    3   29        13   23       -0.54050          -16.43852      -17.50968         0.68855E+02    0.68855E+02    0
    3   32        14   25       -0.10989           -6.34711       -7.92840         0.10810E+02    0.10810E+02    0
    4    7         5    6       -0.13317         2444.09846     2431.46653         0.35398E+00    0.24883E+00    1
    4   10         6    8       -0.12042          370.14529      365.39474         0.12119E+01    0.10552E+01    1
    4   13         7   10        0.64611           24.38194       44.20144         0.21648E+01    0.21247E+01    1
    4   16         8   12       -1.11761           41.66472       10.99921         0.35383E+01    0.32558E+01    1
    4   19         9   14       -1.24735           16.67949        3.28334         0.10966E+02    0.10264E+02    1
    4   22        10   16       -0.79919          -68.54733      -70.54704         0.52851E+02    0.52851E+02    0
    4   28        12   20       -0.30668          -25.52041      -25.82435         0.17216E+03    0.17216E+03    0
    4   30        14   24       -2.23455          -18.26796      -41.42115         0.19181E+02    0.12975E+02    1
    4   33        15   26        0.91823          -46.31803      -39.62866         0.21181E+02    0.21181E+02    0
    4   36        16   28        0.42211          -33.55845      -30.47006         0.23804E+02    0.23804E+02    0
    4   45        19   30       -1.70502           36.10024       -6.26078         0.14985E+02    0.14592E+02    1
    5    8         6    7        0.05832         2112.66480     2116.58603         0.38682E+00    0.30485E+00    1
    5   14         8   11       -0.88726           25.31100      -33.60746         0.99409E+00    0.99409E+00    0
    5   17         9   13       -0.22524           49.77705       38.33669         0.17352E+01    0.17352E+01    0
    5   20        10   15        0.73049         -124.79981     -108.76381         0.50104E+01    0.50104E+01    0
    5   23        11   17       -1.90996           11.63734      -51.79176         0.52238E+01    0.39469E+01    1
    5   26        12   19       -0.08211          -46.29144      -48.47828         0.56730E+01    0.56730E+01    0
    5   31        15   25        0.30573          -33.68515      -32.41241         0.32344E+02    0.32344E+02    0
    5   34        16   27       -0.50979          -39.23810      -44.53513         0.14734E+02    0.14734E+02    0
    5   43        19   29       -0.29145           -8.55249      -13.66953         0.19634E+02    0.19634E+02    0
    5   46        20   31        2.31980          -10.95472       -7.51591         0.64341E+03    0.24472E+03    1
    6    9         7    8       -0.13046         1336.18444     1329.62420         0.45445E+00    0.45445E+00    0
    6   15         9   12        1.31781           35.20343       79.45095         0.24138E+01    0.20027E+01    1
    6   18        10   14        0.10052          -53.19476      -51.51764         0.58098E+01    0.53088E+01    1
    6   24        12   18       -0.14015          -13.86290      -16.47216         0.69748E+01    0.69748E+01    0
    6   27        13   20        1.25582          -86.24544      -78.03401         0.31201E+02    0.22959E+02    1
    6   29        15   24       -2.20650          -30.60168      -37.46019         0.50290E+02    0.36503E+02    1
    6   32        16   26        2.05484          -48.86885      -38.85123         0.45427E+02    0.27275E+02    1
    6   44        20   30       -0.62873           13.22887        1.76965         0.18987E+02    0.18987E+02    0
    6   47        21   32       -0.23534           12.92195        4.73498         0.10481E+02    0.10481E+02    0
    7   16        10   13        0.10040          174.98468      179.25293         0.15325E+01    0.15325E+01    0
    7   22        12   17       -1.50779            6.61715      -16.74640         0.75395E+01    0.69281E+01    1
    7   25        13   19        1.15784          -69.97608      -50.14085         0.75002E+01    0.75002E+01    0
    7   28        14   21        0.75131          -26.09777      -23.36578         0.40533E+02    0.40533E+02    0
    7   30        16   25       -0.38817            1.10019        0.61742         0.90327E+02    0.90327E+02    0
    7   33        17   27       -3.62990           17.34812        1.00854         0.57018E+02    0.29342E+02    1
    7   42        20   29       -2.69337           34.62966       21.71824         0.12344E+03    0.68010E+02    1
    7   45        21   31       -1.00342           42.37509       22.76598         0.17592E+02    0.17592E+02    0
    7   48        22   33       -0.53619           31.97262       22.73019         0.21155E+02    0.21155E+02    0
    8   14        10   12        0.40238            2.63507       19.30971         0.12403E+01    0.10499E+01    1
    8   20        12   16        0.01044          -25.72803      -25.65851         0.12695E+02    0.12695E+02    0
    8   26        14   20       -0.54069          -78.41689      -86.18656         0.88636E+01    0.88636E+01    0
    8   31        17   26        0.36859          -45.16650      -42.96128         0.18591E+02    0.18591E+02    0
    8   43        21   30        0.92002            3.23585        5.20870         0.15299E+03    0.15299E+03    0
    9   18        12   15       -0.13790           53.90241       48.90498         0.17455E+01    0.17455E+01    0
    9   21        13   17        0.21201          -90.06080      -80.10556         0.18234E+01    0.18234E+01    0
    9   24        14   19       -0.03221          -78.39154      -80.23299         0.18779E+01    0.18779E+01    0
    9   27        15   21       -0.03010          -21.71767      -23.08065         0.28004E+01    0.28004E+01    0
    9   29        17   25        0.71648          -30.19125       -6.41877         0.27441E+01    0.27441E+01    0
    9   32        18   27       -1.07527           47.30091        1.02020         0.25704E+01    0.25704E+01    0
    9   41        21   29        0.24374           -5.01638       20.66284         0.29233E+01    0.29233E+01    0
    9   44        22   31        0.13962            9.94938       23.34499         0.34196E+01    0.34196E+01    0
    9   47        23   33        0.20654            5.28697       26.83296         0.33172E+01    0.33172E+01    0
   10   16        12   14       -0.26280          364.85673      359.63925         0.21229E+01    0.21229E+01    0
   10   19        13   16        0.86457           11.21935       21.71341         0.52093E+01    0.52093E+01    0
   10   25        15   20        0.12818          -17.92033      -15.59736         0.58613E+01    0.58613E+01    0
   10   28        16   22       -0.57668           11.28558        7.86433         0.21188E+02    0.21188E+02    0
   10   30        18   26       -2.71448           -1.01781      -34.67056         0.10605E+02    0.72005E+01    1
   10   33        19   28        0.61205          -23.63613      -19.19058         0.15213E+02    0.15213E+02    0
   10   42        22   30       -0.01917           24.01826       23.92064         0.61319E+02    0.61319E+02    0
   10   48        24   34       -2.07546           38.11170       36.98698         0.10000E+04    0.64391E+03    1
   11   14        12   13        0.56687          957.71479      981.14522         0.56102E+00    0.49730E+00    1
   11   17        13   15        0.07274          117.78153      119.35876         0.19655E+01    0.19655E+01    0
   11   20        14   17       -2.18561          -28.05768     -103.61140         0.25243E+01    0.18614E+01    1
   11   23        15   19       -2.55881           32.20868      -84.44668         0.29980E+01    0.19019E+01    1
   11   26        16   21       -0.25989          -26.34030      -29.33933         0.92739E+01    0.92739E+01    0
   11   31        19   27        0.76744            5.11449       14.49850         0.73177E+01    0.73177E+01    0
   11   40        22   29        1.06943            3.27128       21.90473         0.16822E+02    0.16822E+02    0
   11   43        23   31        1.85226           13.81695       18.86098         0.11481E+03    0.11481E+03    0
   11   46        24   33        1.66352           23.84477       34.50578         0.51432E+02    0.51432E+02    0
   12   15        13   14       -1.14332         1584.70069     1487.93160         0.53177E+00    0.26008E+00    1
   12   18        14   16       -0.30023          130.02667      123.51774         0.19756E+01    0.19756E+01    0
   12   24        16   20       -0.35526          -21.23371      -28.61681         0.41851E+01    0.41851E+01    0
   12   27        17   22        0.81546          -18.65096      -12.97437         0.15194E+02    0.15194E+02    0
   12   29        19   26        0.62640          -39.52167      -34.20038         0.79922E+01    0.79922E+01    0
   12   32        20   28       -0.22661           -6.65673       -8.43669         0.11365E+02    0.11365E+02    0
   12   41        23   30       -1.66316           12.96399       12.35909         0.10000E+04    0.81341E+03    1
   12   44        24   32        0.08904           32.23367       33.43031         0.23369E+02    0.23369E+02    0
   12   47        25   34        1.33588            7.05045       15.39211         0.53087E+02    0.53087E+02    0
   12   50        26   36       -0.23408           28.41312       23.29233         0.16019E+02    0.16019E+02    0
   13   16        14   15       -0.36103          590.96730      580.07967         0.84685E+00    0.71126E+00    1
   13   19        15   17        0.62120           82.03276       98.18223         0.16527E+01    0.16527E+01    0
   13   22        16   19        0.35224          -10.87747       -2.97692         0.29559E+01    0.29559E+01    0
   13   25        17   21       -2.14281           38.58542       18.78003         0.17690E+02    0.92437E+01    1
   13   30        20   27        0.52598           67.10756       70.91529         0.92898E+01    0.92898E+01    0
   13   39        23   29       -1.12661           35.18109       24.33887         0.28813E+02    0.28813E+02    0
   13   42        24   31        0.03062           37.93239       38.69110         0.11977E+02    0.11977E+02    0
   13   45        25   33       -1.55566           54.92345       18.69061         0.13394E+02    0.13394E+02    0
   14   17        15   16        0.22196          478.50264      484.84248         0.74621E+00    0.74621E+00    0
   14   23        17   20        0.25260          -26.43869      -21.74611         0.34970E+01    0.34970E+01    0
   14   31        21   28       -0.70239          -25.09442      -32.98203         0.60237E+01    0.60237E+01    0
   14   40        24   30       -0.62332           35.99315       34.18276         0.96425E+02    0.96425E+02    0
   14   43        25   32       -0.19635            5.27478        3.25888         0.28989E+02    0.28989E+02    0
   14   46        26   34       -0.83394           30.97092       29.21772         0.14989E+03    0.14989E+03    0
   14   52        28   38        2.20640          -49.35487        2.76936         0.19285E+02    0.14725E+02    1
   15   18        16   17        0.08341          732.30268      735.63732         0.55276E+00    0.55276E+00    0
   15   21        17   19       -0.18898          104.12978       99.48545         0.17837E+01    0.17837E+01    0
   15   24        18   21        1.00644          -48.86366      -37.19421         0.64182E+01    0.56032E+01    1
   15   27        19   23       -0.03918          -62.55901      -62.89239         0.99254E+01    0.99254E+01    0
   15   29        21   27       -0.59216          138.80046      131.51929         0.36849E+01    0.36849E+01    0
   15   38        24   29       -2.63557           44.33893       28.40205         0.97997E+02    0.43454E+02    1
   15   41        25   31        0.03872           -2.53123       -1.85452         0.15940E+02    0.15940E+02    0
   15   50        28   37        1.90952          -36.16901       -4.81430         0.25716E+02    0.20139E+02    1
   16   19        17   18        0.10130          529.41785      532.77437         0.63369E+00    0.63369E+00    0
   16   25        19   22       -0.36028            9.36947        5.81070         0.63584E+01    0.63584E+01    0
   16   28        20   24       -0.22861          -30.69226      -31.98829         0.14870E+02    0.14870E+02    0
   16   30        22   28        0.77350          -10.64193       -0.27650         0.33371E+01    0.33371E+01    0
   16   39        25   30        1.10061           -9.74793       -6.81531         0.10593E+03    0.99011E+02    1
   16   45        27   34       -0.35682            1.42471       -0.99391         0.43877E+02    0.43877E+02    0
   16   48        28   36        0.45457          -14.32121       -4.83983         0.15015E+02    0.15015E+02    0
   17   20        18   19       -0.54669          962.40684      936.43144         0.47326E+00    0.47326E+00    0
   17   23        19   21       -0.30084           27.01479       20.73434         0.20787E+01    0.20580E+01    1
   17   26        20   23        1.38628           17.83561       44.46858         0.33528E+01    0.33528E+01    0
   17   37        25   29        0.10530          -17.28153      -15.79454         0.17622E+02    0.17622E+02    0
   18   21        19   20        0.06006          862.31153      864.93192         0.48526E+00    0.48526E+00    0
   18   24        20   22       -0.19241          342.24987      337.36998         0.16853E+01    0.16853E+01    0
   19   22        20   21        0.33421          877.66899      889.96086         0.61587E+00    0.61587E+00    0
   19   25        21   23       -0.12064          290.09812      286.91086         0.16294E+01    0.16294E+01    0
   19   28        22   25       -0.20321          -42.34050      -43.66683         0.11039E+02    0.10017E+02    1
   19   42        28   33       -0.02305           -1.23267       -1.78198         0.11166E+02    0.11166E+02    0
   20   23        21   22       -0.27110          995.65954      984.59949         0.51767E+00    0.51767E+00    0
   20   26        22   24        0.03592          197.66026      198.36068         0.22336E+01    0.22336E+01    0
   20   37        27   30        0.41357          -57.68860      -52.22100         0.18514E+02    0.18514E+02    0
   20   40        28   32       -0.23118           -2.64294       -8.26168         0.10368E+02    0.10368E+02    0
   21   24        22   23       -0.34576         1449.69133     1429.29803         0.38111E+00    0.38111E+00    0
   21   27        23   25       -0.61237          140.34184      130.22166         0.26260E+01    0.26260E+01    0
   21   38        28   31        0.31032          -16.42975       -9.76462         0.11281E+02    0.11281E+02    0
   22   25        23   24        0.05603          719.99433      721.91028         0.60528E+00    0.60528E+00    0
   22   28        24   26        0.48365          267.91025      278.80863         0.18638E+01    0.18638E+01    0
   22   36        28   30       -0.15594          -57.88190      -58.29034         0.95262E+02    0.95262E+02    0
   22   51        29   40       -1.67743          -10.42113      -14.28590         0.12338E+03    0.67523E+02    1
   23   26        24   25        0.11500         2138.99114     2148.25737         0.36544E+00    0.27676E+00    1
   23   34        28   29       -0.81135           -8.68352      -24.47598         0.15737E+02    0.15737E+02    0
   23   49        29   39       -0.55345          -17.17788      -17.37547         0.10000E+04    0.37647E+03    1
   23   52        30   41       -0.76969           11.47529        7.11833         0.27578E+02    0.27181E+02    1
   24   27        25   26       -0.21640          702.65993      691.66438         0.57083E+00    0.39958E+00    1
   24   47        29   38        0.83771          -33.38930      -28.15792         0.18011E+02    0.18011E+02    0
   24   50        30   40       -1.90968          -16.73647      -22.47789         0.69281E+02    0.44020E+02    1
   25   28        26   27       -0.91328         1756.39674     1690.66899         0.50435E+00    0.29809E+00    1
   25   45        29   37        0.31044          -29.30708      -28.37631         0.32528E+02    0.30377E+02    1
   25   48        30   39        0.67432          -14.35517       -9.69383         0.16074E+02    0.16074E+02    0
   25   51        31   41        0.36336           -3.59066       -2.77338         0.58763E+02    0.58763E+02    0
   26   43        29   36       -1.88340          -34.09410      -45.08703         0.14712E+02    0.11702E+02    1
   26   46        30   38       -1.65844          -35.27248      -40.57215         0.34999E+02    0.27792E+02    1
   26   49        31   40        0.17186          -57.98172      -56.94381         0.18279E+02    0.18279E+02    0
   27   44        30   37        0.54987           45.64554       49.23082         0.10278E+02    0.10278E+02    0
   27   47        31   39        0.24160            0.97545        2.87678         0.11259E+02    0.11259E+02    0
   28   39        29   34        0.44684           76.94129       84.60561         0.13018E+01    0.13018E+01    0
   28   42        30   36        1.07124          -12.22214       -1.73685         0.49316E+01    0.45535E+01    1
   28   45        31   38       -2.33624          -35.96633      -50.85238         0.16807E+02    0.10506E+02    1
   28   48        32   40       -0.88955          -28.26411      -31.69746         0.24319E+02    0.22726E+02    1
   28   51        33   42       -0.43504          -28.26044      -28.83523         0.10278E+03    0.82118E+02    1
   29   32        30   31       -0.85603          621.31323      595.09966         0.67388E+00    0.63889E+00    1
   29   35        31   33       -0.57431          203.50887      192.74151         0.22248E+01    0.21335E+01    1
   29   41        33   37        0.56168          -52.40308      -51.82797         0.11253E+03    0.79991E+02    1
   29   44        34   39       -1.24164          -50.28386      -55.12958         0.26030E+02    0.25343E+02    1
   29   50        36   43       -0.86167           12.42720        9.98496         0.68987E+02    0.48125E+02    1
   30   33        31   32        0.16021          408.63804      412.91359         0.78430E+00    0.78430E+00    0
   30   36        32   34        1.54716          152.78034      185.15082         0.20367E+01    0.19487E+01    1
   30   39        33   36       -2.38649          -10.28528      -17.89768         0.35075E+02    0.19361E+02    1
   30   42        34   38       -0.14200         -111.01873     -111.34287         0.53555E+02    0.35538E+02    1
   30   48        36   42       -0.43384          -15.01729      -15.93864         0.55073E+02    0.55073E+02    0
   30   51        37   44       -0.25324           -7.99578       -9.11407         0.31074E+02    0.31074E+02    0
   31   34        32   33        0.30539          573.54792      582.04558         0.69789E+00    0.69789E+00    0
   31   37        33   35       -0.62748          181.85071      173.33550         0.29947E+01    0.29947E+01    0
   31   40        34   37       -0.00575          -79.67370      -79.69593         0.15584E+02    0.15584E+02    0
   31   43        35   39        0.17515         -137.55490     -136.60978         0.14773E+02    0.14773E+02    0
   31   46        36   41       -1.14019          -46.41238      -47.86973         0.13401E+03    0.76259E+02    1
   31   49        37   43       -0.29864          -11.28036      -11.87708         0.58282E+02    0.58282E+02    0
   31   52        38   45       -2.23638           17.16037        4.41962         0.45704E+02    0.24137E+02    1
   32   35        33   34        0.35061          657.43469      668.25479         0.66664E+00    0.66664E+00    0
   32   38        34   36        0.59054           86.92531       93.46144         0.36063E+01    0.36063E+01    0
   32   41        35   38       -1.86666          -83.48766     -105.49959         0.71310E+01    0.51037E+01    1
   32   44        36   40       -1.13872          -68.56001      -79.66150         0.80972E+01    0.80972E+01    0
   32   47        37   42        0.12319            5.31749        6.02153         0.16973E+02    0.16973E+02    0
   32   50        38   44        1.08211          -17.15495      -12.28157         0.26134E+02    0.26134E+02    0
   33   39        35   37       -0.12740           92.93367       91.32697         0.31954E+01    0.31954E+01    0
   33   42        36   39       -1.42985           52.41780       32.13165         0.58936E+01    0.42187E+01    1
   33   45        37   41       -0.03317           37.63040       37.53071         0.25886E+02    0.25886E+02    0
   33   48        38   43       -0.63048           36.46190       36.16441         0.10000E+04    0.20562E+03    1
   33   51        39   45        2.90848            9.57303       15.69369         0.10309E+03    0.56355E+02    1
   34   37        35   36       -2.11772          720.20232      611.43014         0.73420E+00    0.38722E+00    1
   34   40        36   38       -0.13169          122.54256      120.91495         0.32704E+01    0.32704E+01    0
