    P+   P-        C+   C-  Normalised_Error  Observed_Rho_a  Calculated_Rho_a  Original_Weight  Final_Weight    C
    2    8         4    6       -0.16184          534.78841      530.78841         0.20260E+01    0.20260E+01    0
    2   20         8   14       -0.16595           68.24451       42.40094         0.88275E+00    0.88275E+00    0
    2   23         9   16       -1.46360           98.38146       68.96663         0.94464E+01    0.78886E+01    1
    2   26        10   18       -0.21036            4.96487      -15.58596         0.18350E+01    0.18350E+01    0
    2   31        13   24       -0.59926          -12.56973      -23.52496         0.86576E+01    0.86576E+01    0
    2   34        14   26        1.30035          -29.81610      -25.06837         0.49614E+02    0.48304E+02    1
    2   37        15   28        0.17975            4.14709       22.36823         0.19436E+01    0.19436E+01    0
    3    6         4    5       -0.35217          799.45606      784.90953         0.51601E+00    0.51601E+00    0
    3    9         5    7       -0.35488          872.14028      865.02342         0.21174E+01    0.21174E+01    0
    3   12         6    9        0.65188          -87.67569      -36.19777         0.79008E+00    0.79008E+00    0
    3   15         7   11       -0.83339         -325.02413     -411.09955         0.84991E+00    0.84991E+00    0
    3   18         8   13       -0.34109          -70.20784      -72.93866         0.13815E+02    0.13815E+02    0
    3   21         9   15        0.17999          -26.77515      -18.36629         0.28352E+01    0.28352E+01    0
    3   24        10   17        1.58863         -182.52339     -108.75614         0.34106E+01    0.33202E+01    1
    3   27        11   19        0.29673          122.75093      136.59921         0.37179E+01    0.37179E+01    0
    3   29        13   23        0.24993          -45.65388      -45.55358         0.58293E+03    0.34004E+03    1
    3   32        14   25       -0.15353          -22.81616      -29.42018         0.36163E+01    0.36163E+01    0
    4    7         5    6       -1.05442         2872.58626     2732.81935         0.39287E+00    0.17806E+00    1
    4   10         6    8        0.20050         -198.11575     -188.18641         0.89733E+00    0.84054E+00    1
    4   13         7   10        0.31462            2.25208       26.78578         0.83583E+00    0.83583E+00    0
    4   16         8   12       -0.51307         -104.81562     -131.42948         0.17222E+01    0.17222E+01    0
    4   19         9   14        0.07302          -27.54035      -23.47517         0.19799E+01    0.19799E+01    0
    4   22        10   16        0.93688         -237.06990     -177.74389         0.20884E+01    0.20884E+01    0
    4   28        12   20        0.58718          -48.80818      -17.39663         0.31893E+01    0.31893E+01    0
    4   30        14   24       -0.96663          -33.57345      -46.65771         0.99317E+01    0.99317E+01    0
