    P+   P-        C+   C-  Normalised_Error  Observed_Rho_a  Calculated_Rho_a  Original_Weight  Final_Weight    C
    2    8         4    6       -0.15212          974.03437      972.66993         0.55830E+01    0.55830E+01    0
    2   20         8   14        1.09641          192.94896      197.73897         0.31982E+02    0.31466E+02    1
    2   23         9   16       -2.20594          195.15190      163.52808         0.46370E+02    0.11059E+02    1
    2   26        10   18       -0.92262          238.85252      194.58552         0.37363E+01    0.37363E+01    0
    2   31        13   24       -1.60153           63.62164       44.98313         0.17466E+02    0.13600E+02    1
    2   34        14   26       -0.97680           16.70430       16.06647         0.36237E+03    0.27009E+03    1
    2   37        15   28        0.74029           29.90828       38.71785         0.16556E+02    0.16556E+02    0
    3    6         4    5       -0.04723          918.14813      917.67782         0.25571E+01    0.21405E+01    1
    3    9         5    7       -0.13143          736.53321      735.69696         0.66735E+01    0.66735E+01    0
    3   12         6    9       -0.22003          419.94398      418.93580         0.13617E+02    0.13617E+02    0
    3   15         7   11       -1.09424          188.13377      177.62272         0.92419E+01    0.91383E+01    1
    3   18         8   13        1.60359          134.27996      166.41723         0.81343E+01    0.55190E+01    1
    3   21         9   15       -0.83129          102.07733       96.91904         0.21346E+02    0.21346E+02    0
    3   24        10   17        0.58822           94.68824      118.61030         0.37910E+01    0.37910E+01    0
    3   27        11   19       -0.52184           89.63139       88.50220         0.80188E+02    0.80188E+02    0
    3   29        13   23       -1.20633           40.24502       29.26739         0.14995E+02    0.14995E+02    0
    3   32        14   25       -0.36222           31.48128       30.92735         0.11335E+03    0.10172E+03    1
    4    7         5    6       -0.17176         1417.17925     1415.51052         0.24293E+01    0.24293E+01    0
    4   10         6    8       -0.38216          508.54175      506.35763         0.72833E+01    0.72833E+01    0
    4   13         7   10        0.81791          161.01845      166.51225         0.14148E+02    0.97033E+01    1
    4   16         8   12       -0.58564          190.20529      187.60204         0.23689E+02    0.20097E+02    1
    4   19         9   14       -0.60143          119.37594      118.32806         0.63266E+02    0.63266E+02    0
    4   22        10   16       -1.64602           81.26927       78.99112         0.42920E+03    0.95550E+02    1
    4   28        12   20       -0.23261           43.20005       41.63406         0.25343E+02    0.25343E+02    0
    4   30        14   24       -1.66926           32.00118       17.48400         0.19297E+02    0.15458E+02    1
    4   33        15   26        1.57105           -4.72435        2.36612         0.41376E+02    0.34189E+02    1
    4   36        16   28        0.40338           -0.54546        7.81138         0.84066E+01    0.84066E+01    0
    4   45        19   30       -0.78604           32.71060       25.87499         0.41688E+02    0.41688E+02    0
    5    8         6    7        0.01087         1173.04957     1173.14219         0.33414E+01    0.24066E+01    1
    5   14         8   11       -2.37311          215.29898      151.29405         0.91807E+01    0.24475E+01    1
    5   17         9   13       -0.72226          217.47966      214.81344         0.26799E+02    0.23875E+02    1
    5   20        10   15        1.00981           83.40982       87.89196         0.34385E+02    0.24781E+02    1
    5   23        11   17       -1.35674          100.74180       47.23695         0.33621E+01    0.33238E+01    1
    5   26        12   19       -0.05517           35.51723       35.41207         0.79267E+02    0.79267E+02    0
    5   31        15   25        0.73400           34.46961       35.39583         0.11659E+03    0.10670E+03    1
    5   34        16   27       -0.42657            9.75342        3.70210         0.10792E+02    0.10792E+02    0
    5   43        19   29       -0.23094           16.21176       15.25516         0.83221E+02    0.83221E+02    0
    5   46        20   31        2.00385           -3.36094        8.95175         0.10767E+03    0.59038E+02    1
    6    9         7    8       -0.19671          984.09329      982.71883         0.32705E+01    0.32705E+01    0
    6   15         9   12        0.23080          296.38917      297.28994         0.22137E+02    0.17230E+02    1
    6   18        10   14        0.53047          164.58145      168.62847         0.11610E+02    0.11610E+02    0
    6   24        12   18       -0.14251           79.30305       74.41171         0.37834E+01    0.37834E+01    0
    6   27        13   20       -0.88154            8.98857        0.26261         0.15166E+02    0.15166E+02    0
    6   29        15   24       -1.44504           33.41989       22.55345         0.15614E+02    0.15088E+02    1
    6   32        16   26        0.32271            6.18798        8.89483         0.15853E+02    0.15853E+02    0
    6   44        20   30        0.59879           12.23369       13.15472         0.22499E+03    0.22499E+03    0
    6   47        21   32        1.26591            8.71535        9.94383         0.65596E+03    0.37573E+03    1
    7   16        10   13       -0.59517          403.62206      399.59208         0.14752E+02    0.96221E+01    1
    7   22        12   17       -0.62789           89.58227       69.78764         0.34052E+01    0.34052E+01    0
    7   25        13   19       -0.22947           23.33511       22.75297         0.50647E+02    0.50647E+02    0
    7   28        14   21       -0.12316           36.74439       34.57895         0.83825E+01    0.83825E+01    0
    7   30        16   25       -0.02349           55.62134       55.44843         0.15259E+02    0.15259E+02    0
    7   33        17   27       -2.06377           62.68632       42.75726         0.21501E+02    0.13678E+02    1
    7   42        20   29       -0.71093           25.50163       20.72709         0.48545E+02    0.48545E+02    0
    7   45        21   31       -1.75376           20.12217       13.12521         0.18188E+03    0.86169E+02    1
    7   48        22   33       -0.98701           28.76688       28.39601         0.10000E+04    0.97049E+03    1
    8   14        10   12        0.36492          407.31803      410.71628         0.69551E+01    0.46722E+01    1
    8   20        12   16       -0.16676           90.86960       90.03330         0.16862E+02    0.16862E+02    0
    8   26        14   20       -0.01070           18.50379       18.37409         0.10507E+02    0.10507E+02    0
    8   31        17   26       -0.30722           39.32645       37.35332         0.17318E+02    0.17318E+02    0
    8   43        21   30       -0.31354           10.70904        6.47161         0.24273E+02    0.24273E+02    0
    9   18        12   15        0.29438          168.79759      170.87506         0.89639E+01    0.89639E+01    0
    9   21        13   17       -0.36228           63.96276       54.29455         0.32084E+01    0.32084E+01    0
    9   24        14   19       -0.56626           14.92979       14.56022         0.16450E+03    0.16450E+03    0
    9   27        15   21       -0.13207           46.88616       44.36250         0.66362E+01    0.66362E+01    0
    9   29        17   25        0.90434           61.65200       61.90957         0.36291E+03    0.31968E+03    1
    9   32        18   27       -2.32958           74.66105       41.56261         0.14832E+02    0.77867E+01    1
    9   41        21   29        0.27623            0.10501        2.88155         0.30641E+02    0.30641E+02    0
    9   44        22   31        1.26332           13.44929       18.04446         0.90196E+02    0.90196E+02    0
    9   47        23   33        2.20799           13.47612       35.03820         0.89473E+02    0.35436E+02    1
   10   16        12   14       -0.81630          347.26703      344.93114         0.14729E+02    0.14729E+02    0
   10   19        13   16       -0.01490          134.42986      134.40714         0.41475E+02    0.41475E+02    0
   10   25        15   20        0.02277           38.15213       38.32348         0.14112E+02    0.14112E+02    0
   10   28        16   22       -0.75061           39.62616       28.86970         0.87716E+01    0.87716E+01    0
   10   30        18   26       -2.63783           52.37538       15.17530         0.19472E+02    0.63299E+01    1
   10   33        19   28        0.13576           23.88609       24.85800         0.15435E+02    0.15435E+02    0
   10   42        22   30       -2.85536           21.88948       15.33685         0.76008E+03    0.13610E+03    1
   10   48        24   34       -1.20559           29.57508       24.09282         0.76735E+02    0.76735E+02    0
   11   14        12   13        0.10879          741.35784      741.86250         0.48063E+01    0.44308E+01    1
   11   17        13   15        0.32334          320.70980      322.08707         0.10626E+02    0.10005E+02    1
   11   20        14   17       -1.81469          194.72301      127.19724         0.31394E+01    0.17292E+01    1
   11   23        15   19       -2.30322          128.12359       66.61994         0.13968E+02    0.32471E+01    1
   11   26        16   21        0.00208           83.41352       83.45828         0.49816E+01    0.49816E+01    0
   11   31        19   27        1.88572           91.11541      110.92790         0.13694E+02    0.85164E+01    1
   11   40        22   29        2.70278           11.05211       15.01148         0.10000E+04    0.20007E+03    1
   11   43        23   31        1.89330           16.16396       21.72172         0.15176E+03    0.10651E+03    1
   11   46        24   33        1.18104           29.65812       34.17191         0.86244E+02    0.86244E+02    0
   12   15        13   14       -0.66840         1853.50666     1842.92731         0.32486E+01    0.13908E+01    1
   12   18        14   16        0.01651          269.46905      269.57092         0.69404E+01    0.69404E+01    0
   12   24        16   20       -0.05384          141.34909      140.68082         0.70068E+01    0.70068E+01    0
   12   27        17   22       -0.17013           93.83386       92.28420         0.11611E+02    0.11611E+02    0
   12   29        19   26        0.08159           49.40213       49.80842         0.13635E+02    0.13635E+02    0
   12   32        20   28       -0.14608           51.16055       50.24435         0.14233E+02    0.14233E+02    0
   12   41        23   30        0.17164           24.06033       26.88697         0.17964E+02    0.17964E+02    0
   12   44        24   32       -0.08113           35.22670       34.90085         0.78203E+02    0.78203E+02    0
   12   47        25   34        0.14685           15.66201       17.55373         0.25732E+02    0.25732E+02    0
   12   50        26   36       -1.73138           34.96894       17.11464         0.40586E+02    0.33983E+02    1
   13   16        14   15       -0.28289          484.31205      483.40156         0.66644E+01    0.66644E+01    0
   13   19        15   17       -0.37372          455.61627      450.30983         0.30260E+01    0.30260E+01    0
   13   22        16   19        0.26656          157.65469      159.22844         0.11230E+02    0.11230E+02    0
   13   25        17   21       -1.47689          168.39726      150.56754         0.88347E+01    0.70770E+01    1
   13   30        20   27        0.43979          150.39586      151.90135         0.19646E+02    0.19646E+02    0
   13   39        23   29       -1.76630           38.53149       31.15095         0.92214E+02    0.66361E+02    1
   13   42        24   31       -0.35870           37.78925       34.01468         0.28200E+02    0.28200E+02    0
   13   45        25   33       -1.76969           41.54024       25.21833         0.50775E+02    0.33823E+02    1
   14   17        15   16        0.16628          445.19671      446.56466         0.42001E+01    0.25908E+01    1
   14   23        17   20       -0.00468          155.21217      155.16052         0.58904E+01    0.58904E+01    0
   14   31        21   28       -0.70715          106.01853      100.80337         0.91723E+01    0.91723E+01    0
   14   40        24   30       -0.29214           41.80925       38.42474         0.24174E+02    0.24174E+02    0
   14   43        25   32        0.10102           14.98717       16.78893         0.16686E+02    0.16686E+02    0
   14   46        26   34       -0.33340           37.24054       29.39094         0.13384E+02    0.13384E+02    0
   14   52        28   38        0.15164          -40.80963      -38.07543         0.19294E+02    0.19294E+02    0
   15   18        16   17       -0.05515          924.46941      923.56176         0.13428E+01    0.13428E+01    0
   15   21        17   19       -0.00260          200.60659      200.58744         0.59573E+01    0.59573E+01    0
   15   24        18   21        1.16125           97.31881      120.01771         0.37657E+01    0.33237E+01    1
