    P+   P-        C+   C-  Normalised_Error  Observed_Rho_a  Calculated_Rho_a  Original_Weight  Final_Weight    C
    2    8         4    6       -0.27523          974.15683      969.71460         0.31026E+01    0.31026E+01    0
    2   20         8   14        0.50715          212.61996      219.60635         0.99788E+01    0.99788E+01    0
    2   23         9   16       -1.75726          195.99973      184.29590         0.32818E+02    0.23804E+02    1
    2   26        10   18        0.24412          189.28948      194.11813         0.90633E+01    0.90633E+01    0
    2   31        13   24       -0.97215           62.11092       55.77119         0.24270E+02    0.24270E+02    0
    2   34        14   26        0.13321           25.00980       25.23009         0.10665E+03    0.10665E+03    0
    2   37        15   28        0.48154           27.85698       34.25822         0.14821E+02    0.14821E+02    0
    3    6         4    5        0.05643          868.22225      869.13093         0.13235E+01    0.13235E+01    0
    3    9         5    7       -0.16580          739.14331      737.36141         0.39509E+01    0.39509E+01    0
    3   12         6    9        0.15722          445.86678      447.15901         0.75911E+01    0.75911E+01    0
    3   15         7   11       -1.71877          234.90367      198.65772         0.84673E+01    0.41626E+01    1
    3   18         8   13        0.75891          172.18334      193.06210         0.40203E+01    0.40203E+01    0
    3   21         9   15       -0.64747          107.16589      104.96910         0.39039E+02    0.39039E+02    0
    3   24        10   17        0.01060          121.25139      121.76579         0.31756E+01    0.31756E+01    0
    3   27        11   19       -0.31883          106.17789       99.61695         0.84320E+01    0.84320E+01    0
    3   29        13   23       -0.03454           38.14128       37.98415         0.29995E+02    0.29995E+02    0
    3   32        14   25        0.26157           35.43976       36.50200         0.38305E+02    0.38305E+02    0
    4    7         5    6       -0.19880         1345.36628     1341.94440         0.13712E+01    0.13712E+01    0
    4   10         6    8       -0.39226          573.82632      569.66584         0.39246E+01    0.39246E+01    0
    4   13         7   10        0.74190          190.89617      197.07027         0.78318E+01    0.78318E+01    0
    4   16         8   12       -0.63390          232.88745      228.22646         0.12199E+02    0.12150E+02    1
    4   19         9   14       -0.10723          137.39436      136.97530         0.28207E+02    0.28207E+02    0
    4   22        10   16       -1.80895           98.80461       95.92501         0.83075E+02    0.83075E+02    0
    4   28        12   20       -3.04900           50.21781       48.58504         0.83470E+03    0.31861E+03    1
    4   30        14   24       -1.66712           35.35423       27.77107         0.44850E+02    0.29555E+02    1
    4   33        15   26        1.35708            3.23517        9.73364         0.48790E+02    0.32223E+02    1
    4   36        16   28        0.06691            0.22500        2.46714         0.51973E+01    0.51973E+01    0
    4   45        19   30       -1.42545           29.08965       13.42067         0.38058E+02    0.32980E+02    1
    5    8         6    7        0.14119         1168.71628     1170.94950         0.16500E+01    0.12959E+01    1
    5   14         8   11       -1.17986          271.11672      244.45918         0.65126E+01    0.29217E+01    1
    5   17         9   13        0.05975          248.32724      248.79125         0.13944E+02    0.11350E+02    1
    5   20        10   15       -0.57424          108.08208      101.23364         0.92227E+01    0.92227E+01    0
