    P+   P-        C+   C-  Normalised_Error  Observed_Rho_a  Calculated_Rho_a  Original_Weight  Final_Weight    C
    2    8         4    6        0.06741          686.43414      689.05207         0.21868E+01    0.12894E+01    1
    2   20         8   14       -0.54077          110.84569      108.68632         0.34426E+02    0.34426E+02    0
    2   23         9   16       -0.14049           66.95588       64.75202         0.10107E+02    0.10107E+02    0
    2   26        10   18        0.08805            8.84653       10.03035         0.13333E+02    0.13333E+02    0
    2   31        13   24       -0.22918          -20.33656      -24.82838         0.80752E+01    0.80752E+01    0
    2   34        14   26        0.38429          -17.52963       -9.76388         0.87274E+01    0.87274E+01    0
    2   37        15   28        0.11367            2.58377        8.63640         0.37002E+01    0.37002E+01    0
    3    6         4    5        0.05654         2314.29142     2315.86729         0.76465E+00    0.76465E+00    0
    3    9         5    7       -0.17557          370.66968      366.83943         0.22334E+01    0.19464E+01    1
    3   12         6    9        0.04696          -60.11468      -57.82027         0.12769E+01    0.12769E+01    0
    3   15         7   11       -0.48103          -33.09951      -75.69274         0.99137E+00    0.99137E+00    0
    3   18         8   13        0.57477         -164.09948     -138.63866         0.24969E+01    0.24969E+01    0
    3   21         9   15        0.19883          -93.98005      -87.82015         0.42755E+01    0.42755E+01    0
    3   24        10   17        0.17592         -127.68685     -122.37685         0.51076E+01    0.51076E+01    0
    3   27        11   19        1.24153         -352.13319     -199.97661         0.20032E+01    0.14158E+01    1
    3   29        13   23       -0.33897          -52.00708      -53.42670         0.32582E+02    0.32582E+02    0
    3   32        14   25       -0.27767          -37.90278      -39.05033         0.42349E+02    0.37640E+02    1
    4    7         5    6       -0.20768         2839.22581     2827.58842         0.75338E+00    0.42121E+00    1
    4   10         6    8       -0.34011           11.56437        7.45367         0.38397E+01    0.34440E+01    1
    4   13         7   10        0.93590         -236.67909     -220.04483         0.53850E+01    0.36670E+01    1
    4   16         8   12        0.02886         -159.96407     -159.61331         0.87999E+01    0.73492E+01    1
    4   19         9   14       -1.38918          -85.33815      -88.71334         0.11100E+03    0.45369E+02    1
    4   22        10   16        0.01241         -187.45401     -186.65051         0.20417E+01    0.20417E+01    0
    4   28        12   20        0.04919          -65.19222      -64.36499         0.10145E+02    0.10145E+02    0
    4   30        14   24       -1.59279          -41.29871      -48.22191         0.79116E+02    0.30929E+02    1
    4   33        15   26        0.83052          -33.20651      -24.85583         0.15346E+02    0.15346E+02    0
    4   36        16   28        0.05519          -28.90958      -28.36622         0.17688E+02    0.17688E+02    0
    4   45        19   30        0.67891           43.93373       53.08009         0.26910E+02    0.26910E+02    0
    5    8         6    7        0.13374         2407.29397     2411.62149         0.77722E+00    0.63349E+00    1
    5   14         8   11       -0.00308         -110.78465     -110.88570         0.20097E+01    0.20097E+01    0
    5   17         9   13       -0.64112         -114.83794     -123.21062         0.67486E+01    0.67486E+01    0
    5   20        10   15        0.39570         -205.19740     -200.32377         0.89304E+01    0.89304E+01    0
    5   23        11   17       -1.53111         -103.83657     -240.03066         0.35019E+01    0.14736E+01    1
    5   26        12   19       -0.91282          -92.13914      -95.93523         0.74697E+02    0.36334E+02    1
    5   31        15   25        0.55663          -68.82376      -55.56290         0.56519E+01    0.56519E+01    0
    5   34        16   27        0.25754          -50.15498      -43.49888         0.59236E+01    0.59236E+01    0
    5   43        19   29        0.34421           44.34079       51.41519         0.16773E+02    0.16773E+02    0
    5   46        20   31        1.55334           29.30132       66.74537         0.46923E+02    0.15049E+02    1
    6    9         7    8       -0.16730         1853.47568     1848.72923         0.80548E+00    0.80548E+00    0
    6   15         9   12        1.28395         -287.27126     -175.50306         0.13171E+01    0.77249E+00    1
    6   18        10   14       -0.27957         -231.58836     -240.40039         0.28102E+01    0.28102E+01    0
    6   24        12   18        0.00527          -78.39382      -78.29778         0.71281E+01    0.71281E+01    0
    6   27        13   20        0.04954          -95.31190      -91.56299         0.19838E+01    0.19838E+01    0
    6   29        15   24        0.10804          -46.53121      -46.04917         0.25429E+02    0.25429E+02    0
    6   32        16   26        0.64719          -18.79407      -15.75944         0.28358E+02    0.28358E+02    0
    6   44        20   30        1.46882           49.54373       69.09440         0.64948E+02    0.25999E+02    1
    6   47        21   32        0.81790           51.46637       70.14054         0.15970E+02    0.15970E+02    0
    7   16        10   13       -0.03031          -87.20256      -87.75426         0.35799E+01    0.35799E+01    0
    7   22        12   17       -1.02941          -14.48952      -91.50983         0.16592E+01    0.14348E+01    1
    7   25        13   19       -0.14250         -119.76779     -120.93872         0.15637E+02    0.15637E+02    0
    7   28        14   21       -0.60107          -51.66453      -59.34126         0.11540E+02    0.11540E+02    0
    7   30        16   25        0.83747          -52.36158      -46.81897         0.16974E+02    0.16974E+02    0
    7   33        17   27       -0.67100          -39.14170      -48.34145         0.96334E+01    0.96334E+01    0
    7   42        20   29       -1.18404           71.50447       68.09165         0.17896E+03    0.11311E+03    1
    7   45        21   31       -1.38104          101.38237       92.66201         0.22998E+03    0.54445E+02    1
    7   48        22   33        0.61772           46.16267       53.82926         0.29382E+02    0.29382E+02    0
    8   14        10   12        0.30189         -309.10698     -303.42789         0.23921E+01    0.23129E+01    1
    8   20        12   16       -0.67549         -146.34946     -150.57330         0.31464E+02    0.13524E+02    1
    8   26        14   20        0.50589         -108.72655     -107.27223         0.44306E+02    0.44306E+02    0
    8   31        17   26       -1.27940          -35.31662      -77.00131         0.50254E+01    0.34137E+01    1
    8   43        21   30       -0.93300           86.30514       80.92452         0.64385E+02    0.56884E+02    1
    9   18        12   15        0.70034         -168.30060     -149.10408         0.23078E+01    0.23078E+01    0
    9   21        13   17       -0.23273          -95.05901     -103.43963         0.23777E+01    0.23777E+01    0
    9   24        14   19        0.25857         -143.98559     -139.71538         0.65011E+01    0.65011E+01    0
    9   27        15   21       -1.12880           98.82632       -7.81379         0.17021E+01    0.13423E+01    1
    9   29        17   25       -0.03422          -85.81525      -86.23662         0.73951E+01    0.73951E+01    0
    9   32        18   27        1.39777          -92.13025      -42.85506         0.64876E+01    0.31383E+01    1
    9   41        21   29        0.59151           72.31359       84.16819         0.15368E+02    0.15368E+02    0
    9   44        22   31        1.08793           48.87042       82.35852         0.13026E+02    0.10658E+02    1
    9   47        23   33        0.22764           63.54662       78.35803         0.53185E+01    0.53185E+01    0
   10   16        12   14       -0.28721          -59.22475      -63.13281         0.50404E+01    0.30974E+01    1
   10   19        13   16       -0.65717         -205.62260     -208.53906         0.25022E+02    0.14247E+02    1
   10   25        15   20        1.25446         -102.98778      -62.06409         0.57102E+01    0.32560E+01    1
   10   28        16   22       -0.19435            3.29261       -0.03814         0.73344E+01    0.73344E+01    0
   10   30        18   26       -1.12633          -53.65205      -71.77903         0.70180E+01    0.55467E+01    1
   10   33        19   28        0.91737          -21.69922      -14.54155         0.14595E+02    0.14162E+02    1
   10   42        22   30        1.31315           37.98576       64.98101         0.29421E+02    0.15193E+02    1
   10   48        24   34       -0.17000           64.25575       59.78569         0.13271E+02    0.13271E+02    0
   11   14        12   13        0.20751          476.20305      482.48481         0.12870E+01    0.67902E+00    1
   11   17        13   15       -0.26862         -258.39170     -260.73897         0.83095E+01    0.48771E+01    1
   11   20        14   17       -0.76554         -155.07881     -169.97859         0.44718E+01    0.33060E+01    1
   11   23        15   19       -1.74242          -15.14363     -157.41739         0.60646E+01    0.10619E+01    1
   11   26        16   21        0.55409          -48.28882      -46.39249         0.48759E+02    0.31269E+02    1
   11   31        19   27        1.77472         -273.69197      -89.72803         0.43174E+01    0.86321E+00    1
   11   40        22   29        1.13827           44.50213       53.43897         0.65242E+02    0.37331E+02    1
   11   43        23   31        1.29378           72.72543       84.38009         0.57275E+02    0.34708E+02    1
   11   46        24   33        0.46276           67.56189       70.13094         0.59373E+02    0.59373E+02    0
   12   15        13   14       -0.82628         1336.16035     1280.77255         0.67245E+00    0.32839E+00    1
   12   18        14   16       -0.23430         -353.19981     -358.22795         0.19958E+01    0.19958E+01    0
   12   24        16   20       -0.26809         -152.90476     -157.81482         0.47488E+01    0.47488E+01    0
   12   27        17   22        0.60157         -168.91660     -133.65810         0.18046E+01    0.18046E+01    0
   12   29        19   26       -0.03914          -90.05730      -90.48090         0.62739E+01    0.62739E+01    0
   12   32        20   28       -0.84458          -57.71567      -58.82666         0.73351E+02    0.67862E+02    1
   12   41        23   30        0.53844           34.06269       42.27048         0.19408E+02    0.19408E+02    0
   12   44        24   32       -0.91116           51.81010       44.65233         0.40922E+02    0.39981E+02    1
   12   47        25   34       -0.30429           71.31029       52.24961         0.52919E+01    0.52919E+01    0
   12   50        26   36       -0.58571           28.80667       16.17778         0.16253E+02    0.16253E+02    0
   13   16        14   15       -0.34601          128.32595      123.49623         0.18483E+01    0.15367E+01    1
   13   19        15   17        1.01159          -60.42552      -43.06868         0.29877E+01    0.25041E+01    1
   13   22        16   19        0.29709         -285.39827     -274.06998         0.17387E+01    0.17387E+01    0
   13   25        17   21       -1.68312         -113.49128     -182.53408         0.76494E+01    0.20828E+01    1
   13   30        20   27        0.53963         -136.08427     -131.70175         0.82810E+01    0.82810E+01    0
   13   39        23   29       -0.19397           52.20196       49.43374         0.19430E+02    0.19430E+02    0
   13   42        24   31        0.21368           59.46698       62.37817         0.21782E+02    0.21782E+02    0
   13   45        25   33       -0.78119           71.23185       56.64439         0.16706E+02    0.16706E+02    0
   14   17        15   16        0.11856         -118.23342     -116.87559         0.18611E+01    0.18611E+01    0
   14   23        17   20       -0.10154         -242.56574     -244.10221         0.42935E+01    0.42935E+01    0
   14   31        21   28        0.83998         -202.22555     -191.75444         0.54263E+01    0.54263E+01    0
   14   40        24   30       -0.62442           43.27621       42.54335         0.31278E+03    0.23862E+03    1
   14   43        25   32        0.04185           38.76062       39.28959         0.23548E+02    0.23548E+02    0
   14   46        26   34        0.25386           17.29694       25.79177         0.94167E+01    0.94167E+01    0
   14   52        28   38        0.59799          -43.28142      -42.90160         0.67568E+03    0.54770E+03    1
   15   18        16   17        0.07460          339.15555      341.14330         0.82933E+00    0.82933E+00    0
   15   21        17   19       -0.19183         -438.19150     -441.43954         0.25890E+01    0.25890E+01    0
   15   24        18   21        1.33215         -344.20338     -303.91124         0.55767E+01    0.21480E+01    1
   15   27        19   23       -0.03080          -94.26270      -95.74843         0.17510E+01    0.17510E+01    0
   15   29        21   27       -0.03007         -188.91503     -189.18579         0.50326E+01    0.50326E+01    0
   15   38        24   29       -0.11893           41.73054       21.81675         0.15692E+01    0.15692E+01    0
   15   41        25   31       -0.93286           46.63608       46.17132         0.10000E+04    0.55922E+03    1
   15   50        28   37        0.11450          -39.62964      -33.16971         0.58616E+01    0.58616E+01    0
   16   19        17   18        0.17718           48.65270       51.27076         0.14210E+01    0.14210E+01    0
   16   25        19   22        0.02157         -130.44225     -130.17398         0.50508E+01    0.50508E+01    0
   16   28        20   24        0.14835         -148.33544     -146.82586         0.82843E+01    0.82843E+01    0
   16   30        22   28       -0.53289         -242.83381     -246.99733         0.61863E+01    0.57235E+01    1
   16   39        25   30       -0.34726           45.75250       38.99782         0.13563E+02    0.13563E+02    0
   16   45        27   34       -1.19745           76.37523       18.08286         0.82180E+01    0.61094E+01    1
   16   48        28   36       -0.24542          -10.23967      -13.82871         0.21415E+02    0.21415E+02    0
   17   20        18   19       -0.56607           86.55305       72.80373         0.11431E+01    0.92579E+00    1
   17   23        19   21       -0.38716           14.36077        8.80438         0.29936E+01    0.29936E+01    0
   17   26        20   23        0.02660         -223.84678     -223.65939         0.13174E+02    0.91432E+01    1
   17   37        25   29       -0.86994           69.15797        9.39879         0.36227E+01    0.36227E+01    0
   18   21        19   20        0.18683          525.96862      530.78462         0.82131E+00    0.82131E+00    0
   18   24        20   22       -0.19188          -23.46619      -26.29420         0.29000E+01    0.29000E+01    0
   19   22        20   21        0.08331          -35.44320      -33.21804         0.84806E+00    0.84806E+00    0
   19   25        21   23        0.55457         -279.80518     -269.41895         0.27503E+01    0.22986E+01    1
   19   28        22   25        0.02457         -365.23046     -364.94465         0.66812E+01    0.56193E+01    1
   19   42        28   33        0.07996          -16.67215      -16.51552         0.13587E+03    0.13587E+03    0
   20   23        21   22       -0.11967          823.73194      820.80351         0.92937E+00    0.86303E+00    1
   20   26        22   24        0.15896         -430.79338     -428.40217         0.56221E+01    0.28954E+01    1
   20   37        27   30       -1.07124           67.95443      -13.63192         0.38674E+01    0.32138E+01    1
   20   40        28   32        0.65645          -27.96887      -26.00015         0.84025E+02    0.84025E+02    0
   21   24        22   23       -0.52700          717.73211      700.79315         0.74678E+00    0.69934E+00    1
   21   27        23   25       -0.16942          -16.85721      -22.43263         0.13187E+01    0.13187E+01    0
   21   38        28   31        0.02113           -1.00951        2.21950         0.15859E+01    0.15859E+01    0
   22   25        23   24       -0.17725          663.68193      659.72509         0.10457E+01    0.92713E+00    1
   22   28        24   26       -0.18063          -38.25808      -40.98784         0.27791E+01    0.27791E+01    0
   22   36        28   30       -0.02916          -69.65347      -70.02673         0.19495E+02    0.19495E+02    0
   22   51        29   40       -1.20907            1.20641       -8.40527         0.43874E+02    0.19570E+02    1
   23   26        24   25        0.09900          954.74635      958.63922         0.82320E+00    0.56712E+00    1
   23   34        28   29       -0.62725         -142.07960     -146.53931         0.43083E+02    0.43083E+02    0
   23   49        29   39        0.95697          -46.95156      -43.28938         0.41578E+02    0.35122E+02    1
   23   52        30   41       -0.15684           -9.27533       -9.62473         0.69064E+02    0.69064E+02    0
   24   27        25   26       -0.01022          562.22574      561.91763         0.67334E+00    0.67334E+00    0
   24   47        29   38        0.24161          -55.93466      -52.01478         0.69327E+01    0.69327E+01    0
   24   50        30   40       -0.36994          -30.16016      -34.04072         0.12617E+02    0.12617E+02    0
   25   28        26   27       -0.13599           69.74347       67.07083         0.10916E+01    0.10916E+01    0
   25   45        29   37        0.06101          -91.54488      -90.29065         0.44300E+01    0.44300E+01    0
   25   48        30   39        0.07359          -74.06128      -73.67688         0.21270E+02    0.21270E+02    0
   25   51        31   41        1.13000          -45.44046      -40.59406         0.39120E+02    0.30818E+02    1
   26   43        29   36        0.47683         -108.54859     -105.45440         0.10526E+02    0.10526E+02    0
   26   46        30   38       -0.14676          -85.01787      -85.83546         0.15943E+02    0.15943E+02    0
   26   49        31   40        1.19117          -88.27052      -77.04732         0.15677E+02    0.11716E+02    1
   27   44        30   37       -0.31382         -149.69876     -154.95737         0.39992E+01    0.39992E+01    0
   27   47        31   39        0.85501         -156.47650     -145.17071         0.67011E+01    0.67011E+01    0
   28   39        29   34        0.10996         -291.71093     -290.55888         0.22260E+01    0.21312E+01    1
   28   42        30   36        0.23127         -237.88997     -236.28732         0.67724E+01    0.64315E+01    1
   28   45        31   38       -0.68105         -224.70147     -229.51177         0.94779E+01    0.94779E+01    0
   28   48        32   40       -0.05215          -79.33181      -79.64206         0.14743E+02    0.14743E+02    0
   28   51        33   42       -0.35344          -61.00103      -62.81255         0.21169E+02    0.21169E+02    0
   29   32        30   31       -0.06952          261.34343      260.44457         0.15132E+01    0.15132E+01    0
   29   35        31   33       -0.12963         -301.17521     -306.26729         0.10182E+01    0.10182E+01    0
   29   41        33   37        0.17109         -161.42612     -158.29577         0.44764E+01    0.44764E+01    0
   29   44        34   39       -0.89772         -131.23884     -136.10665         0.18394E+02    0.18240E+02    1
   29   50        36   43       -0.15801          -36.19155      -38.16424         0.10926E+02    0.10926E+02    0
   30   33        31   32       -0.07251         -424.35595     -425.23513         0.17264E+01    0.17264E+01    0
   30   36        32   34        0.01284         -164.26366     -164.08180         0.28797E+01    0.28797E+01    0
