    P+   P-        C+   C-  Normalised_Error  Observed_Rho_a  Calculated_Rho_a  Original_Weight  Final_Weight    C
    2    8         4    6        0.80846          440.60598      537.22314         0.41901E+00    0.41901E+00    0
    2   20         8   14       -1.39621          328.57086      215.32999         0.20401E+01    0.16949E+01    1
    2   23         9   16       -1.55933          250.57821      139.74963         0.33262E+01    0.22307E+01    1
    2   26        10   18        0.06694           52.68517       58.05079         0.22366E+01    0.22366E+01    0
    2   31        13   24       -0.70944           32.72435        6.69635         0.43140E+01    0.43140E+01    0
    2   34        14   26       -0.65453           15.97856       -8.97772         0.46255E+01    0.46255E+01    0
    2   37        15   28        0.06803           28.10950       30.91755         0.47730E+01    0.47730E+01    0
    3    6         4    5       -0.64057          836.95542      770.44722         0.20528E+00    0.20528E+00    0
    3    9         5    7       -1.18773         1291.80508     1174.36677         0.46912E+00    0.42945E+00    1
    3   12         6    9        1.51975          210.54764      376.85146         0.85788E+00    0.57016E+00    1
    3   15         7   11       -0.27445          -53.69399      -76.66254         0.10489E+01    0.10489E+01    0
    3   18         8   13        1.32957          -10.03239      126.34814         0.12360E+01    0.10783E+01    1
    3   21         9   15        0.04338            0.80757        4.03346         0.17812E+01    0.17812E+01    0
    3   24        10   17       -0.34144          -12.28845      -49.22219         0.14253E+01    0.14253E+01    0
    3   27        11   19        0.00069            8.02602        8.09420         0.17435E+01    0.17435E+01    0
    3   29        13   23       -0.11239          -27.43435      -34.55123         0.21548E+01    0.21548E+01    0
    3   32        14   25       -0.13664          -15.87971      -25.37127         0.22393E+01    0.22393E+01    0
    4    7         5    6       -0.55883         2507.32360     2400.97273         0.23536E+00    0.12402E+00    1
    4   10         6    8        0.18854          320.35548      330.87030         0.82594E+00    0.74636E+00    1
    4   13         7   10        0.11474         -105.14848     -100.80938         0.17981E+01    0.17234E+01    1
    4   16         8   12       -0.37211          -41.74543      -55.85494         0.23560E+01    0.23560E+01    0
    4   19         9   14       -0.18336          -16.75712      -18.12869         0.14736E+02    0.14736E+02    0
    4   22        10   16       -0.47605          -86.32213      -96.74305         0.60412E+01    0.60412E+01    0
    4   28        12   20        0.19487          -42.51694      -34.03607         0.39204E+01    0.39204E+01    0
    4   30        14   24       -1.03227          -22.09061      -37.95304         0.87486E+01    0.87486E+01    0
    4   33        15   26       -0.45620          -29.33651      -38.58263         0.76133E+01    0.76133E+01    0
    4   36        16   28        0.49525          -34.74847      -30.35108         0.19615E+02    0.19615E+02    0
    4   45        19   30       -0.30857           33.22065        1.68651         0.35475E+01    0.35475E+01    0
    5    8         6    7        0.03622         1948.35403     1951.64171         0.28499E+00    0.22585E+00    1
    5   14         8   11       -0.54689         -162.33242     -186.06952         0.15209E+01    0.15209E+01    0
    5   17         9   13       -0.13813          -67.17978      -70.68900         0.34690E+01    0.34690E+01    0
    5   20        10   15        0.15832         -200.16827     -194.96220         0.33448E+01    0.33448E+01    0
    5   23        11   17       -1.44541          -89.30613     -122.29574         0.71564E+01    0.57430E+01    1
    5   26        12   19        0.55537         -107.50171      -77.78648         0.28240E+01    0.28240E+01    0
    5   31        15   25        0.01049          -62.20321      -62.16276         0.34905E+02    0.34905E+02    0
    5   34        16   27       -0.02803          -62.80654      -63.41004         0.71094E+01    0.71094E+01    0
    5   43        19   29        0.10418          -24.56605      -17.32858         0.49623E+01    0.49623E+01    0
    5   46        20   31        0.21466          -28.08026      -14.31028         0.56551E+01    0.56551E+01    0
    6    9         7    8       -0.34966         1290.48729     1265.20973         0.31611E+00    0.31611E+00    0
    6   15         9   12        1.59386          -50.38253       58.81396         0.20617E+01    0.98154E+00    1
    6   18        10   14        0.83002          -93.67377      -68.25453         0.28923E+01    0.28923E+01    0
    6   24        12   18       -0.96413          -39.53761      -77.25228         0.33196E+01    0.33196E+01    0
    6   27        13   20       -0.16122          -99.89545     -102.54805         0.91242E+01    0.91242E+01    0
    6   29        15   24       -0.04376          -40.88457      -41.35988         0.10445E+02    0.10445E+02    0
    6   32        16   26       -0.14810          -48.62273      -50.01942         0.14100E+02    0.14100E+02    0
    6   44        20   30       -0.13345           13.24244        1.06350         0.37920E+01    0.37920E+01    0
    6   47        21   32       -0.19142            8.64053       -9.16290         0.39204E+01    0.39204E+01    0
    7   16        10   13        0.22796          116.73196      127.62540         0.13634E+01    0.13634E+01    0
    7   22        12   17       -0.16344          -28.92350      -37.42552         0.20637E+01    0.20637E+01    0
    7   25        13   19        1.88114          -80.21639      -47.71713         0.16062E+02    0.74371E+01    1
    7   28        14   21       -0.82915          -35.46691      -39.39591         0.31104E+02    0.31104E+02    0
    7   30        16   25       -0.54946          -11.86987      -27.19809         0.40270E+01    0.40270E+01    0
    7   33        17   27       -1.90460            5.73144        2.73626         0.21863E+03    0.83988E+02    1
    7   42        20   29       -0.49039           42.16862       23.24997         0.84510E+01    0.84510E+01    0
    7   45        21   31       -0.45375           33.45850       16.20392         0.90407E+01    0.90407E+01    0
    7   48        22   33       -0.35623           30.54158        8.59726         0.59196E+01    0.59196E+01    0
    8   14        10   12        0.49838          -64.55949      -34.53224         0.77774E+00    0.72216E+00    1
    8   20        12   16        0.43368          -69.89670      -50.46824         0.18876E+01    0.18876E+01    0
    8   26        14   20        1.30385         -116.77259     -104.43265         0.19066E+02    0.13458E+02    1
    8   31        17   26       -2.08930          -27.29328      -42.90403         0.38008E+02    0.14886E+02    1
    8   43        21   30        0.03512           -3.42116       -2.04555         0.83764E+01    0.83764E+01    0
