    P+   P-        C+   C-  Normalised_Error  Observed_Rho_a  Calculated_Rho_a  Original_Weight  Final_Weight    C
    2    8         4    6       -0.03125          868.56880      868.22278         0.45231E+01    0.45231E+01    0
    2   20         8   14        0.11034          163.05506      167.69035         0.32723E+01    0.32723E+01    0
    2   23         9   16       -1.85053          175.58034      129.08357         0.86506E+01    0.63099E+01    1
    2   26        10   18        0.44465           93.67481      121.77429         0.28367E+01    0.28367E+01    0
    2   31        13   24       -1.10854           47.50722       28.67437         0.93161E+01    0.93161E+01    0
    2   34        14   26        1.10776            3.57515        9.16096         0.36723E+02    0.34976E+02    1
    2   37        15   28        0.06985           19.31957       24.02254         0.29260E+01    0.29260E+01    0
    3    6         4    5       -0.08453          923.49436      921.93247         0.11535E+01    0.11535E+01    0
    3    9         5    7        0.11649          660.63354      661.47036         0.59110E+01    0.59110E+01    0
    3   12         6    9       -0.54838          313.16634      312.48307         0.51928E+02    0.50075E+02    1
    3   15         7   11       -2.02339          120.94982       80.23334         0.62205E+01    0.43622E+01    1
    3   18         8   13        1.63402          114.63633      152.05057         0.68405E+01    0.48305E+01    1
    3   21         9   15        0.23346           73.46199       75.59671         0.14486E+02    0.14486E+02    0
    3   24        10   17        1.02141           63.29078       76.40164         0.12011E+02    0.12011E+02    0
    3   27        11   19       -2.21417           86.96529       52.41269         0.18040E+02    0.11119E+02    1
    3   29        13   23       -0.00050           16.19322       16.18425         0.76601E+01    0.76601E+01    0
    3   32        14   25        0.05128           19.85258       20.28614         0.18398E+02    0.18398E+02    0
    4    7         5    6       -0.66257         1507.54171     1462.40210         0.34644E+00    0.34644E+00    0
    4   10         6    8       -0.22837          397.61517      396.21895         0.68084E+01    0.68084E+01    0
    4   13         7   10        0.76088           78.97251       81.77568         0.19768E+02    0.17691E+02    1
    4   16         8   12        0.04318          119.32078      119.53773         0.17781E+02    0.17781E+02    0
    4   19         9   14       -0.08441           91.99735       89.97815         0.46080E+01    0.46080E+01    0
    4   22        10   16       -0.17052           46.29036       45.48618         0.30553E+02    0.28042E+02    1
    4   28        12   20       -0.06861           26.93865       26.62578         0.37414E+02    0.37414E+02    0
    4   30        14   24       -1.39351           15.57689        8.89109         0.31076E+02    0.28020E+02    1
    4   33        15   26        1.94571          -13.47292        2.09264         0.32880E+02    0.19288E+02    1
    4   36        16   28        0.17590          -10.67330       -1.01493         0.31719E+01    0.31719E+01    0
    4   45        19   30       -1.86235           27.34467        5.46530         0.36858E+02    0.30858E+02    1
    5    8         6    7       -0.02338         1173.38171     1173.25642         0.50975E+01    0.38244E+01    1
    5   14         8   11       -2.33866          159.85713      100.15044         0.10125E+02    0.25856E+01    1
    5   17         9   13       -0.23769          173.87289      173.21011         0.37954E+02    0.31607E+02    1
    5   20        10   15        0.58890           36.76382       48.79589         0.53834E+01    0.53834E+01    0
    5   23        11   17       -1.50209           80.64528       30.14404         0.41026E+01    0.38987E+01    1
    5   26        12   19        0.61143           22.51819       25.75270         0.28563E+02    0.28563E+02    0
    5   31        15   25       -0.01195           21.21100       21.17230         0.41582E+02    0.41582E+02    0
    5   34        16   27       -0.15758           -3.68729       -6.31800         0.91704E+01    0.91704E+01    0
    5   43        19   29       -0.26326            9.66301        5.40835         0.21330E+02    0.21330E+02    0
    5   46        20   31        1.02353          -10.68405        4.71184         0.24117E+02    0.24117E+02    0
    6    9         7    8       -0.22390          878.52290      875.51673         0.22154E+01    0.17020E+01    1
    6   15         9   12        0.20393          203.41363      204.20645         0.18814E+02    0.17297E+02    1
    6   18        10   14        0.90584          104.92679      115.53399         0.10464E+02    0.75643E+01    1
    6   24        12   18        0.47315           25.83501       46.81131         0.29291E+01    0.29291E+01    0
    6   27        13   20       -0.13578          -17.84306      -20.18593         0.87006E+01    0.87006E+01    0
    6   29        15   24       -0.95377           12.64005        1.84338         0.10023E+02    0.10023E+02    0
    6   32        16   26        1.62119           -9.81788        0.87058         0.42530E+02    0.20169E+02    1
    6   44        20   30        0.03255            5.79467        6.09022         0.38116E+02    0.38116E+02    0
    6   47        21   32        0.65600            2.84052        4.80074         0.12202E+03    0.12202E+03    0
    7   16        10   13       -0.90612          316.83747      312.24375         0.28611E+02    0.12852E+02    1
    7   22        12   17        0.08411           62.44425       64.41843         0.45737E+01    0.45737E+01    0
    7   25        13   19        2.52405           -7.95462       15.22057         0.93663E+02    0.13994E+02    1
    7   28        14   21       -0.47687           18.05919       16.29202         0.51536E+02    0.39773E+02    1
    7   30        16   25       -0.01573           35.22878       35.15322         0.23393E+02    0.23393E+02    0
    7   33        17   27       -1.89830           42.84847       26.82853         0.17543E+02    0.15651E+02    1
    7   42        20   29        1.21859           15.10355       20.93780         0.73021E+02    0.68097E+02    1
    7   45        21   31       -1.66630           19.13630       13.33610         0.11601E+03    0.98764E+02    1
    7   48        22   33       -1.54093           24.65104       17.44874         0.95283E+02    0.78019E+02    1
    8   14        10   12        0.20349          248.55062      249.54577         0.88968E+01    0.88968E+01    0
    8   20        12   16       -0.33096           61.23508       55.66778         0.50271E+01    0.50271E+01    0
    8   26        14   20        0.00933          -15.61375      -15.53970         0.16054E+02    0.16054E+02    0
    8   31        17   26        0.05659           16.77577       17.14260         0.17158E+02    0.17158E+02    0
    8   43        21   30        0.96786           -2.40933        2.01884         0.71702E+02    0.71702E+02    0
    9   18        12   15        0.43496          124.60230      126.29061         0.18183E+02    0.16297E+02    1
    9   21        13   17       -0.89439           40.69692       20.68619         0.38270E+01    0.38270E+01    0
    9   24        14   19       -0.15664          -12.77490      -13.38993         0.27344E+02    0.27344E+02    0
    9   27        15   21       -1.67471           29.41314        7.75093         0.11124E+02    0.98039E+01    1
    9   29        17   25        0.92949           29.10330       30.76536         0.54257E+02    0.50918E+02    1
    9   32        18   27       -4.10434          104.51651       24.03159         0.67659E+02    0.56417E+01    1
    9   41        21   29        0.91576          -12.16443        9.75620         0.12867E+02    0.12867E+02    0
    9   44        22   31        0.83104           10.73517       12.66592         0.14121E+03    0.14121E+03    0
    9   47        23   33        2.10413           10.29135       21.09215         0.96892E+02    0.67415E+02    1
   10   16        12   14       -1.66389          293.13136      290.67615         0.76212E+02    0.28563E+02    1
   10   19        13   16       -0.69702           91.18646       83.62729         0.63617E+01    0.58303E+01    1
   10   25        15   20        1.86469           16.84130       21.88263         0.60873E+02    0.39289E+02    1
   10   28        16   22       -0.91124           16.26420       14.23676         0.56496E+02    0.56496E+02    0
   10   30        18   26       -2.97815           64.80442       15.42322         0.12803E+02    0.53837E+01    1
   10   33        19   28       -0.03693           10.39561       10.27883         0.34947E+02    0.34947E+02    0
   10   42        22   30       -0.48481           18.36075       13.68471         0.32382E+02    0.32382E+02    0
   10   48        24   34       -1.46949           31.61568       14.12697         0.29555E+02    0.29320E+02    1
   11   14        12   13       -0.02406          744.31883      744.21577         0.47992E+01    0.47992E+01    0
