    P+   P-        C+   C-  Normalised_Error  Observed_Rho_a  Calculated_Rho_a  Original_Weight  Final_Weight    C
    2    8         4    6       -0.13563          954.20158      952.62366         0.43043E+01    0.43043E+01    0
    2   20         8   14        0.56521          232.79498      241.56349         0.88610E+01    0.88610E+01    0
    2   23         9   16       -1.21869          207.64050      193.76346         0.17260E+02    0.13923E+02    1
    2   26        10   18        0.22444          212.62117      220.89954         0.48602E+01    0.48602E+01    0
    2   31        13   24       -0.14875           77.45026       76.58665         0.27260E+02    0.27260E+02    0
    2   34        14   26        0.00947           30.25776       30.34876         0.18357E+02    0.18357E+02    0
    2   37        15   28        0.69906           32.40299       44.69695         0.11203E+02    0.11203E+02    0
    3    6         4    5        0.01546          792.81043      793.01308         0.16260E+01    0.16260E+01    0
    3    9         5    7       -0.36283          744.29317      741.73248         0.60165E+01    0.60165E+01    0
    3   12         6    9       -0.04909          503.26665      503.07479         0.15962E+02    0.15962E+02    0
    3   15         7   11       -1.12726          276.13696      263.86842         0.10131E+02    0.80655E+01    1
    3   18         8   13        0.77153          187.87473      215.19725         0.31232E+01    0.31232E+01    0
    3   21         9   15        0.23240          130.33313      131.03863         0.43633E+02    0.43633E+02    0
    3   24        10   17        0.11709          141.79566      147.74930         0.30322E+01    0.30322E+01    0
    3   27        11   19       -0.27316          128.71478      123.36418         0.88583E+01    0.88583E+01    0
    3   29        13   23       -0.07706           56.72359       56.59618         0.82533E+02    0.82533E+02    0
    3   32        14   25        0.08672           44.52993       45.44056         0.14814E+02    0.14814E+02    0
    4    7         5    6       -0.20458         1235.57638     1232.94589         0.18356E+01    0.18356E+01    0
    4   10         6    8       -0.50627          655.07818      651.66358         0.61717E+01    0.61717E+01    0
    4   13         7   10        0.37062          247.69417      249.71899         0.11999E+02    0.11930E+02    1
    4   16         8   12        0.02184          284.50317      284.56952         0.29411E+02    0.29411E+02    0
    4   19         9   14       -0.67957          163.68362      159.60970         0.19019E+02    0.18387E+02    1
    4   22        10   16       -0.13516          130.87521      130.09252         0.22837E+02    0.22837E+02    0
    4   28        12   20        0.64549           59.12793       60.56720         0.76519E+02    0.76519E+02    0
    4   30        14   24       -1.07440           50.99528       48.51452         0.22506E+03    0.58223E+02    1
    4   33        15   26       -1.04921           12.26629       11.63321         0.34194E+03    0.25573E+03    1
    4   36        16   28        0.02469            8.49942        9.25922         0.56587E+01    0.56587E+01    0
    4   45        19   30       -0.88880           27.98426       13.36062         0.22034E+02    0.22034E+02    0
