    P+   P-        C+   C-  Normalised_Error  Observed_Rho_a  Calculated_Rho_a  Original_Weight  Final_Weight    C
    2    8         4    6       -0.28543          960.22174      947.62338         0.11345E+01    0.11345E+01    0
    2   20         8   14        1.34392          193.70948      196.61760         0.83481E+02    0.63527E+02    1
    2   23         9   16       -1.90844          194.35666      192.96464         0.55915E+03    0.21736E+03    1
    2   26        10   18       -0.58153          239.48286      201.38346         0.27362E+01    0.27362E+01    0
    2   31        13   24       -0.17851           62.34761       61.58948         0.37267E+02    0.37267E+02    0
    2   34        14   26        1.67490            8.16050       39.77465         0.12893E+02    0.93437E+01    1
    2   37        15   28        1.70590           28.07382       49.74877         0.29208E+02    0.15506E+02    1
    3    6         4    5       -0.93501          768.91655      750.14515         0.10617E+01    0.10617E+01    0
    3    9         5    7        1.11426          773.44276      801.06149         0.23016E+01    0.17131E+01    1
    3   12         6    9       -0.68883          398.20305      394.93012         0.15902E+02    0.13131E+02    1
    3   15         7   11       -1.76365          189.96912      139.13701         0.48395E+01    0.30456E+01    1
    3   18         8   13       -0.83216          128.78819      115.24098         0.67941E+01    0.67941E+01    0
    3   21         9   15       -0.39349           94.68204       93.92888         0.69202E+02    0.69202E+02    0
    3   24        10   17        0.05124           91.06393       94.64431         0.22065E+01    0.22065E+01    0
    3   27        11   19       -0.29786           87.53750       86.81085         0.71126E+02    0.71126E+02    0
    3   29        13   23       -0.95758           37.50729       35.18962         0.59457E+02    0.56379E+02    1
    3   32        14   25        0.41053           29.12790       35.65801         0.97795E+01    0.97795E+01    0
    4    7         5    6       -1.82460         2603.17081     2336.19746         0.54856E+00    0.16131E+00    1
    4   10         6    8        0.45512          532.65470      536.70431         0.46782E+01    0.46782E+01    0
    4   13         7   10        1.76674          165.19567      192.05809         0.81286E+01    0.42866E+01    1
    4   16         8   12       -2.20239          191.64692      162.21674         0.17969E+02    0.66853E+01    1
    4   19         9   14       -1.45314          118.50803      116.87502         0.24998E+03    0.98087E+02    1
    4   22        10   16        0.30265           81.73676       84.70037         0.13505E+02    0.13505E+02    0
    4   28        12   20       -0.49852           41.59577       37.90976         0.23075E+02    0.23075E+02    0
    4   30        14   24       -1.26698           31.03687       30.24416         0.32666E+03    0.21487E+03    1
    4   33        15   26        1.87378           -8.62791       18.44234         0.19679E+02    0.10681E+02    1
    4   36        16   28        0.46067           -1.93589       21.28357         0.34554E+01    0.34554E+01    0
    4   45        19   30       -1.36132           34.02395        2.65845         0.16314E+02    0.15734E+02    1
    5    8         6    7       -0.58809         1142.81181     1135.03712         0.15505E+01    0.15505E+01    0
    5   14         8   11       -2.15902          207.78909       87.19143         0.45035E+01    0.11818E+01    1
