    P+   P-        C+   C-  Normalised_Error  Observed_Rho_a  Calculated_Rho_a  Original_Weight  Final_Weight    C
    7   28        14   21       -0.41119          -44.48672      -45.15100         0.91234E+02    0.91234E+02    0
    7   30        16   25       -0.80679          -13.91349      -14.52558         0.14808E+03    0.14808E+03    0
    7   33        17   27       -1.69131           19.59439       -7.73917         0.11837E+02    0.81727E+01    1
    7   42        20   29       -0.44058           41.01782       36.49486         0.31758E+02    0.31758E+02    0
    7   45        21   31       -1.36201           56.60402       29.13506         0.19883E+02    0.17046E+02    1
    7   48        22   33       -1.08817           27.42968        8.02791         0.20452E+02    0.20452E+02    0
    8   14        10   12        0.70862         -140.25633     -124.44909         0.20122E+01    0.19505E+01    1
    8   20        12   16       -0.27169          -92.61226     -102.31605         0.23676E+01    0.23676E+01    0
    8   26        14   20        0.86132         -139.91377     -127.43766         0.87934E+01    0.87934E+01    0
    8   31        17   26       -1.32320          -23.02430      -43.93276         0.79763E+01    0.70389E+01    1
    8   43        21   30        1.65358           -9.21336        2.51574         0.75033E+02    0.46249E+02    1
    9   18        12   15       -0.31450          -66.85930      -72.49701         0.35289E+01    0.35289E+01    0
    9   21        13   17       -0.92002         -166.45595     -187.48371         0.37462E+01    0.37462E+01    0
    9   24        14   19       -0.03363         -135.09118     -135.97338         0.40931E+01    0.40931E+01    0
    9   27        15   21       -0.75633          -78.44801      -88.83318         0.92355E+01    0.92355E+01    0
    9   29        17   25        1.28252          -61.11119      -51.63868         0.15071E+02    0.12327E+02    1
    9   32        18   27       -1.66971           60.76136      -18.66844         0.33255E+01    0.23256E+01    1
    9   41        21   29        0.28946           -9.79386        8.90624         0.47673E+01    0.47673E+01    0
    9   44        22   31       -0.13228           11.87161       11.59903         0.15921E+03    0.15921E+03    0
    9   47        23   33       -0.01266            6.32564        5.98315         0.12791E+02    0.12791E+02    0
   10   16        12   14       -0.85101          107.06487      100.37361         0.65230E+01    0.53604E+01    1
   10   19        13   16        0.21515         -121.83712     -120.29976         0.88488E+01    0.88488E+01    0
   10   25        15   20        0.88689          -93.79772      -68.12766         0.36699E+01    0.36699E+01    0
   10   28        16   22       -0.52319          -40.22033      -53.67839         0.48866E+01    0.48866E+01    0
   10   30        18   26       -0.43216           -7.97099      -25.97147         0.21432E+01    0.21432E+01    0
   10   33        19   28       -0.82643          -28.52192      -35.24902         0.13575E+02    0.13575E+02    0
   10   42        22   30       -0.31851           19.02218       10.30831         0.11416E+02    0.11416E+02    0
   10   48        24   34       -0.75760           31.74417        1.74783         0.88131E+01    0.88131E+01    0
   11   14        12   13       -0.19517          778.29727      775.74969         0.15747E+01    0.15747E+01    0
   11   17        13   15       -0.50054          -23.32788      -24.20660         0.24276E+02    0.24276E+02    0
   11   20        14   17       -0.63906         -107.99496     -138.60931         0.13432E+01    0.13432E+01    0
   11   23        15   19       -1.46197          -56.74447      -92.92925         0.54918E+01    0.35033E+01    1
   11   26        16   21        0.41497          -68.84609      -67.45845         0.32003E+02    0.32003E+02    0
   11   31        19   27        0.28169          -23.99888      -23.60220         0.65730E+02    0.63541E+02    1
   11   40        22   29        1.18453           10.10890       26.78912         0.21114E+02    0.20814E+02    1
   11   43        23   31        0.67578           26.94547       30.10802         0.66808E+02    0.66808E+02    0
   11   46        24   33        0.66990           10.01507       12.39849         0.92643E+02    0.92643E+02    0
   12   15        13   14       -1.56363         1345.71406     1191.10802         0.11002E+01    0.22263E+00    1
   12   18        14   16        0.14941          -43.47479      -40.66406         0.22768E+01    0.22768E+01    0
   12   24        16   20       -1.28987          -95.86284     -121.29590         0.48726E+01    0.44111E+01    1
   12   27        17   22        0.64924          -31.14869      -24.83982         0.10884E+02    0.10884E+02    0
   12   29        19   26        0.32218          -70.25225      -66.67349         0.61122E+01    0.61122E+01    0
   12   32        20   28       -1.48088          -19.65775      -21.68513         0.11410E+03    0.65205E+02    1
   12   41        23   30        0.09749           19.53327       25.31308         0.49900E+01    0.49900E+01    0
   12   44        24   32       -1.67607           40.42507       22.43586         0.56532E+02    0.29263E+02    1
   12   47        25   34       -0.17569            9.60426        4.51099         0.11434E+02    0.11434E+02    0
   12   50        26   36        1.52376          -56.21350      -39.97699         0.90013E+02    0.32888E+02    1
   13   16        14   15       -0.55749          328.70169      322.89097         0.20579E+01    0.20579E+01    0
   13   19        15   17        0.75891          -39.95371      -25.26166         0.22194E+01    0.22194E+01    0
   13   22        16   19       -0.14831         -104.20091     -109.67380         0.17967E+01    0.17967E+01    0
   13   25        17   21       -1.19971           -2.67381       -4.84763         0.57672E+02    0.47152E+02    1
   13   30        20   27        0.75164           22.24040       23.23540         0.50804E+02    0.50804E+02    0
   13   39        23   29        0.83384           45.36489       47.70068         0.98988E+02    0.98988E+02    0
   13   42        24   31        0.33597           36.09217       40.17007         0.24449E+02    0.24449E+02    0
   13   45        25   33       -2.46040           90.81055       14.31257         0.87149E+02    0.10033E+02    1
   14   17        15   16       -0.01649          240.83598      240.64951         0.18848E+01    0.18848E+01    0
   14   23        17   20       -0.25273          -88.97864      -90.33717         0.12086E+02    0.12086E+02    0
   14   31        21   28        0.09700          -73.57847      -72.77270         0.81434E+01    0.81434E+01    0
   14   40        24   30        0.53884           32.06177       35.83646         0.39979E+02    0.39979E+02    0
   14   43        25   32       -0.57446           12.35007        9.34038         0.56806E+02    0.56806E+02    0
   14   46        26   34        1.00577          -30.30205      -10.31404         0.15856E+02    0.15856E+02    0
   14   52        28   38       -1.49831          -54.46865      -55.78648         0.69043E+03    0.39552E+03    1
   15   18        16   17       -0.21738          466.89065      460.81380         0.79047E+00    0.79047E+00    0
   15   21        17   19       -0.06642          -51.74960      -53.24126         0.19519E+01    0.19519E+01    0
   15   24        18   21        1.28594         -125.94348      -97.03842         0.35518E+01    0.28903E+01    1
   15   27        19   23       -0.06601          -98.81709      -99.56051         0.74989E+01    0.74989E+01    0
   15   29        21   27       -1.21340           38.46856       27.75516         0.71789E+01    0.51318E+01    1
   15   38        24   29       -1.83504           46.72737       38.52968         0.10934E+03    0.58818E+02    1
   15   41        25   31        0.47027           -1.45217       18.63244         0.65234E+01    0.65234E+01    0
   15   50        28   37       -0.84332          -51.42271      -66.19754         0.18875E+02    0.18875E+02    0
   16   19        17   18       -0.06841          193.43171      191.83085         0.89722E+00    0.89722E+00    0
   16   25        19   22       -0.14675          -62.30564      -63.11783         0.11348E+02    0.11348E+02    0
   16   28        20   24        0.04492          -59.40080      -58.58095         0.46184E+01    0.46184E+01    0
   16   30        22   28        0.56222          -70.67764      -67.37269         0.76073E+01    0.76073E+01    0
   16   39        25   30        1.60904           -4.49743       15.61959         0.41615E+02    0.21101E+02    1
   16   45        27   34       -1.73195           70.20584      -18.39960         0.10507E+02    0.58134E+01    1
   16   48        28   36       -1.65514          -26.03372      -50.27750         0.30306E+02    0.21381E+02    1
   17   20        18   19       -0.06411          741.26706      738.26839         0.48075E+00    0.48075E+00    0
   17   23        19   21       -0.34381          -74.72489      -77.11532         0.61792E+01    0.61792E+01    0
   17   26        20   23       -0.15589          -45.14658      -47.42244         0.44122E+01    0.44122E+01    0
   17   37        25   29        0.48149          -10.10224       23.90370         0.35235E+01    0.35235E+01    0
   18   21        19   20       -0.21455          470.42368      465.22094         0.87305E+00    0.87305E+00    0
   18   24        20   22        0.27880           97.40477       99.95258         0.46771E+01    0.46771E+01    0
   19   22        20   21       -0.16576          596.63441      593.41567         0.11665E+01    0.11665E+01    0
   19   25        21   23        0.54545           83.84786       92.23597         0.31192E+01    0.27993E+01    1
   19   28        22   25        0.34567         -133.32546     -131.33419         0.13701E+02    0.11349E+02    1
   19   42        28   33       -2.08364          -18.96093      -19.95048         0.10000E+04    0.56041E+03    1
   20   23        21   22        0.16571          691.94844      694.62234         0.13089E+01    0.13089E+01    0
   20   26        22   24       -0.43427           18.64146       12.45326         0.35156E+01    0.30567E+01    1
   20   37        27   30        0.62780          -59.49216      -39.94815         0.78625E+01    0.78625E+01    0
   20   40        28   32       -0.83559          -12.76715      -21.35696         0.24513E+02    0.24513E+02    0
   21   24        22   23       -0.26546         1002.09130      995.12390         0.85642E+00    0.85642E+00    0
   21   27        23   25       -0.44363           28.96787       23.72323         0.36709E+01    0.36709E+01    0
   21   38        28   31        0.73422          -15.46595      -13.36022         0.84484E+02    0.84484E+02    0
   22   25        23   24       -0.29433          688.24400      682.31552         0.10275E+01    0.10275E+01    0
   22   28        24   26       -0.39134           55.20255       49.02713         0.26615E+01    0.26615E+01    0
   22   36        28   30       -0.38492          -76.07811      -88.97666         0.74461E+01    0.74461E+01    0
   22   51        29   40       -1.62796          -16.95397      -36.27945         0.29092E+02    0.13105E+02    1
   23   26        24   25       -0.37517         1574.38685     1563.83259         0.79272E+00    0.79272E+00    0
   23   34        28   29       -1.65588          -33.97834      -54.77909         0.45440E+02    0.24385E+02    1
   23   49        29   39       -0.54412          -32.10687      -40.07086         0.91831E+01    0.91831E+01    0
   23   52        30   41       -1.46267            3.24453       -9.21692         0.28432E+02    0.18060E+02    1
   24   27        25   26       -0.01696          623.13998      622.77037         0.93147E+00    0.93147E+00    0
   24   47        29   38        1.06115          -44.23335      -37.78476         0.18509E+02    0.18509E+02    0
   24   50        30   40       -1.41248          -24.94325      -35.84182         0.28114E+02    0.17152E+02    1
   25   28        26   27       -0.42284         1330.00545     1320.06742         0.10514E+01    0.91277E+00    1
   25   45        29   37       -0.52469          -53.63708      -56.08031         0.19559E+02    0.19559E+02    0
   25   48        30   39        0.99072          -31.99089      -24.10417         0.13958E+02    0.13958E+02    0
   25   51        31   41       -1.27984          -22.25017      -23.10654         0.21650E+03    0.19753E+03    1
   26   43        29   36        0.18779          -78.74466      -77.63520         0.13711E+02    0.11561E+02    1
   26   46        30   38       -1.90436          -39.49404      -41.16314         0.16611E+03    0.10133E+03    1
   26   49        31   40        2.03481          -97.21495      -65.05827         0.26866E+02    0.69854E+01    1
   27   44        30   37       -1.26730            0.31756       -4.30220         0.19952E+02    0.18383E+02    1
   27   47        31   39        0.53306          -44.35592      -36.27944         0.58483E+01    0.58483E+01    0
   28   39        29   34       -0.04665          -45.90192      -46.32545         0.24593E+01    0.24593E+01    0
   28   42        30   36        0.15715          -71.61992      -71.07832         0.12932E+02    0.12932E+02    0
   28   45        31   38       -1.66178          -88.60388      -95.47538         0.32376E+02    0.16189E+02    1
   28   48        32   40       -0.30836          -57.96451      -58.22643         0.10327E+03    0.10327E+03    0
   28   51        33   42        0.09301          -39.99684      -38.77644         0.82692E+01    0.82692E+01    0
   29   32        30   31       -0.52683          615.69725      609.13294         0.15702E+01    0.15702E+01    0
   29   35        31   33       -0.08596           85.08067       83.68339         0.24607E+01    0.24607E+01    0
   29   41        33   37        0.19083          -69.33695      -64.62013         0.33137E+01    0.33137E+01    0
   29   44        34   39       -0.05649          -69.22244      -69.92533         0.79493E+01    0.79493E+01    0
   29   50        36   43       -1.58940           -0.22343      -12.97404         0.57663E+02    0.17003E+02    1
   30   33        31   32       -0.35062          173.51538      169.53164         0.18422E+01    0.18422E+01    0
   30   36        32   34       -0.03377           47.51296       47.04356         0.29335E+01    0.29335E+01    0
   30   39        33   36       -0.23158          -51.01712      -52.52185         0.95049E+01    0.95049E+01    0
   30   42        34   38       -0.86317         -141.10007     -142.56532         0.47788E+02    0.47788E+02    0
   30   48        36   42       -1.25356          -29.56875      -36.78082         0.27624E+02    0.20329E+02    1
   30   51        37   44       -0.25218          -17.93221      -19.16185         0.28141E+02    0.28141E+02    0
   31   34        32   33        0.14693          534.05708      536.06938         0.14180E+01    0.14180E+01    0
   31   37        33   35       -0.27772           84.74120       77.21849         0.15003E+01    0.15003E+01    0
   31   40        34   37       -0.02070         -115.57485     -115.70426         0.96377E+01    0.96377E+01    0
   31   43        35   39        1.83151         -207.35731     -149.15748         0.61966E+01    0.25087E+01    1
   31   46        36   41        0.03748          -62.28699      -62.06372         0.16363E+02    0.16363E+02    0
   31   49        37   43        0.42406          -27.01366      -21.25163         0.85703E+01    0.85703E+01    0
   31   52        38   45       -1.31731           10.46382       -0.25453         0.19066E+02    0.16901E+02    1
   32   35        33   34        0.36262          525.24149      533.59152         0.89342E+00    0.89342E+00    0
   32   38        34   36       -0.34941           -1.57949       -4.60093         0.46160E+01    0.46160E+01    0
   32   41        35   38        1.52188         -224.59726     -182.69921         0.40249E+01    0.21861E+01    1
   32   44        36   40       -1.90588         -107.15814     -138.77152         0.12608E+02    0.47591E+01    1
   32   47        37   42        0.66701          -25.25559      -16.06440         0.70395E+01    0.70395E+01    0
   32   50        38   44        0.73547          -42.57618      -37.71018         0.17789E+02    0.17789E+02    0
   33   39        35   37       -0.02875           11.39750       11.19128         0.56184E+01    0.56184E+01    0
   33   42        36   39       -1.81873            5.32656      -50.35613         0.50472E+01    0.19550E+01    1
   33   45        37   41        0.33358           11.26492       14.88787         0.71630E+01    0.71630E+01    0
   33   48        38   43       -1.49327           21.57605       11.05356         0.24646E+02    0.13768E+02    1
   33   51        39   45        0.95568           -2.01951        5.57315         0.14927E+02    0.14927E+02    0
   34   37        35   36       -1.37722          617.89067      587.13257         0.12430E+01    0.89053E+00    1
   34   40        36   38       -0.62118           39.13744       36.32457         0.89265E+01    0.89265E+01    0
   34   43        37   40        1.54671          -81.66274      -53.25896         0.72345E+01    0.32925E+01    1
   34   46        38   42       -0.23923            2.33504        2.12618         0.17231E+03    0.89320E+02    1
   34   49        39   44       -0.01205          -27.22799      -27.23705         0.36033E+03    0.13221E+03    1
   34   52        40   46        1.49026            7.10950       14.80373         0.49735E+02    0.23090E+02    1
   35   38        36   37        0.00749          366.98835      367.14844         0.12371E+01    0.95605E+00    1
   35   47        39   43       -1.50232           61.89554       31.41090         0.60880E+01    0.38825E+01    1
   36   39        37   38       -0.12541          364.09882      363.12690         0.26317E+01    0.26317E+01    0
   36   42        38   40       -0.28371           55.75330       54.87361         0.13151E+02    0.13151E+02    0
   36   45        39   42       -0.14052           58.44992       58.31429         0.61166E+02    0.61166E+02    0
   36   48        40   44       -0.44107           25.39497       24.87572         0.86728E+02    0.67379E+02    1
   36   51        41   46        0.04186           -8.35528       -8.31949         0.20268E+03    0.11684E+03    1
   37   40        38   39       -0.45312          288.55847      284.65327         0.22981E+01    0.22981E+01    0
   37   43        39   41       -0.07227          100.62838      100.39120         0.12571E+02    0.12571E+02    0
   37   46        40   43        0.13599           48.39268       48.99149         0.13385E+02    0.13385E+02    0
   37   49        41   45       -1.43464          -18.36452      -30.28283         0.21724E+02    0.97000E+01    1
   37   52        42   47        0.46627          -44.52206      -43.98763         0.12056E+03    0.87927E+02    1
   38   41        39   40       -0.09919           37.70755       37.02529         0.30430E+01    0.30430E+01    0
   38   44        40   42        0.19123          184.28466      184.77130         0.15361E+02    0.15361E+02    0
   38   47        41   44       -0.18211          -18.48619      -19.05139         0.24127E+02    0.19293E+02    1
   38   50        42   46       -1.44752          -16.60128      -24.59887         0.22066E+02    0.14673E+02    1
   39   42        40   41       -0.07729          350.82261      350.52762         0.53186E+01    0.53186E+01    0
   39   45        41   43        0.41022           80.97956       82.33691         0.11798E+02    0.11798E+02    0
   39   48        42   45        0.64557           18.52163       21.25095         0.14360E+02    0.14360E+02    0
   39   51        43   47       -1.63720          -41.68579      -42.62174         0.77845E+03    0.14048E+03    1
   40   43        41   42       -0.88082          135.67948      130.88523         0.68878E+01    0.36557E+01    1
   40   46        42   44       -0.52423          -40.47577      -42.27998         0.17493E+02    0.11799E+02    1
   40   49        43   46        1.48167          -61.84108      -53.55413         0.27850E+02    0.10981E+02    1
   40   52        44   48       -1.49722           -9.08452      -11.58720         0.63992E+02    0.47075E+02    1
   41   44        42   43       -2.40686          550.87846      391.86165         0.47102E+01    0.30469E+00    1
   41   47        43   45       -0.04196          108.02691      107.80528         0.77102E+01    0.77102E+01    0
   41   50        44   47       -0.43521           45.06364       43.52422         0.16637E+02    0.16637E+02    0
   42   45        43   44       -0.46103          140.44533      139.13556         0.86778E+01    0.70424E+01    1
   42   48        44   46        0.35428          189.54655      190.75863         0.11421E+02    0.11421E+02    0
   42   51        45   48       -1.34288           51.77519       44.29582         0.21151E+02    0.10410E+02    1
   43   46        44   45        0.12659          224.94957      225.77753         0.38655E+01    0.29553E+01    1
   43   49        45   47        0.09650           46.10937       46.44400         0.11259E+02    0.11259E+02    0
   43   52        46   49        0.36926            1.57771        2.22300         0.36440E+02    0.33134E+02    1
   44   47        45   46        0.03524          268.57788      268.74898         0.40088E+01    0.40088E+01    0
   44   50        46   48        0.14882          -24.23266      -23.73410         0.11529E+02    0.11529E+02    0
   45   48        46   47        1.01761          168.46258      171.64042         0.62414E+01    0.62414E+01    0
   45   51        47   49        0.11351          102.16904      102.45244         0.17925E+02    0.15645E+02    1
   46   49        47   48       -1.46954          300.66037      285.41006         0.44313E+01    0.18917E+01    1
   46   52        48   50       -0.60014           37.38346       35.43046         0.11969E+02    0.11969E+02    0
   47   50        48   49       -0.18355          299.40270      298.49233         0.41371E+01    0.39519E+01    1
   48   51        49   50        0.64031          104.26743      107.17766         0.43552E+01    0.43552E+01    0
   49   52        50   51       -1.06790          120.48636      112.87108         0.27169E+01    0.27169E+01    0
    6    4         8    2       -0.20295          682.67377      677.29866         0.18907E+01    0.18907E+01    0
   14    8        20    2       -1.49105           82.96758       80.74136         0.27015E+03    0.92071E+02    1
   16    9        23    2       -1.87862          113.76710       69.33674         0.19886E+02    0.67036E+01    1
   18   10        26    2        2.23881         -207.88117        8.52367         0.10423E+02    0.18546E+01    1
   24   13        31    2       -0.31627            0.00046      -20.08516         0.24921E+01    0.24921E+01    0
   26   14        34    2        0.71357          -24.29417      -21.78326         0.50120E+02    0.50120E+02    0
   28   15        37    2        0.22029            0.27056        8.09014         0.55503E+01    0.55503E+01    0
    5    4         6    3       -0.03400         1101.33758     1100.31328         0.70753E+00    0.70753E+00    0
    7    5         9    3        0.05946          941.20893      942.16048         0.26533E+01    0.26533E+01    0
    9    6        12    3        0.51329           94.47149       98.83162         0.73449E+01    0.73449E+01    0
   11    7        15    3       -1.97231         -107.68605     -174.46088         0.11469E+02    0.25928E+01    1
   13    8        18    3        1.02727          -13.04509       27.34000         0.28134E+01    0.28134E+01    0
   15    9        21    3       -0.19120            0.21315       -0.04532         0.97983E+02    0.97983E+02    0
   17   10        24    3       -0.45820          -38.24949      -50.87120         0.55969E+01    0.55969E+01    0
   19   11        27    3       -0.46470           -5.91682      -40.13460         0.23564E+01    0.23564E+01    0
   23   13        29    3       -0.06927          -33.74030      -37.51953         0.25012E+01    0.25012E+01    0
   25   14        32    3        0.44685          -29.60627      -22.16772         0.93448E+01    0.93448E+01    0
    6    5         7    4       -0.30995         2616.44086     2605.55412         0.78844E+00    0.67198E+00    1
    8    6        10    4       -0.07506          230.16724      229.42907         0.42326E+01    0.42326E+01    0
   10    7        13    4        1.05176         -195.01221     -187.25169         0.10659E+02    0.88331E+01    1
   12    8        16    4       -0.17741          -62.28057      -63.89752         0.98016E+01    0.98016E+01    0
   14    9        19    4       -0.35516           -9.21502      -11.78013         0.15262E+02    0.15262E+02    0
   16   10        22    4       -1.66478          -88.05607      -89.59540         0.38490E+03    0.14302E+03    1
   20   12        28    4       -0.23676          -46.93296      -48.00961         0.37519E+02    0.37519E+02    0
   24   14        30    4       -0.22046          -24.97415      -30.70037         0.51758E+01    0.51758E+01    0
   26   15        33    4        0.00056          -29.26788      -29.25374         0.60632E+01    0.60632E+01    0
   28   16        36    4        0.34930          -34.66823      -25.91884         0.69531E+01    0.69531E+01    0
   30   19        45    4       -1.36945           52.02294       10.45047         0.14006E+02    0.11942E+02    1
    7    6         8    5        0.07132         2007.30238     2008.86211         0.10648E+01    0.93726E+00    1
   11    8        14    5       -0.69104         -130.40475     -133.85221         0.14881E+02    0.13232E+02    1
   13    9        17    5       -1.34862          -23.29520      -27.45046         0.51698E+02    0.28604E+02    1
   15   10        20    5        0.69296         -166.25079     -163.44803         0.38293E+02    0.27195E+02    1
   17   11        23    5       -0.96736          -90.59499     -152.97034         0.20328E+01    0.20328E+01    0
   19   12        26    5        0.04025          -87.28764      -87.01755         0.22515E+02    0.22515E+02    0
   25   15        31    5        0.94129          -53.06178      -51.94483         0.12186E+03    0.11347E+03    1
   27   16        34    5       -0.58956          -54.36033      -61.02924         0.13534E+02    0.13534E+02    0
   29   19        43    5       -0.05058           -2.46878       -4.41674         0.89513E+01    0.89513E+01    0
   31   20        46    5        0.15296          -12.05186        9.54197         0.25695E+01    0.25695E+01    0
    8    7         9    6       -0.23918         1147.78695     1142.74075         0.10831E+01    0.10831E+01    0
   12    9        15    6        2.06380          -62.50026       24.18983         0.92688E+01    0.16009E+01    1
   14   10        18    6       -0.18576          -87.22281      -92.92482         0.28856E+01    0.28856E+01    0
   18   12        24    6        1.32621          -89.46846      -81.78542         0.38506E+02    0.22415E+02    1
   20   13        27    6       -0.24136         -104.39283     -114.53742         0.35717E+01    0.35717E+01    0
   24   15        29    6       -1.56677          -41.95347      -55.36325         0.17787E+02    0.13257E+02    1
   26   16        32    6        1.48220          -80.65551      -41.50493         0.69429E+01    0.50341E+01    1
   30   20        44    6       -0.01542           16.28059       14.44232         0.29021E+01    0.29021E+01    0
   32   21        47    6       -1.92998           17.96945        1.75738         0.15395E+03    0.43406E+02    1
   13   10        16    7       -0.22740          113.21173      109.76253         0.42954E+01    0.42954E+01    0
   17   12        22    7       -0.52122          -48.33224      -57.03073         0.64326E+01    0.64326E+01    0
   19   13        25    7        0.86996          -89.63320      -52.64219         0.30218E+01    0.30218E+01    0
   21   14        28    7       -0.03139          -44.48672      -45.15100         0.69642E+01    0.69642E+01    0
   25   16        30    7       -0.04387          -13.91349      -14.52558         0.80523E+01    0.80523E+01    0
   27   17        33    7       -2.17372           19.59439       -7.73917         0.30512E+02    0.10504E+02    1
   29   20        42    7       -0.03675           41.01782       36.49486         0.26491E+01    0.26491E+01    0
   31   21        45    7       -1.31909           56.60402       29.13506         0.18650E+02    0.16509E+02    1
   33   22        48    7       -0.63509           27.42968        8.02791         0.11937E+02    0.11937E+02    0
   12   10        14    8        0.80683         -140.25633     -124.44909         0.26350E+01    0.22208E+01    1
   16   12        20    8       -1.19938          -92.61226     -102.31605         0.10736E+02    0.10452E+02    1
   20   14        26    8        0.64921         -139.91377     -127.43766         0.66278E+01    0.66278E+01    0
   26   17        31    8       -1.59309          -23.02430      -43.93276         0.11562E+02    0.84746E+01    1
   30   21        43    8        1.73288           -9.21336        2.51574         0.90495E+02    0.48467E+02    1
   15   12        18    9       -0.15448          -66.85930      -72.49701         0.17334E+01    0.17334E+01    0
   17   13        21    9       -0.35799         -166.45595     -187.48371         0.14577E+01    0.14577E+01    0
   19   14        24    9       -0.32169         -135.09118     -135.97338         0.39149E+02    0.39149E+02    0
   21   15        27    9       -0.35882          -78.44801      -88.83318         0.43815E+01    0.43815E+01    0
   25   17        29    9        1.15175          -61.11119      -51.63868         0.11070E+02    0.11070E+02    0
   27   18        32    9       -1.54308           60.76136      -18.66844         0.28402E+01    0.21493E+01    1
   29   21        41    9        0.42161           -9.79386        8.90624         0.69438E+01    0.69438E+01    0
   31   22        44    9       -0.00343           11.87161       11.59903         0.41293E+01    0.41293E+01    0
   33   23        47    9       -0.76159            6.32564        5.98315         0.10000E+04    0.76952E+03    1
