    P+   P-        C+   C-  Normalised_Error  Observed_Rho_a  Calculated_Rho_a  Original_Weight  Final_Weight    C
    2    8         4    6       -0.23697         1012.88640     1010.54053         0.50584E+01    0.50584E+01    0
    2   20         8   14        0.62433          231.91094      235.85364         0.21768E+02    0.21768E+02    0
    2   23         9   16       -1.49523          205.55084      192.32289         0.38811E+02    0.17921E+02    1
    2   26        10   18       -0.16428          222.90855      214.53439         0.35168E+01    0.35168E+01    0
    2   31        13   24       -0.96377           71.39341       60.23106         0.13665E+02    0.13665E+02    0
    2   34        14   26        0.24946           25.64953       25.95208         0.15854E+03    0.14542E+03    1
    2   37        15   28        1.17955           30.26027       42.76993         0.20188E+02    0.18577E+02    1
    3    6         4    5       -0.15980          844.22314      842.70827         0.22491E+01    0.22484E+01    1
    3    9         5    7       -0.08786          752.74229      752.17887         0.68905E+01    0.66218E+01    1
    3   12         6    9       -0.18039          493.25125      492.13479         0.10081E+02    0.10081E+02    0
    3   15         7   11       -1.16650          280.53088      254.44540         0.42187E+01    0.39254E+01    1
    3   18         8   13        1.35784          182.31372      197.96520         0.15943E+02    0.95955E+01    1
    3   21         9   15       -0.07772          122.91810      122.46296         0.22618E+02    0.22618E+02    0
    3   24        10   17        0.23612          125.80414      140.51604         0.24744E+01    0.24744E+01    0
    3   27        11   19       -1.23656          108.54552      100.30055         0.36289E+02    0.26023E+02    1
    3   29        13   23       -0.58036           50.59084       45.10560         0.14438E+02    0.14438E+02    0
    3   32        14   25       -1.12119           40.71644       39.65405         0.21309E+03    0.16417E+03    1
    4    7         5    6       -0.02317         1310.04087     1309.81658         0.25189E+01    0.24385E+01    1
    4   10         6    8       -0.23005          654.80087      653.13726         0.57562E+01    0.57562E+01    0
    4   13         7   10        0.50732          232.29096      236.42349         0.87364E+01    0.80011E+01    1
    4   16         8   12       -1.29711          266.83636      255.46378         0.14358E+02    0.10189E+02    1
    4   19         9   14       -0.34085          150.88877      149.10491         0.21062E+02    0.21062E+02    0
    4   22        10   16       -0.73091          115.47331      113.76579         0.56608E+02    0.56608E+02    0
    4   28        12   20       -0.13530           53.69316       51.89004         0.12803E+02    0.12803E+02    0
    4   30        14   24       -1.32243           43.55742       31.54630         0.18034E+02    0.14801E+02    1
    4   33        15   26        1.38684            5.80150       12.20375         0.46780E+02    0.33425E+02    1
    4   36        16   28        0.32878            4.13264       10.77606         0.86192E+01    0.86192E+01    0
    4   45        19   30       -1.11066           32.36654       15.72033         0.24751E+02    0.24189E+02    1
    5    8         6    7       -0.01564         1166.47542     1166.31247         0.29311E+01    0.19675E+01    1
    5   14         8   11       -1.23113          299.56706      272.08532         0.39686E+01    0.29572E+01    1
    5   17         9   13       -0.85945          270.28878      262.86573         0.14692E+02    0.10204E+02    1
    5   20        10   15        0.05384          126.55599      126.77686         0.26810E+02    0.26810E+02    0
    5   23        11   17       -1.06446          135.31219       79.54954         0.25021E+01    0.25021E+01    0
    5   26        12   19        1.03919           53.17255       57.33872         0.39113E+02    0.37689E+02    1
    5   31        15   25        1.16533           48.16613       50.28934         0.86435E+02    0.73902E+02    1
    5   34        16   27       -0.38457           19.84145       13.65815         0.95218E+01    0.95218E+01    0
    5   43        19   29       -0.16694           16.15041       13.34041         0.20480E+02    0.20480E+02    0
    5   46        20   31        1.23385           -0.01350        8.99633         0.56473E+02    0.49678E+02    1
    6    9         7    8        0.18412          968.83272      970.36549         0.28092E+01    0.27451E+01    1
    6   15         9   12        0.63977          358.98744      363.32805         0.11637E+02    0.99115E+01    1
    6   18        10   14       -0.01171          217.53156      217.48302         0.21373E+02    0.21373E+02    0
    6   24        12   18       -0.08110           96.21208       93.27570         0.35866E+01    0.35866E+01    0
    6   27        13   20       -0.16271           23.51715       21.00990         0.97425E+01    0.97425E+01    0
    6   29        15   24       -0.80975           46.72008       40.00564         0.13683E+02    0.13683E+02    0
    6   32        16   26        0.18039           18.28617       20.44114         0.11131E+02    0.11131E+02    0
    6   44        20   30       -0.24600           12.40680       10.84822         0.54620E+02    0.54620E+02    0
    6   47        21   32        0.66405            7.83370       12.21456         0.55269E+02    0.55269E+02    0
    7   16        10   13       -0.79445          469.93760      463.45898         0.12850E+02    0.79895E+01    1
    7   22        12   17       -0.11696          118.17941      113.16494         0.25039E+01    0.25039E+01    0
    7   25        13   19        1.16670           50.88218       59.09962         0.19609E+02    0.18242E+02    1
    7   28        14   21        0.11819           53.62345       55.45360         0.95183E+01    0.95183E+01    0
    7   30        16   25       -0.05138           73.11034       72.64231         0.12332E+02    0.12332E+02    0
    7   33        17   27       -1.70608           62.89947       53.94083         0.41743E+02    0.25153E+02    1
    7   42        20   29       -0.14395           27.06695       25.80197         0.37100E+02    0.37100E+02    0
    7   45        21   31        1.35808           10.92154       21.22566         0.56694E+02    0.45311E+02    1
    7   48        22   33       -0.48002           30.94126       28.35915         0.67791E+02    0.67791E+02    0
    8   14        10   12       -0.01080          522.49518      522.40980         0.72246E+01    0.55045E+01    1
    8   20        12   16       -0.40283          117.51175      116.58979         0.40254E+02    0.36948E+02    1
    8   26        14   20        0.02158           38.56267       38.82942         0.10305E+02    0.10305E+02    0
    8   31        17   26        0.30791           47.51140       48.18437         0.50890E+02    0.50890E+02    0
    8   43        21   30       -0.26753           11.59568        9.16667         0.36131E+02    0.36131E+02    0
    9   18        12   15       -0.02575          198.38019      198.30350         0.21240E+02    0.21240E+02    0
    9   21        13   17       -0.26614          122.27692      112.32771         0.22904E+01    0.22904E+01    0
    9   24        14   19       -0.04002           58.70268       58.51505         0.22900E+02    0.22900E+02    0
    9   27        15   21       -0.94402           85.79015       70.39863         0.77779E+01    0.77779E+01    0
    9   29        17   25        0.30681           73.39622       73.57660         0.15487E+03    0.15487E+03    0
    9   32        18   27       -2.17247          107.01305       57.66840         0.15859E+02    0.48708E+01    1
    9   41        21   29        1.04898            2.56961       12.41727         0.32807E+02    0.32807E+02    0
    9   44        22   31        0.60353           15.81502       19.19751         0.58538E+02    0.58538E+02    0
    9   47        23   33        1.02653           15.88154       25.76293         0.35949E+02    0.35949E+02    0
   10   16        12   14       -1.04472          367.82448      364.55171         0.13454E+02    0.13454E+02    0
   10   19        13   16        0.41580          170.96190      172.44671         0.17706E+02    0.17706E+02    0
   10   25        15   20        1.25374           66.22577       83.45478         0.89284E+01    0.77296E+01    1
   10   28        16   22       -0.41709           61.42526       55.46702         0.87993E+01    0.87993E+01    0
   10   30        18   26       -2.31936           79.75985       41.72784         0.20221E+02    0.54439E+01    1
   10   33        19   28        0.68134           31.65045       36.74262         0.14785E+02    0.14785E+02    0
   10   42        22   30       -1.33492           25.68300       17.18158         0.60315E+02    0.49042E+02    1
   10   48        24   34       -1.25189           32.52261       15.77383         0.30082E+02    0.26082E+02    1
   11   14        12   13        0.21911          725.70573      726.99057         0.46955E+01    0.35053E+01    1
   11   17        13   15       -0.05486          385.53805      385.18583         0.98330E+01    0.66379E+01    1
   11   20        14   17       -0.84751          226.85660      203.13540         0.22989E+01    0.22989E+01    0
   11   23        15   19       -1.75375          202.05040      159.58056         0.14719E+02    0.35805E+01    1
   11   26        16   21        1.01840          116.63230      138.12882         0.50699E+01    0.50699E+01    0
   11   31        19   27        1.70030          111.26587      133.91950         0.16632E+02    0.67159E+01    1
   11   40        22   29        1.59841           16.75047       33.02340         0.43834E+02    0.28789E+02    1
   11   43        23   31        0.92443           18.65715       25.30557         0.43473E+02    0.43473E+02    0
   11   46        24   33       -0.08177           35.12196       34.88772         0.11507E+03    0.11507E+03    0
   12   15        13   14       -0.76079         1974.44480     1957.67767         0.30854E+01    0.99880E+00    1
   12   18        14   16       -0.03399          348.14561      348.00099         0.10866E+02    0.10065E+02    1
   12   24        16   20       -0.03082          196.63947      196.11348         0.50955E+01    0.50955E+01    0
   12   27        17   22       -0.08616          126.31200      125.94125         0.24578E+02    0.24578E+02    0
   12   29        19   26        0.50198           75.35831       77.27119         0.17817E+02    0.17817E+02    0
   12   32        20   28        0.43158           71.43799       73.56417         0.18120E+02    0.18120E+02    0
   12   41        23   30        0.13310           28.16141       29.32696         0.33783E+02    0.33783E+02    0
   12   44        24   32       -0.24192           37.37617       36.31740         0.71765E+02    0.71765E+02    0
   12   47        25   34        0.37489           11.90922       17.25756         0.23236E+02    0.23236E+02    0
   12   50        26   36       -0.29537           26.32358       24.05804         0.45688E+02    0.45688E+02    0
   13   16        14   15        0.09263          539.98060      540.35657         0.52848E+01    0.52848E+01    0
   13   19        15   17       -0.12226          469.65954      467.03044         0.19980E+01    0.19980E+01    0
   13   22        16   19        0.46398          224.12086      228.81218         0.65572E+01    0.65572E+01    0
   13   25        17   21       -1.50069          202.30755      174.41097         0.81009E+01    0.45961E+01    1
   13   30        20   27        1.10893          176.28664      180.75708         0.20016E+02    0.16682E+02    1
   13   39        23   29       -0.62801           42.27781       36.31523         0.29206E+02    0.29206E+02    0
   13   42        24   31       -1.20347           39.67272       35.24051         0.10612E+03    0.80575E+02    1
   13   45        25   33       -1.52587           38.01743       26.07139         0.58789E+02    0.39846E+02    1
   14   17        15   16        0.09701          526.50245      527.26626         0.44102E+01    0.27069E+01    1
   14   23        17   20       -0.06631          209.59314      209.06628         0.81761E+01    0.81761E+01    0
   14   31        21   28       -0.97723          136.62529      132.10668         0.14629E+02    0.14629E+02    0
   14   40        24   30       -1.45865           45.61313       36.13503         0.62026E+02    0.43101E+02    1
   14   43        25   32        0.69545           12.41403       17.03122         0.44828E+02    0.44828E+02    0
   14   46        26   34       -0.35569           35.38940       29.84230         0.20205E+02    0.20205E+02    0
   14   52        28   38        1.54879          -36.01665      -16.32646         0.47965E+02    0.27363E+02    1
   15   18        16   17        0.05205         1054.77339     1055.64996         0.13121E+01    0.13121E+01    0
   15   21        17   19       -0.19306          286.70048      285.70805         0.85276E+01    0.85276E+01    0
   15   24        18   21        1.03749          154.18850      166.68213         0.53951E+01    0.53951E+01    0
   15   27        19   23       -0.05185           64.15822       63.68720         0.92969E+01    0.92969E+01    0
   15   29        21   27       -0.96020          263.80344      259.93678         0.11252E+02    0.11252E+02    0
   15   38        24   29       -1.36361           49.37838       33.03852         0.27548E+02    0.21928E+02    1
   15   41        25   31        0.50878            5.95686       10.66445         0.30111E+02    0.30111E+02    0
   15   50        28   37        0.60803          -13.71051       -4.83969         0.22666E+02    0.22666E+02    0
   16   19        17   18        0.10703          831.94737      833.07495         0.19931E+01    0.19931E+01    0
   16   25        19   22       -0.37089          159.65677      157.74203         0.12166E+02    0.12166E+02    0
   16   28        20   24       -0.23074           55.17588       53.72975         0.13450E+02    0.13450E+02    0
   16   30        22   28       -0.47946          165.49142      163.69183         0.11914E+02    0.11914E+02    0
   16   39        25   30        0.29094           10.96983       12.40497         0.53484E+02    0.53484E+02    0
   16   45        27   34        1.13015          -13.26533        2.11204         0.22759E+02    0.21858E+02    1
   16   48        28   36       -0.33852            0.36436       -1.49898         0.56896E+02    0.56896E+02    0
   17   20        18   19       -0.47149         1060.69294     1056.89222         0.27895E+01    0.27895E+01    0
