    0.18729E+02    0.29346E+04   -0.54884E+00
    0.87324E+01    0.29440E+04   -0.82116E+01
    0.13340E+02    0.29520E+04   -0.90437E+01
    0.19658E+02    0.29335E+04    0.20387E+01
    0.34367E+02    0.29415E+04    0.12414E+02
    0.10575E+02    0.29511E+04   -0.71787E+01
    0.22011E+02    0.29475E+04    0.55759E+01
    0.20005E+02    0.29468E+04    0.41780E+01
    0.36320E+00    0.29430E+04   -0.78972E+01
    0.13127E+02    0.29476E+04   -0.72651E+01
    0.26893E+02    0.29421E+04   -0.75214E+00
    0.14230E+02    0.29476E+04   -0.58103E+01
    0.30507E+02    0.29435E+04    0.36027E+01
    0.51530E+01    0.29524E+04    0.47160E+01
    0.43229E+01    0.29519E+04    0.50398E+01
    0.16731E+02    0.29474E+04   -0.13386E+01
    0.58271E+01    0.29416E+04   -0.91585E+01
    0.54372E+02    0.29321E+04   -0.19514E+02
    0.36763E+02    0.29379E+04    0.29764E+02
    0.93867E+01    0.29538E+04   -0.33804E+00
    0.22701E+02    0.29476E+04    0.36031E+01
    0.14945E+02    0.29466E+04   -0.51038E+01
    0.11847E+02    0.29348E+04   -0.79108E+01
    0.72076E+02    0.29311E+04    0.71442E+01
    0.60343E+01    0.29463E+04   -0.53031E+01
    0.63676E+02    0.29316E+04   -0.77581E+00
    0.47006E+02    0.29366E+04   -0.11213E+02
    0.99995E+01    0.29505E+04   -0.64091E+01
    0.83625E+00    0.29510E+04    0.48281E+01
    0.13327E+02    0.29512E+04   -0.88227E+01
    0.35933E+02    0.29382E+04    0.30511E+02
    0.62785E+02    0.29314E+04   -0.28700E+01
    0.81561E+01    0.29430E+04   -0.87214E+01
    0.58083E+02    0.29334E+04   -0.64303E+01
    0.45256E+02    0.29312E+04   -0.41602E+01
    0.19578E+02    0.29486E+04    0.63691E+01
    0.27138E+02    0.29452E+04   -0.99474E+01
    0.25113E+02    0.29364E+04    0.10141E+02
    0.11894E+02    0.29330E+04   -0.69310E+01
    0.20399E+02    0.29486E+04    0.79879E+01
    0.41575E+00    0.29462E+04   -0.43675E+01
    0.28247E+02    0.29429E+04   -0.19026E+01
    0.38937E+02    0.29343E+04    0.28305E+02
    0.23786E+01    0.29522E+04    0.70054E+01
    0.43004E+02    0.29346E+04    0.10081E+02
    0.58698E+02    0.29326E+04   -0.78375E+01
    0.48550E+01    0.29562E+04    0.69863E+01
    0.26426E+02    0.29413E+04    0.10682E+01
    0.29920E+02    0.29434E+04    0.18160E+01
    0.24890E+02    0.29465E+04   -0.67035E+01
    0.70936E+01    0.29550E+04    0.60734E+01
    0.48423E+01    0.29464E+04   -0.44689E+01
    0.23572E+02    0.29407E+04   -0.73445E+00
    0.40254E+01    0.29416E+04   -0.90137E+01
    0.16381E+02    0.29504E+04   -0.20307E+01
    0.26097E+02    0.29357E+04    0.14378E+02
    0.43361E+02    0.29327E+04    0.71377E+01
    0.12181E+02    0.29507E+04   -0.88771E+01
    0.39996E+02    0.29391E+04    0.10253E+02
    0.22650E+02    0.29401E+04   -0.96363E+00
    0.33414E+02    0.29414E+04    0.13609E+02
    0.51635E+01    0.29502E+04    0.12729E+01
    0.53534E+02    0.29319E+04   -0.20974E+02
    0.16303E+02    0.29467E+04   -0.32777E+01
    0.46231E+02    0.29365E+04   -0.69307E+01
    0.14542E+00    0.29412E+04   -0.93937E+01
    0.87345E+01    0.29492E+04   -0.49517E+01
    0.12150E+02    0.29468E+04   -0.77808E+01
    0.45051E+02    0.29347E+04   -0.48444E+00
    0.32629E+02    0.29323E+04    0.30595E+02
    0.62212E+02    0.29321E+04   -0.18021E+01
    0.26450E+02    0.29452E+04   -0.95906E+01
    0.30557E+01    0.29494E+04    0.11660E+01
    0.42217E+02    0.29322E+04    0.11723E+02
    0.48823E+02    0.29338E+04   -0.16969E+02
    0.24507E+01    0.29559E+04    0.99518E+01
    0.14544E+02    0.29402E+04   -0.77621E+01
    0.54631E+02    0.29330E+04   -0.15829E+02
    0.49778E+02    0.29358E+04   -0.18325E+02
    0.52525E+01    0.29557E+04    0.71984E+01
    0.63811E+01    0.29551E+04    0.66211E+01
    0.20177E+02    0.29459E+04    0.24542E+01
    0.40543E+02    0.29385E+04    0.12298E+02
    0.59555E+02    0.29329E+04   -0.34869E+01
    0.52401E+01    0.29489E+04   -0.67730E+00
    0.31339E+02    0.29319E+04    0.27519E+02
    0.43555E+02    0.29339E+04    0.65606E+01
    0.67663E+00    0.29499E+04    0.23354E+01
    0.25314E+02    0.29459E+04   -0.82516E+01
    0.11947E+02    0.29456E+04   -0.80085E+01
    0.22895E+02    0.29360E+04    0.47790E+01
    0.42189E+02    0.29346E+04    0.15281E+02
    0.11508E+02    0.29511E+04   -0.83464E+01
    0.49741E+02    0.29335E+04   -0.17325E+02
    0.19157E+02    0.29493E+04    0.59333E+01
    0.41843E+01    0.29485E+04   -0.71097E+00
    0.52572E+02    0.29352E+04   -0.45102E+01
    0.20467E+02    0.29402E+04   -0.27573E+01
    0.42610E+01    0.29509E+04    0.32784E+01
    0.23795E+02    0.29354E+04    0.81326E+01
    0.11717E+02    0.29414E+04   -0.90345E+01
    0.33148E+02    0.29398E+04    0.22813E+02
    0.31355E+02    0.29382E+04    0.25917E+02
    0.28041E+02    0.29422E+04    0.37284E+00
    0.81865E+02    0.29312E+04    0.63370E+01
    0.18807E+01    0.29437E+04   -0.70306E+01
    0.34802E+02    0.29407E+04    0.18396E+02
    0.24669E+02    0.29404E+04    0.71080E+00
    0.16934E+02    0.29498E+04    0.22824E+00
    0.19497E+02    0.29407E+04   -0.37343E+01
    0.49618E+02    0.29316E+04   -0.18708E+02
    0.22955E+02    0.29461E+04   -0.17072E+00
    0.22133E+01    0.29539E+04    0.95961E+01
    0.12814E+02    0.29448E+04   -0.78911E+01
    0.18186E+01    0.29490E+04    0.73299E+00
    0.23809E+01    0.29335E+04   -0.10685E+02
    0.23662E+02    0.29458E+04   -0.25039E+01
    0.68851E+01    0.29404E+04   -0.97597E+01
    0.38813E+02    0.29355E+04    0.29335E+02
    0.44731E+02    0.29339E+04    0.22223E+01
    0.98349E+01    0.29531E+04   -0.35056E+01
    0.13804E+02    0.29394E+04   -0.81494E+01
    0.39970E+01    0.29562E+04    0.75999E+01
    0.29054E+02    0.29391E+04    0.14307E+02
    0.53180E+02    0.29346E+04   -0.67225E+01
    0.81227E+01    0.29485E+04   -0.45352E+01
    0.16522E+01    0.29529E+04    0.85189E+01
    0.36720E+01    0.29569E+04    0.66307E+01
    0.14655E+02    0.29457E+04   -0.60424E+01
    0.20715E+02    0.29473E+04    0.57661E+01
    0.10307E+02    0.29476E+04   -0.70061E+01
    0.19282E+02    0.29320E+04    0.26761E+01
    0.84503E+01    0.29316E+04   -0.82458E+01
    0.58947E+01    0.29518E+04    0.27939E+01
    0.26871E+02    0.29403E+04    0.48423E+01
    0.17815E+01    0.29555E+04    0.11168E+02
    0.50222E+02    0.29324E+04   -0.18761E+02
    0.33329E+01    0.29431E+04   -0.76916E+01
    0.23652E+02    0.29337E+04    0.95666E+01
    0.19375E+01    0.29352E+04   -0.10905E+02
    0.90642E+01    0.29420E+04   -0.92310E+01
    0.34262E+02    0.29398E+04    0.23258E+02
    0.32514E+02    0.29375E+04    0.29288E+02
    0.21534E+02    0.29469E+04    0.50273E+01
    0.65782E+01    0.29429E+04   -0.85281E+01
    0.32653E+02    0.29391E+04    0.25176E+02
    0.37534E+02    0.29385E+04    0.23326E+02
    0.11349E+02    0.29402E+04   -0.92400E+01
    0.67452E+01    0.29472E+04   -0.46454E+01
    0.66543E+02    0.29314E+04    0.59309E+01
    0.14066E+02    0.29508E+04   -0.75135E+01
    0.40252E+01    0.29474E+04   -0.26758E+01
    0.25097E+02    0.29396E+04    0.35143E+01
    0.27733E+02    0.29441E+04   -0.59943E+01
    0.80789E+01    0.29523E+04   -0.48651E+00
    0.48537E+02    0.29348E+04   -0.16735E+02
    0.18528E+02    0.29459E+04    0.15095E+00
    0.57252E+02    0.29332E+04   -0.10328E+02
    0.21315E+01    0.29512E+04    0.51352E+01
    0.76907E+01    0.29331E+04   -0.93260E+01
    0.21496E+02    0.29408E+04   -0.19722E+01
    0.34717E+02    0.29391E+04    0.27681E+02
    0.63372E-01    0.29518E+04    0.67050E+01
    0.37197E+02    0.29402E+04    0.14750E+02
    0.12134E+02    0.29499E+04   -0.83447E+01
    0.33003E+02    0.29422E+04    0.84338E+01
    0.20821E+02    0.29481E+04    0.73419E+01
    0.18145E+02    0.29481E+04    0.27011E+01
    0.39010E+00    0.29476E+04   -0.21717E+01
