    P+   P-        C+   C-  Normalised_Error  Observed_Rho_a  Calculated_Rho_a  Original_Weight  Final_Weight    C
    2    8         4    6       -0.09343          863.54234      862.14707         0.33532E+01    0.33532E+01    0
    2   20         8   14        1.97443          158.95017      218.32387         0.73917E+01    0.45714E+01    1
    2   23         9   16       -1.00389          172.32570      169.12634         0.72206E+02    0.49747E+02    1
    2   26        10   18        0.84404           89.01365      148.20963         0.25561E+01    0.25561E+01    0
    2   31        13   24       -0.51696           43.60965       35.77292         0.10440E+02    0.10440E+02    0
    2   34        14   26       -0.16135           -0.69988       -1.61398         0.31131E+02    0.31131E+02    0
    2   37        15   28        0.60680           18.12318       33.74590         0.76523E+01    0.76523E+01    0
    3    6         4    5       -0.09580          958.69245      957.69215         0.20412E+01    0.20412E+01    0
    3    9         5    7       -0.23045          637.40122      635.99107         0.69393E+01    0.69393E+01    0
    3   12         6    9       -0.36717          287.42862      285.91200         0.15105E+02    0.15105E+02    0
    3   15         7   11       -1.01219          117.36272      106.94521         0.85957E+01    0.85290E+01    1
    3   18         8   13        2.55403          105.08038      239.26499         0.16387E+02    0.21052E+01    1
    3   21         9   15       -0.44611           68.42378       66.02213         0.24604E+02    0.24604E+02    0
    3   24        10   17        1.94947           52.02367       77.45818         0.18222E+02    0.11817E+02    1
    3   27        11   19       -0.05309           81.36202       79.98118         0.66709E+01    0.66709E+01    0
    3   29        13   23       -0.96802           11.48330        6.06221         0.24366E+02    0.24366E+02    0
    3   32        14   25        0.62889           17.07301       18.02933         0.10230E+03    0.10230E+03    0
    4    7         5    6       -0.05982         1467.55605     1466.93113         0.22593E+01    0.22593E+01    0
    4   10         6    8       -0.48201          350.45182      347.78499         0.75234E+01    0.75234E+01    0
    4   13         7   10       -0.87902           56.42280       54.91579         0.44412E+02    0.38016E+02    1
    4   16         8   12       -1.40207           98.77583       96.25112         0.11673E+03    0.49611E+02    1
    4   19         9   14       -0.56125           86.29664       85.44819         0.81222E+02    0.72916E+02    1
    4   22        10   16       -1.45036           36.38609       30.98352         0.80431E+02    0.35502E+02    1
    4   28        12   20       -0.40020           23.74368       22.53606         0.56542E+02    0.56542E+02    0
    4   30        14   24       -1.89258           12.01117       -5.28855         0.26921E+02    0.14707E+02    1
    4   33        15   26        1.37136          -16.79843       -7.94668         0.29298E+02    0.23906E+02    1
    4   36        16   28        0.07813          -12.38582      -10.89967         0.91554E+01    0.91554E+01    0
    4   45        19   30       -1.29887           28.25285       12.14742         0.30690E+02    0.29237E+02    1
    5    8         6    7       -0.26966         1148.54709     1146.73075         0.30432E+01    0.30432E+01    0
    5   14         8   11       -1.03225          143.46495      128.20804         0.11469E+02    0.44663E+01    1
    5   17         9   13       -1.10956          167.12653      163.52013         0.48215E+02    0.27116E+02    1
    5   20        10   15       -0.08132           25.87359       24.98871         0.10108E+02    0.10108E+02    0
    5   23        11   17       -1.70179           67.79378       31.95635         0.13267E+02    0.62244E+01    1
    5   26        12   19        0.33053           17.48794       22.79396         0.94124E+01    0.94124E+01    0
    5   31        15   25        0.71426           17.65601       19.32393         0.57660E+02    0.57660E+02    0
    5   34        16   27       -0.07772           -6.33918       -6.59224         0.12060E+03    0.47017E+02    1
    5   43        19   29       -0.24930           10.20438        8.02867         0.39499E+02    0.39499E+02    0
    5   46        20   31       -0.51365          -11.91755      -12.27128         0.52677E+03    0.52677E+03    0
    6    9         7    8        0.11802          876.98291      877.96110         0.27572E+01    0.27572E+01    0
    6   15         9   12        0.06596          181.35599      181.63271         0.16028E+02    0.16028E+02    0
    6   18        10   14        2.27591           84.85681      171.56755         0.12323E+02    0.23249E+01    1
    6   24        12   18       -0.50233           14.24123      -10.76288         0.26089E+01    0.26089E+01    0
    6   27        13   20       -0.33033          -25.20984      -29.68753         0.11075E+02    0.11075E+02    0
    6   29        15   24       -0.44661            8.80147        3.53735         0.96263E+01    0.96263E+01    0
    6   32        16   26        1.84072          -13.60069       15.90152         0.16813E+02    0.82964E+01    1
    6   44        20   30       -1.25483            5.00688       -6.23247         0.38636E+02    0.38636E+02    0
    6   47        21   32        0.50345            2.19642        4.71779         0.72804E+02    0.72804E+02    0
    7   16        10   13       -0.60183          294.99841      292.99315         0.20464E+02    0.19554E+02    1
    7   22        12   17       -1.70042           48.07171       18.48163         0.11697E+02    0.61691E+01    1
    7   25        13   19        0.71154          -20.37772       -7.02590         0.68473E+01    0.68473E+01    0
    7   28        14   21       -1.86573           12.88656       -6.78992         0.96710E+02    0.13975E+02    1
    7   30        16   25       -1.41594           30.61451       24.60425         0.36884E+02    0.26466E+02    1
    7   33        17   27        0.44196           44.36316       44.97192         0.20046E+03    0.95889E+02    1
    7   42        20   29       -1.31211           12.69674        5.55017         0.62089E+02    0.59858E+02    1
    7   45        21   31       -0.76091           17.90262       14.72762         0.12846E+03    0.82391E+02    1
    7   48        22   33        0.04877           24.84136       25.21929         0.47058E+02    0.47058E+02    0
    8   14        10   12        0.17469          199.34909      201.11935         0.68285E+01    0.42936E+01    1
    8   20        12   16       -0.58162           52.54671       46.49228         0.81237E+01    0.81237E+01    0
    8   26        14   20        1.43427          -22.91342       -7.84244         0.12582E+02    0.12122E+02    1
    8   31        17   26        1.68502           14.95687       37.97391         0.12242E+02    0.81424E+01    1
    8   43        21   30        0.69388           -3.84681        9.99928         0.16440E+02    0.16440E+02    0
    9   18        12   15        0.91533          112.26932      118.26074         0.24880E+02    0.96642E+01    1
    9   21        13   17       -1.88546           12.14879      -23.32459         0.90190E+01    0.45510E+01    1
    9   24        14   19       -0.11298          -26.05829      -27.41819         0.89193E+01    0.89193E+01    0
    9   27        15   21        0.19978           23.77417       25.11690         0.18868E+02    0.18868E+02    0
    9   29        17   25       -1.08838           25.75907       25.44656         0.36883E+03    0.31710E+03    1
    9   32        18   27       -0.04008          111.49895      110.86800         0.70276E+01    0.70276E+01    0
    9   41        21   29        1.86413          -14.05681       21.15468         0.23991E+02    0.16305E+02    1
    9   44        22   31        1.40336           10.39756       20.79313         0.44289E+02    0.44289E+02    0
    9   47        23   33        2.29948           10.13364       43.02461         0.10649E+03    0.24193E+02    1
   10   16        12   14       -0.73016          282.63150      279.82879         0.14320E+02    0.10980E+02    1
   10   19        13   16       -0.35637           73.62917       73.12874         0.45026E+02    0.45026E+02    0
   10   25        15   20        1.34748           11.49231       19.78840         0.38965E+02    0.17253E+02    1
   10   28        16   22       -0.51081           14.22205        9.41144         0.13347E+02    0.13347E+02    0
   10   30        18   26       -1.42180           70.08828       45.86218         0.54368E+01    0.52390E+01    1
   10   33        19   28        1.99739            7.41862       21.26025         0.44998E+02    0.15946E+02    1
   10   42        22   30       -0.58882           17.99234       14.96861         0.60819E+02    0.60819E+02    0
   10   48        24   34       -1.74210           31.71422       23.04526         0.83071E+02    0.70123E+02    1
   11   14        12   13       -0.49573          758.31331      756.29155         0.51201E+01    0.50400E+01    1
   11   17        13   15       -0.27431          196.76555      195.52702         0.94390E+01    0.94390E+01    0
   11   20        14   17       -1.92371          153.53187       51.47150         0.53399E+01    0.12128E+01    1
   11   23        15   19       -1.61060           95.07886       60.28279         0.50471E+01    0.40135E+01    1
   11   26        16   21       -0.22263           48.31959       47.24681         0.22209E+02    0.22209E+02    0
   11   31        19   27        2.56431           66.97738      104.48837         0.16305E+03    0.61169E+01    1
   11   40        22   29        2.02027            4.56751       20.76443         0.10119E+03    0.36558E+02    1
   11   43        23   31        2.13772           19.30000       24.06054         0.36031E+03    0.14040E+03    1
   11   46        24   33        0.98675           25.37243       32.19325         0.47684E+02    0.47684E+02    0
   12   15        13   14       -0.23914         1510.93153     1508.26070         0.25877E+01    0.19709E+01    1
   12   18        14   16        0.12824          203.02751      203.71282         0.80146E+01    0.80146E+01    0
   12   24        16   20       -0.45818           72.31715       68.44304         0.10286E+02    0.10286E+02    0
   12   27        17   22        0.27957           60.60297       64.59942         0.73988E+01    0.73988E+01    0
   12   29        19   26        0.76865           19.02885       23.66262         0.11262E+02    0.11262E+02    0
   12   32        20   28        1.83280           29.41580       56.00170         0.95107E+01    0.61540E+01    1
   12   41        23   30        0.25732           21.02370       28.09150         0.10771E+02    0.10771E+02    0
   12   44        24   32       -1.36217           33.98574       22.11579         0.39791E+02    0.36043E+02    1
   12   47        25   34        0.59987            8.39869       26.24143         0.11145E+02    0.11145E+02    0
   12   50        26   36       -0.75630           19.69707       15.86992         0.69251E+02    0.69251E+02    0
   13   16        14   15       -0.50731          411.56753      409.82503         0.62448E+01    0.62448E+01    0
   13   19        15   17       -0.06116          364.25700      363.89539         0.72668E+01    0.72668E+01    0
   13   22        16   19        0.07179           69.11840       70.03844         0.51734E+01    0.51734E+01    0
   13   25        17   21       -2.92630          128.47275       77.97217         0.68692E+02    0.49507E+01    1
   13   30        20   27        0.86197          115.46769      116.20325         0.81411E+02    0.78810E+02    1
   13   39        23   29       -0.40321           38.97458       38.09737         0.12746E+03    0.12746E+03    0
   13   42        24   31       -1.36214           42.17453       22.95020         0.22188E+02    0.21026E+02    1
   13   45        25   33       -1.77697           53.74255       36.48326         0.44350E+02    0.32118E+02    1
   14   17        15   16        0.19598          401.90283      403.22164         0.37687E+01    0.31673E+01    1
   14   23        17   20       -0.22829           99.15637       97.01262         0.69182E+01    0.69182E+01    0
   14   31        21   28        0.17204           65.01833       66.81065         0.64929E+01    0.64929E+01    0
   14   40        24   30       -1.23531           39.87253       22.86630         0.20343E+02    0.20343E+02    0
   14   43        25   32        0.21630            7.38228       11.36020         0.16183E+02    0.16183E+02    0
   14   46        26   34        0.16105           22.42626       27.37020         0.10265E+02    0.10265E+02    0
   14   52        28   38        1.63064          -45.53886      -12.13923         0.21621E+02    0.16984E+02    1
   15   18        16   17       -0.52779         1175.10552     1168.86716         0.30610E+01    0.18695E+01    1
   15   21        17   19       -0.42598           68.29577       65.60240         0.69330E+01    0.69330E+01    0
   15   24        18   21       -0.11295           95.57567       94.57469         0.73308E+01    0.73308E+01    0
   15   27        19   23       -0.25670            1.26771        0.30879         0.22610E+02    0.22610E+02    0
   15   29        21   27       -0.80953          175.86861      175.05924         0.45319E+02    0.45319E+02    0
   15   38        24   29       -2.08894           43.04428       13.77746         0.83369E+02    0.18754E+02    1
   15   41        25   31        0.16297            1.39272        2.25171         0.52858E+02    0.52858E+02    0
   15   50        28   37        0.86097          -25.99877      -24.44442         0.18317E+03    0.18317E+03    0
   16   19        17   18        0.11314          488.94032      490.36097         0.16722E+01    0.16722E+01    0
   16   25        19   22       -0.17339          106.96054      106.14357         0.13330E+02    0.13330E+02    0
   16   28        20   24       -1.28083            3.03614       -8.69475         0.10578E+02    0.92041E+01    1
   16   30        22   28       -0.58202           72.86833       70.18416         0.96964E+01    0.96964E+01    0
   16   39        25   30        1.26975            4.98960        9.78510         0.69854E+02    0.69854E+02    0
   16   45        27   34       -1.54542           17.77119      -11.24946         0.18435E+02    0.15838E+02    1
   16   48        28   36       -1.44604           -6.11466      -18.82881         0.39956E+02    0.35619E+02    1
   17   20        18   19       -0.01338         1116.88291     1116.61508         0.11230E+01    0.11230E+01    0
   17   23        19   21       -0.07336          352.31804      351.26864         0.30033E+01    0.30033E+01    0
   17   26        20   23        0.16016          150.12198      152.83431         0.38036E+01    0.38036E+01    0
   17   37        25   29        0.16066           -4.97590        7.31285         0.32534E+01    0.32534E+01    0
   18   21        19   20       -0.49305          752.41717      746.63797         0.18062E+01    0.18062E+01    0
   18   24        20   22       -0.81345          445.05647      428.12369         0.24496E+01    0.20533E+01    1
   19   22        20   21       -0.43451          631.22400      628.33487         0.34066E+01    0.34066E+01    0
   19   25        21   23       -0.44704          170.02410      168.37672         0.13875E+02    0.11682E+02    1
