    P+   P-        C+   C-  Normalised_Error  Observed_Rho_a  Calculated_Rho_a  Original_Weight  Final_Weight    C
    2    8         4    6        0.02171          889.16154      889.30425         0.76180E+01    0.76180E+01    0
    2   20         8   14        0.24663          171.66594      196.44589         0.13682E+01    0.13682E+01    0
    2   23         9   16       -1.65363          182.80667      157.90428         0.19907E+02    0.10528E+02    1
    2   26        10   18       -1.42463          207.60095      178.98683         0.95199E+01    0.89253E+01    1
    2   31        13   24       -0.08999           52.73043       51.30273         0.99765E+01    0.99765E+01    0
    2   34        14   26        1.10585            8.43960       20.61246         0.16022E+02    0.16022E+02    0
    2   37        15   28        0.65049           23.16132       46.98569         0.53793E+01    0.53793E+01    0
    3    6         4    5       -0.05588          788.35625      786.01826         0.50941E+00    0.50941E+00    0
    3    9         5    7       -0.09421          711.65771      711.13048         0.75874E+01    0.75874E+01    0
    3   12         6    9       -1.02080          345.75712      343.75319         0.58579E+02    0.31782E+02    1
    3   15         7   11       -0.86774          128.45273      125.15678         0.23111E+02    0.23111E+02    0
    3   18         8   13        0.84641          118.26805      130.76589         0.74907E+01    0.74907E+01    0
    3   21         9   15       -1.29436           79.01482       71.16520         0.24848E+02    0.21841E+02    1
    3   24        10   17        0.79454           84.61801       95.41327         0.11347E+02    0.11347E+02    0
    3   27        11   19       -0.18340           83.22326       76.55798         0.47743E+01    0.47743E+01    0
    3   29        13   23       -0.14191           26.35288       24.61321         0.11131E+02    0.11131E+02    0
    3   32        14   25       -0.28320           26.25350       21.30457         0.89018E+01    0.89018E+01    0
    4    7         5    6       -2.59127         2206.21928     1620.85237         0.60522E+00    0.10448E+00    1
    4   10         6    8       -0.75142          472.23681      471.05568         0.28694E+02    0.26482E+02    1
    4   13         7   10        2.30595          115.48572      142.85501         0.12821E+02    0.54913E+01    1
    4   16         8   12       -0.44519          147.49742      146.98543         0.80266E+02    0.77679E+02    1
    4   19         9   14       -0.95936          100.98220       95.09439         0.17961E+02    0.17961E+02    0
    4   22        10   16       -0.29254           66.82592       66.62361         0.23307E+03    0.19122E+03    1
    4   28        12   20        0.27166           35.73899       38.98805         0.14266E+02    0.14266E+02    0
    4   30        14   24       -1.74831           24.37661       15.90612         0.60363E+02    0.27748E+02    1
    4   33        15   26        1.59587          -10.80038       -5.14831         0.59520E+02    0.43568E+02    1
    4   36        16   28        0.42001           -7.48377        7.22751         0.49723E+01    0.49723E+01    0
    4   45        19   30       -2.18776           25.95105       18.82514         0.39671E+03    0.11130E+03    1
    5    8         6    7       -0.06375         1141.79670     1141.35184         0.29374E+01    0.29374E+01    0
    5   14         8   11        0.29941          177.00155      177.24881         0.11869E+03    0.79936E+02    1
    5   17         9   13        0.05960          180.15582      180.45083         0.40700E+02    0.17807E+02    1
    5   20        10   15        0.60476           55.85811      100.86067         0.14781E+01    0.14781E+01    0
    5   23        11   17       -1.42001           88.52803       70.74500         0.18190E+02    0.10467E+02    1
    5   26        12   19        1.76853           25.69621       48.76656         0.15275E+02    0.11583E+02    1
    5   31        15   25       -0.42060           26.52959       26.41956         0.10000E+04    0.51468E+03    1
    5   34        16   27       -0.02687            1.26469        0.89853         0.11234E+02    0.11234E+02    0
    5   43        19   29        0.26730           12.30785       16.51574         0.21898E+02    0.21898E+02    0
    5   46        20   31        2.10123           -7.07158       11.72777         0.67078E+02    0.40546E+02    1
    6    9         7    8       -0.25758          884.74958      881.33929         0.25111E+01    0.17260E+01    1
    6   15         9   12        0.21163          235.22996      235.56654         0.42282E+02    0.42282E+02    0
    6   18        10   14        0.31382          130.06516      132.30336         0.12986E+02    0.12419E+02    1
    6   24        12   18        0.40742           53.49597       56.36815         0.18421E+02    0.18421E+02    0
    6   27        13   20        0.23435           -5.73082       -2.49965         0.10888E+02    0.10888E+02    0
    6   29        15   24       -0.51149           21.40500       15.07337         0.91659E+01    0.91659E+01    0
    6   32        16   26        0.14855           -3.05741       -1.23685         0.10850E+02    0.10850E+02    0
    6   44        20   30       -0.97926            9.99782        8.42185         0.21503E+03    0.21503E+03    0
    6   47        21   32       -0.05776            5.02894        4.42956         0.35137E+02    0.35137E+02    0
