    P+   P-        C+   C-  Normalised_Error  Observed_Rho_a  Calculated_Rho_a  Original_Weight  Final_Weight    C
    2    8         4    6        0.35771          948.41820      987.93452         0.45330E+00    0.45330E+00    0
    2   20         8   14        0.94326          163.10803      279.59698         0.11131E+01    0.11131E+01    0
    2   23         9   16        1.39284          140.42148      192.22085         0.67768E+01    0.42631E+01    1
    2   26        10   18       -2.03055          237.23098      142.13001         0.24903E+02    0.38276E+01    1
    2   31        13   24       -0.84135            9.32828        7.54086         0.74499E+02    0.74499E+02    0
    2   34        14   26        1.07154          -29.69371        5.94797         0.56260E+01    0.53023E+01    1
    2   37        15   28        1.35951           11.05168       54.07495         0.98831E+01    0.62256E+01    1
    3    6         4    5       -0.20946         1497.89007     1474.04447         0.18722E+00    0.18722E+00    0
    3    9         5    7        0.03283          988.39163      988.63401         0.58351E+01    0.57517E+01    1
    3   12         6    9        1.39255          306.24577      453.05467         0.98108E+00    0.59181E+00    1
    3   15         7   11       -1.65280          158.89597       46.37873         0.31714E+01    0.12894E+01    1
    3   18         8   13        1.14641           43.24764      159.25976         0.12407E+01    0.10930E+01    1
    3   21         9   15        0.42824           25.40719       50.75722         0.22376E+01    0.22376E+01    0
    3   24        10   17        1.52975           -8.83986       19.69088         0.19744E+02    0.82663E+01    1
    3   27        11   19        0.81695           22.16481       42.85763         0.68503E+01    0.68503E+01    0
    3   29        13   23       -0.67239          -18.85136      -24.70191         0.15682E+02    0.15682E+02    0
    3   32        14   25       -0.08855           -7.06438       -9.70435         0.52178E+01    0.52178E+01    0
    4    7         5    6       -0.28887         2455.74443     2446.86417         0.76777E+00    0.76777E+00    0
    4   10         6    8       -0.31609          381.24203      359.15615         0.59574E+00    0.59574E+00    0
    4   13         7   10        0.46481           -1.09183       30.38084         0.96256E+00    0.96256E+00    0
    4   16         8   12        0.06529           26.03937       26.58928         0.10607E+02    0.10607E+02    0
    4   19         9   14       -0.68349            3.50335        1.78148         0.45144E+02    0.43755E+02    1
    4   22        10   16        0.72127          -71.64335      -42.74594         0.33008E+01    0.33008E+01    0
    4   28        12   20       -0.11430          -35.20441      -38.66914         0.56284E+01    0.56284E+01    0
    4   30        14   24       -1.67747          -19.96930      -51.33123         0.19134E+02    0.71906E+01    1
    4   33        15   26        0.96844          -44.67335      -28.58130         0.92862E+01    0.92862E+01    0
    4   36        16   28        0.43508          -34.06616      -24.01845         0.75414E+01    0.75414E+01    0
    4   45        19   30       -1.14080           34.45238        0.42879         0.13731E+02    0.12156E+02    1
    5    8         6    7        0.10338         2238.81838     2246.43489         0.33647E+00    0.27822E+00    1
    5   14         8   11       -0.98463           -4.96384      -45.52129         0.16026E+01    0.16026E+01    0
    5   17         9   13       -0.42926           34.46204       33.40565         0.42353E+02    0.35813E+02    1
    5   20        10   15        0.51786         -132.81874      -85.01071         0.11914E+01    0.11914E+01    0
    5   23        11   17       -1.44749          -15.89818      -39.24495         0.13476E+02    0.81267E+01    1
    5   26        12   19        1.31676          -57.13354      -38.94874         0.17431E+02    0.10941E+02    1
    5   31        15   25        0.29936          -35.50876      -33.65430         0.21736E+02    0.21736E+02    0
    5   34        16   27        0.16635          -40.66459      -38.94596         0.14818E+02    0.14818E+02    0
    5   43        19   29       -0.75628           -8.98330       -9.57198         0.44287E+03    0.44287E+03    0
    5   46        20   31        1.80763          -10.06977        2.68939         0.15032E+03    0.51393E+02    1
    6    9         7    8       -0.02756         1328.19899     1327.68218         0.15033E+01    0.12185E+01    1
    6   15         9   12        1.60761           13.31715      121.25936         0.29251E+01    0.10015E+01    1
    6   18        10   14        1.12951          -63.21033       19.57250         0.13517E+01    0.12086E+01    1
    6   24        12   18       -0.87175          -28.37640      -31.53948         0.35789E+02    0.35789E+02    0
    6   27        13   20        1.09941          -95.87840      -83.76105         0.14828E+02    0.13621E+02    1
    6   29        15   24       -0.22361          -32.56875      -35.29690         0.92997E+01    0.92997E+01    0
    6   32        16   26        1.39039          -52.17298      -29.47390         0.13174E+02    0.81449E+01    1
    6   44        20   30       -0.11513           15.00925       13.35104         0.24027E+02    0.24027E+02    0
    6   47        21   32        0.15216           15.72462       16.96843         0.44604E+02    0.44604E+02    0
    7   16        10   13       -0.21885          181.81995      180.86898         0.14994E+02    0.14994E+02    0
    7   22        12   17        0.44061          -20.84384       -4.67672         0.29257E+01    0.29257E+01    0
    7   25        13   19        1.45165          -80.55664      -34.21100         0.61632E+01    0.40245E+01    1
    7   28        14   21       -0.12215          -32.47671      -35.53560         0.58857E+01    0.58857E+01    0
    7   30        16   25       -1.48426            9.31205      -11.11337         0.16888E+02    0.81635E+01    1
    7   33        17   27       -1.40343           50.82620       11.81599         0.66033E+01    0.47517E+01    1
