    P+   P-        C+   C-  Normalised_Error  Observed_Rho_a  Calculated_Rho_a  Original_Weight  Final_Weight    C
    2    8         4    6        0.97367          296.87214      359.90897         0.10961E+01    0.77347E+00    1
    2   20         8   14       -2.47573          374.76922      158.07972         0.31912E+01    0.15706E+01    1
    2   23         9   16       -2.31677          266.98883      137.62428         0.65441E+01    0.28393E+01    1
    2   26        10   18       -0.57150          116.98298       99.82398         0.59707E+01    0.59707E+01    0
    2   31        13   24       -0.65660           37.94861       22.52174         0.67364E+01    0.67364E+01    0
    2   34        14   26       -1.13956           18.07970       11.24695         0.31561E+02    0.29414E+02    1
    2   37        15   28        0.39207           23.65296       43.61726         0.38691E+01    0.38691E+01    0
    3    6         4    5       -0.54401          838.09777      802.25604         0.32351E+00    0.32351E+00    0
    3    9         5    7       -1.24005         1309.38503     1239.54145         0.84353E+00    0.75390E+00    1
    3   12         6    9        1.06056          238.49557      411.31192         0.38289E+00    0.38289E+00    0
    3   15         7   11        0.08397          -67.53461      -66.25077         0.57417E+01    0.57417E+01    0
    3   18         8   13        0.49533            9.38409       14.90958         0.11212E+02    0.99151E+01    1
    3   21         9   15        0.36677            1.38972        4.40333         0.16120E+02    0.16120E+02    0
    3   24        10   17        0.26586           -8.86391       -7.93262         0.51116E+02    0.44013E+02    1
    3   27        11   19        0.04360           12.30353       13.38006         0.70278E+01    0.70278E+01    0
    3   29        13   23        0.43418          -24.41130      -20.37698         0.14685E+02    0.14685E+02    0
    3   32        14   25        0.50508           -9.37341       -6.43749         0.26761E+02    0.26761E+02    0
    4    7         5    6       -0.26666         2413.79282     2401.95901         0.82994E+00    0.53185E+00    1
    4   10         6    8        1.15113          312.29415      365.44582         0.15674E+01    0.90150E+00    1
    4   13         7   10       -0.05502          -61.64686      -65.53547         0.92220E+00    0.92220E+00    0
    4   16         8   12       -1.11251          -30.30850      -88.49441         0.17081E+01    0.17081E+01    0
    4   19         9   14       -1.46741          -10.75530      -55.12685         0.41668E+01    0.36454E+01    1
    4   22        10   16        0.90958          -87.63947      -71.86992         0.76278E+01    0.76278E+01    0
    4   28        12   20       -0.20921          -34.67072      -42.20559         0.47372E+01    0.47372E+01    0
    4   30        14   24       -2.03007          -18.51028      -30.75580         0.32206E+02    0.22287E+02    1
    4   33        15   26        0.35234          -30.79068      -26.93636         0.14105E+02    0.14105E+02    0
    4   36        16   28        0.69528          -34.15472      -24.99700         0.13223E+02    0.13223E+02    0
    4   45        19   30       -0.75991           26.71341        8.09282         0.14795E+02    0.14795E+02    0
    5    8         6    7       -0.04513         1935.24545     1933.24933         0.64640E+00    0.46347E+00    1
    5   14         8   11       -0.26395         -167.84032     -204.45998         0.47580E+00    0.47580E+00    0
    5   17         9   13       -0.65443          -69.53596     -107.83950         0.15058E+01    0.15058E+01    0
    5   20        10   15        0.64907         -211.60489     -175.02213         0.19515E+01    0.19515E+01    0
    5   23        11   17       -1.73082          -72.96029     -103.77207         0.77084E+01    0.73631E+01    1
    5   26        12   19        0.32621          -99.45364      -90.48876         0.54981E+01    0.54981E+01    0
    5   31        15   25        1.50880          -57.61127      -46.99753         0.19141E+02    0.19141E+02    0
    5   34        16   27        0.50219          -60.28086      -59.32608         0.11706E+03    0.80525E+02    1
    5   43        19   29        0.38998          -21.53267      -14.21379         0.18368E+02    0.18368E+02    0
    5   46        20   31        1.91126          -25.53705        0.27044         0.30282E+02    0.26865E+02    1
    6    9         7    8       -0.05313         1220.02844     1217.76764         0.53705E+00    0.53705E+00    0
    6   15         9   12        2.36144          -37.94056       14.37808         0.68295E+01    0.30352E+01    1
    6   18        10   14       -0.76346          -78.21387      -87.09720         0.10499E+02    0.76125E+01    1
    6   24        12   18       -1.22710          -46.33821      -46.89978         0.28375E+03    0.28375E+03    0
    6   27        13   20       -0.35579          -91.79351      -94.60940         0.18968E+02    0.18968E+02    0
    6   29        15   24       -0.47630          -36.18614      -39.20767         0.17886E+02    0.17886E+02    0
    6   32        16   26        0.21547          -38.57948      -35.55187         0.94632E+01    0.94632E+01    0
    6   44        20   30        0.33248           13.01321       16.90874         0.29536E+02    0.29536E+02    0
    6   47        21   32        0.66763            6.63837        9.94017         0.73727E+02    0.73727E+02    0
    7   16        10   13       -0.24245          126.19769      111.44607         0.10708E+01    0.10708E+01    0
    7   22        12   17       -0.12191           -5.24168       -8.61206         0.38832E+01    0.38832E+01    0
    7   25        13   19        1.96713          -71.06633      -38.74172         0.89773E+01    0.78192E+01    1
    7   28        14   21       -0.37175          -27.22130      -28.95483         0.31613E+02    0.31607E+02    1
    7   30        16   25       -0.85352           -6.73315      -11.52451         0.20012E+02    0.20012E+02    0
    7   33        17   27       -1.86557           -0.00178       -7.53615         0.36563E+02    0.32704E+02    1
    7   42        20   29       -0.48570           40.36340       39.37677         0.16050E+03    0.16050E+03    0
    7   45        21   31        0.74898           27.54727       31.00584         0.74449E+02    0.74449E+02    0
    7   48        22   33       -2.02728           32.13697       21.37558         0.86793E+02    0.68696E+02    1
    8   14        10   12        0.23403          -77.42683      -51.22468         0.38861E+00    0.38861E+00    0
    8   20        12   16        0.24996          -56.00669      -43.55769         0.16979E+01    0.16979E+01    0
    8   26        14   20        0.57610         -102.05517      -98.87489         0.23073E+02    0.23073E+02    0
    8   31        17   26       -1.43883          -35.17911      -42.96003         0.20567E+02    0.20567E+02    0
    8   43        21   30        0.81528           -2.27843       11.28296         0.19722E+02    0.19722E+02    0
    9   18        12   15        0.87620           -3.27734       17.18887         0.27082E+01    0.27082E+01    0
    9   21        13   17        0.64694         -126.05797     -113.02996         0.42518E+01    0.42518E+01    0
    9   24        14   19       -0.40110         -100.18324     -100.61419         0.99926E+02    0.99926E+02    0
    9   27        15   21        0.09283          -45.28002      -42.62172         0.44282E+01    0.44282E+01    0
    9   29        17   25        0.93055          -54.61044      -42.07472         0.67588E+01    0.67588E+01    0
    9   32        18   27       -0.49250           -3.04068      -10.16909         0.76436E+01    0.76436E+01    0
    9   41        21   29        0.22575           -5.76927       21.52504         0.25474E+01    0.25474E+01    0
    9   44        22   31        0.23989           10.63846       22.53732         0.66143E+01    0.66143E+01    0
    9   47        23   33        0.16356           10.91207       22.69139         0.48049E+01    0.48049E+01    0
   10   16        12   14       -0.20012          270.42853      260.92252         0.88728E+00    0.88728E+00    0
   10   19        13   16        0.12843          -21.72527      -18.09625         0.22377E+01    0.22377E+01    0
   10   25        15   20        0.56678          -37.97428      -27.32219         0.56518E+01    0.56518E+01    0
   10   28        16   22       -0.31072          -19.10986      -24.73853         0.69389E+01    0.69389E+01    0
   10   30        18   26       -1.34344          -19.73747      -40.38390         0.58086E+01    0.58086E+01    0
   10   33        19   28       -0.55423          -24.30514      -28.58837         0.14298E+02    0.14298E+02    0
   10   42        22   30       -0.07749           25.47815       23.72758         0.13825E+02    0.13825E+02    0
   10   48        24   34       -1.03059           40.19057       10.47717         0.12103E+02    0.12103E+02    0
   11   14        12   13        0.43798          794.16552      823.37287         0.30824E+00    0.30824E+00    0
   11   17        13   15        1.47775           27.36125      103.64860         0.99105E+00    0.82554E+00    1
   11   20        14   17       -0.32066          -93.54344     -106.90576         0.15441E+01    0.15441E+01    0
   11   23        15   19       -0.59759          -39.60681      -57.91768         0.28298E+01    0.28298E+01    0
   11   26        16   21        0.92236          -59.18585      -39.14225         0.49246E+01    0.49246E+01    0
   11   31        19   27        0.43434          -13.14551       -2.18006         0.35442E+01    0.35442E+01    0
   11   40        22   29        0.80602            6.23906       34.50096         0.83590E+01    0.83590E+01    0
   11   43        23   31        0.17517           16.95750       26.55660         0.57054E+01    0.57054E+01    0
   11   46        24   33       -0.01623           23.18732       22.26658         0.58102E+01    0.58102E+01    0
   12   15        13   14       -1.65511         1493.03030     1382.87063         0.94292E+00    0.33073E+00    1
   12   18        14   16       -0.56596           67.58224       63.83264         0.64647E+01    0.64647E+01    0
   12   24        16   20       -0.93427          -65.10491      -74.89999         0.82959E+01    0.82959E+01    0
   12   27        17   22        1.62821          -45.03352      -35.78105         0.18769E+02    0.18612E+02    1
   12   29        19   26       -1.85203          -57.43132      -59.67044         0.11827E+03    0.56157E+02    1
   12   32        20   28        0.11150          -13.48777      -12.76860         0.13839E+02    0.13839E+02    0
   12   41        23   30        0.11617           18.96548       27.09205         0.42290E+01    0.42290E+01    0
   12   44        24   32       -1.54885           34.25514       26.50676         0.77240E+02    0.62783E+02    1
   12   47        25   34       -0.30393           22.27603       17.58919         0.21496E+02    0.21496E+02    0
   12   50        26   36        1.53989          -19.12108      -11.79718         0.83575E+02    0.73681E+02    1
   13   16        14   15       -0.83865          453.08634      423.70699         0.82865E+00    0.61229E+00    1
   13   19        15   17        0.13578           39.32943       42.23313         0.20091E+01    0.20091E+01    0
   13   22        16   19        0.05983          -66.16405      -65.71629         0.88591E+01    0.88591E+01    0
   13   25        17   21       -2.17716           18.00034       -8.21080         0.14763E+02    0.70966E+01    1
   13   30        20   27       -1.21867           45.53428       41.39317         0.19791E+02    0.19791E+02    0
   13   39        23   29       -0.07175           43.33030       41.82435         0.13211E+02    0.13211E+02    0
   13   42        24   31       -0.90817           39.24329       30.13675         0.29594E+02    0.29594E+02    0
   13   45        25   33       -2.96134           55.93968       26.65114         0.75817E+02    0.31541E+02    1
   14   17        15   16        0.10413          382.01601      384.91295         0.76612E+00    0.76612E+00    0
   14   23        17   20        0.07522          -52.92634      -52.22803         0.69975E+01    0.69975E+01    0
   14   31        21   28       -0.08237          -52.00152      -52.55085         0.10143E+02    0.10143E+02    0
   14   40        24   30       -0.37608           36.73042       27.19723         0.11048E+02    0.11048E+02    0
   14   43        25   32        0.07314           12.94918       13.62874         0.32031E+02    0.32031E+02    0
   14   46        26   34        2.46536            5.02312       10.75290         0.48854E+03    0.13558E+03    1
   14   52        28   38        2.27983          -53.34242      -37.10158         0.14654E+03    0.48833E+02    1
   15   18        16   17       -0.15689          501.19878      498.24471         0.11736E+01    0.11736E+01    0
   15   21        17   19       -0.90104            8.09231        1.30820         0.58222E+01    0.58222E+01    0
   15   24        18   21        1.08555          -57.49375      -48.54504         0.10450E+02    0.78812E+01    1
   15   27        19   23        0.03278          -75.33107      -75.21329         0.23507E+02    0.23507E+02    0
   15   29        21   27        0.02607           80.60900       80.71729         0.12181E+02    0.10910E+02    1
   15   38        24   29       -2.20936           46.44938       24.45726         0.33815E+02    0.26397E+02    1
   15   41        25   31       -0.00226           11.64074       11.49536         0.43389E+01    0.43389E+01    0
   15   50        28   37        1.24700          -37.71698      -33.66555         0.17766E+03    0.10178E+03    1
   16   19        17   18        0.36301          318.71351      326.06773         0.10364E+01    0.10364E+01    0
   16   25        19   22       -0.24053            9.39599        7.90557         0.10136E+02    0.10136E+02    0
   16   28        20   24       -0.35231          -39.48776      -39.88200         0.75332E+02    0.75332E+02    0
   16   30        22   28        0.36383          -39.58497      -37.74755         0.88547E+01    0.88547E+01    0
   16   39        25   30        0.23799            8.32189       12.92360         0.13644E+02    0.13644E+02    0
   16   45        27   34       -2.59441           12.96382        2.99098         0.15405E+03    0.77370E+02    1
   16   48        28   36        0.15134          -16.23046      -15.60401         0.75656E+02    0.75656E+02    0
   17   20        18   19       -0.23573          792.96488      785.13688         0.67714E+00    0.67714E+00    0
   17   23        19   21       -0.40681           49.29283       43.78125         0.31710E+01    0.31710E+01    0
   17   26        20   23       -0.22431           26.71996       26.00523         0.20216E+02    0.20216E+02    0
   17   37        25   29       -0.03826            8.92792        6.89922         0.46926E+01    0.46926E+01    0
   18   21        19   20       -0.41531          564.00763      554.78081         0.95293E+00    0.95293E+00    0
   18   24        20   22       -0.01894          214.50446      214.44083         0.12720E+02    0.12720E+02    0
   19   22        20   21       -0.08675          793.33151      791.49857         0.10720E+01    0.10720E+01    0
   19   25        21   23        0.49104          187.16399      194.51813         0.28743E+01    0.28743E+01    0
   19   28        22   25       -0.55850          -77.17426      -78.67520         0.24328E+02    0.24328E+02    0
   19   42        28   33        1.92111           -3.23564        0.82906         0.17146E+03    0.12579E+03    1
   20   23        21   22        0.30803          744.58774      752.24528         0.84955E+00    0.84955E+00    0
   20   26        22   24       -0.16692          187.27690      186.00172         0.57014E+01    0.57014E+01    0
   20   37        27   30       -0.02313          -47.28541      -48.39727         0.50913E+01    0.50913E+01    0
