   -0.19240E+02   -0.11534E+03    0.68505E+00   -0.16428E+00
   -0.14629E+03   -0.43119E+02    0.82374E+00   -0.84210E-01
   -0.13786E+02   -0.12456E+03    0.67241E+00   -0.17236E+00
    0.97959E+02   -0.40192E+02    0.76251E+00   -0.11775E+00
   -0.81897E+01   -0.63150E+01    0.86692E+01    0.93798E+00
    0.69158E+02    0.76273E+01    0.23611E+01    0.37312E+00
    0.13291E+03   -0.15259E+02    0.69729E+00   -0.15659E+00
    0.91855E+02   -0.28430E+02    0.83930E+00   -0.76081E-01
   -0.12107E+02   -0.20996E+02    0.14355E+01    0.15699E+00
   -0.79427E+01   -0.49033E+00    0.21192E+02    0.13262E+01
    0.25581E+03   -0.72277E+02    0.65030E+00   -0.18689E+00
    0.98250E+02    0.21537E+01    0.83149E+00   -0.80141E-01
   -0.18957E+02   -0.24126E+02    0.13346E+01    0.12534E+00
    0.56721E+02   -0.48199E+02    0.80697E+00   -0.93142E-01
    0.68913E+02    0.13450E+02    0.31644E+01    0.50029E+00
    0.52043E+01   -0.42758E+02    0.62580E+00   -0.20357E+00
    0.75436E+02    0.10463E+02    0.14650E+01    0.16584E+00
    0.25031E+03   -0.58576E+02    0.65156E+00   -0.18605E+00
    0.68345E+02   -0.18383E+02    0.14908E+01    0.17343E+00
   -0.15339E+02   -0.27752E+02    0.11065E+01    0.43933E-01
    0.30107E+02   -0.22427E+02    0.80247E+00   -0.95569E-01
   -0.12624E+02   -0.10837E+02    0.35383E+01    0.54879E+00
    0.75221E+02    0.96080E+01    0.14853E+01    0.17180E+00
   -0.60740E+01   -0.38063E+01    0.20875E+02    0.13196E+01
   -0.51847E+01   -0.91013E+01    0.54990E+01    0.74029E+00
    0.22633E+02   -0.36575E+02    0.59439E+00   -0.22593E+00
   -0.61310E+01   -0.47067E+01    0.16347E+02    0.12134E+01
    0.71597E+02   -0.15257E+01    0.17595E+01    0.24538E+00
    0.66154E+02    0.48420E+01    0.28017E+01    0.44742E+00
