    P+   P-        C+   C-  Normalised_Error  Observed_Rho_a  Calculated_Rho_a  Original_Weight  Final_Weight    C
    2    8         4    6       -0.17659          878.03559      866.38571         0.75906E+00    0.75906E+00    0
    2   20         8   14       -0.26538          173.12293      172.80483         0.11469E+03    0.11469E+03    0
    2   23         9   16       -2.29001          184.04298      153.43780         0.35224E+02    0.11863E+02    1
    2   26        10   18       -0.52177          223.03021      180.60102         0.22045E+01    0.22045E+01    0
    2   31        13   24       -1.43597           56.49750       40.33110         0.14197E+02    0.14058E+02    1
    2   34        14   26        1.65662            9.80185       31.64647         0.15868E+02    0.13375E+02    1
    2   37        15   28        1.61195           25.17931       58.51321         0.10963E+02    0.95273E+01    1
    3    6         4    5        0.03229          750.36681      751.15829         0.86947E+00    0.86947E+00    0
    3    9         5    7        0.14050          742.05520      743.87396         0.32802E+01    0.32802E+01    0
    3   12         6    9       -0.75178          360.65325      356.62668         0.11649E+02    0.11649E+02    0
    3   15         7   11        0.19355          140.35493      140.93406         0.29337E+02    0.29337E+02    0
    3   18         8   13        2.12544          120.88486      171.17450         0.86451E+01    0.46746E+01    1
    3   21         9   15       -0.15911           83.07821       82.77123         0.68650E+02    0.68650E+02    0
    3   24        10   17        0.39645           83.49110      109.57230         0.23435E+01    0.23435E+01    0
    3   27        11   19       -1.87795           86.29373       66.86551         0.34220E+02    0.16772E+02    1
    3   29        13   23       -1.19172           30.50527       27.32826         0.56149E+02    0.51185E+02    1
    3   32        14   25        0.31203           27.62968       32.54250         0.98800E+01    0.98800E+01    0
    4    7         5    6       -2.82384         2611.11940     1662.21101         0.49162E+00    0.70238E-01    1
    4   10         6    8        0.40719          493.19490      497.99292         0.35326E+01    0.35326E+01    0
    4   13         7   10       -0.30521          136.55107      136.21213         0.58690E+02    0.58690E+02    0
    4   16         8   12       -0.47587          162.34313      160.97194         0.31004E+02    0.31004E+02    0
    4   19         9   14       -1.42134          107.21973      101.91037         0.33928E+02    0.29509E+02    1
    4   22        10   16        1.23936           73.42708       84.23575         0.15164E+02    0.15164E+02    0
    4   28        12   20        0.76619           38.64635       40.30424         0.81404E+02    0.78850E+02    1
    4   30        14   24       -1.46330           27.40070       19.18319         0.25845E+02    0.23939E+02    1
    4   33        15   26        2.58651           -9.21094       16.93038         0.42350E+02    0.15267E+02    1
    4   36        16   28        0.77340           -4.97058       21.58459         0.50723E+01    0.50723E+01    0
    4   45        19   30       -2.46088           28.34146       16.55178         0.19890E+03    0.75672E+02    1
    5    8         6    7        0.24701         1128.03608     1130.28469         0.22517E+01    0.22517E+01    0
    5   14         8   11       -1.67601          180.97372      165.77079         0.16661E+02    0.72774E+01    1
    5   17         9   13       -0.56138          183.87568      182.60767         0.68007E+02    0.39019E+02    1
    5   20        10   15        0.17883           59.58456       60.28896         0.27924E+02    0.27924E+02    0
    5   23        11   17       -1.20621           85.97207        8.73922         0.20471E+01    0.20471E+01    0
    5   26        12   19        0.06498           27.11192       27.61159         0.19651E+02    0.19651E+02    0
    5   31        15   25       -0.13311           27.78337       26.79889         0.18206E+02    0.18206E+02    0
    5   34        16   27        0.13564            2.44802        4.13409         0.12316E+02    0.12316E+02    0
    5   43        19   29       -0.73928           11.73578        3.29626         0.30197E+02    0.30197E+02    0
    5   46        20   31        2.55050           -7.65959        1.83230         0.33281E+03    0.97475E+02    1
    6    9         7    8       -0.34969          902.11294      897.04019         0.19203E+01    0.15753E+01    1
    6   15         9   12        0.47073          250.33342      251.09135         0.55273E+02    0.41764E+02    1
    6   18        10   14       -0.17742          138.98920      137.19034         0.87363E+01    0.87363E+01    0
    6   24        12   18       -0.08954           56.65367       51.89637         0.24441E+01    0.24441E+01    0
    6   27        13   20       -1.96913           -0.76074      -24.49692         0.17236E+02    0.12454E+02    1
    6   29        15   24       -0.62060           24.55823       18.23465         0.11135E+02    0.11135E+02    0
    6   32        16   26        0.90480           -1.21164        9.12245         0.11642E+02    0.11642E+02    0
    6   44        20   30       -0.75864           10.42414        4.99514         0.48358E+02    0.48358E+02    0
    6   47        21   32       -0.11709            6.27362        6.21995         0.10000E+04    0.79544E+03    1
    7   16        10   13       -0.69425          359.35426      357.69899         0.56880E+02    0.27326E+02    1
    7   22        12   17       -0.01298           74.89151       74.22341         0.20849E+01    0.20849E+01    0
    7   25        13   19        0.28764           12.89099       13.78523         0.41329E+02    0.41329E+02    0
    7   28        14   21       -0.26367           30.84487       29.39404         0.26786E+02    0.26786E+02    0
    7   30        16   25       -0.07749           46.33482       45.83779         0.17514E+02    0.17514E+02    0
    7   33        17   27       -1.45768           50.44077       43.09136         0.26197E+02    0.26197E+02    0
    7   42        20   29       -0.16435           22.15308       18.88110         0.16376E+02    0.16376E+02    0
    7   45        21   31        0.68923            8.42851       12.66473         0.55934E+02    0.55934E+02    0
    7   48        22   33       -0.02656           26.74977       26.40294         0.27925E+02    0.27925E+02    0
    8   14        10   12        0.12066          344.09782      344.31338         0.43093E+02    0.24353E+02    1
    8   20        12   16       -0.58706           80.05385       77.04666         0.16509E+02    0.16509E+02    0
    8   26        14   20       -1.00863            7.62150        5.41604         0.81055E+02    0.58250E+02    1
    8   31        17   26        2.16935           24.26797       31.07980         0.80216E+02    0.35421E+02    1
