    P+   P-        C+   C-  Normalised_Error  Observed_Rho_a  Calculated_Rho_a  Original_Weight  Final_Weight    C
    2    8         4    6       -0.32168          980.25531      976.38588         0.41629E+01    0.41629E+01    0
    2   20         8   14        0.68065          211.72136      216.44382         0.19813E+02    0.19813E+02    0
    2   23         9   16       -1.42677          197.12304      173.09856         0.19877E+02    0.94156E+01    1
    2   26        10   18       -0.16240          208.27878      201.72087         0.44393E+01    0.44393E+01    0
    2   31        13   24       -1.08415           64.01842       51.53628         0.14945E+02    0.13747E+02    1
    2   34        14   26        0.93347           18.24636       25.45694         0.22832E+02    0.22832E+02    0
    2   37        15   28        1.02468           29.60055       43.16369         0.15294E+02    0.14884E+02    1
    3    6         4    5       -0.46412          895.08979      890.02320         0.22780E+01    0.19524E+01    1
    3    9         5    7        0.08348          745.51695      746.13998         0.58929E+01    0.56896E+01    1
    3   12         6    9       -0.38626          437.43304      434.55825         0.83829E+01    0.83829E+01    0
    3   15         7   11       -1.28510          237.91550      209.03347         0.56028E+01    0.39058E+01    1
    3   18         8   13        1.02542          151.83458      166.34914         0.87379E+01    0.78139E+01    1
    3   21         9   15       -0.54963          104.38014      100.75457         0.20080E+02    0.20080E+02    0
    3   24        10   17        0.31350           99.21954      113.72899         0.33312E+01    0.33312E+01    0
    3   27        11   19       -0.79584           90.00747       83.62105         0.21622E+02    0.21622E+02    0
    3   29        13   23       -1.12159           40.44938       29.56955         0.15821E+02    0.14067E+02    1
    3   32        14   25       -1.14830           32.27460       31.21533         0.19418E+03    0.16863E+03    1
    4    7         5    6        0.12079         1425.98277     1427.42087         0.19825E+01    0.19825E+01    0
    4   10         6    8       -0.28450          546.23331      543.99441         0.52895E+01    0.52895E+01    0
    4   13         7   10        0.64245          179.69630      186.27971         0.94557E+01    0.63602E+01    1
    4   16         8   12       -1.05273          211.63482      203.02341         0.11529E+02    0.10921E+02    1
    4   19         9   14       -0.97257          126.17999      122.35384         0.29294E+02    0.28019E+02    1
    4   22        10   16       -0.71858           86.87699       82.97093         0.26651E+02    0.24328E+02    1
    4   28        12   20       -0.78764           43.34351       37.11087         0.21561E+02    0.21561E+02    0
    4   30        14   24       -1.35570           32.68460       16.84652         0.16065E+02    0.11507E+02    1
    4   33        15   26        1.04432           -2.93295        6.59480         0.17711E+02    0.16913E+02    1
    4   36        16   28        0.50715            0.05931       11.32691         0.78388E+01    0.78388E+01    0
    4   45        19   30       -1.23237           40.84293       18.27250         0.24462E+02    0.19795E+02    1
    5    8         6    7       -0.34539         1175.94228     1172.34329         0.26942E+01    0.19672E+01    1
    5   14         8   11       -1.17798          243.68856      222.79829         0.52470E+01    0.37224E+01    1
    5   17         9   13       -0.78810          230.90289      225.61370         0.17091E+02    0.13132E+02    1
    5   20        10   15        0.55655           90.20295       94.42466         0.17223E+02    0.14500E+02    1
    5   23        11   17       -1.02882          105.79827       59.86061         0.30286E+01    0.29356E+01    1
    5   26        12   19       -0.03325           37.59484       37.42084         0.28878E+02    0.28878E+02    0
    5   31        15   25        0.04777           35.96111       36.07227         0.57860E+02    0.57860E+02    0
    5   34        16   27       -0.03446           11.62744       11.09992         0.10000E+02    0.10000E+02    0
    5   43        19   29       -0.07996           16.55095       15.25809         0.21321E+02    0.21321E+02    0
    5   46        20   31        1.28538           -1.08190        7.48294         0.74079E+02    0.54442E+02    1
    6    9         7    8        0.17988          993.36241      994.97357         0.26114E+01    0.25514E+01    1
    6   15         9   12        0.55078          300.34284      305.53786         0.10186E+02    0.71294E+01    1
    6   18        10   14       -0.01077          173.39481      173.29006         0.99002E+01    0.91087E+01    1
    6   24        12   18        0.17682           73.44055       78.51717         0.45230E+01    0.45230E+01    0
    6   27        13   20       -0.93551            8.53017       -1.20482         0.14426E+02    0.14426E+02    0
    6   29        15   24       -1.26576           34.36224       21.57117         0.14251E+02    0.11228E+02    1
    6   32        16   26        0.28706            8.12778       12.04970         0.97327E+01    0.97327E+01    0
    6   44        20   30       -0.18563           13.46944       12.49939         0.66223E+02    0.66223E+02    0
    6   47        21   32        0.49111            9.60374       13.35207         0.47772E+02    0.47772E+02    0
    7   16        10   13       -0.63693          419.82707      414.58284         0.12806E+02    0.79130E+01    1
    7   22        12   17       -0.31293           98.38005       87.80084         0.31755E+01    0.31755E+01    0
    7   25        13   19        0.77388           25.53412       30.51376         0.19968E+02    0.19968E+02    0
    7   28        14   21       -0.24281           37.79673       34.26792         0.10142E+02    0.10142E+02    0
    7   30        16   25       -0.07050           58.42761       57.84502         0.13595E+02    0.13595E+02    0
    7   33        17   27       -1.51386           61.04499       50.23804         0.28087E+02    0.18502E+02    1
    7   42        20   29       -0.02305           27.43686       27.17864         0.29102E+02    0.29102E+02    0
    7   45        21   31       -0.20285           22.74738       21.54789         0.58137E+02    0.58137E+02    0
    7   48        22   33       -0.97973           30.30788       25.70987         0.77700E+02    0.77700E+02    0
    8   14        10   12       -0.03662          428.96269      428.57584         0.60094E+01    0.41187E+01    1
    8   20        12   16       -0.37603           97.22555       95.45144         0.17924E+02    0.17924E+02    0
    8   26        14   20        0.04640           19.83615       20.23932         0.14660E+02    0.14660E+02    0
    8   31        17   26       -0.14488           38.49755       37.50542         0.16241E+02    0.16241E+02    0
    8   43        21   30        0.27556           11.58091       14.41593         0.31886E+02    0.31886E+02    0
    9   18        12   15       -0.12479          175.39050      174.44350         0.83358E+01    0.83358E+01    0
    9   21        13   17       -0.22502           84.83491       78.29682         0.29468E+01    0.29468E+01    0
    9   24        14   19        0.02243           27.76082       27.87883         0.20405E+02    0.20405E+02    0
    9   27        15   21       -1.20800           68.14898       43.53480         0.75390E+01    0.62236E+01    1
    9   29        17   25       -0.01340           60.91641       60.88946         0.45275E+02    0.45275E+02    0
