    P+   P-        C+   C-  Normalised_Error  Observed_Rho_a  Calculated_Rho_a  Original_Weight  Final_Weight    C
    2    8         4    6       -0.22277          872.05552      869.11568         0.37945E+01    0.37945E+01    0
    2   20         8   14        1.87110          162.78995      220.05245         0.91842E+01    0.44919E+01    1
    2   23         9   16       -1.37702          174.05195      171.76585         0.18937E+03    0.95497E+02    1
    2   26        10   18        0.84254          111.13879      172.51130         0.24610E+01    0.24610E+01    0
    2   31        13   24       -0.66421           45.28150       37.32597         0.13214E+02    0.13214E+02    0
    2   34        14   26        2.11602           -0.04284       23.51468         0.62062E+02    0.15842E+02    1
    2   37        15   28        1.55378           19.04998       52.66827         0.12138E+02    0.91058E+01    1
    3    6         4    5       -0.55960          951.04675      944.35103         0.17813E+01    0.17813E+01    0
    3    9         5    7        0.18505          646.36876      647.39655         0.76451E+01    0.76451E+01    0
    3   12         6    9       -0.21589          302.95778      301.80019         0.11636E+02    0.11636E+02    0
    3   15         7   11       -1.59078          128.83806       90.34038         0.45175E+01    0.36272E+01    1
    3   18         8   13        1.55747          110.79848      152.04875         0.66027E+01    0.41761E+01    1
    3   21         9   15       -0.52369           70.34278       67.44581         0.23944E+02    0.23944E+02    0
    3   24        10   17        0.71774           51.25699       80.92245         0.37301E+01    0.37301E+01    0
    3   27        11   19       -0.52497           78.75052       72.39667         0.14336E+02    0.14336E+02    0
    3   29        13   23       -0.13205           14.58930       14.23915         0.51460E+02    0.51460E+02    0
    3   32        14   25       -0.01978           18.08329       17.98325         0.30752E+02    0.30752E+02    0
    4    7         5    6        0.20766         1473.78485     1476.67067         0.16984E+01    0.16984E+01    0
    4   10         6    8       -0.59807          377.90917      375.14405         0.90031E+01    0.90031E+01    0
    4   13         7   10        0.63376           66.79018       70.28047         0.12810E+02    0.11835E+02    1
    4   16         8   12       -0.60946          108.83645      106.45237         0.22837E+02    0.22837E+02    0
    4   19         9   14       -0.91937           87.67865       85.48409         0.46178E+02    0.46178E+02    0
    4   22        10   16       -1.32956           39.53076       33.93968         0.50597E+02    0.31448E+02    1
