    P+   P-        C+   C-  Normalised_Error  Observed_Rho_a  Calculated_Rho_a  Original_Weight  Final_Weight    C
    2    8         4    6       -0.15767          688.62197      687.13399         0.53060E+01    0.53060E+01    0
    2   20         8   14        0.59108          130.76531      166.03209         0.23040E+01    0.23040E+01    0
    2   23         9   16       -1.08427          160.25994      159.13449         0.24121E+03    0.15274E+03    1
    2   26        10   18       -1.42412          179.18959      155.01081         0.22575E+02    0.10559E+02    1
    2   31        13   24       -0.36476           46.35042       43.34189         0.19189E+02    0.19189E+02    0
    2   34        14   26        1.39234           -6.61341       19.34788         0.54646E+02    0.94586E+01    1
    2   37        15   28        1.08870           22.16921       42.67064         0.11935E+02    0.10462E+02    1
    3    6         4    5       -0.04900          644.06902      643.47102         0.17466E+01    0.17466E+01    0
    3    9         5    7       -0.05506          467.05607      466.68084         0.62310E+01    0.62310E+01    0
    3   12         6    9       -0.97194          176.29043      172.31164         0.15241E+02    0.15241E+02    0
    3   15         7   11       -1.35210           28.94531       -1.54969         0.85936E+01    0.38921E+01    1
    3   18         8   13        1.10430           37.49547       54.09165         0.91661E+01    0.73596E+01    1
    3   21         9   15       -0.09950           40.12518       39.17208         0.13828E+02    0.13828E+02    0
    3   24        10   17        1.35745           13.81185       46.05833         0.16413E+02    0.64901E+01    1
    3   27        11   19        1.35060           44.21505       54.37229         0.57214E+02    0.23072E+02    1
    3   29        13   23       -0.12209           10.53273        9.24075         0.12895E+02    0.12895E+02    0
    3   32        14   25        0.23784           11.45555       13.05009         0.23203E+02    0.23203E+02    0
    4    7         5    6       -0.12725         1049.27199     1047.28372         0.15106E+01    0.15106E+01    0
    4   10         6    8       -0.14872          131.42653      130.00248         0.43472E+01    0.43472E+01    0
    4   13         7   10        1.40158          -66.40794      -29.38628         0.77587E+01    0.24675E+01    1
    4   16         8   12        0.07196           -5.17884       -4.54893         0.10206E+02    0.10206E+02    0
    4   19         9   14       -0.23067           43.97491       41.72795         0.11316E+02    0.11316E+02    0
    4   22        10   16        0.52631           10.76194       13.32576         0.27148E+02    0.27148E+02    0
    4   28        12   20       -1.00464           20.23664       16.51189         0.46664E+02    0.46019E+02    1
    4   30        14   24       -1.90639            7.78629        6.46056         0.10000E+04    0.19332E+03    1
    4   33        15   26        1.06195          -22.28982       -6.36638         0.11030E+02    0.10291E+02    1
    4   36        16   28        0.68300          -13.92470       -1.99850         0.99740E+01    0.99740E+01    0
    4   45        19   30       -1.29599           41.93489       19.63153         0.31328E+02    0.21066E+02    1
    5    8         6    7        0.10432          817.61159      818.64353         0.20722E+01    0.20722E+01    0
    5   14         8   11       -1.29779           14.54626      -12.79490         0.80554E+01    0.31334E+01    1
    5   17         9   13        0.38507           97.03344      100.02530         0.11343E+02    0.11343E+02    0
    5   20        10   15        0.21246           -2.06335        7.34184         0.24847E+01    0.24847E+01    0
    5   23        11   17       -1.67821           39.99912       37.02099         0.27443E+03    0.73863E+02    1
    5   26        12   19        0.54228            4.45453        6.37363         0.75167E+02    0.42695E+02    1
    5   31        15   25        0.74210           12.75076       21.60183         0.11289E+02    0.11289E+02    0
    5   34        16   27       -0.21101           -6.98606       -9.42691         0.13235E+02    0.13235E+02    0
