    P+   P-        C+   C-  Normalised_Error  Observed_Rho_a  Calculated_Rho_a  Original_Weight  Final_Weight    C
    2    8         4    6       -0.05024          965.06696      964.60696         0.54694E+01    0.54694E+01    0
    2   20         8   14        0.51530          210.28270      214.69303         0.16062E+02    0.16062E+02    0
    2   23         9   16       -1.29169          197.32385      188.23417         0.23435E+02    0.22530E+02    1
    2   26        10   18        0.23108          198.12150      207.23824         0.45438E+01    0.45438E+01    0
    2   31        13   24       -0.39347           61.40712       57.81039         0.17314E+02    0.17314E+02    0
    2   34        14   26        0.18898           23.48157       23.90050         0.79559E+02    0.79559E+02    0
    2   37        15   28        0.73231           28.18120       42.24136         0.10261E+02    0.10261E+02    0
    3    6         4    5       -0.02792          871.34008      871.05564         0.22116E+01    0.20920E+01    1
    3    9         5    7        0.07795          735.66407      736.18724         0.63268E+01    0.63268E+01    0
    3   12         6    9        0.10799          440.17093      440.80095         0.10694E+02    0.10694E+02    0
    3   15         7   11       -1.31000          224.72136      206.88916         0.87005E+01    0.64486E+01    1
    3   18         8   13        0.79237          163.34470      183.79451         0.42856E+01    0.42856E+01    0
    3   21         9   15        0.16066          105.71701      106.31003         0.35885E+02    0.35885E+02    0
    3   24        10   17        0.32611          116.44381      132.87275         0.30603E+01    0.30603E+01    0
    3   27        11   19       -0.64329          101.70874       95.83809         0.19013E+02    0.19013E+02    0
    3   29        13   23       -0.19290           37.79489       36.34837         0.18197E+02    0.18197E+02    0
    3   32        14   25        0.03586           34.50012       34.66070         0.34735E+02    0.34735E+02    0
    4    7         5    6       -0.10230         1353.71168     1352.72212         0.24399E+01    0.24399E+01    0
    4   10         6    8       -0.19744          563.34813      562.18352         0.70569E+01    0.70569E+01    0
    4   13         7   10        0.58119          184.33013      187.46758         0.13326E+02    0.12073E+02    1
    4   16         8   12       -0.36531          223.78048      221.99994         0.18552E+02    0.18329E+02    1
    4   19         9   14       -0.41846          133.92676      132.99636         0.49576E+02    0.49576E+02    0
    4   22        10   16       -0.65071           94.99003       94.40658         0.25644E+03    0.14749E+03    1
    4   28        12   20       -0.02838           48.51799       48.42807         0.54157E+02    0.53862E+02    1
    4   30        14   24       -1.22146           34.13830       28.60704         0.33026E+02    0.29687E+02    1
    4   33        15   26        0.51331            1.36869        2.48183         0.71156E+02    0.71156E+02    0
    4   36        16   28        0.14116           -0.21107        4.28034         0.54736E+01    0.54736E+01    0
    4   45        19   30       -1.26842           28.11711       13.92111         0.32798E+02    0.32392E+02    1
    5    8         6    7        0.11519         1165.92029     1167.10954         0.26765E+01    0.19854E+01    1
    5   14         8   11       -1.23799          260.53865      242.34161         0.72072E+01    0.44910E+01    1
    5   17         9   13       -0.58972          242.51839      239.18004         0.23726E+02    0.15569E+02    1
    5   20        10   15        0.49888          102.65296      105.62722         0.18449E+02    0.18449E+02    0
    5   23        11   17       -0.87707          126.60139       78.86928         0.24085E+01    0.24085E+01    0
    5   26        12   19        0.95351           45.10028       49.02868         0.36675E+02    0.36675E+02    0
    5   31        15   25        0.03303           39.86960       39.89833         0.15477E+03    0.15477E+03    0
    5   34        16   27       -0.55020           14.29701        3.60825         0.78805E+01    0.78805E+01    0
    5   43        19   29       -0.07138           13.33601       12.33237         0.24517E+02    0.24517E+02    0
    5   46        20   31        2.13154           -6.63588       -1.69911         0.47704E+03    0.15663E+03    1
    6    9         7    8       -0.09559          947.58950      946.82195         0.28460E+01    0.28460E+01    0
    6   15         9   12        0.83892          318.48787      324.02778         0.13689E+02    0.10183E+02    1
    6   18        10   14        0.38711          189.22576      196.66586         0.46086E+01    0.46086E+01    0
    6   24        12   18        0.01523           85.21095       85.58790         0.52466E+01    0.52466E+01    0
    6   27        13   20       -0.16066           12.05273       10.42524         0.14820E+02    0.14820E+02    0
    6   29        15   24       -0.03256           35.61823       35.32640         0.12657E+02    0.12657E+02    0
    6   32        16   26        0.03536           11.33162       11.83601         0.93217E+01    0.93217E+01    0
    6   44        20   30       -0.61970            7.60421        5.22569         0.90163E+02    0.90163E+02    0
    6   47        21   32       -0.14037            3.46637        2.57774         0.57595E+02    0.57595E+02    0
    7   16        10   13       -1.00837          430.18920      423.36594         0.15899E+02    0.96285E+01    1
    7   22        12   17       -0.13436           99.66433       94.24592         0.26620E+01    0.26620E+01    0
    7   25        13   19        0.12866           33.65587       34.65544         0.16538E+02    0.16538E+02    0
    7   28        14   21       -0.08931           44.90888       43.99842         0.14458E+02    0.14458E+02    0
