    P+   P-        C+   C-  Normalised_Error  Observed_Rho_a  Calculated_Rho_a  Original_Weight  Final_Weight    C
    2    8         4    6       -1.03276          553.15862      550.15653         0.55575E+02    0.17227E+02    1
    2   20         8   14        0.21770           49.90709       59.56065         0.31001E+01    0.31001E+01    0
    2   23         9   16       -0.86442           54.84933       42.32913         0.10946E+02    0.10946E+02    0
    2   26        10   18        0.99187          -43.73294       -8.79784         0.50897E+01    0.50897E+01    0
    2   31        13   24       -1.81992           -6.89425      -17.01291         0.37268E+02    0.28466E+02    1
    2   34        14   26        0.89567          -23.15859      -21.62904         0.10327E+03    0.10327E+03    0
    2   37        15   28        0.18566           -1.91862       13.16939         0.24243E+01    0.24243E+01    0
    3    6         4    5        0.19391          696.45761      700.40257         0.11956E+01    0.10476E+01    1
    3    9         5    7       -0.05867          811.92562      811.21602         0.35106E+01    0.35106E+01    0
    3   12         6    9       -0.01618          127.36685      125.65642         0.59010E+00    0.59010E+00    0
    3   15         7   11        0.53048         -332.86818     -325.22933         0.60960E+01    0.60960E+01    0
    3   18         8   13       -0.05887          -41.21926      -42.44543         0.53101E+01    0.53101E+01    0
    3   21         9   15        0.61829          -66.98764      -49.56212         0.46998E+01    0.46998E+01    0
    3   24        10   17       -0.17290          -66.11074      -69.85807         0.71134E+01    0.71134E+01    0
    3   27        11   19       -1.31809           64.05678        4.33972         0.41292E+01    0.38298E+01    1
    3   29        13   23       -1.91236          -39.52052      -46.62802         0.44770E+02    0.36715E+02    1
    3   32        14   25       -0.59027          -25.04627      -26.41785         0.66945E+02    0.66945E+02    0
    4    7         5    6       -0.64424         2500.36318     2482.98746         0.87510E+00    0.87510E+00    0
    4   10         6    8        0.56668           11.50089       42.44519         0.76228E+00    0.76228E+00    0
    4   13         7   10       -0.20469         -178.12430     -187.80280         0.13784E+01    0.13784E+01    0
    4   16         8   12       -0.51673         -111.65297     -146.42669         0.13275E+01    0.13275E+01    0
    4   19         9   14       -0.01416          -69.69491      -70.22584         0.29390E+01    0.29390E+01    0
    4   22        10   16        1.17506         -140.15272      -89.11469         0.30447E+01    0.30447E+01    0
    4   28        12   20        0.53350          -38.16391      -17.12473         0.43264E+01    0.43264E+01    0
