    P+   P-        C+   C-  Normalised_Error  Observed_Rho_a  Calculated_Rho_a  Original_Weight  Final_Weight    C
    2    8         4    6        0.00060          886.42982      886.43688         0.42247E+01    0.42247E+01    0
    2   20         8   14        0.07501          169.62329      175.03962         0.19037E+01    0.19037E+01    0
    2   23         9   16       -1.83863          179.95377      133.85200         0.99138E+01    0.63230E+01    1
    2   26        10   18       -0.43906          144.95863      126.14248         0.41830E+01    0.41830E+01    0
    2   31        13   24       -0.91162           49.69259       33.67279         0.90065E+01    0.90065E+01    0
    2   34        14   26        0.67667            5.45041       18.41703         0.92037E+01    0.92037E+01    0
    2   37        15   28        0.55881           20.97320       43.19821         0.49537E+01    0.49537E+01    0
    3    6         4    5        0.00844          873.75969      874.13348         0.48100E+00    0.48100E+00    0
    3    9         5    7       -0.02203          677.17625      677.06166         0.81645E+01    0.81645E+01    0
    3   12         6    9       -0.30290          326.42127      325.83817         0.32410E+02    0.32410E+02    0
    3   15         7   11       -1.59004          126.77452       94.63353         0.49053E+01    0.43426E+01    1
    3   18         8   13        0.58814          116.81007      143.20133         0.24649E+01    0.24649E+01    0
    3   21         9   15       -0.26433           75.33584       73.37919         0.17894E+02    0.17894E+02    0
    3   24        10   17        0.51863           69.55807       70.98034         0.76610E+02    0.56219E+02    1
    3   27        11   19       -1.08493           84.35935       54.61730         0.63294E+01    0.63294E+01    0
    3   29        13   23        0.14767           20.27154       21.65893         0.14524E+02    0.14524E+02    0
    3   32        14   25       -0.39515           22.79146       12.54732         0.60004E+01    0.60004E+01    0
    4    7         5    6       -1.95093         1598.01490     1157.42363         0.15583E+00    0.10451E+00    1
    4   10         6    8       -0.22436          419.87186      418.67273         0.77883E+01    0.77883E+01    0
    4   13         7   10        0.11733           94.19083       94.39074         0.38251E+02    0.38251E+02    0
    4   16         8   12        0.05053          131.38514      131.82155         0.10344E+02    0.10344E+02    0
    4   19         9   14       -1.50681           95.51124       84.31677         0.23753E+02    0.14837E+02    1
    4   22        10   16       -0.18253           54.14153       47.98668         0.39218E+01    0.39218E+01    0
    4   28        12   20       -0.78345           29.73169       17.32370         0.10773E+02    0.10773E+02    0
    4   30        14   24       -1.55441           18.87772        0.29237         0.19255E+02    0.11244E+02    1
    4   33        15   26        2.68499          -12.96961        1.54900         0.40670E+02    0.28536E+02    1
    4   36        16   28        0.29534           -9.71963        3.74853         0.38191E+01    0.38191E+01    0
    4   45        19   30       -2.08774           26.09768        4.91618         0.97463E+02    0.35733E+02    1
    5    8         6    7        0.16078         1159.35441     1160.61072         0.26233E+01    0.26233E+01    0
    5   14         8   11       -3.07400          169.01884       99.02872         0.91937E+01    0.28993E+01    1
    5   17         9   13       -0.31851          176.81275      176.02601         0.69038E+02    0.35681E+02    1
    5   20        10   15        0.21491           44.67221       56.13871         0.20615E+01    0.20615E+01    0
    5   23        11   17       -1.36023           82.51439       38.60150         0.40602E+01    0.40602E+01    0
    5   26        12   19        0.24905           23.52221       23.73422         0.17750E+03    0.17750E+03    0
    5   31        15   25       -0.30567           22.89810       22.22723         0.13877E+03    0.61350E+02    1
    5   34        16   27       -0.57429           -1.77214       -1.89600         0.10000E+04    0.70980E+03    1
    5   43        19   29       -1.05603           10.03975        2.27256         0.47573E+02    0.46868E+02    1
    5   46        20   31        2.24216           -7.86804        9.21526         0.60921E+02    0.47612E+02    1
    6    9         7    8       -0.62152          880.23726      866.95478         0.27302E+01    0.10693E+01    1
    6   15         9   12        1.01382          216.63223      228.78859         0.80774E+01    0.56082E+01    1
    6   18        10   14        0.36432          116.69579      127.20159         0.30716E+01    0.30716E+01    0
    6   24        12   18       -0.01290           38.05373       37.66172         0.42721E+01    0.42721E+01    0
    6   27        13   20       -0.12639          -13.11794      -15.13062         0.94270E+01    0.94270E+01    0
    6   29        15   24       -1.20097           15.88790        1.86237         0.97155E+01    0.97155E+01    0
    6   32        16   26        0.60216           -7.11463       -6.61390         0.15990E+03    0.15990E+03    0
    6   44        20   30        0.02388            8.84471        8.86074         0.51533E+03    0.51533E+03    0
    6   47        21   32        0.96103            4.54842       10.01510         0.64099E+02    0.64099E+02    0
    7   16        10   13       -0.36290          330.94452      330.07424         0.27168E+02    0.27168E+02    0
    7   22        12   17        0.54371           68.21280       75.35731         0.81697E+01    0.81697E+01    0
    7   25        13   19        1.59119           -1.63153       26.71256         0.85697E+01    0.72131E+01    1
    7   28        14   21       -0.16109           22.35385       19.30587         0.77898E+01    0.77898E+01    0
    7   30        16   25       -1.41930           38.44403       31.87995         0.29658E+02    0.24290E+02    1
    7   33        17   27       -1.85373           45.62050       21.31144         0.12398E+02    0.10072E+02    1
    7   42        20   29        1.45425           19.63707       23.80557         0.11374E+03    0.11374E+03    0
    7   45        21   31       -0.66319           14.62838       13.30514         0.17230E+03    0.17230E+03    0
    7   48        22   33       -0.50646           25.44242       19.98904         0.33867E+02    0.33867E+02    0
    8   14        10   12        0.07829          281.46554      281.72869         0.13478E+02    0.12944E+02    1
    8   20        12   16       -0.00497           68.65609       68.44322         0.19760E+01    0.19760E+01    0
    8   26        14   20       -0.53708           -6.86663      -11.21995         0.15714E+02    0.15714E+02    0
    8   31        17   26       -1.28335           19.74220       16.97566         0.60060E+02    0.51595E+02    1
    8   43        21   30        0.57050            1.21492        4.81664         0.51962E+02    0.51962E+02    0
    9   18        12   15        0.33826          134.28738      140.59801         0.33908E+01    0.33908E+01    0
    9   21        13   17       -0.07006           47.52628       45.19029         0.25681E+01    0.25681E+01    0
    9   24        14   19       -0.24835           -4.14673       -5.58352         0.18558E+02    0.18558E+02    0
    9   27        15   21       -0.76118           33.04702       31.86278         0.11346E+03    0.81509E+02    1
    9   29        17   25       -0.05885           32.63639       32.48809         0.36128E+02    0.36128E+02    0
    9   32        18   27       -2.55461           92.24890       22.45748         0.73169E+01    0.40495E+01    1
    9   41        21   29        0.82744           -8.76046       14.13886         0.11129E+02    0.11129E+02    0
    9   44        22   31        1.33406           10.12391       14.51235         0.99734E+02    0.99734E+02    0
    9   47        23   33        0.26052           12.20382       15.28480         0.29261E+02    0.29261E+02    0
   10   16        12   14       -0.66678          296.70333      295.78653         0.42340E+02    0.30653E+02    1
   10   19        13   16       -0.36930          102.09231      100.18225         0.12225E+02    0.12225E+02    0
   10   25        15   20        2.47460           20.00366       35.94140         0.34306E+02    0.16492E+02    1
   10   28        16   22        0.50297           18.30137       23.33814         0.12552E+02    0.12552E+02    0
   10   30        18   26       -1.86020           61.87190       16.73303         0.43374E+01    0.36788E+01    1
   10   33        19   28       -1.51534           12.83359        6.45634         0.32501E+02    0.26257E+02    1
   10   42        22   30       -0.06068           18.79022       18.34740         0.42799E+02    0.42799E+02    0
   10   48        24   34       -1.98213           32.20375       13.27522         0.49908E+02    0.36540E+02    1
   11   14        12   13       -0.17569          745.26000      744.65946         0.60134E+01    0.60134E+01    0
   11   17        13   15        0.56406          239.03299      239.37254         0.94311E+02    0.70797E+02    1
   11   20        14   17       -1.43295          180.20563       81.74329         0.10279E+01    0.93644E+00    1
   11   23        15   19       -1.91209          103.40560       46.71381         0.35281E+01    0.29245E+01    1
   11   26        16   21       -0.02673           53.65918       53.60878         0.69155E+02    0.56757E+02    1
   11   31        19   27       -0.01364           75.60372       75.59941         0.37338E+03    0.28322E+03    1
   11   40        22   29        1.56657            6.90227       30.53236         0.19568E+02    0.19431E+02    1
   11   43        23   31       -0.83695           17.54495       12.35879         0.50457E+02    0.50457E+02    0
   11   46        24   33       -0.34031           27.37119       20.08801         0.15401E+02    0.15401E+02    0
   12   15        13   14       -1.01998         1620.38547     1592.10330         0.25308E+01    0.79387E+00    1
   12   18        14   16       -0.04035          257.39437      256.61269         0.22110E+01    0.22110E+01    0
   12   24        16   20       -0.76934          101.05215       93.80637         0.92349E+01    0.92349E+01    0
   12   27        17   22       -0.28114           68.75003       67.62639         0.26463E+02    0.26463E+02    0
   12   29        19   26        0.45693           30.40250       32.94478         0.12203E+02    0.12203E+02    0
   12   32        20   28       -0.97864           37.66222       32.12179         0.15768E+02    0.15768E+02    0
   12   41        23   30        0.00822           23.44111       23.74831         0.79177E+01    0.79177E+01    0
   12   44        24   32       -0.21496           35.19571       31.22222         0.16991E+02    0.16991E+02    0
   12   47        25   34        0.17642           11.43173       14.11909         0.21761E+02    0.21761E+02    0
   12   50        26   36       -1.61933           28.90763        9.73957         0.33916E+02    0.29605E+02    1
   13   16        14   15       -0.16155          453.97576      453.30587         0.55993E+01    0.51728E+01    1
   13   19        15   17       -0.06455          413.01075      411.55995         0.19117E+01    0.19117E+01    0
   13   22        16   19        1.10093          102.27466      128.01732         0.28354E+01    0.28354E+01    0
   13   25        17   21       -1.39278          140.50283      125.67820         0.86730E+01    0.80268E+01    1
   13   30        20   27       -1.24419          128.77674      125.27321         0.34123E+02    0.23883E+02    1
   13   39        23   29       -0.34769           40.87226       32.19175         0.11107E+02    0.11107E+02    0
   13   42        24   31       -0.46660           41.63847       33.95660         0.18025E+02    0.18025E+02    0
   13   45        25   33       -1.94093           49.94300       20.97114         0.29342E+02    0.20899E+02    1
   14   17        15   16        0.16793          427.00727      428.29025         0.47459E+01    0.27898E+01    1
   14   23        17   20        0.22397          120.86861      123.23035         0.61607E+01    0.61607E+01    0
   14   31        21   28        0.62776           80.41719       81.99121         0.26978E+02    0.26978E+02    0
   14   40        24   30       -0.00164           42.17589       42.13619         0.11558E+02    0.11558E+02    0
   14   43        25   32        1.34115           10.17768       21.22660         0.36125E+02    0.36125E+02    0
   14   46        26   34       -1.48604           30.98489       14.13430         0.27789E+02    0.27789E+02    0
   14   52        28   38        2.36744          -43.27935       -4.52386         0.37430E+02    0.21250E+02    1
   15   18        16   17       -0.03257         1172.92575     1171.57142         0.75479E+00    0.53134E+00    1
   15   21        17   19       -0.03818          118.16703      117.49394         0.24866E+01    0.24866E+01    0
   15   24        18   21        1.77208          117.56411      160.52290         0.49327E+01    0.26800E+01    1
   15   27        19   23       -0.27986           14.38983       14.27433         0.46169E+03    0.20464E+03    1
   15   29        21   27       -0.67317          194.67119      192.31830         0.14263E+02    0.12963E+02    1
   15   38        24   29       -0.52714           46.15043       34.95185         0.12369E+02    0.12369E+02    0
   15   41        25   31        0.58582            4.45230       19.96891         0.10519E+02    0.10519E+02    0
   15   50        28   37        2.54195          -23.21324       -5.69046         0.90555E+02    0.47972E+02    1
   16   19        17   18       -0.02666          528.29913      527.77108         0.10601E+01    0.10601E+01    0
   16   25        19   22       -0.11524          132.46474      132.25971         0.35302E+02    0.35302E+02    0
   16   28        20   24       -0.52634           16.96720       15.62428         0.33040E+02    0.33040E+02    0
   16   30        22   28       -1.24576           92.64578       91.59224         0.83580E+02    0.52878E+02    1
   16   39        25   30        0.37890            9.55608       21.95152         0.80644E+01    0.80644E+01    0
   16   45        27   34       -0.09426            2.47835        1.88172         0.46988E+02    0.46988E+02    0
   16   48        28   36       -0.27080           -5.66589       -7.66017         0.42526E+02    0.42526E+02    0
   17   20        18   19       -1.06114         1116.43974     1071.33616         0.57973E+00    0.52904E+00    1
   17   23        19   21       -0.55680          408.62645      404.11583         0.56859E+01    0.53034E+01    1
   17   26        20   23        0.46885          181.06560      181.76489         0.43187E+02    0.43187E+02    0
   17   37        25   29        0.42038            2.24322       18.38355         0.64815E+01    0.64815E+01    0
   18   21        19   20        0.44334          799.99899      806.55029         0.14327E+01    0.14327E+01    0
   18   24        20   22       -0.62038          504.06417      499.70358         0.80198E+01    0.60810E+01    1
   19   22        20   21        0.79792          671.33546      681.03212         0.22238E+01    0.18639E+01    1
   19   25        21   23       -0.34670          244.90895      244.64143         0.55791E+02    0.55791E+02    0
   19   28        22   25        0.41390           40.39547       41.70200         0.27853E+02    0.20712E+02    1
   19   42        28   33        0.22050            5.40041        6.71096         0.44778E+02    0.44778E+02    0
   20   23        21   22       -0.09030          717.87183      716.74365         0.16903E+01    0.16903E+01    0
   20   26        22   24       -0.55349          309.44161      306.99580         0.10457E+02    0.98567E+01    1
   20   37        27   30        0.48738          -33.15940      -13.40596         0.60392E+01    0.60392E+01    0
   20   40        28   32        1.19846            6.28852       16.29087         0.30193E+02    0.30193E+02    0
   21   24        22   23       -0.27615          987.60873      984.24692         0.18465E+01    0.18465E+01    0
   21   27        23   25       -0.08695          286.37057      285.93634         0.86902E+01    0.86902E+01    0
   21   38        28   31        0.19490           -9.06084       -2.05964         0.67451E+01    0.67451E+01    0
   22   25        23   24        0.02125          550.21358      550.37746         0.26838E+01    0.26838E+01    0
   22   28        24   26       -0.28455          327.84771      327.38459         0.31797E+02    0.25805E+02    1
   22   36        28   30        0.02674          -24.34778      -23.33412         0.65815E+01    0.65815E+01    0
   22   51        29   40       -1.60132           10.79649        2.98256         0.56236E+02    0.31882E+02    1
   23   26        24   25        0.17807         1431.72776     1433.89274         0.18342E+01    0.18342E+01    0
   23   34        28   29       -1.12934           22.97787      -10.94295         0.10198E+02    0.10198E+02    0
   23   49        29   39       -0.76172            9.76301        3.57482         0.16544E+02    0.16544E+02    0
   23   52        30   41       -1.69816           26.24306       18.27405         0.93541E+02    0.32788E+02    1
   24   27        25   26        0.02211          424.20450      424.39082         0.24093E+01    0.24093E+01    0
   24   47        29   38        1.22102           -0.48492        0.51152         0.15191E+03    0.13783E+03    1
   24   50        30   40       -1.53193           10.69008       -2.87408         0.17540E+02    0.14947E+02    1
   25   28        26   27       -0.36234         1240.03993     1237.10088         0.26448E+01    0.26448E+01    0
   25   45        29   37       -0.31210           19.12465       17.65277         0.19312E+02    0.19312E+02    0
   25   48        30   39       -1.13729           25.85651       16.98302         0.14241E+02    0.14241E+02    0
   25   51        31   41       -1.18837           29.15141       26.13930         0.52641E+02    0.52147E+02    1
   26   43        29   36       -1.11769           25.26934       23.22927         0.47993E+02    0.37421E+02    1
   26   46        30   38       -1.06723           15.10254       11.34337         0.28501E+02    0.25214E+02    1
   26   49        31   40        0.32444           -3.58268       -0.81757         0.12953E+02    0.12953E+02    0
   27   44        30   37       -1.30934          113.69643      107.22517         0.21796E+02    0.13559E+02    1
   27   47        31   39        0.07028           68.82720       69.52365         0.89420E+01    0.89420E+01    0
   28   39        29   34        0.25503           94.20464       95.77397         0.59454E+01    0.36285E+01    1
   28   42        30   36       -0.15819           86.94378       86.63058         0.22511E+02    0.22511E+02    0
   28   45        31   38       -2.61852           75.06539       68.46619         0.61360E+02    0.26563E+02    1
   28   48        32   40       -2.13459           24.56122        5.56649         0.18236E+02    0.98572E+01    1
   28   51        33   42        0.28812           14.43081       17.32500         0.10801E+02    0.10801E+02    0
   29   32        30   31       -0.42747          300.49460      298.36538         0.39278E+01    0.39278E+01    0
   29   35        31   33       -0.33180          310.32208      305.46667         0.27334E+01    0.27334E+01    0
   29   41        33   37        0.53344           24.80436       37.34303         0.34845E+01    0.34845E+01    0
   29   44        34   39       -0.09946           -5.14307       -6.58922         0.68025E+01    0.68025E+01    0
   29   50        36   43        0.46139           41.50278       43.58419         0.30236E+02    0.30236E+02    0
   30   33        31   32        0.00437          503.56411      503.58981         0.35626E+01    0.35626E+01    0
   30   36        32   34       -0.03149          193.66472      193.26025         0.31742E+01    0.31742E+01    0
   30   39        33   36       -0.07802           54.27797       54.02727         0.19221E+02    0.19221E+02    0
   30   42        34   38        2.43558          -30.24875       -5.58632         0.30746E+02    0.80113E+01    1
   30   48        36   42       -1.34647           20.83387       20.51257         0.10000E+04    0.49014E+03    1
   30   51        37   44        0.68236           19.55653       25.62831         0.15421E+02    0.15421E+02    0
   31   34        32   33       -0.19936          337.77467      336.77031         0.38546E+01    0.38546E+01    0
   31   37        33   35       -0.13690          206.31233      202.48377         0.14532E+01    0.14532E+01    0
   31   40        34   37        2.50896           11.69313       49.82121         0.10521E+02    0.39654E+01    1
   31   43        35   39        1.98216          -66.79742      -24.83087         0.54496E+01    0.37653E+01    1
   31   46        36   41        0.29300           -7.32504       -5.97930         0.21222E+02    0.21222E+02    0
   31   49        37   43        1.69163           15.04744       30.29087         0.16987E+02    0.12923E+02    1
   31   52        38   45       -1.60806           33.13300       23.68825         0.24923E+02    0.23413E+02    1
   32   35        33   34        0.35756          598.27407      604.21822         0.12375E+01    0.12375E+01    0
   32   38        34   36       -0.02028          190.76306      190.53852         0.36054E+01    0.36054E+01    0
   32   41        35   38        1.69689           33.90212       73.94536         0.48901E+01    0.25503E+01    1
   32   44        36   40       -1.90583           13.73294        6.24213         0.28531E+02    0.20084E+02    1
   32   47        37   42        1.07532           40.81594       49.61643         0.11852E+02    0.11852E+02    0
   32   50        38   44        0.54492           27.17196       29.60992         0.26307E+02    0.26307E+02    0
   33   39        35   37        0.68129          180.85497      184.08953         0.84877E+01    0.84877E+01    0
