    0.18729E+02    0.29346E+04    0.12586E+04    0.30999E+01
    0.87324E+01    0.29440E+04    0.17243E+04    0.32366E+01
    0.13340E+02    0.29520E+04    0.23264E+04    0.33667E+01
    0.19658E+02    0.29335E+04    0.12051E+04    0.30810E+01
    0.34367E+02    0.29415E+04    0.51078E+03    0.27082E+01
    0.10575E+02    0.29511E+04    0.22343E+04    0.33491E+01
    0.22011E+02    0.29475E+04    0.13195E+04    0.31204E+01
    0.20005E+02    0.29468E+04    0.16275E+04    0.32115E+01
    0.36320E+00    0.29430E+04    0.14887E+04    0.31728E+01
    0.13127E+02    0.29476E+04    0.22185E+04    0.33461E+01
    0.26893E+02    0.29421E+04    0.76612E+03    0.28843E+01
    0.14230E+02    0.29476E+04    0.22445E+04    0.33511E+01
    0.30507E+02    0.29435E+04    0.60400E+03    0.27810E+01
    0.51530E+01    0.29524E+04    0.21163E+04    0.33256E+01
    0.43229E+01    0.29519E+04    0.20707E+04    0.33161E+01
    0.16731E+02    0.29474E+04    0.21255E+04    0.33275E+01
    0.58271E+01    0.29416E+04    0.14983E+04    0.31756E+01
    0.54372E+02    0.29321E+04    0.46171E+03    0.26644E+01
    0.36763E+02    0.29379E+04    0.46786E+03    0.26701E+01
    0.93867E+01    0.29538E+04    0.23449E+04    0.33701E+01
    0.22701E+02    0.29476E+04    0.12015E+04    0.30797E+01
    0.14945E+02    0.29466E+04    0.21452E+04    0.33315E+01
    0.11847E+02    0.29348E+04    0.13040E+04    0.31153E+01
    0.72076E+02    0.29311E+04    0.53434E+03    0.27278E+01
    0.60343E+01    0.29463E+04    0.17345E+04    0.32392E+01
    0.63676E+02    0.29316E+04    0.52929E+03    0.27237E+01
    0.47006E+02    0.29366E+04    0.24645E+03    0.23917E+01
    0.99995E+01    0.29505E+04    0.21912E+04    0.33407E+01
    0.83625E+00    0.29510E+04    0.19947E+04    0.32999E+01
    0.13327E+02    0.29512E+04    0.23377E+04    0.33688E+01
    0.35933E+02    0.29382E+04    0.48251E+03    0.26835E+01
    0.62785E+02    0.29314E+04    0.53099E+03    0.27251E+01
    0.81561E+01    0.29430E+04    0.16313E+04    0.32125E+01
    0.58083E+02    0.29334E+04    0.38203E+03    0.25821E+01
    0.45256E+02    0.29312E+04    0.36288E+03    0.25598E+01
    0.19578E+02    0.29486E+04    0.17749E+04    0.32492E+01
    0.27138E+02    0.29452E+04    0.67371E+03    0.28285E+01
    0.25113E+02    0.29364E+04    0.10195E+04    0.30084E+01
    0.11894E+02    0.29330E+04    0.12554E+04    0.30988E+01
    0.20399E+02    0.29486E+04    0.16070E+04    0.32060E+01
    0.41575E+00    0.29462E+04    0.16249E+04    0.32108E+01
    0.28247E+02    0.29429E+04    0.65945E+03    0.28192E+01
    0.38937E+02    0.29343E+04    0.45395E+03    0.26570E+01
    0.23786E+01    0.29522E+04    0.21164E+04    0.33256E+01
    0.43004E+02    0.29346E+04    0.31992E+03    0.25050E+01
    0.58698E+02    0.29326E+04    0.40885E+03    0.26116E+01
    0.48550E+01    0.29562E+04    0.28663E+04    0.34573E+01
    0.26426E+02    0.29413E+04    0.83533E+03    0.29219E+01
    0.29920E+02    0.29434E+04    0.60873E+03    0.27844E+01
    0.24890E+02    0.29465E+04    0.89189E+03    0.29503E+01
    0.70936E+01    0.29550E+04    0.24324E+04    0.33860E+01
    0.48423E+01    0.29464E+04    0.16945E+04    0.32290E+01
    0.23572E+02    0.29407E+04    0.10919E+04    0.30382E+01
    0.40254E+01    0.29416E+04    0.14663E+04    0.31662E+01
    0.16381E+02    0.29504E+04    0.24362E+04    0.33867E+01
    0.26097E+02    0.29357E+04    0.96997E+03    0.29868E+01
    0.43361E+02    0.29327E+04    0.35006E+03    0.25441E+01
    0.12181E+02    0.29507E+04    0.22962E+04    0.33610E+01
    0.39996E+02    0.29391E+04    0.44318E+03    0.26466E+01
