    P+   P-        C+   C-  Normalised_Error  Observed_Rho_a  Calculated_Rho_a  Original_Weight  Final_Weight    C
    2    8         4    6       -0.24014          991.09380      987.41133         0.32656E+01    0.32656E+01    0
    2   20         8   14        1.50662          233.77700      250.90712         0.16440E+02    0.12090E+02    1
    2   23         9   16       -1.74741          206.24641      195.02615         0.58929E+02    0.24691E+02    1
    2   26        10   18       -0.17692          223.14556      217.77522         0.59059E+01    0.59059E+01    0
    2   31        13   24       -1.30603           72.03946       66.88738         0.42515E+02    0.40121E+02    1
    2   34        14   26        1.43429           27.12791       33.24092         0.55627E+02    0.41380E+02    1
    2   37        15   28        1.64029           30.84184       44.06109         0.36291E+02    0.24447E+02    1
    3    6         4    5       -0.12303          819.76236      817.83286         0.13590E+01    0.13590E+01    0
    3    9         5    7       -0.01198          751.26993      751.14649         0.41218E+01    0.41218E+01    0
    3   12         6    9        0.47459          495.50214      499.21165         0.79822E+01    0.79822E+01    0
    3   15         7   11       -1.78849          297.85750      259.44235         0.67053E+01    0.40868E+01    1
    3   18         8   13        0.76846          188.39779      200.07076         0.72814E+01    0.72814E+01    0
    3   21         9   15       -0.66704          124.79693      123.67520         0.79632E+02    0.78765E+02    1
    3   24        10   17        0.06152          126.80244      131.41547         0.20560E+01    0.20560E+01    0
    3   27        11   19       -0.36922          108.58044       98.56603         0.63972E+01    0.63972E+01    0
    3   29        13   23       -0.08562           51.68916       51.56224         0.92045E+02    0.92045E+02    0
    3   32        14   25        0.17696           41.91730       43.12924         0.22713E+02    0.22713E+02    0
    4    7         5    6        0.10042         1287.76505     1289.54020         0.13352E+01    0.13352E+01    0
    4   10         6    8       -0.42702          653.60156      648.65117         0.35906E+01    0.35906E+01    0
    4   13         7   10        0.76769          232.44166      239.16159         0.74457E+01    0.74457E+01    0
    4   16         8   12       -0.83142          273.32746      266.97892         0.11699E+02    0.11699E+02    0
    4   19         9   14       -0.16754          154.97298      154.10644         0.21312E+02    0.21312E+02    0
    4   22        10   16       -1.01146          120.10148      119.01425         0.13826E+03    0.12303E+03    1
    4   28        12   20       -0.98289           55.14972       54.20838         0.19831E+03    0.17815E+03    1
    4   30        14   24       -1.65325           45.31172       39.17819         0.48212E+02    0.36236E+02    1
    4   33        15   26        2.00333            6.94515       23.52860         0.56203E+02    0.18640E+02    1
    4   36        16   28        0.43205            4.98807       15.90154         0.68948E+01    0.68948E+01    0
    4   45        19   30       -0.63909           32.96786       23.97320         0.25759E+02    0.25759E+02    0
    5    8         6    7       -0.06786         1161.07127     1159.98697         0.16381E+01    0.12829E+01    1
    5   14         8   11       -1.56804          307.80568      272.53678         0.53087E+01    0.29349E+01    1
    5   17         9   13       -0.89074          277.68669      269.54933         0.15267E+02    0.96474E+01    1
    5   20        10   15       -0.49714          132.14944      128.56674         0.15262E+02    0.15262E+02    0
    5   23        11   17       -1.00357          138.36914       70.23497         0.19307E+01    0.19307E+01    0
    5   26        12   19       -0.02922           55.01653       54.33830         0.65090E+01    0.65090E+01    0
    5   31        15   25        0.75054           49.77384       50.65232         0.11504E+03    0.11504E+03    0
    5   34        16   27       -0.08830           20.81586       19.35413         0.92479E+01    0.92479E+01    0
    5   43        19   29        0.12944           16.85774       17.42063         0.79269E+02    0.79269E+02    0
    5   46        20   31        1.52450            1.37149       11.26975         0.68195E+02    0.55872E+02    1
    6    9         7    8        0.21794          949.39543      952.46674         0.16216E+01    0.16216E+01    0
    6   15         9   12        1.71637          365.23677      400.55274         0.87605E+01    0.32682E+01    1
    6   18        10   14        0.32588          220.60545      224.34640         0.77160E+01    0.77160E+01    0
    6   24        12   18       -0.12925           98.79838       96.08110         0.61770E+01    0.61770E+01    0
    6   27        13   20       -0.45747           26.11403       24.59989         0.45357E+02    0.45357E+02    0
    6   29        15   24       -0.24384           48.51891       47.36625         0.24003E+02    0.24003E+02    0
    6   32        16   26       -0.00527           20.11743       20.03503         0.85024E+01    0.85024E+01    0
    6   44        20   30        0.65659           13.49743       15.94338         0.92897E+02    0.92897E+02    0
    6   47        21   32        0.44336            8.44168       10.14755         0.94766E+02    0.94766E+02    0
    7   16        10   13       -0.05805          477.90396      477.49861         0.10059E+02    0.93298E+01    1
    7   22        12   17       -0.58184          122.08440       90.62166         0.19852E+01    0.19852E+01    0
    7   25        13   19        0.14918           54.32589       57.76712         0.55702E+01    0.55702E+01    0
    7   28        14   21        0.14292           56.49086       57.55237         0.19844E+02    0.19844E+02    0
    7   30        16   25       -0.79394           75.24110       65.93941         0.95887E+01    0.95887E+01    0
    7   33        17   27       -0.49628           64.04369       63.13327         0.71998E+02    0.71998E+02    0
    7   42        20   29       -1.17985           29.66486       29.10339         0.10000E+04    0.68510E+03    1
    7   45        21   31        1.53235           10.43779       20.74091         0.60690E+02    0.51130E+02    1
    7   48        22   33       -1.35493           31.78152       17.70171         0.36681E+02    0.35092E+02    1
    8   14        10   12        0.41581          536.33376      541.00868         0.40962E+01    0.38699E+01    1
    8   20        12   16       -0.71869          121.57618      116.91214         0.13031E+02    0.13031E+02    0
    8   26        14   20        0.13951           41.60346       42.35357         0.23689E+02    0.23689E+02    0
    8   31        17   26       -0.02237           48.87819       48.79390         0.29514E+02    0.29514E+02    0
    8   43        21   30       -0.29753           12.70353        9.00244         0.26372E+02    0.26372E+02    0
    9   18        12   15        0.53254          201.22984      206.02907         0.70193E+01    0.70193E+01    0
    9   21        13   17       -0.19972          124.38232      115.05761         0.18339E+01    0.18339E+01    0
    9   24        14   19        0.00161           65.43917       65.47077         0.54836E+01    0.54836E+01    0
    9   27        15   21       -0.13693           88.77223       87.04681         0.10064E+02    0.10064E+02    0
    9   29        17   25       -1.27681           75.54153       75.18099         0.51403E+03    0.32244E+03    1
    9   32        18   27       -2.27866          109.66098       56.67583         0.13460E+02    0.47578E+01    1
    9   41        21   29        1.57438            3.51201       13.84533         0.60329E+02    0.46925E+02    1
    9   44        22   31       -0.14874           16.46885       15.89638         0.85243E+02    0.85243E+02    0
    9   47        23   33        1.67268           15.76774       21.11845         0.19786E+03    0.10818E+03    1
   10   16        12   14       -1.04133          367.89713      363.08611         0.95307E+01    0.91227E+01    1
   10   19        13   16       -0.06822          174.20731      173.91637         0.14827E+02    0.14827E+02    0
   10   25        15   20        2.09096           68.15429       90.86323         0.16644E+02    0.97804E+01    1
   10   28        16   22       -0.68738           63.11440       52.11083         0.78523E+01    0.78523E+01    0
   10   30        18   26       -2.25437           86.92308       35.93194         0.10689E+02    0.39466E+01    1
   10   33        19   28        1.54651           33.24191       41.17276         0.26200E+02    0.21548E+02    1
   10   42        22   30       -1.70476           25.71250       13.16324         0.64267E+02    0.42428E+02    1
   10   48        24   34       -3.19477           33.12035       12.12275         0.26868E+03    0.53091E+02    1
   11   14        12   13        0.19090          720.22416      721.76947         0.26736E+01    0.25393E+01    1
   11   17        13   15        0.23699          389.15606      390.61533         0.78844E+01    0.69213E+01    1
   11   20        14   17       -1.40976          238.28759      175.86969         0.16268E+01    0.14533E+01    1
   11   23        15   19       -1.57691          208.10406      161.81596         0.39498E+01    0.29539E+01    1
   11   26        16   21        0.79000          118.34680      135.71739         0.48670E+01    0.48670E+01    0
   11   31        19   27        2.25236          113.34019      132.26685         0.45250E+02    0.10648E+02    1
   11   40        22   29        2.33937           17.23386       25.74579         0.18747E+03    0.80553E+02    1
   11   43        23   31        1.23806           18.81929       23.25486         0.87268E+02    0.87268E+02    0
   11   46        24   33       -0.42762           36.39916       32.00630         0.32086E+02    0.32086E+02    0
   12   15        13   14       -0.71561         1990.88831     1974.08614         0.17681E+01    0.93753E+00    1
   12   18        14   16       -0.29744          359.64983      356.59925         0.41760E+01    0.41760E+01    0
   12   24        16   20       -0.12305          199.95112      197.90327         0.52261E+01    0.52261E+01    0
   12   27        17   22        0.21991          129.54845      130.06149         0.45335E+02    0.45335E+02    0
   12   29        19   26       -0.00478           79.65208       79.63427         0.18212E+02    0.18212E+02    0
   12   32        20   28       -0.37236           74.45976       73.21417         0.26686E+02    0.26686E+02    0
   12   41        23   30        0.11218           28.35926       29.65849         0.25543E+02    0.25543E+02    0
   12   44        24   32        0.29783           37.72570       38.54706         0.11389E+03    0.11389E+03    0
   12   47        25   34        1.59018           12.71136       23.47991         0.84861E+02    0.48951E+02    1
   12   50        26   36        0.49443           27.83285       28.32975         0.51464E+03    0.34869E+03    1
   13   16        14   15       -0.05511          545.07618      544.67718         0.29626E+01    0.29626E+01    0
   13   19        15   17       -0.03524          459.75678      458.67604         0.14010E+01    0.14010E+01    0
   13   22        16   19        0.20875          230.81520      236.25919         0.25423E+01    0.25423E+01    0
   13   25        17   21       -1.35626          207.07323      193.10217         0.89651E+01    0.82939E+01    1
   13   30        20   27        1.07502          179.50829      182.65835         0.23330E+02    0.22951E+02    1
   13   39        23   29       -1.26569           42.23171       35.83988         0.57486E+02    0.54909E+02    1
   13   42        24   31       -0.92675           39.90074       37.63659         0.12146E+03    0.12146E+03    0
   13   45        25   33       -1.59560           37.14719       34.23456         0.27296E+03    0.17089E+03    1
   14   17        15   16        0.29805          533.06473      537.09296         0.24479E+01    0.15770E+01    1
   14   23        17   20        0.06206          213.47158      213.94030         0.86016E+01    0.86016E+01    0
   14   31        21   28       -0.96570          140.51075      136.09607         0.14797E+02    0.14797E+02    0
   14   40        24   30       -1.39570           46.38084       37.63251         0.48049E+02    0.44681E+02    1
   14   43        25   32        2.30604           12.80790       26.32649         0.12733E+03    0.50768E+02    1
   14   46        26   34        0.71064           36.45893       41.06915         0.48572E+02    0.48572E+02    0
   14   52        28   38        1.96994          -35.61920       -7.73835         0.12197E+03    0.24579E+02    1
   15   18        16   17        0.12852         1058.15787     1062.07612         0.72481E+00    0.72481E+00    0
   15   21        17   19       -0.04615          295.05314      294.15590         0.22549E+01    0.22549E+01    0
   15   24        18   21        0.94743          161.16665      181.25968         0.30634E+01    0.30634E+01    0
   15   27        19   23       -0.09769           68.13024       66.61384         0.54410E+01    0.54410E+01    0
   15   29        21   27       -0.86577          268.08074      259.96762         0.48351E+01    0.48351E+01    0
   15   38        24   29       -0.50475           50.36282       32.65133         0.74881E+01    0.74881E+01    0
   15   41        25   31        0.26564            6.96108       17.06531         0.73245E+01    0.73245E+01    0
   15   50        28   37        0.31364          -13.20368        0.54710         0.75428E+01    0.75428E+01    0
   16   19        17   18        0.09755          840.50457      841.82001         0.15571E+01    0.15571E+01    0
   16   25        19   22       -0.16523          164.72169      163.92559         0.13036E+02    0.13036E+02    0
   16   28        20   24        1.13895           59.18173       64.51549         0.18001E+02    0.18001E+02    0
   16   30        22   28       -0.10706          169.57249      169.02401         0.87287E+01    0.87287E+01    0
   16   39        25   30        0.79474           11.97992       18.23166         0.33538E+02    0.33538E+02    0
   16   45        27   34        1.77243          -14.24686        9.18786         0.37776E+02    0.22494E+02    1
   16   48        28   36        0.61555            0.98909        3.68933         0.71391E+02    0.71391E+02    0
   17   20        18   19       -0.64655         1073.83548     1059.68170         0.10272E+01    0.10272E+01    0
   17   23        19   21        0.19135          421.77492      424.73260         0.27796E+01    0.27796E+01    0
   17   26        20   23        2.15572          213.37673      268.37184         0.54709E+01    0.25249E+01    1
   17   37        25   29        0.22966            7.88088       14.92761         0.81104E+01    0.81104E+01    0
   18   21        19   20        0.27351         1110.49687     1115.15615         0.15849E+01    0.12428E+01    1
   18   24        20   22       -0.44035          634.47155      631.10981         0.55987E+01    0.55987E+01    0
   19   22        20   21        0.18679          908.97689      911.87615         0.17694E+01    0.14593E+01    1
   19   25        21   23       -0.11590          453.83056      452.87055         0.51972E+01    0.51972E+01    0
   19   28        22   25       -1.32095          142.28657      139.76492         0.43554E+02    0.34248E+02    1
   19   42        28   33       -0.66225           16.57534       14.67295         0.92649E+02    0.92649E+02    0
   20   23        21   22       -0.35964          871.95342      867.64254         0.17619E+01    0.17619E+01    0
   20   26        22   24       -0.33892          476.57855      474.19469         0.61925E+01    0.61925E+01    0
   20   37        27   30        1.29284          -18.01650      -10.84399         0.45620E+02    0.44119E+02    1
   20   40        28   32       -0.42369           18.11110       17.40977         0.16388E+03    0.15224E+03    1
   21   24        22   23       -0.27633         1427.82683     1422.91342         0.13328E+01    0.12642E+01    1
   21   27        23   25       -0.18393          378.64497      377.66239         0.81238E+01    0.81238E+01    0
   21   38        28   31       -0.51852            5.91948        5.79384         0.10000E+04    0.10000E+04    0
   22   25        23   24        0.04346          669.53044      669.98050         0.19985E+01    0.19985E+01    0
   22   28        24   26        0.33564          414.37332      416.43426         0.68398E+01    0.68398E+01    0
   22   36        28   30        0.74378            3.08461        8.72329         0.32913E+02    0.32913E+02    0
   22   51        29   40       -0.15786           19.69701       19.22741         0.52297E+02    0.52297E+02    0
   23   26        24   25        0.10837         1724.83316     1726.94961         0.13548E+01    0.11419E+01    1
   23   34        28   29       -1.21272           68.09773       66.09014         0.24300E+03    0.18504E+03    1
   23   49        29   39        0.19435           28.88849       30.54956         0.15726E+02    0.15726E+02    0
   23   52        30   41       -1.12288           40.87674       38.53011         0.81347E+02    0.73626E+02    1
   24   27        25   26       -0.27959          564.65342      561.82188         0.20047E+01    0.20047E+01    0
   24   47        29   38        2.00871           23.92523       35.50419         0.58934E+02    0.19512E+02    1
   24   50        30   40       -0.50988           29.31646       28.25658         0.71597E+02    0.63667E+02    1
   25   28        26   27       -0.47942         1346.10404     1339.58985         0.19113E+01    0.15789E+01    1
   25   45        29   37       -0.08221           54.81706       54.66621         0.49638E+02    0.49638E+02    0
   25   48        30   39       -0.18850           50.73056       49.37462         0.15446E+02    0.15446E+02    0
   25   51        31   41        0.15193           47.31459       47.71552         0.50087E+02    0.50087E+02    0
   26   43        29   36       -1.47226           67.70309       62.78026         0.25067E+02    0.20427E+02    1
   26   46        30   38       -1.00757           50.17535       48.22609         0.45907E+02    0.45907E+02    0
   26   49        31   40        1.53586           21.27954       26.44862         0.38007E+02    0.32800E+02    1
   27   44        30   37        1.08206          163.62791      166.80782         0.22804E+02    0.22804E+02    0
   27   47        31   39        1.59366          103.94913      119.99763         0.10725E+02    0.87990E+01    1
   28   39        29   34        0.55819          193.07377      196.16862         0.40272E+01    0.40272E+01    0
   28   42        30   36        1.24268          161.94133      166.75675         0.12063E+02    0.11502E+02    1
   28   45        31   38       -0.72863          131.02888      128.87635         0.22660E+02    0.22660E+02    0
   28   48        32   40       -1.69800           58.91007       50.70297         0.35360E+02    0.18148E+02    1
   28   51        33   42        1.23262           37.69833       41.79547         0.32642E+02    0.32642E+02    0
   29   32        30   31       -0.53156          359.04557      354.72442         0.24067E+01    0.24067E+01    0
   29   35        31   33        0.10905          397.66302      398.31921         0.66477E+01    0.66477E+01    0
   29   41        33   37        0.72813           65.02259       67.81611         0.21583E+02    0.21348E+02    1
   29   44        34   39       -0.06980           23.41465       22.86806         0.12630E+02    0.12630E+02    0
   29   50        36   43       -1.02853           61.47262       58.37693         0.45319E+02    0.45319E+02    0
   30   33        31   32       -0.47753          602.12083      598.14467         0.25138E+01    0.25138E+01    0
   30   36        32   34        0.00433          292.08611      292.11512         0.60819E+01    0.60819E+01    0
   30   39        33   36       -1.58012          109.96138      103.03956         0.23402E+02    0.14098E+02    1
   30   42        34   38       -0.07461           15.98500       15.84191         0.42299E+02    0.42299E+02    0
   30   48        36   42       -0.73881           44.76837       43.37447         0.91362E+02    0.61992E+02    1
   30   51        37   44       -1.46523           37.40148       30.97733         0.38639E+02    0.31297E+02    1
   31   34        32   33       -0.04944          405.43082      405.03340         0.24158E+01    0.24158E+01    0
   31   37        33   35       -0.96247          289.39495      280.51120         0.44029E+01    0.44029E+01    0
   31   40        34   37        0.73387           73.70892       76.22369         0.17586E+02    0.17586E+02    0
   31   43        35   39        0.31646           -7.78386       -5.17206         0.96591E+01    0.96591E+01    0
   31   46        36   41       -0.19130           34.78296       33.95420         0.22500E+02    0.22500E+02    0
   31   49        37   43       -0.12065           38.36100       37.60978         0.18702E+02    0.18702E+02    0
   31   52        38   45       -1.46617           44.16303       30.87152         0.17612E+02    0.15169E+02    1
   32   35        33   34        1.12835          617.26707      631.58725         0.21951E+01    0.16210E+01    1
   32   38        34   36       -0.40679          261.18367      259.46989         0.94744E+01    0.94744E+01    0
   32   41        35   38        0.09754          109.05619      109.49558         0.13360E+02    0.13360E+02    0
   32   44        36   40       -1.73891           59.78149       46.18034         0.23850E+02    0.10093E+02    1
   32   47        37   42        0.21827           67.16233       68.14894         0.21460E+02    0.21460E+02    0
   32   50        38   44       -1.20910           49.24862       46.00562         0.50918E+02    0.43881E+02    1
   33   39        35   37       -0.22853          249.28755      248.11500         0.78540E+01    0.78540E+01    0
   33   42        36   39       -1.61525          190.56732      174.77646         0.81165E+01    0.61225E+01    1
   33   45        37   41        0.04430           91.22075       91.47240         0.13694E+02    0.13694E+02    0
   33   48        38   43        0.12703           86.66984       87.15372         0.25469E+02    0.25469E+02    0
   33   51        39   45       -0.03837           41.27967       40.98428         0.15404E+02    0.15404E+02    0
   34   37        35   36       -1.71067          618.68836      591.11117         0.24062E+01    0.12337E+01    1
   34   40        36   38       -0.43500          278.70427      276.73006         0.89338E+01    0.89064E+01    1
   34   43        37   40        0.43176           64.18853       65.88490         0.15389E+02    0.15389E+02    0
