    0.18729E+02    0.29346E+04   -0.16937E+01
    0.87324E+01    0.29440E+04    0.59921E+01
    0.13340E+02    0.29520E+04    0.66026E+01
    0.19658E+02    0.29335E+04    0.44458E+00
    0.34367E+02    0.29415E+04    0.14155E+02
    0.10575E+02    0.29511E+04    0.18706E+00
    0.22011E+02    0.29475E+04   -0.38037E+01
    0.20005E+02    0.29468E+04   -0.97807E+01
    0.36320E+00    0.29430E+04    0.59989E+01
    0.13127E+02    0.29476E+04   -0.47615E+00
    0.26893E+02    0.29421E+04   -0.74109E+01
    0.14230E+02    0.29476E+04   -0.31107E+01
    0.30507E+02    0.29435E+04    0.26887E+01
    0.51530E+01    0.29524E+04    0.70919E+01
    0.43229E+01    0.29519E+04    0.88685E+01
    0.16731E+02    0.29474E+04   -0.74168E+01
    0.58271E+01    0.29416E+04    0.61813E+01
    0.54372E+02    0.29321E+04   -0.10720E+02
    0.36763E+02    0.29379E+04    0.35936E+02
    0.93867E+01    0.29538E+04   -0.63944E+01
    0.22701E+02    0.29476E+04   -0.54348E+00
    0.14945E+02    0.29466E+04   -0.60350E+01
    0.11847E+02    0.29348E+04   -0.72474E+00
    0.72076E+02    0.29311E+04    0.13162E+01
    0.60343E+01    0.29463E+04    0.10369E+02
    0.63676E+02    0.29316E+04    0.43445E+01
    0.47006E+02    0.29366E+04   -0.14562E+02
    0.99995E+01    0.29505E+04    0.13047E+01
    0.83625E+00    0.29510E+04    0.91448E+01
    0.13327E+02    0.29512E+04    0.48852E+01
    0.35933E+02    0.29382E+04    0.34659E+02
    0.62785E+02    0.29314E+04    0.11562E+01
    0.81561E+01    0.29430E+04    0.58087E+01
    0.58083E+02    0.29334E+04   -0.14668E+02
    0.45256E+02    0.29312E+04   -0.30542E+01
    0.19578E+02    0.29486E+04   -0.73299E+01
    0.27138E+02    0.29452E+04   -0.12813E+02
    0.25113E+02    0.29364E+04    0.46414E+01
    0.11894E+02    0.29330E+04   -0.47784E+00
    0.20399E+02    0.29486E+04   -0.67741E+01
    0.41575E+00    0.29462E+04    0.83971E+01
    0.28247E+02    0.29429E+04   -0.88335E+01
    0.38937E+02    0.29343E+04    0.28492E+02
    0.23786E+01    0.29522E+04    0.89811E+01
    0.43004E+02    0.29346E+04    0.69463E+01
    0.58698E+02    0.29326E+04   -0.12790E+02
    0.48550E+01    0.29562E+04    0.61782E+01
    0.26426E+02    0.29413E+04   -0.57423E+01
    0.29920E+02    0.29434E+04   -0.25823E+01
    0.24890E+02    0.29465E+04   -0.11369E+01
