    P+   P-        C+   C-  Normalised_Error  Observed_Rho_a  Calculated_Rho_a  Original_Weight  Final_Weight    C
    2    8         4    6       -0.18796          691.71136      685.17890         0.14408E+01    0.14408E+01    0
    2   20         8   14        0.02573          144.32981      145.41507         0.32593E+01    0.32593E+01    0
    2   23         9   16       -1.53946          146.78220      140.39980         0.72003E+02    0.38241E+02    1
    2   26        10   18       -2.32247          234.05602      116.11191         0.30988E+02    0.35300E+01    1
    2   31        13   24       -1.72034           49.90807       47.53543         0.18208E+03    0.11476E+03    1
    2   34        14   26        1.21903          -19.68137        3.98997         0.91671E+01    0.90824E+01    1
    2   37        15   28       -1.60134           26.45879       25.20898         0.33469E+03    0.25243E+03    1
    3    6         4    5       -0.25692          568.92567      558.70058         0.53554E+00    0.53554E+00    0
    3    9         5    7        0.57543          455.00268      468.57190         0.18007E+01    0.18007E+01    0
    3   12         6    9       -1.08821          189.12088      170.14951         0.35788E+01    0.35788E+01    0
    3   15         7   11       -1.85513           39.80176      -11.85141         0.73417E+01    0.31527E+01    1
    3   18         8   13        0.83887           53.58878       83.96364         0.30546E+01    0.30546E+01    0
    3   21         9   15        0.17961           31.43633       35.32610         0.61162E+01    0.61162E+01    0
    3   24        10   17        1.65966            2.73802       36.11980         0.16338E+02    0.76651E+01    1
    3   27        11   19        0.69150           42.10055       45.95548         0.34329E+02    0.31125E+02    1
    3   29        13   23        0.34593           15.58260       19.31489         0.12647E+02    0.12647E+02    0
    3   32        14   25       -0.51644           11.32595        2.07088         0.86802E+01    0.86802E+01    0
    4    7         5    6       -0.53258          971.13336      948.38149         0.58377E+00    0.55249E+00    1
    4   10         6    8        0.22631           99.01751      102.65391         0.25906E+01    0.25906E+01    0
    4   13         7   10        1.62348          -58.05777      -34.27587         0.81775E+01    0.44492E+01    1
    4   16         8   12       -0.63668          -10.11799      -11.19850         0.52640E+02    0.52640E+02    0
    4   19         9   14       -0.47138           27.28712       26.01374         0.40804E+02    0.40804E+02    0
    4   22        10   16       -1.41431           -1.47446      -12.21771         0.20387E+02    0.17409E+02    1
    4   28        12   20       -1.01803           22.20683       13.98384         0.21123E+02    0.21123E+02    0
    4   30        14   24       -1.71578            6.86248        5.45078         0.37747E+03    0.16339E+03    1
    4   33        15   26        1.58244          -32.02490      -19.32733         0.27208E+02    0.19230E+02    1
    4   36        16   28        0.07638          -13.42749      -10.08718         0.39826E+01    0.39826E+01    0
    4   45        19   30       -1.55394           64.68197       13.87445         0.14266E+02    0.11088E+02    1
