    P+   P-        C+   C-  Normalised_Error  Observed_Rho_a  Calculated_Rho_a  Original_Weight  Final_Weight    C
    2    8         4    6       -0.25390         1006.69770     1003.49635         0.39715E+01    0.39715E+01    0
    2   20         8   14        1.51901          217.97378      243.64228         0.97242E+01    0.81351E+01    1
    2   23         9   16       -1.29377          200.41664      190.42303         0.25966E+02    0.20525E+02    1
    2   26        10   18       -0.43513          235.67330      220.85587         0.52644E+01    0.52644E+01    0
    2   31        13   24       -0.28183           67.02210       65.15274         0.23861E+02    0.23861E+02    0
    2   34        14   26        0.50635           26.96645       28.84203         0.47613E+02    0.47613E+02    0
    2   37        15   28        0.76849           29.61252       42.54900         0.11704E+02    0.11704E+02    0
    3    6         4    5       -0.14501          871.83620      870.10542         0.17857E+01    0.17857E+01    0
    3    9         5    7       -0.13567          751.53146      750.50275         0.56001E+01    0.56001E+01    0
    3   12         6    9        0.14335          470.40662      471.17427         0.11651E+02    0.11651E+02    0
    3   15         7   11       -1.70590          245.98249      218.28946         0.10102E+02    0.54073E+01    1
    3   18         8   13        0.72892          172.74015      197.24274         0.32903E+01    0.32903E+01    0
    3   21         9   15       -1.10240          116.13187      114.79436         0.15278E+03    0.10917E+03    1
    3   24        10   17        0.27378          121.17950      135.66906         0.29131E+01    0.29131E+01    0
    3   27        11   19       -0.37527          103.65319       97.33846         0.10312E+02    0.10312E+02    0
    3   29        13   23        0.57531           45.98221       48.53681         0.30730E+02    0.30730E+02    0
    3   32        14   25        0.45270           40.36037       43.30147         0.23944E+02    0.23944E+02    0
    4    7         5    6        0.02006         1326.94059     1327.19251         0.18795E+01    0.18795E+01    0
    4   10         6    8       -0.58540          607.59412      602.84855         0.51348E+01    0.51348E+01    0
    4   13         7   10        0.52688          207.90480      210.71106         0.12992E+02    0.12237E+02    1
    4   16         8   12        0.01016          248.54971      248.59957         0.20369E+02    0.18207E+02    1
    4   19         9   14       -0.67922          141.50149      138.80279         0.27743E+02    0.27743E+02    0
    4   22        10   16       -0.34109          106.81180      105.59115         0.36953E+02    0.36953E+02    0
    4   28        12   20       -0.56860           51.73694       50.06625         0.58067E+02    0.58067E+02    0
    4   30        14   24       -2.16288           41.26176       33.38844         0.10362E+03    0.36931E+02    1
    4   33        15   26        1.59446            4.86270       13.45288         0.46673E+02    0.28641E+02    1
    4   36        16   28        0.32351            2.60474       14.53532         0.47225E+01    0.47225E+01    0
    4   45        19   30       -1.06723           28.09587       11.88195         0.23862E+02    0.23862E+02    0
    5    8         6    7        0.01746         1172.76884     1173.01558         0.22047E+01    0.14507E+01    1
    5   14         8   11       -1.71016          283.06665      249.35044         0.81902E+01    0.33483E+01    1
    5   17         9   13       -1.11297          260.70837      252.79169         0.27472E+02    0.12390E+02    1
    5   20        10   15       -0.45714          118.35703      113.82068         0.11084E+02    0.11084E+02    0
    5   23        11   17       -1.09574          127.93520       64.79918         0.22749E+01    0.22749E+01    0
    5   26        12   19        0.06215           50.09740       50.71532         0.15198E+02    0.15198E+02    0
    5   31        15   25        0.32309           46.44428       46.87069         0.10301E+03    0.10202E+03    1
    5   34        16   27       -0.12708           19.63436       16.51455         0.62360E+01    0.62360E+01    0
    5   43        19   29       -1.05425           15.53068        8.42707         0.51161E+02    0.51161E+02    0
    5   46        20   31        0.81473           -3.19116        0.08017         0.90346E+02    0.90346E+02    0
    6    9         7    8        0.09063          961.10732      962.04707         0.22038E+01    0.22038E+01    0
    6   15         9   12        0.91651          350.99739      356.84563         0.13961E+02    0.10538E+02    1
    6   18        10   14        0.67278          208.23915      224.47785         0.36697E+01    0.36697E+01    0
    6   24        12   18       -0.03855           95.81341       95.00297         0.61776E+01    0.61776E+01    0
    6   27        13   20       -0.12660           18.99020       18.14464         0.22477E+02    0.22477E+02    0
    6   29        15   24       -0.72441           43.94423       38.52651         0.15171E+02    0.15171E+02    0
    6   32        16   26        0.10561           17.33268       19.59194         0.62157E+01    0.62157E+01    0
    6   44        20   30       -0.08604           10.81302        9.71184         0.27038E+02    0.27038E+02    0
    6   47        21   32        0.59928            6.13065        7.85566         0.12667E+03    0.12667E+03    0
    7   16        10   13       -0.65660          455.81272      452.22605         0.15644E+02    0.11927E+02    1
    7   22        12   17       -0.32636          105.36758       91.40552         0.25093E+01    0.25093E+01    0
    7   25        13   19        0.25307           44.44096       47.83232         0.95879E+01    0.95879E+01    0
