    0.18729E+02    0.29346E+04    0.12316E+04    0.30905E+01
    0.87324E+01    0.29440E+04    0.17653E+04    0.32468E+01
    0.13340E+02    0.29520E+04    0.22025E+04    0.33429E+01
    0.19658E+02    0.29335E+04    0.11835E+04    0.30732E+01
    0.34367E+02    0.29415E+04    0.47622E+03    0.26778E+01
    0.10575E+02    0.29511E+04    0.22179E+04    0.33459E+01
    0.22011E+02    0.29475E+04    0.13052E+04    0.31157E+01
    0.20005E+02    0.29468E+04    0.14750E+04    0.31688E+01
    0.36320E+00    0.29430E+04    0.16256E+04    0.32110E+01
    0.13127E+02    0.29476E+04    0.20191E+04    0.33052E+01
    0.26893E+02    0.29421E+04    0.75359E+03    0.28771E+01
    0.14230E+02    0.29476E+04    0.19728E+04    0.32951E+01
    0.30507E+02    0.29435E+04    0.53421E+03    0.27277E+01
    0.51530E+01    0.29524E+04    0.24462E+04    0.33885E+01
    0.43229E+01    0.29519E+04    0.23859E+04    0.33776E+01
    0.16731E+02    0.29474E+04    0.18236E+04    0.32609E+01
    0.58271E+01    0.29416E+04    0.15866E+04    0.32005E+01
    0.54372E+02    0.29321E+04    0.44108E+03    0.26445E+01
    0.36763E+02    0.29379E+04    0.50542E+03    0.27037E+01
    0.93867E+01    0.29538E+04    0.24551E+04    0.33901E+01
    0.22701E+02    0.29476E+04    0.12454E+04    0.30953E+01
    0.14945E+02    0.29466E+04    0.18839E+04    0.32751E+01
    0.11847E+02    0.29348E+04    0.13230E+04    0.31216E+01
    0.72076E+02    0.29311E+04    0.62316E+03    0.27946E+01
    0.60343E+01    0.29463E+04    0.18855E+04    0.32754E+01
    0.63676E+02    0.29316E+04    0.52221E+03    0.27178E+01
    0.47006E+02    0.29366E+04    0.21971E+03    0.23419E+01
    0.99995E+01    0.29505E+04    0.22108E+04    0.33446E+01
    0.83625E+00    0.29510E+04    0.22410E+04    0.33504E+01
    0.13327E+02    0.29512E+04    0.21713E+04    0.33367E+01
    0.35933E+02    0.29382E+04    0.50947E+03    0.27071E+01
    0.62785E+02    0.29314E+04    0.52712E+03    0.27219E+01
    0.81561E+01    0.29430E+04    0.16832E+04    0.32261E+01
    0.58083E+02    0.29334E+04    0.42010E+03    0.26234E+01
    0.45256E+02    0.29312E+04    0.31439E+03    0.24975E+01
    0.19578E+02    0.29486E+04    0.15578E+04    0.31925E+01
    0.27138E+02    0.29452E+04    0.72122E+03    0.28581E+01
    0.25113E+02    0.29364E+04    0.99855E+03    0.29994E+01
    0.11894E+02    0.29330E+04    0.12782E+04    0.31066E+01
    0.20399E+02    0.29486E+04    0.14619E+04    0.31649E+01
    0.41575E+00    0.29462E+04    0.18013E+04    0.32556E+01
    0.28247E+02    0.29429E+04    0.64400E+03    0.28089E+01
    0.38937E+02    0.29343E+04    0.47868E+03    0.26800E+01
    0.23786E+01    0.29522E+04    0.23950E+04    0.33793E+01
    0.43004E+02    0.29346E+04    0.32325E+03    0.25095E+01
    0.58698E+02    0.29326E+04    0.43690E+03    0.26404E+01
    0.48550E+01    0.29562E+04    0.30008E+04    0.34772E+01
    0.26426E+02    0.29413E+04    0.81983E+03    0.29137E+01
    0.29920E+02    0.29434E+04    0.55733E+03    0.27461E+01
    0.24890E+02    0.29465E+04    0.98371E+03    0.29929E+01
    0.70936E+01    0.29550E+04    0.27785E+04    0.34438E+01
    0.48423E+01    0.29464E+04    0.18728E+04    0.32725E+01
    0.23572E+02    0.29407E+04    0.10576E+04    0.30243E+01
    0.40254E+01    0.29416E+04    0.15769E+04    0.31978E+01
    0.16381E+02    0.29504E+04    0.21212E+04    0.33266E+01
    0.26097E+02    0.29357E+04    0.95439E+03    0.29797E+01
    0.43361E+02    0.29327E+04    0.32984E+03    0.25183E+01
    0.12181E+02    0.29507E+04    0.21581E+04    0.33341E+01
    0.39996E+02    0.29391E+04    0.50333E+03    0.27019E+01
    0.22650E+02    0.29401E+04    0.11498E+04    0.30606E+01
    0.33414E+02    0.29414E+04    0.48424E+03    0.26851E+01
    0.51635E+01    0.29502E+04    0.22221E+04    0.33468E+01
    0.53534E+02    0.29319E+04    0.42209E+03    0.26254E+01
    0.16303E+02    0.29467E+04    0.18244E+04    0.32611E+01
    0.46231E+02    0.29365E+04    0.23533E+03    0.23717E+01
    0.14542E+00    0.29412E+04    0.15358E+04    0.31863E+01
    0.87345E+01    0.29492E+04    0.21614E+04    0.33347E+01
    0.12150E+02    0.29468E+04    0.19949E+04    0.32999E+01
    0.45051E+02    0.29347E+04    0.25846E+03    0.24124E+01
    0.32629E+02    0.29323E+04    0.74177E+03    0.28703E+01
    0.62212E+02    0.29321E+04    0.50426E+03    0.27027E+01
    0.26450E+02    0.29452E+04    0.78855E+03    0.28968E+01
    0.30557E+01    0.29494E+04    0.20991E+04    0.33220E+01
    0.42217E+02    0.29322E+04    0.37426E+03    0.25732E+01
    0.48823E+02    0.29338E+04    0.25601E+03    0.24083E+01
    0.24507E+01    0.29559E+04    0.29447E+04    0.34690E+01
    0.14544E+02    0.29402E+04    0.14998E+04    0.31760E+01
    0.54631E+02    0.29330E+04    0.45034E+03    0.26535E+01
    0.49778E+02    0.29358E+04    0.27127E+03    0.24334E+01
    0.52525E+01    0.29557E+04    0.28951E+04    0.34617E+01
    0.63811E+01    0.29551E+04    0.28090E+04    0.34486E+01
    0.20177E+02    0.29459E+04    0.14481E+04    0.31608E+01
    0.40543E+02    0.29385E+04    0.48838E+03    0.26888E+01
    0.59555E+02    0.29329E+04    0.45055E+03    0.26537E+01
    0.52401E+01    0.29489E+04    0.21131E+04    0.33249E+01
    0.31339E+02    0.29319E+04    0.81407E+03    0.29107E+01
    0.43555E+02    0.29339E+04    0.31004E+03    0.24914E+01
    0.67663E+00    0.29499E+04    0.21137E+04    0.33250E+01
    0.25314E+02    0.29459E+04    0.89741E+03    0.29530E+01
    0.11947E+02    0.29456E+04    0.18983E+04    0.32784E+01
    0.22895E+02    0.29360E+04    0.11209E+04    0.30496E+01
    0.42189E+02    0.29346E+04    0.36087E+03    0.25574E+01
    0.11508E+02    0.29511E+04    0.21888E+04    0.33402E+01
    0.49741E+02    0.29335E+04    0.30086E+03    0.24784E+01
    0.19157E+02    0.29493E+04    0.16289E+04    0.32119E+01
    0.41843E+01    0.29485E+04    0.20462E+04    0.33109E+01
    0.52572E+02    0.29352E+04    0.53022E+03    0.27245E+01
    0.20467E+02    0.29402E+04    0.13029E+04    0.31149E+01
    0.42610E+01    0.29509E+04    0.22716E+04    0.33563E+01
    0.23795E+02    0.29354E+04    0.10619E+04    0.30261E+01
    0.11717E+02    0.29414E+04    0.15936E+04    0.32024E+01
    0.33148E+02    0.29398E+04    0.50789E+03    0.27058E+01
    0.31355E+02    0.29382E+04    0.61724E+03    0.27905E+01
    0.28041E+02    0.29422E+04    0.67555E+03    0.28297E+01
    0.81865E+02    0.29312E+04    0.10056E+04    0.30024E+01
    0.18807E+01    0.29437E+04    0.16774E+04    0.32246E+01
    0.34802E+02    0.29407E+04    0.47976E+03    0.26810E+01
    0.24669E+02    0.29404E+04    0.96831E+03    0.29860E+01
    0.16934E+02    0.29498E+04    0.19806E+04    0.32968E+01
    0.19497E+02    0.29407E+04    0.13883E+04    0.31425E+01
    0.49618E+02    0.29316E+04    0.32398E+03    0.25105E+01
    0.22955E+02    0.29461E+04    0.11612E+04    0.30649E+01
    0.22133E+01    0.29539E+04    0.25936E+04    0.34139E+01
    0.12814E+02    0.29448E+04    0.18210E+04    0.32603E+01
    0.18186E+01    0.29490E+04    0.20494E+04    0.33116E+01
    0.23809E+01    0.29335E+04    0.13136E+04    0.31184E+01
    0.23662E+02    0.29458E+04    0.10794E+04    0.30332E+01
    0.68851E+01    0.29404E+04    0.15268E+04    0.31838E+01
    0.38813E+02    0.29355E+04    0.48091E+03    0.26821E+01
    0.44731E+02    0.29339E+04    0.28444E+03    0.24540E+01
    0.98349E+01    0.29531E+04    0.23465E+04    0.33704E+01
    0.13804E+02    0.29394E+04    0.14597E+04    0.31643E+01
    0.39970E+01    0.29562E+04    0.30165E+04    0.34795E+01
    0.29054E+02    0.29391E+04    0.70941E+03    0.28509E+01
    0.53180E+02    0.29346E+04    0.51570E+03    0.27124E+01
    0.81227E+01    0.29485E+04    0.21122E+04    0.33247E+01
    0.16522E+01    0.29529E+04    0.24751E+04    0.33936E+01
    0.36720E+01    0.29569E+04    0.31690E+04    0.35009E+01
    0.14655E+02    0.29457E+04    0.18263E+04    0.32616E+01
    0.20715E+02    0.29473E+04    0.14005E+04    0.31463E+01
    0.10307E+02    0.29476E+04    0.20651E+04    0.33149E+01
    0.19282E+02    0.29320E+04    0.11663E+04    0.30668E+01
    0.84503E+01    0.29316E+04    0.12653E+04    0.31022E+01
    0.58947E+01    0.29518E+04    0.23938E+04    0.33791E+01
    0.26871E+02    0.29403E+04    0.81769E+03    0.29126E+01
    0.17815E+01    0.29555E+04    0.28547E+04    0.34556E+01
    0.50222E+02    0.29324E+04    0.32426E+03    0.25109E+01
    0.33329E+01    0.29431E+04    0.16573E+04    0.32194E+01
    0.23652E+02    0.29337E+04    0.10676E+04    0.30284E+01
    0.19375E+01    0.29352E+04    0.13580E+04    0.31329E+01
    0.90642E+01    0.29420E+04    0.16244E+04    0.32107E+01
    0.34262E+02    0.29398E+04    0.49156E+03    0.26916E+01
    0.32514E+02    0.29375E+04    0.60697E+03    0.27832E+01
    0.21534E+02    0.29469E+04    0.13409E+04    0.31274E+01
    0.65782E+01    0.29429E+04    0.16643E+04    0.32212E+01
    0.32653E+02    0.29391E+04    0.54058E+03    0.27329E+01
    0.37534E+02    0.29385E+04    0.49374E+03    0.26935E+01
    0.11349E+02    0.29402E+04    0.15188E+04    0.31815E+01
    0.67452E+01    0.29472E+04    0.19761E+04    0.32958E+01
    0.66543E+02    0.29314E+04    0.56551E+03    0.27524E+01
    0.14066E+02    0.29508E+04    0.21690E+04    0.33363E+01
    0.40252E+01    0.29474E+04    0.19360E+04    0.32869E+01
