    0.18729E+02    0.29346E+04    0.74416E+01
    0.87324E+01    0.29440E+04    0.10022E+02
    0.13340E+02    0.29520E+04   -0.16159E+02
    0.19658E+02    0.29335E+04    0.93488E+01
    0.34367E+02    0.29415E+04    0.27494E+01
    0.10575E+02    0.29511E+04   -0.56506E+00
    0.22011E+02    0.29475E+04   -0.67211E-01
    0.20005E+02    0.29468E+04    0.15084E+01
    0.36320E+00    0.29430E+04    0.26465E+01
    0.13127E+02    0.29476E+04   -0.22022E+01
    0.26893E+02    0.29421E+04   -0.97476E+01
    0.14230E+02    0.29476E+04   -0.42333E+01
    0.30507E+02    0.29435E+04   -0.58334E+01
    0.51530E+01    0.29524E+04    0.14813E+02
    0.43229E+01    0.29519E+04    0.14125E+02
    0.16731E+02    0.29474E+04   -0.21417E+01
    0.58271E+01    0.29416E+04    0.79955E+01
    0.54372E+02    0.29321E+04   -0.10446E+02
    0.36763E+02    0.29379E+04    0.32978E+02
    0.93867E+01    0.29538E+04    0.58212E+01
    0.22701E+02    0.29476E+04   -0.33212E+01
    0.14945E+02    0.29466E+04   -0.26118E+01
    0.11847E+02    0.29348E+04    0.58705E+01
    0.72076E+02    0.29311E+04   -0.20877E+01
    0.60343E+01    0.29463E+04    0.13704E+02
    0.63676E+02    0.29316E+04   -0.70441E+01
    0.47006E+02    0.29366E+04   -0.14942E+02
    0.99995E+01    0.29505E+04    0.46272E+01
    0.83625E+00    0.29510E+04    0.72497E+01
    0.13327E+02    0.29512E+04   -0.13966E+02
    0.35933E+02    0.29382E+04    0.29888E+02
    0.62785E+02    0.29314E+04   -0.90297E+01
    0.81561E+01    0.29430E+04    0.94215E+01
    0.58083E+02    0.29334E+04   -0.10569E+01
    0.45256E+02    0.29312E+04   -0.87489E+01
    0.19578E+02    0.29486E+04    0.51880E+01
    0.27138E+02    0.29452E+04   -0.17512E+02
    0.25113E+02    0.29364E+04    0.10311E+02
    0.11894E+02    0.29330E+04    0.61878E+01
    0.20399E+02    0.29486E+04    0.52559E+01
    0.41575E+00    0.29462E+04    0.47042E+01
    0.28247E+02    0.29429E+04   -0.12392E+02
    0.38937E+02    0.29343E+04    0.28243E+02
    0.23786E+01    0.29522E+04    0.96909E+01
    0.43004E+02    0.29346E+04    0.59686E+01
    0.58698E+02    0.29326E+04   -0.50219E+01
    0.48550E+01    0.29562E+04   -0.88153E+00
    0.26426E+02    0.29413E+04   -0.63200E+01
    0.29920E+02    0.29434E+04   -0.81735E+01
    0.24890E+02    0.29465E+04   -0.14164E+02
    0.70936E+01    0.29550E+04    0.48686E+01
    0.48423E+01    0.29464E+04    0.12533E+02
    0.23572E+02    0.29407E+04   -0.35998E+01
    0.40254E+01    0.29416E+04    0.67290E+01
    0.16381E+02    0.29504E+04   -0.44746E+01
    0.26097E+02    0.29357E+04    0.14227E+02
    0.43361E+02    0.29327E+04    0.16958E+01
    0.12181E+02    0.29507E+04   -0.95655E+01
    0.39996E+02    0.29391E+04    0.18349E+02
    0.22650E+02    0.29401E+04   -0.12471E+01
    0.33414E+02    0.29414E+04    0.28363E+01
    0.51635E+01    0.29502E+04    0.16588E+02
    0.53534E+02    0.29319E+04   -0.12862E+02
    0.16303E+02    0.29467E+04   -0.22238E+01
    0.46231E+02    0.29365E+04   -0.11588E+02
    0.14542E+00    0.29412E+04    0.13879E+01
    0.87345E+01    0.29492E+04    0.12580E+02
    0.12150E+02    0.29468E+04    0.16046E+01
    0.45051E+02    0.29347E+04   -0.58470E+01
    0.32629E+02    0.29323E+04    0.28864E+02
    0.62212E+02    0.29321E+04   -0.59929E+01
    0.26450E+02    0.29452E+04   -0.17619E+02
    0.30557E+01    0.29494E+04    0.12448E+02
    0.42217E+02    0.29322E+04    0.65268E+01
    0.48823E+02    0.29338E+04   -0.18172E+02
    0.24507E+01    0.29559E+04    0.45003E+00
    0.14544E+02    0.29402E+04    0.40459E+01
    0.54631E+02    0.29330E+04   -0.60275E+01
    0.49778E+02    0.29358E+04   -0.21227E+02
    0.52525E+01    0.29557E+04    0.21597E+01
    0.63811E+01    0.29551E+04    0.47269E+01
    0.20177E+02    0.29459E+04   -0.18635E-01
    0.40543E+02    0.29385E+04    0.18641E+02
    0.59555E+02    0.29329E+04   -0.23947E+01
    0.52401E+01    0.29489E+04    0.16245E+02
    0.31339E+02    0.29319E+04    0.26375E+02
    0.43555E+02    0.29339E+04    0.12914E+01
    0.67663E+00    0.29499E+04    0.69457E+01
    0.25314E+02    0.29459E+04   -0.16020E+02
    0.11947E+02    0.29456E+04    0.45011E+01
    0.22895E+02    0.29360E+04    0.80120E+01
    0.42189E+02    0.29346E+04    0.12460E+02
    0.11508E+02    0.29511E+04   -0.64983E+01
    0.49741E+02    0.29335E+04   -0.16739E+02
    0.19157E+02    0.29493E+04    0.59264E+01
    0.41843E+01    0.29485E+04    0.14128E+02
    0.52572E+02    0.29352E+04   -0.37638E+01
