    P+   P-        C+   C-  Normalised_Error  Observed_Rho_a  Calculated_Rho_a  Original_Weight  Final_Weight    C
    2    8         4    6       -0.20322          965.47402      963.95012         0.66780E+01    0.66780E+01    0
    2   20         8   14        0.77170          201.84457      206.45251         0.23022E+02    0.23022E+02    0
    2   23         9   16       -1.47515          195.85400      145.89757         0.88277E+01    0.46816E+01    1
    2   26        10   18       -1.23084          238.85950      164.52757         0.34091E+01    0.29684E+01    1
    2   31        13   24       -1.48802           64.17452       47.98116         0.22851E+02    0.14544E+02    1
    2   34        14   26        0.31835           14.05709       14.33810         0.19980E+03    0.19980E+03    0
    2   37        15   28        0.44338           29.79821       47.04821         0.50640E+01    0.50640E+01    0
    3    6         4    5        0.00831          866.60138      866.88426         0.62603E+00    0.62603E+00    0
    3    9         5    7       -0.02701          747.71577      747.59502         0.95002E+01    0.95002E+01    0
    3   12         6    9       -0.64528          416.21504      415.76266         0.14937E+03    0.88996E+02    1
    3   15         7   11       -1.49397          209.47598      146.94884         0.42722E+01    0.20974E+01    1
    3   18         8   13        0.57068          132.02106      181.86363         0.12664E+01    0.12664E+01    0
    3   21         9   15       -0.31785          100.32980       95.52378         0.87599E+01    0.87599E+01    0
    3   24        10   17       -0.00016           91.40438       91.39929         0.47021E+01    0.47021E+01    0
    3   27        11   19        0.15378           83.33024       83.87368         0.49101E+02    0.49101E+02    0
    3   29        13   23       -1.16378           40.45593       32.72671         0.22898E+02    0.20546E+02    1
    3   32        14   25       -0.62952           30.59585       21.29105         0.10524E+02    0.10524E+02    0
    4    7         5    6       -1.49692         1802.79132     1251.76531         0.13160E+00    0.64118E-01    1
    4   10         6    8       -0.15866          511.49811      511.17522         0.22018E+02    0.20454E+02    1
    4   13         7   10        1.28915          166.95410      183.76597         0.10186E+02    0.49977E+01    1
    4   16         8   12       -0.05606          195.64494      195.14296         0.99764E+01    0.99764E+01    0
    4   19         9   14       -0.00616          119.47080      119.35844         0.60420E+01    0.60420E+01    0
