    P+   P-        C+   C-  Normalised_Error  Observed_Rho_a  Calculated_Rho_a  Original_Weight  Final_Weight    C
    2    8         4    6        0.01728          827.34625      827.89674         0.15715E+01    0.15715E+01    0
    2   20         8   14        0.28395          175.30494      198.18368         0.17061E+01    0.17061E+01    0
    2   23         9   16       -1.59305          183.26111      148.71625         0.38131E+02    0.73113E+01    1
    2   26        10   18       -1.12826          162.79772      129.87408         0.76240E+01    0.61433E+01    1
    2   31        13   24       -1.20700           46.51445       20.59074         0.10456E+02    0.73690E+01    1
    2   34        14   26        1.69418          -14.38882        3.48251         0.82942E+02    0.16719E+02    1
    2   37        15   28        0.25805           23.17472       34.47886         0.44975E+01    0.44975E+01    0
    3    6         4    5       -0.17402          963.31148      957.15840         0.60278E+00    0.60278E+00    0
    3    9         5    7        0.02117          534.19197      534.45547         0.34116E+01    0.34116E+01    0
    3   12         6    9        0.21535          208.35733      210.70723         0.57178E+01    0.57178E+01    0
    3   15         7   11       -1.38436          193.44674      121.86909         0.30428E+01    0.16978E+01    1
    3   18         8   13        0.63566           84.13615      113.49923         0.23944E+01    0.23944E+01    0
    3   21         9   15       -0.44156           53.25075       44.24519         0.64946E+01    0.64946E+01    0
    3   24        10   17        1.48768            9.22316       30.07427         0.50074E+02    0.11000E+02    1
    3   27        11   19        0.43474           39.40316       46.12664         0.11219E+02    0.11219E+02    0
    3   29        13   23       -0.39648            7.89967        1.53886         0.85054E+01    0.85054E+01    0
    3   32        14   25       -1.05610            8.22560        1.21225         0.26248E+02    0.23425E+02    1
    4    7         5    6       -0.21086         1365.83358     1360.08416         0.86563E+00    0.86563E+00    0
    4   10         6    8       -0.09403          176.81129      175.44005         0.28543E+01    0.28543E+01    0
    4   13         7   10        1.62777          -35.72881       91.41243         0.23747E+01    0.83444E+00    1
    4   16         8   12       -0.46160           44.07006       34.65628         0.43805E+01    0.43805E+01    0
    4   19         9   14       -0.20196           57.52237       55.98006         0.14434E+02    0.14434E+02    0
    4   22        10   16       -0.35414           12.45290        8.10226         0.10764E+02    0.10764E+02    0
    4   28        12   20       -0.62741            8.93723        7.27909         0.64558E+02    0.64558E+02    0
    4   30        14   24       -1.29291            5.83069       -2.35529         0.58488E+02    0.21233E+02    1
    4   33        15   26        1.64209          -27.68220       -5.96510         0.51841E+02    0.11667E+02    1
    4   36        16   28        0.40401          -14.12830        7.17044         0.33036E+01    0.33036E+01    0
    4   45        19   30       -0.52399           46.53687       27.51472         0.99863E+01    0.99863E+01    0
    5    8         6    7        0.16407         1004.66381     1008.46437         0.88492E+00    0.88492E+00    0
    5   14         8   11       -1.22997           39.44752      -14.93496         0.23754E+01    0.14930E+01    1
    5   17         9   13       -0.27492          128.46159      126.94325         0.15958E+02    0.15958E+02    0
    5   20        10   15       -0.00358           -3.89799       -4.12420         0.17429E+01    0.17429E+01    0
    5   23        11   17       -1.17762           36.05559       15.64907         0.94511E+01    0.75642E+01    1
    5   26        12   19        1.16716          -10.36011       15.26055         0.90789E+01    0.68833E+01    1
    5   31        15   25        0.97917            9.47947       19.61772         0.13510E+02    0.13004E+02    1
    5   34        16   27        0.23547          -13.31263       -2.19608         0.32428E+01    0.32428E+01    0
    5   43        19   29        0.07724           22.03970       23.35034         0.20316E+02    0.20316E+02    0
    5   46        20   31        0.93732           11.71417       29.42189         0.19202E+02    0.19202E+02    0
    6    9         7    8       -0.01647          762.64360      762.23067         0.91119E+00    0.91119E+00    0
    6   15         9   12        0.88100           80.20200      105.17098         0.26340E+01    0.23727E+01    1
    6   18        10   14       -0.46401           41.09678       24.48818         0.24746E+01    0.24746E+01    0
    6   24        12   18        0.55619          -10.43984        4.97323         0.46860E+01    0.46860E+01    0
    6   27        13   20       -0.64494          -35.47013      -48.01485         0.77180E+01    0.77180E+01    0
    6   29        15   24       -0.25174            4.19138        1.33184         0.99888E+01    0.99888E+01    0
    6   32        16   26        0.11504          -17.35844      -13.35008         0.38162E+01    0.38162E+01    0
    6   44        20   30        0.07709           29.37115       30.27333         0.29572E+02    0.29572E+02    0
    6   47        21   32       -0.86397           22.62574       22.16795         0.10000E+04    0.68813E+03    1
    7   16        10   13       -0.26749          260.48317      255.70589         0.40617E+01    0.36481E+01    1
    7   22        12   17       -0.08367           21.18085       19.67333         0.59581E+01    0.59581E+01    0
    7   25        13   19        1.40910          -48.45274      -12.13542         0.10696E+02    0.49853E+01    1
    7   28        14   21        0.92474           -3.54993        6.66673         0.13341E+02    0.13341E+02    0
    7   30        16   25        0.27087           21.00370       30.72422         0.31305E+01    0.31305E+01    0
    7   33        17   27       -1.63171           68.13582       28.91814         0.18315E+02    0.54954E+01    1
    7   42        20   29       -1.39268           63.52590       44.36252         0.54680E+02    0.23694E+02    1
    7   45        21   31       -1.51242           74.83134       30.02435         0.34526E+02    0.11604E+02    1
    7   48        22   33       -1.44437           42.14622       31.30408         0.15694E+03    0.48579E+02    1
    8   14        10   12       -0.00304           75.22447       75.14605         0.16858E+01    0.16858E+01    0
    8   20        12   16        0.03550           34.47566       36.89269         0.12420E+01    0.12420E+01    0
    8   26        14   20        1.08776          -26.21501      -18.14272         0.19922E+02    0.17163E+02    1
    8   31        17   26       -0.72762           15.06704       14.51575         0.19317E+03    0.14680E+03    1
    8   43        21   30        0.09571           22.55494       23.24948         0.45209E+02    0.45209E+02    0
    9   18        12   15        0.13655           75.22285       80.76205         0.15595E+01    0.15595E+01    0
    9   21        13   17       -1.18229           -5.34091      -49.47984         0.33340E+01    0.22935E+01    1
    9   24        14   19        0.90827          -54.75328      -37.50904         0.56549E+01    0.56549E+01    0
    9   27        15   21       -1.43239           63.47377       17.73194         0.88522E+01    0.39711E+01    1
    9   29        17   25       -0.83888           32.57248       29.57340         0.25467E+02    0.25467E+02    0
    9   32        18   27       -1.22571           88.47571       25.89027         0.28177E+01    0.21667E+01    1
    9   41        21   29        0.15550           14.20407       20.16378         0.80358E+01    0.80358E+01    0
    9   44        22   31        1.23194           17.22162       23.90825         0.90971E+02    0.60445E+02    1
    9   47        23   33        1.44044           24.19610       37.44307         0.79693E+02    0.37629E+02    1
   10   16        12   14       -0.53317          216.86330      205.59805         0.19948E+01    0.19948E+01    0
   10   19        13   16       -0.62534           24.04541       16.32847         0.51238E+01    0.51238E+01    0
   10   25        15   20        1.08123           -9.33480        1.31061         0.12376E+02    0.10789E+02    1
   10   28        16   22       -0.82325           22.78809       -1.42409         0.42740E+01    0.42740E+01    0
   10   30        18   26       -1.05027           45.05958        1.21214         0.23827E+01    0.21382E+01    1
   10   33        19   28       -0.03791            6.33665        6.30488         0.13182E+03    0.13182E+03    0
   10   42        22   30       -0.03310           22.30005       22.02588         0.37706E+02    0.37706E+02    0
   10   48        24   34       -1.32585           35.12250       28.36622         0.10030E+03    0.68476E+02    1
   11   14        12   13        0.00505          646.58996      646.71023         0.86299E+00    0.86299E+00    0
   11   17        13   15        0.56318          103.22512      109.08544         0.40956E+01    0.40956E+01    0
   11   20        14   17       -1.30742           92.67895      -33.66951         0.11622E+01    0.66583E+00    1
   11   23        15   19       -1.41164           67.53594       17.61101         0.56715E+01    0.24517E+01    1
   11   26        16   21       -0.31709           43.85903       31.51546         0.27491E+01    0.27491E+01    0
   11   31        19   27        0.78744           55.55651       60.91815         0.13141E+02    0.13141E+02    0
   11   40        22   29        1.30453           14.43524       21.65056         0.12134E+03    0.52992E+02    1
   11   43        23   31       -0.06340           23.22607       22.97846         0.80058E+02    0.80058E+02    0
   11   46        24   33       -0.31374           35.32876       35.04005         0.35818E+03    0.35818E+03    0
   12   15        13   14       -1.05946         1204.03837     1141.37416         0.82896E+00    0.37217E+00    1
   12   18        14   16       -0.24704           83.92042       75.89935         0.13191E+01    0.13191E+01    0
   12   24        16   20       -0.49502           32.99726       11.06906         0.19634E+01    0.19634E+01    0
   12   27        17   22        0.21334           26.14870       27.37049         0.18468E+02    0.18468E+02    0
   12   29        19   26       -0.51768            2.86281       -1.38733         0.82698E+01    0.82698E+01    0
   12   32        20   28        0.89676           13.01361       15.04767         0.39355E+02    0.39355E+02    0
   12   41        23   30       -0.01438           24.82574       24.25451         0.74488E+01    0.74488E+01    0
   12   44        24   32       -0.02126           35.64422       35.48620         0.42259E+02    0.42259E+02    0
   12   47        25   34       -1.15561           31.21208       24.11588         0.66189E+02    0.53983E+02    1
   12   50        26   36       -1.67605           55.79953       23.13418         0.85071E+02    0.17981E+02    1
   13   16        14   15       -0.06213          268.53321      267.44731         0.12273E+01    0.12273E+01    0
   13   19        15   17        0.59559          200.60384      210.73011         0.25271E+01    0.25271E+01    0
   13   22        16   19        0.58214           35.76064       55.22977         0.19824E+01    0.19824E+01    0
   13   25        17   21       -0.86396           98.38219       96.02852         0.44146E+02    0.31361E+02    1
   13   30        20   27       -0.18925           99.43204       98.71243         0.17687E+02    0.17687E+02    0
   13   39        23   29       -0.70463           45.00721       36.85987         0.23982E+02    0.23982E+02    0
   13   42        24   31       -0.07130           39.44694       38.56112         0.23886E+02    0.23886E+02    0
   13   45        25   33       -1.01523           50.72839       34.95305         0.21625E+02    0.20076E+02    1
   14   17        15   16        0.12853          243.13241      245.12296         0.14374E+01    0.13762E+01    1
   14   23        17   20       -0.07772           42.38130       41.81228         0.88736E+01    0.88736E+01    0
   14   31        21   28       -1.09056           47.34537       42.69475         0.22524E+02    0.15862E+02    1
   14   40        24   30        0.28963           38.35930       40.37374         0.40267E+02    0.40267E+02    0
   14   43        25   32        0.70970           23.13746       24.98978         0.11994E+03    0.11403E+03    1
   14   46        26   34       -1.72917           48.08308       32.99784         0.15252E+03    0.36120E+02    1
   14   52        28   38        0.08551          -36.44461      -36.40138         0.10000E+04    0.68822E+03    1
   15   18        16   17        0.22525          386.93018      395.37543         0.58938E+00    0.58938E+00    0
   15   21        17   19       -0.14062           10.70992        8.50529         0.27960E+01    0.27960E+01    0
   15   24        18   21        1.19485           29.78156       94.10008         0.16526E+01    0.12069E+01    1
   15   27        19   23       -0.39221          -14.61987      -18.14126         0.94072E+01    0.94072E+01    0
   15   29        21   27       -0.83572          144.00577      138.11233         0.74991E+01    0.64251E+01    1
   15   38        24   29       -0.37197           39.63957       35.20105         0.22021E+02    0.22021E+02    0
   15   41        25   31       -0.13336           24.13325       19.11988         0.74111E+01    0.74111E+01    0
   15   50        28   37       -0.56838          -17.42811      -20.21660         0.67405E+02    0.67405E+02    0
   16   19        17   18       -0.14393          352.76675      350.48845         0.13264E+01    0.13264E+01    0
   16   25        19   22        0.11137           33.08796       33.82262         0.95217E+01    0.95217E+01    0
   16   28        20   24        0.19463           -3.57566       -2.50402         0.15311E+02    0.15311E+02    0
   16   30        22   28        0.11969           32.36284       32.89022         0.10149E+02    0.10149E+02    0
   16   39        25   30        0.37293           21.62303       25.66870         0.24319E+02    0.24319E+02    0
   16   45        27   34       -0.04814            6.77213        5.61585         0.12382E+02    0.12382E+02    0
   16   48        28   36       -0.70119           -6.77276      -15.49093         0.25188E+02    0.25188E+02    0
   17   20        18   19       -0.33185          391.38738      375.90341         0.48193E+00    0.48193E+00    0
   17   23        19   21       -0.02923          143.67098      143.28686         0.32688E+01    0.32688E+01    0
   17   26        20   23        0.31183           68.47945       70.86834         0.84082E+01    0.84082E+01    0
   17   37        25   29       -0.22944           27.40531       19.69646         0.74066E+01    0.74066E+01    0
   18   21        19   20        0.17264          565.10463      569.49666         0.83217E+00    0.83217E+00    0
   18   24        20   22       -0.31242          287.32950      281.79188         0.24114E+01    0.24114E+01    0
   19   22        20   21        0.29582          467.81723      474.62612         0.10930E+01    0.98411E+00    1
   19   25        21   23        0.39546           21.52488       26.03234         0.37768E+01    0.37768E+01    0
   19   28        22   25       -0.57562          -29.28094      -31.24286         0.19182E+02    0.19182E+02    0
   19   42        28   33       -0.73611            5.04852        4.82711         0.88482E+03    0.88482E+03    0
   20   23        21   22       -0.43396          556.47238      547.15375         0.98350E+00    0.98350E+00    0
   20   26        22   24       -0.16244          126.52415      124.90096         0.43588E+01    0.43588E+01    0
   20   37        27   30        0.41182          -22.95633       -5.73662         0.58538E+01    0.58538E+01    0
   20   40        28   32        0.79219            6.57905        9.82813         0.66420E+02    0.61441E+02    1
   21   24        22   23       -0.19985          784.27335      777.92290         0.70740E+00    0.70740E+00    0
   21   27        23   25        0.38951          170.47926      174.78644         0.39245E+01    0.39245E+01    0
   21   38        28   31        0.49553          -11.15811       -1.22839         0.12092E+02    0.12092E+02    0
   22   25        23   24        0.09125          435.39555      436.95436         0.12116E+01    0.12116E+01    0
   22   28        24   26       -0.32331          162.02649      160.38878         0.82912E+01    0.82912E+01    0
   22   36        28   30        1.17785          -40.58258      -23.51784         0.23728E+02    0.17222E+02    1
   22   51        29   40       -1.46333            6.07558       -0.75175         0.19109E+03    0.33344E+02    1
   23   26        24   25        0.07420         1306.44891     1308.75943         0.71617E+00    0.71617E+00    0
   23   34        28   29       -1.21691          -10.94835      -36.88732         0.25852E+02    0.14371E+02    1
   23   49        29   39        0.12188            1.83562        1.93125         0.18684E+03    0.17131E+03    1
   23   52        30   41       -1.16057           19.60331        5.22371         0.16391E+02    0.12418E+02    1
   24   27        25   26       -0.31249          282.29684      276.42506         0.10805E+01    0.10805E+01    0
   24   47        29   38        1.31727           -9.69203        4.36041         0.16569E+02    0.10544E+02    1
   24   50        30   40       -0.81511            3.22741       -1.34762         0.23579E+02    0.23579E+02    0
   25   28        26   27       -0.28566         1087.84693     1082.67018         0.11838E+01    0.11838E+01    0
   25   45        29   37        0.15035           17.93601       19.35091         0.96777E+01    0.96777E+01    0
   25   48        30   39       -0.05917           16.45881       16.41969         0.27259E+03    0.16807E+03    1
   25   51        31   41        0.00555           19.47656       19.51157         0.20937E+02    0.20937E+02    0
   26   43        29   36        0.66659           -3.63407       -0.12352         0.12969E+02    0.12969E+02    0
   26   46        30   38        0.15999           -3.51886       -3.40372         0.12341E+03    0.12341E+03    0
   26   49        31   40        0.04868           -9.31237       -9.02188         0.18501E+02    0.18501E+02    0
